GAME_ID,TEAM_ID,GAME_DATE,OPP_TEAM_ID,SEASON,IS_HOME,IS_WIN,ROLL_HOME_WINRATE_3,ROLL_AWAY_WINRATE_3,ROLL_HOME_WINRATE_5,ROLL_AWAY_WINRATE_5,ROLL_HOME_WINRATE_10,ROLL_AWAY_WINRATE_10,ROLL_HOME_WINRATE_25,ROLL_AWAY_WINRATE_25,ROLL_HOME_WINRATE_50,ROLL_AWAY_WINRATE_50,ROLL_HOME_WINRATE_100,ROLL_AWAY_WINRATE_100,ROLL_HOME_WINRATE_200,ROLL_AWAY_WINRATE_200,ROLL_WIN_RATIO_3,ROLL_WIN_RATIO_5,ROLL_WIN_RATIO_10,ROLL_WIN_RATIO_25,ROLL_WIN_RATIO_50,ROLL_WIN_RATIO_100,ROLL_WIN_RATIO_200,WIN_STREAK,HOME_WIN_STREAK,AWAY_WIN_STREAK,DAYS_SINCE_LAST_GAME,OPP_DAYS_SINCE_LAST_GAME,REST_ADVANTAGE,ROLL_HOME_REST_ADV_3,ROLL_AWAY_REST_ADV_3,ROLL_HOME_REST_ADV_5,ROLL_AWAY_REST_ADV_5,ROLL_HOME_REST_ADV_10,ROLL_AWAY_REST_ADV_10,ROLL_HOME_REST_ADV_25,ROLL_AWAY_REST_ADV_25,ROLL_HOME_REST_ADV_50,ROLL_AWAY_REST_ADV_50,ROLL_HOME_REST_ADV_100,ROLL_AWAY_REST_ADV_100,ROLL_HOME_REST_ADV_200,ROLL_AWAY_REST_ADV_200,H2H_LAST_3_DIFF,H2H_LAST_3_WINRATE,H2H_LAST_3_COUNT,H2H_LAST_5_DIFF,H2H_LAST_5_WINRATE,H2H_LAST_5_COUNT,H2H_LAST_10_DIFF,H2H_LAST_10_WINRATE,H2H_LAST_10_COUNT,H2H_LAST_25_DIFF,H2H_LAST_25_WINRATE,H2H_LAST_25_COUNT,H2H_LAST_50_DIFF,H2H_LAST_50_WINRATE,H2H_LAST_50_COUNT,H2H_LAST_100_DIFF,H2H_LAST_100_WINRATE,H2H_LAST_100_COUNT,H2H_LAST_200_DIFF,H2H_LAST_200_WINRATE,H2H_LAST_200_COUNT,H2H_SEASON_WINS,H2H_SEASON_MATCHES,H2H_SEASON_WINRATE,H2H_WIN_STREAK,ELO_PRE,OPP_ELO_PRE,ELO_PRE_SEASON,OPP_ELO_PRE_SEASON
0020000021,1610612737,2000-11-02,1610612752,2000-01,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,7.0,-5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.0,1488.0,1488.0,1488.0
0020000021,1610612752,2000-11-02,1610612737,2000-01,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8900.0,8902.0,8887.0,,8887.0,,8887.0,,8887.0,,8887.0,,8887.0,,8887.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.0,1488.0,1488.0,1488.0
0020000022,1610612742,2000-11-02,1610612754,2000-01,1,1,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,2.0,-8894.0,8896.0,8831.0,,8831.0,,8831.0,,8831.0,,8831.0,,8831.0,,8831.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1512.0,1488.0,1512.0,1488.0
0020000022,1610612754,2000-11-02,1610612742,2000-01,0,0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8911.0,8913.0,,8925.0,,8925.0,,8925.0,,8925.0,,8925.0,,8925.0,,8925.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.0,1512.0,1488.0,1512.0
0020000023,1610612745,2000-11-02,1610612749,2000-01,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8902.0,8904.0,8968.0,,8968.0,,8968.0,,8968.0,,8968.0,,8968.0,,8968.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.0,1488.414300586377,1488.0,1488.414300586377
0020000023,1610612749,2000-11-02,1610612745,2000-01,0,0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8905.0,8907.0,,8878.0,,8878.0,,8878.0,,8878.0,,8878.0,,8878.0,,8878.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.414300586377,1488.0,1488.414300586377,1488.0
0020000024,1610612750,2000-11-02,1610612759,2000-01,0,0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,2.0,-8856.0,8858.0,,8890.0,,8890.0,,8890.0,,8890.0,,8890.0,,8890.0,,8890.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1511.585699413623,1511.585699413623,1511.585699413623,1511.585699413623
0020000024,1610612759,2000-11-02,1610612750,2000-01,1,1,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,2.0,-8859.0,8861.0,8924.0,,8924.0,,8924.0,,8924.0,,8924.0,,8924.0,,8924.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1511.585699413623,1511.585699413623,1511.585699413623,1511.585699413623
0020000025,1610612743,2000-11-02,1610612744,2000-01,1,1,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,-8879.0,8880.0,,8856.0,,8856.0,,8856.0,,8856.0,,8856.0,,8856.0,,8856.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1487.585699413623,1512.0,1487.585699413623,1512.0
0020000025,1610612744,2000-11-02,1610612743,2000-01,0,0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,2.0,-8839.0,8841.0,8900.0,,8900.0,,8900.0,,8900.0,,8900.0,,8900.0,,8900.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1512.0,1487.585699413623,1512.0,1487.585699413623
0020000026,1610612756,2000-11-02,1610612757,2000-01,1,1,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8887.0,8889.0,,8894.0,,8894.0,,8894.0,,8894.0,,8894.0,,8894.0,,8894.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.414300586377,1488.414300586377,1488.414300586377,1488.414300586377
0020000026,1610612757,2000-11-02,1610612756,2000-01,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8831.0,8833.0,8909.0,,8909.0,,8909.0,,8909.0,,8909.0,,8909.0,,8909.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.414300586377,1488.414300586377,1488.414300586377,1488.414300586377
0020000027,1610612746,2000-11-02,1610612763,2000-01,1,0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8855.0,8857.0,,8926.0,,8926.0,,8926.0,,8926.0,,8926.0,,8926.0,,8926.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.0,1511.585699413623,1488.0,1511.585699413623
0020000027,1610612763,2000-11-02,1610612746,2000-01,0,1,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,2.0,-8869.0,8871.0,8886.0,,8886.0,,8886.0,,8886.0,,8886.0,,8886.0,,8886.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1511.585699413623,1488.0,1511.585699413623,1488.0
0020000028,1610612738,2000-11-03,1610612761,2000-01,1,1,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,2.0,-8849.0,8851.0,8887.0,,8887.0,,8887.0,,8887.0,,8887.0,,8887.0,,8887.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1512.4000076259508,1477.1969996934067,1512.4000076259508,1477.1969996934067
0020000028,1610612761,2000-11-03,1610612738,2000-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8895.0,8897.0,8926.0,8905.0,8926.0,8905.0,8926.0,8905.0,8926.0,8905.0,8926.0,8905.0,8926.0,8905.0,8926.0,8905.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1477.1969996934067,1512.4000076259508,1477.1969996934067,1512.4000076259508
0020000029,1610612752,2000-11-03,1610612764,2000-01,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,1,1.0,-8912.0,8913.0,8894.5,,8894.5,,8894.5,,8894.5,,8894.5,,8894.5,,8894.5,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.585699413623,1501.2134278852013,1499.585699413623,1501.2134278852013
0020000029,1610612764,2000-11-03,1610612752,2000-01,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,2.0,-8883.0,8885.0,,8905.5,,8905.5,,8905.5,,8905.5,,8905.5,,8905.5,,8905.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1501.2134278852013,1499.585699413623,1501.2134278852013,1499.585699413623
0020000030,1610612753,2000-11-03,1610612755,2000-01,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,2.0,-8915.0,8917.0,8915.0,8903.0,8915.0,8903.0,8915.0,8903.0,8915.0,8903.0,8915.0,8903.0,8915.0,8903.0,8915.0,8903.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1500.0143094285309,1522.772327276234,1500.0143094285309,1522.772327276234
0020000030,1610612755,2000-11-03,1610612753,2000-01,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,2.0,-8776.0,8778.0,8884.0,8979.0,8884.0,8979.0,8884.0,8979.0,8884.0,8979.0,8884.0,8979.0,8884.0,8979.0,8884.0,8979.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1522.772327276234,1500.0143094285309,1522.772327276234,1500.0143094285309
0020000031,1610612748,2000-11-03,1610612766,2000-01,0,0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,2.0,-8874.0,8876.0,8916.0,,8916.0,,8916.0,,8916.0,,8916.0,,8916.0,,8916.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1512.414300586377,1499.2275602373602,1512.414300586377,1499.2275602373602
0020000031,1610612766,2000-11-03,1610612748,2000-01,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,2.0,-8902.0,8904.0,8899.0,8888.0,8899.0,8888.0,8899.0,8888.0,8899.0,8888.0,8899.0,8888.0,8899.0,8888.0,8899.0,8888.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.2275602373602,1512.414300586377,1499.2275602373602,1512.414300586377
0020000032,1610612758,2000-11-03,1610612765,2000-01,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,2.0,-8892.0,8894.0,,8919.5,,8919.5,,8919.5,,8919.5,,8919.5,,8919.5,,8919.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1500.0137981831863,1499.6138245713855,1500.0137981831863,1499.6138245713855
0020000032,1610612765,2000-11-03,1610612758,2000-01,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,2.0,-8916.0,8918.0,,8920.0,,8920.0,,8920.0,,8920.0,,8920.0,,8920.0,,8920.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.6138245713855,1500.0137981831863,1499.6138245713855,1500.0137981831863
0020000033,1610612741,2000-11-03,1610612751,2000-01,1,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,-8922.0,8925.0,8878.0,,8878.0,,8878.0,,8878.0,,8878.0,,8878.0,,8878.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.0,1488.414300586377,1488.0,1488.414300586377
0020000033,1610612751,2000-11-03,1610612741,2000-01,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,-8860.0,8863.0,8875.0,,8875.0,,8875.0,,8875.0,,8875.0,,8875.0,,8875.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.414300586377,1488.0,1488.414300586377,1488.0
0020000034,1610612751,2000-11-04,1610612766,2000-01,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,1.0,-8887.0,8888.0,8875.0,8863.0,8875.0,8863.0,8875.0,8863.0,8875.0,8863.0,8875.0,8863.0,8875.0,8863.0,8875.0,8863.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.9862018168137,1511.2528254892818,1499.9862018168137,1511.2528254892818
0020000034,1610612766,2000-11-04,1610612751,2000-01,0,1,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,1.0,-8883.0,8884.0,8901.5,8888.0,8901.5,8888.0,8901.5,8888.0,8901.5,8888.0,8901.5,8888.0,8901.5,8888.0,8901.5,8888.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1511.2528254892818,1499.9862018168137,1511.2528254892818,1499.9862018168137
0020000035,1610612748,2000-11-04,1610612755,2000-01,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,1.0,-8851.0,8852.0,8916.0,8876.0,8916.0,8876.0,8916.0,8876.0,8916.0,8876.0,8916.0,8876.0,8916.0,8876.0,8916.0,8876.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.9590652844806,1533.602663268545,1499.9590652844806,1533.602663268545
0020000035,1610612755,2000-11-04,1610612748,2000-01,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,2,1.0,-8882.0,8883.0,8884.0,8878.5,8884.0,8878.5,8884.0,8878.5,8884.0,8878.5,8884.0,8878.5,8884.0,8878.5,8884.0,8878.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1533.602663268545,1499.9590652844806,1533.602663268545,1499.9590652844806
0020000036,1610612737,2000-11-04,1610612753,2000-01,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,7.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1476.0,1488.7992212524525,1476.0,1488.7992212524525
0020000036,1610612753,2000-11-04,1610612737,2000-01,0,1,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,1.0,-8918.0,8919.0,8916.0,8903.0,8916.0,8903.0,8916.0,8903.0,8916.0,8903.0,8916.0,8903.0,8916.0,8903.0,8916.0,8903.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.7992212524525,1476.0,1488.7992212524525,1476.0
0020000037,1610612761,2000-11-04,1610612764,2000-01,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,-8835.0,8836.0,8926.0,8901.0,8926.0,8901.0,8926.0,8901.0,8926.0,8901.0,8926.0,8901.0,8926.0,8901.0,8926.0,8901.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1466.7762687045497,1489.573507069683,1466.7762687045497,1489.573507069683
0020000037,1610612764,2000-11-04,1610612761,2000-01,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,1.0,-8859.0,8860.0,8885.0,8905.5,8885.0,8905.5,8885.0,8905.5,8885.0,8905.5,8885.0,8905.5,8885.0,8905.5,8885.0,8905.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1489.573507069683,1466.7762687045497,1489.573507069683,1466.7762687045497
0020000038,1610612738,2000-11-04,1610612739,2000-01,0,0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,1.0,-8853.0,8854.0,8869.0,,8869.0,,8869.0,,8869.0,,8869.0,,8869.0,,8869.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1523.188282586912,1523.9856905714691,1523.188282586912,1523.9856905714691
0020000038,1610612739,2000-11-04,1610612738,2000-01,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0,3.0,-8841.0,8844.0,8910.0,8911.0,8910.0,8911.0,8910.0,8911.0,8910.0,8911.0,8910.0,8911.0,8910.0,8911.0,8910.0,8911.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1523.9856905714691,1523.188282586912,1523.9856905714691,1523.188282586912
0020000039,1610612741,2000-11-04,1610612754,2000-01,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,-8807.0,8808.0,8901.5,,8901.5,,8901.5,,8901.5,,8901.5,,8901.5,,8901.5,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1476.0143094285309,1477.210678146753,1476.0143094285309,1477.210678146753
0020000039,1610612754,2000-11-04,1610612741,2000-01,1,1,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8888.0,8890.0,,8919.0,,8919.0,,8919.0,,8919.0,,8919.0,,8919.0,,8919.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1477.210678146753,1476.0143094285309,1477.210678146753,1476.0143094285309
0020000040,1610612749,2000-11-04,1610612765,2000-01,1,1,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8901.0,8903.0,,8892.5,,8892.5,,8892.5,,8892.5,,8892.5,,8892.5,,8892.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1476.8148018926368,1488.0414462031379,1476.8148018926368,1488.0414462031379
0020000040,1610612765,2000-11-04,1610612749,2000-01,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,1.0,-8875.0,8876.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.0414462031379,1476.8148018926368,1488.0414462031379,1476.8148018926368
0020000041,1610612750,2000-11-04,1610612758,2000-01,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,2.0,-8904.0,8906.0,,8874.0,,8874.0,,8874.0,,8874.0,,8874.0,,8874.0,,8874.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.585699413623,1511.9999835901472,1499.585699413623,1511.9999835901472
0020000041,1610612758,2000-11-04,1610612750,2000-01,0,0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,1.0,-8862.0,8863.0,,8911.0,,8911.0,,8911.0,,8911.0,,8911.0,,8911.0,,8911.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1511.9999835901472,1499.585699413623,1511.9999835901472,1499.585699413623
0020000042,1610612742,2000-11-04,1610612762,2000-01,1,0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0,2.0,-8899.0,8901.0,8863.5,,8863.5,,8863.5,,8863.5,,8863.5,,8863.5,,8863.5,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1523.172385326556,1523.1851981073632,1523.172385326556,1523.1851981073632
0020000042,1610612762,2000-11-04,1610612742,2000-01,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0,2,3.0,-8799.0,8802.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1523.1851981073632,1523.172385326556,1523.1851981073632,1523.172385326556
