gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,effectiveFieldGoalPercentage,freeThrowAttemptRate,teamTurnoverPercentage,offensiveReboundPercentage,oppEffectiveFieldGoalPercentage,oppFreeThrowAttemptRate,oppTeamTurnoverPercentage,oppOffensiveReboundPercentage
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2544,LeBron,James,L. James,lebron-james,F,,23,36:04,0.471,0.2,0.13,0.0,0.447,0.303,0.114,0.143
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201567,Kevin,Love,K. Love,kevin-love,F,,0,34:49,0.471,0.206,0.135,0.098,0.484,0.238,0.109,0.121
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,202389,Timofey,Mozgov,T. Mozgov,timofey-mozgov,C,,20,20:54,0.475,0.2,0.115,0.083,0.476,0.048,0.128,0.095
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2747,JR,Smith,J. Smith,jr-smith,G,,5,30:27,0.475,0.197,0.093,0.028,0.483,0.19,0.118,0.107
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2590,Mo,Williams,M. Williams,mo-williams,G,,52,37:09,0.479,0.239,0.127,0.0,0.463,0.224,0.115,0.108
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2210,Richard,Jefferson,R. Jefferson,richard-jefferson,,,24,16:57,0.409,0.091,0.087,0.0,0.534,0.241,0.147,0.188
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,202684,Tristan,Thompson,T. Thompson,tristan-thompson,,,13,24:55,0.41,0.14,0.111,0.063,0.452,0.452,0.131,0.167
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203521,Matthew,Dellavedova,M. Dellavedova,matthew-dellavedova,,,8,20:12,0.415,0.122,0.069,0.037,0.403,0.333,0.162,0.238
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2592,James,Jones,J. Jones,james-jones,,,1,3:49,0.143,0.0,0.125,0.0,0.286,0.857,0.116,0.5
0021500002,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203099,Jared,Cunningham,J. Cunningham,jared-cunningham,,,9,3:11,0.167,0.0,0.143,0.0,0.6,0.8,0.148,1.0
