gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203114,Khris,Middleton,K. Middleton,khris-middleton,F,,,38:57,103.9,103.9,109.3,109.3,-5.4,-5.4,0.12,0.0,17.6,0.029,0.114,0.072,0.0,0.583,0.618,0.161,0.161,93.66,93.66,78.05,77.0,0.139
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,,42:12,111.3,111.3,110.1,110.1,1.1,1.1,0.125,0.75,12.0,0.103,0.122,0.114,16.0,0.531,0.577,0.256,0.256,90.43,90.43,75.36,80.0,0.106
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,202328,Greg,Monroe,G. Monroe,greg-monroe,C,,,39:25,117.6,117.6,101.4,101.4,16.2,16.2,0.048,0.5,5.3,0.034,0.308,0.191,10.5,0.714,0.73,0.225,0.225,89.51,89.51,74.59,74.0,0.208
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,201573,Jerryd,Bayless,J. Bayless,jerryd-bayless,G,,,46:40,112.4,112.4,102.3,102.3,10.1,10.1,0.069,1.0,9.1,0.0,0.067,0.037,9.1,0.733,0.719,0.202,0.202,90.51,90.51,75.43,89.0,0.121
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203487,Michael,Carter-Williams,M. Carter-Williams,michael-carter-williams,G,,,22:38,117.8,117.8,102.3,102.3,15.5,15.5,0.294,2.5,41.7,0.0,0.08,0.049,16.7,0.667,0.63,0.146,0.146,94.39,94.39,78.66,45.0,0.086
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,202349,Greivis,Vasquez,G. Vasquez,greivis-vasquez,,,,26:42,103.9,103.9,116.0,116.0,-12.1,-12.1,0.4,8.0,47.1,0.043,0.0,0.023,5.9,0.0,0.0,0.155,0.155,90.78,90.78,75.65,51.0,-0.006
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203101,Miles,Plumlee,M. Plumlee,miles-plumlee,,,,6:19,92.3,92.3,130.8,130.8,-38.5,-38.5,0.25,0.33,20.0,0.143,0.333,0.2,60.0,1.0,1.0,0.235,0.235,98.86,98.86,82.39,13.0,-0.143
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203948,Johnny,O'Bryant III,J. O'Bryant III,johnny-obryant-iii,,,,17:02,124.2,124.2,90.3,90.3,33.9,33.9,0.083,0.0,16.7,0.071,0.059,0.065,0.0,0.75,0.82,0.135,0.135,90.18,90.18,75.15,33.0,0.173
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203142,Chris,Copeland,C. Copeland,chris-copeland,,,,0:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.7,271.7,226.42,1.0,0.0
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203898,Tyler,Ennis,T. Ennis,tyler-ennis,,"DND - Post-Surgery, Right Shoulder",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203996,Damien,Inglis,D. Inglis,damien-inglis,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203953,Jabari,Parker,J. Parker,jabari-parker,,"DND - Post-Surgery, Left Knee",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
