date,game_id,team,odds,prob,ev,stake,won,gain,bankroll,comment
2022-10-18,22200001.0,boston celtics,1.63,0.6839929064100556,0.11490843744839063,20.0,1,12.599999999999998,1012.6,bet placed
2022-10-18,22200002.0,golden state warriors,1.28,0.8045415741656274,0.029813214932003174,0.0,1,0.0,1012.6,ev below min (0.030)
2022-10-19,22200003.0,detroit pistons,1.61,0.5235147291977534,-0.15714128599161692,0.0,1,0.0,1012.6,ev below min (-0.157)
2022-10-19,22200004.0,indiana pacers,2.06,0.5748167781198492,0.18412256292688944,20.252000000000002,0,-20.252000000000002,992.3480000000001,bet placed
2022-10-19,22200005.0,houston rockets,4.25,0.23694018798196315,0.006995798923343344,0.0,0,0.0,992.3480000000001,odds too high
2022-10-19,22200006.0,brooklyn nets,1.65,0.6555991499407926,0.08173859740230771,0.0,0,0.0,992.3480000000001,ev below min (0.082)
2022-10-19,22200007.0,miami heat,1.3,0.6739481044186907,-0.12386746425570205,0.0,0,0.0,992.3480000000001,ev below min (-0.124)
2022-10-19,22200008.0,toronto raptors,1.66,0.6794133618218318,0.12782618062424067,19.846960000000003,1,13.0989936,1005.4469936,bet placed
2022-10-19,22200009.0,memphis grizzlies,1.5,0.7624690921704835,0.1437036382557253,20.108939872,1,10.054469936,1015.5014635360001,bet placed
2022-10-19,22200010.0,oklahoma city thunder,5.08,0.1786046790646158,-0.09268823035175167,0.0,0,0.0,1015.5014635360001,odds too high
2022-10-19,22200011.0,san antonio spurs,1.86,0.5913496536742858,0.09991035583417163,0.0,0,0.0,1015.5014635360001,ev below min (0.100)
2022-10-19,22200012.0,utah jazz,3.01,0.6795552623390365,1.0454613396404997,20.31002927072,1,40.8231588341472,1056.3246223701474,bet placed
2022-10-19,22200013.0,dallas mavericks,2.35,0.42726643693807964,0.004076126804487101,0.0,0,0.0,1056.3246223701474,ev below min (0.004)
2022-10-19,22200014.0,sacramento kings,1.6,0.6146365579706963,-0.016581507246885896,0.0,0,0.0,1056.3246223701474,ev below min (-0.017)
2022-10-20,22200015.0,philadelphia 76ers,1.53,0.5906223337395731,-0.09634782937845321,0.0,0,0.0,1056.3246223701474,ev below min (-0.096)
2022-10-20,22200016.0,los angeles lakers,2.45,0.5223550414839241,0.2797698516356142,21.12649244740295,0,-21.12649244740295,1035.1981299227443,bet placed
2022-10-21,22200017.0,charlotte hornets,2.99,0.6286336704215348,0.8796146745603892,20.703962598454886,0,-20.703962598454886,1014.4941673242895,bet placed
2022-10-21,22200018.0,san antonio spurs,1.93,0.5477399293303525,0.05713806360758045,0.0,1,0.0,1014.4941673242895,prob diff too low (0.004)
2022-10-21,22200019.0,washington wizards,1.7,0.5200668781139152,-0.1158863072063443,0.0,1,0.0,1014.4941673242895,ev below min (-0.116)
2022-10-21,22200020.0,atlanta hawks,1.22,0.7692719841554124,-0.06148817933039685,0.0,1,0.0,1014.4941673242895,odds too low
2022-10-21,22200021.0,brooklyn nets,1.64,0.6028956625162845,-0.01125111347329355,0.0,1,0.0,1014.4941673242895,ev below min (-0.011)
2022-10-21,22200022.0,miami heat,2.0,0.5722943758959621,0.1445887517919242,20.28988334648579,0,-20.28988334648579,994.2042839778037,bet placed
2022-10-21,22200023.0,new york knicks,1.3,0.7394549551174494,-0.03870855834731579,0.0,1,0.0,994.2042839778037,ev below min (-0.039)
2022-10-21,22200024.0,memphis grizzlies,1.32,0.745513638772227,-0.01592199682066031,0.0,1,0.0,994.2042839778037,ev below min (-0.016)
2022-10-21,22200025.0,utah jazz,3.57,0.4567512137854078,0.6306018332139056,0.0,1,0.0,994.2042839778037,odds too high
2022-10-21,22200026.0,golden state warriors,1.41,0.7301156206200423,0.029463025074259575,0.0,0,0.0,994.2042839778037,ev below min (0.029)
2022-10-21,22200027.0,phoenix suns,1.43,0.6446102348937691,-0.0782073641019102,0.0,0,0.0,994.2042839778037,ev below min (-0.078)
2022-10-22,22200028.0,san antonio spurs,7.08,0.29938019796914994,1.1196118016215815,0.0,1,0.0,994.2042839778037,odds too high
2022-10-22,22200029.0,indiana pacers,1.83,0.5908572127480346,0.08126869932890335,0.0,1,0.0,994.2042839778037,ev below min (0.081)
2022-10-22,22200030.0,orlando magic,3.93,0.2732373277412959,0.07382269802329278,0.0,0,0.0,994.2042839778037,odds too high
2022-10-22,22200031.0,miami heat,1.57,0.6583023892946914,0.03353475119266558,0.0,1,0.0,994.2042839778037,ev below min (0.034)
2022-10-22,22200032.0,chicago bulls,1.94,0.5563153406814493,0.07925176092201158,0.0,0,0.0,994.2042839778037,ev below min (0.079)
2022-10-22,22200033.0,houston rockets,6.85,0.1726659298570702,0.18276161952093073,0.0,0,0.0,994.2042839778037,odds too high
2022-10-22,22200034.0,memphis grizzlies,2.65,0.52152889794706,0.38205157955970903,0.0,0,0.0,994.2042839778037,prob diff too low (0.047)
2022-10-22,22200035.0,denver nuggets,1.19,0.7486339191572874,-0.109125636202828,0.0,1,0.0,994.2042839778037,odds too low
2022-10-22,22200036.0,los angeles clippers,1.67,0.5902574768393611,-0.014270013678266968,0.0,1,0.0,994.2042839778037,ev below min (-0.014)
2022-10-23,22200037.0,los angeles lakers,1.53,0.6261645116184646,-0.04196829722374906,0.0,0,0.0,994.2042839778037,ev below min (-0.042)
2022-10-23,22200038.0,charlotte hornets,4.2,0.3620204478389809,0.5204858809237198,0.0,1,0.0,994.2042839778037,odds too high
2022-10-23,22200039.0,cleveland cavaliers,1.59,0.6568860243565064,0.04444877872684527,0.0,1,0.0,994.2042839778037,ev below min (0.044)
2022-10-23,22200040.0,utah jazz,3.42,0.4338516276659261,0.48377256661746726,19.884085679556076,1,48.1194873445257,1042.3237713223293,bet placed
2022-10-23,22200041.0,oklahoma city thunder,4.18,0.32823331768057523,0.3720152679048043,0.0,0,0.0,1042.3237713223293,odds too high
2022-10-23,22200042.0,golden state warriors,1.18,0.7981970261461695,-0.05812750914752007,0.0,1,0.0,1042.3237713223293,odds too low
2022-10-23,22200043.0,los angeles clippers,1.88,0.5639173419930825,0.060164602946995105,0.0,0,0.0,1042.3237713223293,ev below min (0.060)
2022-10-24,22200044.0,indiana pacers,6.17,0.28696573562696504,0.7705785888183743,0.0,0,0.0,1042.3237713223293,odds too high
2022-10-24,22200045.0,miami heat,1.55,0.6443552565306322,-0.0012493523775201076,0.0,0,0.0,1042.3237713223293,ev below min (-0.001)
2022-10-24,22200046.0,new york knicks,1.28,0.8036388295430399,0.028657701815091086,0.0,1,0.0,1042.3237713223293,ev below min (0.029)
2022-10-24,22200047.0,chicago bulls,2.68,0.34438229531892905,-0.07705544854527013,0.0,1,0.0,1042.3237713223293,ev below min (-0.077)
2022-10-24,22200048.0,utah jazz,1.68,0.6883407531018787,0.15641246521115626,20.846475426446588,0,-20.846475426446588,1021.4772958958828,bet placed
2022-10-24,22200049.0,memphis grizzlies,1.8,0.6951245565432876,0.2512242017779178,20.429545917917658,1,16.343636734334126,1037.820932630217,bet placed
2022-10-24,22200050.0,san antonio spurs,3.5,0.28633601543882886,0.0021760540359010427,0.0,1,0.0,1037.820932630217,ev below min (0.002)
