gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,usagePercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
0022000028,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629020,Jarred,Vanderbilt,J. Vanderbilt,jarred-vanderbilt,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,202711,Bojan,Bogdanovic,B. Bogdanovic,bojan-bogdanovic,F,,,34:03,0.193,0.125,0.271,0.143,0.238,0.1,0.08,0.429,0.167,0.226,0.091,0.0,0.0,0.5,0.4,0.0,0.167,0.12
0022000028,1610612762,Utah,Jazz,UTA,jazz,1626220,Royce,O'Neale,R. O'Neale,royce-oneale,F,,,34:08,0.068,0.083,0.065,0.143,0.087,0.0,0.0,0.333,0.385,0.371,0.083,0.154,0.0,0.0,0.0,0.067,0.059,0.068
0022000028,1610612762,Utah,Jazz,UTA,jazz,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,29:03,0.213,0.28,0.167,0.0,0.0,0.25,0.3,0.538,0.375,0.432,0.2,0.4,0.0,0.333,0.0,0.4,0.2,0.254
0022000028,1610612762,Utah,Jazz,UTA,jazz,1628378,Donovan,Mitchell,D. Mitchell,donovan-mitchell,G,,,37:16,0.294,0.2,0.307,0.286,0.333,0.389,0.346,0.091,0.031,0.047,0.385,0.214,0.6,0.5,0.2,0.125,0.316,0.247
0022000028,1610612762,Utah,Jazz,UTA,jazz,201144,Mike,Conley,M. Conley,mike-conley,G,,,33:33,0.227,0.231,0.203,0.286,0.318,0.316,0.364,0.0,0.24,0.171,0.308,0.308,0.2,0.0,0.0,0.417,0.263,0.256
0022000028,1610612762,Utah,Jazz,UTA,jazz,204060,Joe,Ingles,J. Ingles,joe-ingles,,,,25:53,0.156,0.188,0.154,0.4,0.263,0.1,0.087,0.063,0.05,0.056,0.0,0.231,0.0,0.0,0.0,0.25,0.111,0.175
0022000028,1610612762,Utah,Jazz,UTA,jazz,202324,Derrick,Favors,D. Favors,derrick-favors,,,,17:57,0.143,0.091,0.094,0.0,0.0,0.231,0.235,0.333,0.286,0.3,0.4,0.25,1.0,0.0,0.333,0.4,0.231,0.125
0022000028,1610612762,Utah,Jazz,UTA,jazz,203903,Jordan,Clarkson,J. Clarkson,jordan-clarkson,,,,23:05,0.268,0.421,0.327,0.4,0.316,0.263,0.24,0.059,0.105,0.083,0.0,0.0,0.0,0.0,1.0,0.0,0.278,0.371
0022000028,1610612762,Utah,Jazz,UTA,jazz,1627777,Georges,Niang,G. Niang,georges-niang,,,,4:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.2,0.182,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1629752,Juwan,Morgan,J. Morgan,juwan-morgan,,,,1:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1628962,Udoka,Azubuike,U. Azubuike,udoka-azubuike,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1627885,Shaquille,Harrison,S. Harrison,shaquille-harrison,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1630190,Elijah,Hughes,E. Hughes,elijah-hughes,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1629671,Miye,Oni,M. Oni,miye-oni,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,200782,P.J.,Tucker,P. Tucker,pj-tucker,F,,,42:31,0.16,0.079,0.143,0.1,0.143,0.0,0.071,0.375,0.348,0.355,0.043,0.364,0.25,0.333,0.5,0.2,0.059,0.065
0022000029,1610612745,Houston,Rockets,HOU,rockets,1627863,Danuel,House Jr.,D. House Jr.,danuel-house-jr,F,,,38:07,0.14,0.097,0.129,0.125,0.154,0.211,0.24,0.0,0.125,0.1,0.053,0.083,0.25,0.0,0.0,0.083,0.188,0.124
0022000029,1610612745,Houston,Rockets,HOU,rockets,1626174,Christian,Wood,C. Wood,christian-wood,C,,,43:36,0.284,0.359,0.301,0.0,0.069,0.188,0.2,0.429,0.37,0.382,0.13,0.231,0.0,0.25,0.4,0.222,0.214,0.301
0022000029,1610612745,Houston,Rockets,HOU,rockets,1628021,David,Nwaba,D. Nwaba,david-nwaba,G,,,26:47,0.18,0.211,0.238,0.0,0.176,0.125,0.111,0.2,0.059,0.091,0.0,0.0,0.333,0.667,0.333,0.143,0.2,0.175
0022000029,1610612745,Houston,Rockets,HOU,rockets,201935,James,Harden,J. Harden,james-harden,G,,,43:16,0.34,0.316,0.292,0.6,0.433,0.636,0.571,0.125,0.13,0.129,0.739,0.417,0.25,0.0,0.0,0.067,0.529,0.407
0022000029,1610612745,Houston,Rockets,HOU,rockets,1628425,Sterling,Brown,S. Brown,sterling-brown,,,,20:12,0.133,0.267,0.167,0.5,0.273,0.0,0.0,0.0,0.077,0.063,0.0,0.143,0.0,0.0,0.0,0.273,0.0,0.233
0022000029,1610612745,Houston,Rockets,HOU,rockets,1630256,Jae'Sean,Tate,J. Tate,jaesean-tate,,,,37:14,0.128,0.147,0.141,0.111,0.154,0.118,0.095,0.1,0.136,0.125,0.105,0.091,0.25,0.0,0.333,0.267,0.154,0.138
0022000029,1610612745,Houston,Rockets,HOU,rockets,1630271,Brodric,Thomas,B. Thomas,brodric-thomas,,,,9:44,0.091,0.0,0.067,0.0,0.2,0.0,0.0,0.5,0.222,0.273,0.75,0.25,0.0,0.0,0.0,0.429,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,203998,Bruno,Caboclo,B. Caboclo,bruno-caboclo,,,,3:33,0.125,0.0,0.143,0.0,0.333,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0.0,1.0,0.0,0.333,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,202326,DeMarcus,Cousins,D. Cousins,demarcus-cousins,,NWT - Not With Team,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,201569,Eric,Gordon,E. Gordon,eric-gordon,,NWT - Not With Team,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,1630222,Mason,Jones,M. Jones,mason-jones,,NWT - Not With Team,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,202322,John,Wall,J. Wall,john-wall,,NWT - Not With Team,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1627884,Derrick,Jones Jr.,D. Jones Jr.,derrick-jones-jr,F,,,36:23,0.068,0.063,0.057,0.0,0.0,0.2,0.235,0.286,0.148,0.176,0.056,0.0,0.25,0.25,0.333,0.417,0.25,0.069
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203496,Robert,Covington,R. Covington,robert-covington,F,,,38:28,0.114,0.075,0.096,0.067,0.125,0.2,0.133,0.167,0.28,0.258,0.0,0.286,0.333,0.0,0.0,0.231,0.071,0.086
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203994,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,,34:45,0.207,0.135,0.167,0.0,0.065,0.2,0.4,0.6,0.333,0.379,0.273,0.429,0.0,0.5,0.0,0.231,0.231,0.12
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203468,CJ,McCollum,C. McCollum,cj-mccollum,G,,,43:50,0.301,0.395,0.357,0.529,0.444,0.077,0.105,0.0,0.111,0.086,0.32,0.0,0.167,0.0,0.25,0.067,0.125,0.379
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203081,Damian,Lillard,D. Lillard,damian-lillard,G,,,41:21,0.337,0.275,0.341,0.278,0.317,0.455,0.294,0.125,0.133,0.132,0.375,0.417,0.143,0.0,0.667,0.063,0.467,0.294
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,2546,Carmelo,Anthony,C. Anthony,carmelo-anthony,,,,20:26,0.164,0.167,0.231,0.2,0.125,0.0,0.0,0.0,0.091,0.059,0.286,0.0,0.333,0.0,0.333,0.25,0.1,0.147
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203918,Rodney,Hood,R. Hood,rodney-hood,,,,15:46,0.071,0.071,0.067,0.2,0.182,0.0,0.0,0.0,0.0,0.0,0.125,0.143,0.333,0.0,0.0,0.25,0.2,0.079
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,202683,Enes,Freedom,E. Freedom,enes-freedom,,,,18:15,0.167,0.4,0.139,0.0,0.0,0.4,0.25,0.667,0.5,0.563,0.0,0.286,0.0,0.333,0.0,0.286,0.222,0.357
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1629018,Gary,Trent Jr.,G. Trent Jr.,gary-trent-jr,,,,5:55,0.067,0.0,0.083,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1629014,Anfernee,Simons,A. Simons,anfernee-simons,,,,9:51,0.231,0.5,0.278,1.0,0.714,0.2,0.25,0.0,0.143,0.1,0.0,0.0,0.333,1.0,0.0,0.0,0.143,0.467
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1629833,Keljin,Blevins,K. Blevins,keljin-blevins,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1629604,CJ,Elleby,C. Elleby,cj-elleby,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1628385,Harry,Giles III,H. Giles III,harry-giles-iii,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630171,Isaac,Okoro,I. Okoro,isaac-okoro,F,,,41:39,0.067,0.0,0.062,0.0,0.136,0.0,0.0,0.0,0.088,0.079,0.0,0.143,0.125,0.0,0.0,0.267,0.083,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201567,Kevin,Love,K. Love,kevin-love,F,,,37:33,0.191,0.118,0.185,0.3,0.421,0.286,0.238,0.333,0.296,0.3,0.158,0.333,0.0,0.0,0.5,0.1,0.154,0.163
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203083,Andre,Drummond,A. Drummond,andre-drummond,C,,,43:40,0.308,0.2,0.288,0.0,0.087,0.563,0.583,0.4,0.412,0.41,0.25,0.308,0.5,1.0,0.0,0.167,0.667,0.237
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629012,Collin,Sexton,C. Sexton,collin-sexton,G,,,45:14,0.25,0.405,0.295,0.2,0.125,0.0,0.045,0.0,0.061,0.053,0.136,0.267,0.25,0.0,0.0,0.263,0.133,0.323
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629636,Darius,Garland,D. Garland,darius-garland,G,,,43:59,0.16,0.237,0.203,0.231,0.143,0.0,0.0,0.5,0.091,0.135,0.545,0.125,0.222,0.333,1.0,0.176,0.0,0.202
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1626224,Cedi,Osman,C. Osman,cedi-osman,,,,25:56,0.209,0.368,0.25,1.0,0.538,0.5,0.353,0.0,0.222,0.174,0.0,0.0,0.2,0.0,0.4,0.071,0.273,0.44
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,,24:31,0.066,0.0,0.071,0.0,0.154,0.0,0.0,0.4,0.25,0.28,0.154,0.091,0.25,0.0,0.333,0.071,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201580,JaVale,McGee,J. McGee,javale-mcgee,,,,14:20,0.324,0.308,0.269,0.5,0.143,0.667,0.667,0.0,0.2,0.167,0.0,0.333,0.0,0.0,0.0,0.5,0.4,0.355
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203957,Danté,Exum,D. Exum,danté-exum,,,,13:09,0.086,0.2,0.103,0.0,0.125,0.0,0.0,0.0,0.273,0.231,0.571,0.0,0.0,0.0,0.0,0.143,0.0,0.174
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629716,Marques,Bolden,M. Bolden,marques-bolden,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628422,Damyean,Dotson,D. Dotson,damyean-dotson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1627748,Thon,Maker,T. Maker,thon-maker,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630205,Lamar,Stevens,L. Stevens,lamar-stevens,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629731,Dean,Wade,D. Wade,dean-wade,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
