GAME_ID,TEAM_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,MINUTES_PLAYED,OPP_TEAM_ID,OPP_GAME_DATE,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TO,OPP_PF,OPP_PTS,OPP_PLUS_MINUS,OPP_MINUTES_PLAYED,MATCHUP,SEASON,IS_HOME,IS_WIN,POINT_DIFF,ROLL_HOME_WINRATE_3,ROLL_AWAY_WINRATE_3,ROLL_HOME_WINRATE_5,ROLL_AWAY_WINRATE_5,ROLL_HOME_WINRATE_10,ROLL_AWAY_WINRATE_10,ROLL_HOME_WINRATE_25,ROLL_AWAY_WINRATE_25,ROLL_HOME_WINRATE_50,ROLL_AWAY_WINRATE_50,ROLL_HOME_WINRATE_100,ROLL_AWAY_WINRATE_100,ROLL_HOME_WINRATE_200,ROLL_AWAY_WINRATE_200,ROLL_WIN_RATIO_3,ROLL_WIN_RATIO_5,ROLL_WIN_RATIO_10,ROLL_WIN_RATIO_25,ROLL_WIN_RATIO_50,ROLL_WIN_RATIO_100,ROLL_WIN_RATIO_200,WIN_STREAK,HOME_WIN_STREAK,AWAY_WIN_STREAK,DAYS_SINCE_LAST_GAME,OPP_DAYS_SINCE_LAST_GAME,REST_ADVANTAGE,ROLL_HOME_REST_ADV_3,ROLL_AWAY_REST_ADV_3,ROLL_HOME_REST_ADV_5,ROLL_AWAY_REST_ADV_5,ROLL_HOME_REST_ADV_10,ROLL_AWAY_REST_ADV_10,ROLL_HOME_REST_ADV_25,ROLL_AWAY_REST_ADV_25,ROLL_HOME_REST_ADV_50,ROLL_AWAY_REST_ADV_50,ROLL_HOME_REST_ADV_100,ROLL_AWAY_REST_ADV_100,ROLL_HOME_REST_ADV_200,ROLL_AWAY_REST_ADV_200,H2H_LAST_3_DIFF,H2H_LAST_3_WINRATE,H2H_LAST_3_COUNT,H2H_LAST_5_DIFF,H2H_LAST_5_WINRATE,H2H_LAST_5_COUNT,H2H_LAST_10_DIFF,H2H_LAST_10_WINRATE,H2H_LAST_10_COUNT,H2H_LAST_25_DIFF,H2H_LAST_25_WINRATE,H2H_LAST_25_COUNT,H2H_LAST_50_DIFF,H2H_LAST_50_WINRATE,H2H_LAST_50_COUNT,H2H_LAST_100_DIFF,H2H_LAST_100_WINRATE,H2H_LAST_100_COUNT,H2H_LAST_200_DIFF,H2H_LAST_200_WINRATE,H2H_LAST_200_COUNT,H2H_SEASON_WINS,H2H_SEASON_MATCHES,H2H_SEASON_WINRATE,H2H_WIN_STREAK,ELO_PRE,OPP_ELO_PRE,ELO_PRE_SEASON,OPP_ELO_PRE_SEASON
0020000046,1610612757,2000-11-04,82.0,180.0,7.302,4.0,18.0,1.5,26.0,34.0,9.334,46.0,62.0,108.0,56.0,22.0,12.0,44.0,56.0,194.0,70.0,480.0,1610612760,2000-11-04,62.0,150.0,5.7700000000000005,4.0,32.0,0.9,52.0,66.0,10.722,22.0,46.0,68.0,40.0,28.0,10.0,32.0,36.0,180.0,-70.0,480.0,POR @ SEA,2000-01,0,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,-8922.0,8924.0,8909.0,8833.0,8909.0,8833.0,8909.0,8833.0,8909.0,8833.0,8909.0,8833.0,8909.0,8833.0,8909.0,8833.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1476.8286011727541,1499.9856905714691,1476.8286011727541,1499.9856905714691
0020000046,1610612760,2000-11-04,62.0,150.0,5.7700000000000005,4.0,32.0,0.9,52.0,66.0,10.722,22.0,46.0,68.0,40.0,28.0,10.0,32.0,36.0,180.0,-70.0,480.0,1610612757,2000-11-04,82.0,180.0,7.302,4.0,18.0,1.5,26.0,34.0,9.334,46.0,62.0,108.0,56.0,22.0,12.0,44.0,56.0,194.0,70.0,480.0,SEA vs. POR,2000-01,1,0,-14.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,3.0,-8919.0,8922.0,8919.0,8894.0,8919.0,8894.0,8919.0,8894.0,8919.0,8894.0,8919.0,8894.0,8919.0,8894.0,8919.0,8894.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.9856905714691,1476.8286011727541,1499.9856905714691,1476.8286011727541
0020000047,1610612747,2000-11-04,76.0,156.0,10.0,6.0,22.0,3.666,38.0,64.0,9.594,28.0,62.0,90.0,44.0,26.0,16.0,38.0,40.0,196.0,90.0,480.0,1610612763,2000-11-04,62.0,152.0,6.61,12.0,34.0,2.25,42.0,50.0,11.214,12.0,58.0,70.0,46.0,12.0,4.0,38.0,54.0,178.0,-90.0,480.0,LAL @ VAN,2000-01,0,1,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,3.0,-8903.0,8906.0,8871.0,8850.0,8871.0,8850.0,8871.0,8850.0,8871.0,8850.0,8871.0,8850.0,8871.0,8850.0,8871.0,8850.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.9856905714691,1522.3886997202162,1499.9856905714691,1522.3886997202162
0020000047,1610612763,2000-11-04,62.0,152.0,6.61,12.0,34.0,2.25,42.0,50.0,11.214,12.0,58.0,70.0,46.0,12.0,4.0,38.0,54.0,178.0,-90.0,480.0,1610612747,2000-11-04,76.0,156.0,10.0,6.0,22.0,3.666,38.0,64.0,9.594,28.0,62.0,90.0,44.0,26.0,16.0,38.0,40.0,196.0,90.0,480.0,VAN vs. LAL,2000-01,1,0,-18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,2.0,-8866.0,8868.0,8886.0,8871.0,8886.0,8871.0,8886.0,8871.0,8886.0,8871.0,8886.0,8871.0,8886.0,8871.0,8886.0,8871.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1522.3886997202162,1499.9856905714691,1522.3886997202162,1499.9856905714691
0020000048,1610612745,2000-11-05,66.0,148.0,7.816,12.0,26.0,7.332,54.0,74.0,10.968,32.0,46.0,78.0,40.0,12.0,8.0,30.0,42.0,198.0,-50.0,480.0,1610612756,2000-11-05,74.0,156.0,9.434000000000001,12.0,34.0,3.2,48.0,56.0,8.0,24.0,48.0,72.0,46.0,14.0,10.0,22.0,58.0,208.0,50.0,480.0,HOU @ PHX,2000-01,0,0,-10.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,1.0,-8920.0,8921.0,8936.0,8821.0,8936.0,8821.0,8936.0,8821.0,8936.0,8821.0,8936.0,8821.0,8936.0,8821.0,8936.0,8821.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1487.2141664374944,1512.0004414294522,1487.2141664374944,1512.0004414294522
0020000048,1610612756,2000-11-05,74.0,156.0,9.434000000000001,12.0,34.0,3.2,48.0,56.0,8.0,24.0,48.0,72.0,46.0,14.0,10.0,22.0,58.0,208.0,50.0,480.0,1610612745,2000-11-05,66.0,148.0,7.816,12.0,26.0,7.332,54.0,74.0,10.968,32.0,46.0,78.0,40.0,12.0,8.0,30.0,42.0,198.0,-50.0,480.0,PHX vs. HOU,2000-01,1,1,10.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,1.0,-8898.0,8899.0,8889.0,8875.0,8889.0,8875.0,8889.0,8875.0,8889.0,8875.0,8889.0,8875.0,8889.0,8875.0,8889.0,8875.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1512.0004414294522,1487.2141664374944,1512.0004414294522,1487.2141664374944
0020000049,1610612746,2000-11-05,80.0,164.0,9.898,12.0,32.0,3.998,34.0,60.0,9.868,16.0,66.0,82.0,42.0,8.0,18.0,18.0,64.0,206.0,-50.0,480.0333333333333,1610612747,2000-11-05,78.0,186.0,6.492,8.0,30.0,1.8,52.0,72.0,8.0,34.0,58.0,92.0,56.0,2.0,14.0,18.0,44.0,216.0,50.0,480.0,LAC @ LAL,2000-01,0,0,-10.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,1,1.0,-8912.0,8913.0,8903.0,8926.0,8903.0,8926.0,8903.0,8926.0,8903.0,8926.0,8903.0,8926.0,8903.0,8926.0,8903.0,8926.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1489.172495575386,1512.7583924771445,1489.172495575386,1512.7583924771445
0020000049,1610612747,2000-11-05,78.0,186.0,6.492,8.0,30.0,1.8,52.0,72.0,8.0,34.0,58.0,92.0,56.0,2.0,14.0,18.0,44.0,216.0,50.0,480.0,1610612746,2000-11-05,80.0,164.0,9.898,12.0,32.0,3.998,34.0,60.0,9.868,16.0,66.0,82.0,42.0,8.0,18.0,18.0,64.0,206.0,-50.0,480.0333333333333,LAL vs. LAC,2000-01,1,1,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,2,0,1.0,-8921.0,8922.0,8871.0,8878.0,8871.0,8878.0,8871.0,8878.0,8871.0,8878.0,8871.0,8878.0,8871.0,8878.0,8871.0,8878.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1512.7583924771445,1489.172495575386,1512.7583924771445,1489.172495575386
0020000050,1610612753,2000-11-06,84.0,188.0,6.632,14.0,36.0,2.466,38.0,52.0,8.878,38.0,52.0,90.0,42.0,26.0,14.0,30.0,40.0,220.0,110.0,480.03333333333336,1610612760,2000-11-06,80.0,178.0,9.338000000000001,14.0,48.0,3.266,24.0,36.0,6.666,34.0,60.0,94.0,58.0,20.0,12.0,48.0,48.0,198.0,-110.0,480.0,ORL vs. SEA,2000-01,1,1,22.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,2.0,-8831.0,8833.0,8917.0,8911.0,8916.0,8911.0,8916.0,8911.0,8916.0,8911.0,8916.0,8911.0,8916.0,8911.0,8916.0,8911.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1499.959323672663,1487.6280282063915,1499.959323672663,1487.6280282063915
0020000050,1610612760,2000-11-06,80.0,178.0,9.338000000000001,14.0,48.0,3.266,24.0,36.0,6.666,34.0,60.0,94.0,58.0,20.0,12.0,48.0,48.0,198.0,-110.0,480.0,1610612753,2000-11-06,84.0,188.0,6.632,14.0,36.0,2.466,38.0,52.0,8.878,38.0,52.0,90.0,42.0,26.0,14.0,30.0,40.0,220.0,110.0,480.03333333333336,SEA @ ORL,2000-01,0,0,-22.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,2.0,-8912.0,8914.0,8920.5,8894.0,8920.5,8894.0,8920.5,8894.0,8920.5,8894.0,8920.5,8894.0,8920.5,8894.0,8920.5,8894.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1487.6280282063915,1499.959323672663,1487.6280282063915,1499.959323672663
0020000051,1610612742,2000-11-06,76.0,154.0,8.594,16.0,38.0,3.8,48.0,58.0,9.314,12.0,56.0,68.0,52.0,10.0,8.0,24.0,52.0,216.0,120.0,480.0,1610612743,2000-11-06,74.0,158.0,9.036,10.0,34.0,2.19,34.0,52.0,7.266,24.0,52.0,76.0,46.0,8.0,14.0,36.0,64.0,192.0,-120.0,480.0,DAL @ DEN,2000-01,0,1,24.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,2,0,2.0,-8904.0,8906.0,8876.0,,8876.0,,8876.0,,8876.0,,8876.0,,8876.0,,8876.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1511.172827864327,1488.427096514292,1511.172827864327,1488.427096514292
0020000051,1610612743,2000-11-06,74.0,158.0,9.036,10.0,34.0,2.19,34.0,52.0,7.266,24.0,52.0,76.0,46.0,8.0,14.0,36.0,64.0,192.0,-120.0,480.0,1610612742,2000-11-06,76.0,154.0,8.594,16.0,38.0,3.8,48.0,58.0,9.314,12.0,56.0,68.0,52.0,10.0,8.0,24.0,52.0,216.0,120.0,480.0,DEN vs. DAL,2000-01,1,0,-24.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,2.0,-8909.0,8911.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1488.427096514292,1511.172827864327,1488.427096514292,1511.172827864327
0020000052,1610612750,2000-11-06,70.0,160.0,6.674,10.0,28.0,2.334,34.0,40.0,6.934,16.0,42.0,58.0,42.0,24.0,10.0,28.0,52.0,184.0,-60.0,480.0,1610612762,2000-11-06,72.0,140.0,11.946,6.0,14.0,3.334,46.0,58.0,11.056000000000001,16.0,66.0,82.0,46.0,4.0,12.0,42.0,54.0,196.0,60.0,480.0,MIN @ UTA,2000-01,0,0,-12.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,2,2.0,-8848.0,8850.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1512.0142912175538,1534.7704707777295,1512.0142912175538,1534.7704707777295
0020000052,1610612762,2000-11-06,72.0,140.0,11.946,6.0,14.0,3.334,46.0,58.0,11.056000000000001,16.0,66.0,82.0,46.0,4.0,12.0,42.0,54.0,196.0,60.0,480.0,1610612750,2000-11-06,70.0,160.0,6.674,10.0,28.0,2.334,34.0,40.0,6.934,16.0,42.0,58.0,42.0,24.0,10.0,28.0,52.0,184.0,-60.0,480.0,UTA vs. MIN,2000-01,1,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,2,2.0,-8781.0,8783.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1534.7704707777295,1512.0142912175538,1534.7704707777295,1512.0142912175538
0020000053,1610612757,2000-11-06,64.0,174.0,7.3,6.0,26.0,2.334,16.0,22.0,3.334,24.0,72.0,96.0,40.0,8.0,20.0,22.0,38.0,150.0,-40.0,480.0,1610612758,2000-11-06,62.0,166.0,5.632,6.0,32.0,1.5,28.0,38.0,8.8,24.0,68.0,92.0,40.0,10.0,12.0,16.0,34.0,158.0,40.0,480.0,POR @ SAC,2000-01,0,0,-8.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,1,2.0,-8894.0,8896.0,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1489.6272364318656,1500.0004777580907,1489.6272364318656,1500.0004777580907
0020000053,1610612758,2000-11-06,62.0,166.0,5.632,6.0,32.0,1.5,28.0,38.0,8.8,24.0,68.0,92.0,40.0,10.0,12.0,16.0,34.0,158.0,40.0,480.0,1610612757,2000-11-06,64.0,174.0,7.3,6.0,26.0,2.334,16.0,22.0,3.334,24.0,72.0,96.0,40.0,8.0,20.0,22.0,38.0,150.0,-40.0,480.0,SAC vs. POR,2000-01,1,1,8.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,2.0,-8855.0,8857.0,,8889.333333333334,,8899.0,,8899.0,,8899.0,,8899.0,,8899.0,,8899.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1500.0004777580907,1489.6272364318656,1500.0004777580907,1489.6272364318656
0020000054,1610612737,2000-11-06,64.0,160.0,7.248,8.0,18.0,3.666,38.0,48.0,7.666,24.0,64.0,88.0,34.0,22.0,18.0,44.0,72.0,174.0,-100.0,480.0,1610612763,2000-11-06,62.0,158.0,7.986,2.0,12.0,0.666,68.0,94.0,10.12,28.0,66.0,94.0,40.0,22.0,8.0,28.0,44.0,194.0,100.0,480.0,ATL @ VAN,2000-01,0,0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,7.0,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1464.4418695688273,1510.056165849464,1464.4418695688273,1510.056165849464
0020000054,1610612763,2000-11-06,62.0,158.0,7.986,2.0,12.0,0.666,68.0,94.0,10.12,28.0,66.0,94.0,40.0,22.0,8.0,28.0,44.0,194.0,100.0,480.0,1610612737,2000-11-06,64.0,160.0,7.248,8.0,18.0,3.666,38.0,48.0,7.666,24.0,64.0,88.0,34.0,22.0,18.0,44.0,72.0,174.0,-100.0,480.0,VAN vs. ATL,2000-01,1,1,20.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,1,2.0,-8917.0,8919.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1510.056165849464,1464.4418695688273,1510.056165849464,1464.4418695688273
0020000055,1610612738,2000-11-07,60.0,182.0,7.2940000000000005,10.0,32.0,4.5,20.0,30.0,7.334,30.0,48.0,78.0,38.0,14.0,20.0,36.0,46.0,150.0,-300.0,480.0,1610612761,2000-11-07,74.0,152.0,8.148,8.0,26.0,2.166,54.0,64.0,12.11,16.0,86.0,102.0,52.0,14.0,22.0,32.0,38.0,210.0,300.0,480.0,BOS @ TOR,2000-01,0,0,-60.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0,3.0,4.0,-1.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1,1.0,1,1511.215824034627,1479.562529351573,1511.215824034627,1479.562529351573
0020000055,1610612761,2000-11-07,74.0,152.0,8.148,8.0,26.0,2.166,54.0,64.0,12.11,16.0,86.0,102.0,52.0,14.0,22.0,32.0,38.0,210.0,300.0,480.0,1610612738,2000-11-07,60.0,182.0,7.2940000000000005,10.0,32.0,4.5,20.0,30.0,7.334,30.0,48.0,78.0,38.0,14.0,20.0,36.0,46.0,150.0,-300.0,480.0,TOR vs. BOS,2000-01,1,1,60.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,1,1,0,3.0,4.0,-1.0,8836.0,8901.0,8881.0,8901.0,8881.0,8901.0,8881.0,8901.0,8881.0,8901.0,8881.0,8901.0,8881.0,8901.0,-1,0.0,1,-1,0.0,1,-1,0.0,1,-1,0.0,1,-1,0.0,1,-1,0.0,1,-1,0.0,1,0,1,0.0,0,1479.562529351573,1511.215824034627,1479.562529351573,1511.215824034627
0020000056,1610612741,2000-11-07,54.0,164.0,5.782,10.0,34.0,4.166,48.0,72.0,11.464,30.0,72.0,102.0,32.0,8.0,16.0,30.0,62.0,166.0,-50.0,480.0,1610612764,2000-11-07,52.0,166.0,6.986000000000001,2.0,16.0,0.5,70.0,104.0,8.48,44.0,66.0,110.0,30.0,18.0,20.0,18.0,56.0,176.0,50.0,480.0,CHI vs. WAS,2000-01,1,0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,-8825.0,8828.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1464.0556303768587,1477.227835807021,1464.0556303768587,1477.227835807021
0020000056,1610612764,2000-11-07,52.0,166.0,6.986000000000001,2.0,16.0,0.5,70.0,104.0,8.48,44.0,66.0,110.0,30.0,18.0,20.0,18.0,56.0,176.0,50.0,480.0,1610612741,2000-11-07,54.0,164.0,5.782,10.0,34.0,4.166,48.0,72.0,11.464,30.0,72.0,102.0,32.0,8.0,16.0,30.0,62.0,166.0,-50.0,480.0,WAS @ CHI,2000-01,0,1,10.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0,1,0,3.0,-8782.0,8785.0,8885.0,8892.5,8885.0,8890.333333333334,8885.0,8890.333333333334,8885.0,8890.333333333334,8885.0,8890.333333333334,8885.0,8890.333333333334,8885.0,8890.333333333334,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1477.227835807021,1464.0556303768587,1477.227835807021,1464.0556303768587
0020000057,1610612749,2000-11-07,68.0,154.0,6.212,20.0,46.0,2.738,22.0,24.0,11.0,14.0,54.0,68.0,44.0,8.0,8.0,26.0,30.0,178.0,-140.0,480.0,1610612752,2000-11-07,86.0,164.0,8.418,14.0,40.0,3.966,20.0,28.0,5.7620000000000005,16.0,72.0,88.0,54.0,12.0,8.0,24.0,36.0,206.0,140.0,480.0,MIL vs. NYK,2000-01,1,0,-28.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0,3.0,-8896.0,8899.0,8903.0,8892.5,8903.0,8892.5,8903.0,8892.5,8903.0,8892.5,8903.0,8892.5,8903.0,8892.5,8903.0,8892.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1489.2024215521014,1511.641918752015,1489.2024215521014,1511.641918752015
0020000057,1610612752,2000-11-07,86.0,164.0,8.418,14.0,40.0,3.966,20.0,28.0,5.7620000000000005,16.0,72.0,88.0,54.0,12.0,8.0,24.0,36.0,206.0,140.0,480.0,1610612749,2000-11-07,68.0,154.0,6.212,20.0,46.0,2.738,22.0,24.0,11.0,14.0,54.0,68.0,44.0,8.0,8.0,26.0,30.0,178.0,-140.0,480.0,NYK @ MIL,2000-01,0,1,28.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,2,4.0,-8822.0,8826.0,8894.5,8913.0,8894.5,8913.0,8894.5,8913.0,8894.5,8913.0,8894.5,8913.0,8894.5,8913.0,8894.5,8913.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.0,0,1511.641918752015,1489.2024215521014,1511.641918752015,1489.2024215521014
