date,home_team,away_team,home_score,away_score,home_odds,away_odds,url,sport,tournament,season,handicap,comment
2014-06-16,San Antonio Spurs,Miami Heat,,104,1.43,2.90,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-miami-heat-67Upolsm/,nba,NBA,2013/2014,"{""189.5"": {""label"": 189.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.48, ""odds_under"": 2.55}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.73, ""odds_under"": 2.02}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.79, ""odds_under"": 1.97}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""203.5"": {""label"": 203.5, ""odds_over"": 2.55, ""odds_under"": 1.48}, ""204.5"": {""label"": 204.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""205.5"": {""label"": 205.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2014-06-13,Miami Heat,San Antonio Spurs,86,107,1.42,2.98,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-san-antonio-spurs-pS6gVAwC/,nba,NBA,2013/2014,"{""187.5"": {""label"": 187.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.48, ""odds_under"": 2.55}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.73, ""odds_under"": 2.02}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.79, ""odds_under"": 1.97}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.92, ""odds_under"": 1.84}, ""196.5"": {""label"": 196.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""197.5"": {""label"": 197.5, ""odds_over"": 2.02, ""odds_under"": 1.73}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.11, ""odds_under"": 1.67}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.22, ""odds_under"": 1.6}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.55, ""odds_under"": 1.48}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""203.5"": {""label"": 203.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2014-06-11,Miami Heat,San Antonio Spurs,92,111,1.53,2.63,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-san-antonio-spurs-nsljWjO5/,nba,NBA,2013/2014,"{""189.5"": {""label"": 189.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.71, ""odds_under"": 2.05}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.74, ""odds_under"": 2.01}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.79, ""odds_under"": 1.97}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.95, ""odds_under"": 1.81}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.01, ""odds_under"": 1.74}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.05, ""odds_under"": 1.71}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""203.5"": {""label"": 203.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""204.5"": {""label"": 204.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2014-06-09,San Antonio Spurs,Miami Heat,96,98,1.57,2.48,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-miami-heat-hKlnXW8a/,nba,NBA,2013/2014,"{""190.5"": {""label"": 190.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.48, ""odds_under"": 2.55}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.78, ""odds_under"": 1.98}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""199.5"": {""label"": 199.5, ""odds_over"": 1.98, ""odds_under"": 1.78}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""203.5"": {""label"": 203.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""204.5"": {""label"": 204.5, ""odds_over"": 2.55, ""odds_under"": 1.48}, ""205.5"": {""label"": 205.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""206.5"": {""label"": 206.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2014-06-06,San Antonio Spurs,Miami Heat,,110,1.42,2.93,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-miami-heat-ETkrYCgg/,nba,NBA,2013/2014,"{""190.5"": {""label"": 190.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.48, ""odds_under"": 2.55}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.78, ""odds_under"": 1.98}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""199.5"": {""label"": 199.5, ""odds_over"": 1.98, ""odds_under"": 1.78}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""203.5"": {""label"": 203.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""204.5"": {""label"": 204.5, ""odds_over"": 2.55, ""odds_under"": 1.48}, ""205.5"": {""label"": 205.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""206.5"": {""label"": 206.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2014-06-01,Oklahoma City Thunder,San Antonio Spurs,107,112,1.61,2.42,https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-san-antonio-spurs-YZP8rmvp/,nba,NBA,2013/2014,"{""198.5"": {""label"": 198.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""199.5"": {""label"": 199.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""200.5"": {""label"": 200.5, ""odds_over"": 1.5, ""odds_under"": 2.5}, ""201.5"": {""label"": 201.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""202.5"": {""label"": 202.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""203.5"": {""label"": 203.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""204.5"": {""label"": 204.5, ""odds_over"": 1.73, ""odds_under"": 2.02}, ""205.5"": {""label"": 205.5, ""odds_over"": 1.81, ""odds_under"": 1.94}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.91, ""odds_under"": 1.85}, ""207.5"": {""label"": 207.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""208.5"": {""label"": 208.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""209.5"": {""label"": 209.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""210.5"": {""label"": 210.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""211.5"": {""label"": 211.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""212.5"": {""label"": 212.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""213.5"": {""label"": 213.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""214.5"": {""label"": 214.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2014-05-31,Miami Heat,Indiana Pacers,,117,1.23,4.43,https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-indiana-pacers-EwgzqPwA/,nba,NBA,2013/2014,"{""174.5"": {""label"": 174.5, ""odds_over"": 1.37, ""odds_under"": 2.9}, ""175.5"": {""label"": 175.5, ""odds_over"": 1.41, ""odds_under"": 2.7}, ""176.5"": {""label"": 176.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""177.5"": {""label"": 177.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""178.5"": {""label"": 178.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""179.5"": {""label"": 179.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""180.5"": {""label"": 180.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""181.5"": {""label"": 181.5, ""odds_over"": 1.78, ""odds_under"": 1.98}, ""182.5"": {""label"": 182.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.98, ""odds_under"": 1.78}, ""184.5"": {""label"": 184.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""185.5"": {""label"": 185.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""186.5"": {""label"": 186.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""187.5"": {""label"": 187.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""188.5"": {""label"": 188.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""189.5"": {""label"": 189.5, ""odds_over"": 2.7, ""odds_under"": 1.41}, ""190.5"": {""label"": 190.5, ""odds_over"": 2.9, ""odds_under"": 1.37}}",
2014-05-30,San Antonio Spurs,Oklahoma City Thunder,,117,1.44,2.88,https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-oklahoma-city-thunder-AZa338xF/,nba,NBA,2013/2014,"{""199.5"": {""label"": 199.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""200.5"": {""label"": 200.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""201.5"": {""label"": 201.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""202.5"": {""label"": 202.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""203.5"": {""label"": 203.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""204.5"": {""label"": 204.5, ""odds_over"": 1.71, ""odds_under"": 2.05}, ""205.5"": {""label"": 205.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.87, ""odds_under"": 1.94}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""208.5"": {""label"": 208.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""209.5"": {""label"": 209.5, ""odds_over"": 2.05, ""odds_under"": 1.71}, ""210.5"": {""label"": 210.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""211.5"": {""label"": 211.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""212.5"": {""label"": 212.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""213.5"": {""label"": 213.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""214.5"": {""label"": 214.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2014-05-29,Indiana Pacers,Miami Heat,,93,1.88,1.95,https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-miami-heat-ImXlqVSG/,nba,NBA,2013/2014,"{""175.5"": {""label"": 175.5, ""odds_over"": 1.37, ""odds_under"": 2.9}, ""176.5"": {""label"": 176.5, ""odds_over"": 1.41, ""odds_under"": 2.7}, ""177.5"": {""label"": 177.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""178.5"": {""label"": 178.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""179.5"": {""label"": 179.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""180.5"": {""label"": 180.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""181.5"": {""label"": 181.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""182.5"": {""label"": 182.5, ""odds_over"": 1.78, ""odds_under"": 1.98}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.92, ""odds_under"": 1.9}, ""184.5"": {""label"": 184.5, ""odds_over"": 1.97, ""odds_under"": 1.79}, ""185.5"": {""label"": 185.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""186.5"": {""label"": 186.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""187.5"": {""label"": 187.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""188.5"": {""label"": 188.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""189.5"": {""label"": 189.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""190.5"": {""label"": 190.5, ""odds_over"": 2.7, ""odds_under"": 1.41}, ""191.5"": {""label"": 191.5, ""odds_over"": 2.9, ""odds_under"": 1.37}}",
2014-05-28,Oklahoma City Thunder,San Antonio Spurs,,105,1.73,2.16,https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-san-antonio-spurs-QcbokZ16/,nba,NBA,2013/2014,"{""199.5"": {""label"": 199.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""200.5"": {""label"": 200.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""201.5"": {""label"": 201.5, ""odds_over"": 1.5, ""odds_under"": 2.5}, ""202.5"": {""label"": 202.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""203.5"": {""label"": 203.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""204.5"": {""label"": 204.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""205.5"": {""label"": 205.5, ""odds_over"": 1.73, ""odds_under"": 2.02}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.81, ""odds_under"": 1.94}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.92, ""odds_under"": 1.85}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""209.5"": {""label"": 209.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""210.5"": {""label"": 210.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""211.5"": {""label"": 211.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""212.5"": {""label"": 212.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""213.5"": {""label"": 213.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""214.5"": {""label"": 214.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""215.5"": {""label"": 215.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
