date,home_team,away_team,home_score,away_score,home_odds,away_odds,url,sport,tournament,season,handicap,comment
2017-05-08,Washington Wizards,Boston Celtics,,121,1.50,2.65,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-boston-celtics-KYOHDJ3P/,nba,NBA,2016/2017,"{""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-05-07,Toronto Raptors,Cleveland Cavaliers,102,109,3.35,1.34,https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-cleveland-cavaliers-OvXEUP1F/,nba,NBA,2016/2017,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-05-07,Utah Jazz,Golden State Warriors,91,102,3.22,1.36,https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-golden-state-warriors-C415RJlp/,nba,NBA,2016/2017,"{""207.5"": {""label"": 207.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-05-06,Houston Rockets,San Antonio Spurs,92,103,1.44,2.85,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-san-antonio-spurs-O2F1LLO1/,nba,NBA,2016/2017,"{""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.91}}",
2017-05-06,Toronto Raptors,Cleveland Cavaliers,94,115,2.17,1.71,https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-cleveland-cavaliers-jkHgNsfk/,nba,NBA,2016/2017,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.92, ""odds_under"": 1.9}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-05-05,Golden State Warriors,Utah Jazz,,115,1.05,10.75,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-utah-jazz-W6myqnKH/,nba,NBA,2016/2017,"{""205.5"": {""label"": 205.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-05-05,Washington Wizards,Boston Celtics,,116,1.43,2.88,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-boston-celtics-ITpZlzRO/,nba,NBA,2016/2017,"{""217.5"": {""label"": 217.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-05-04,San Antonio Spurs,Houston Rockets,,121,1.40,3.05,https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-houston-rockets-YDMlONvq/,nba,NBA,2016/2017,"{""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-05-04,Cleveland Cavaliers,Toronto Raptors,,125,1.27,3.83,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-toronto-raptors-tGsAV5n9/,nba,NBA,2016/2017,"{""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-24,Chicago Bulls,Boston Celtics,95,104,1.99,1.84,https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-boston-celtics-GMcGvxI5/,nba,NBA,2016/2017,"{""204.5"": {""label"": 204.5, ""odds_over"": 1.91, ""odds_under"": 1.9}}",
2017-04-23,Oklahoma City Thunder,Houston Rockets,109,113,1.83,2.01,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-houston-rockets-zRUtec2n/,nba,NBA,2016/2017,"{""223.5"": {""label"": 223.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-23,Indiana Pacers,Cleveland Cavaliers,102,106,2.45,1.59,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-cleveland-cavaliers-6BjTyz2O/,nba,NBA,2016/2017,"{""212.5"": {""label"": 212.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-23,Portland Trail Blazers,Golden State Warriors,113,119,2.90,1.44,https://www.oddsportal.com/basketball/usa/nba-2016-2017/portland-trail-blazers-golden-state-warriors-Snn0rKIt/,nba,NBA,2016/2017,"{""217.5"": {""label"": 217.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2017-04-23,Memphis Grizzlies,San Antonio Spurs,,110,2.72,1.46,https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-san-antonio-spurs-IkKofHHh/,nba,NBA,2016/2017,"{""186.5"": {""label"": 186.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-22,Atlanta Hawks,Washington Wizards,,116,1.67,2.24,https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-washington-wizards-AVHoPdII/,nba,NBA,2016/2017,"{""210.5"": {""label"": 210.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-22,Milwaukee Bucks,Toronto Raptors,76,87,1.75,2.13,https://www.oddsportal.com/basketball/usa/nba-2016-2017/milwaukee-bucks-toronto-raptors-lzdOxGnI/,nba,NBA,2016/2017,"{""194.5"": {""label"": 194.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2017-04-22,Utah Jazz,Los Angeles Clippers,106,111,2.05,1.80,https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-los-angeles-clippers-dMj4svYn/,nba,NBA,2016/2017,"{""197.5"": {""label"": 197.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2017-04-22,Oklahoma City Thunder,Houston Rockets,,115,1.73,2.16,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-houston-rockets-zDk8tbmg/,nba,NBA,2016/2017,"{""223.5"": {""label"": 223.5, ""odds_over"": 1.92, ""odds_under"": 1.9}}",
2017-04-22,Chicago Bulls,Boston Celtics,87,104,2.18,1.71,https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-boston-celtics-G8IsQx3C/,nba,NBA,2016/2017,"{""205.5"": {""label"": 205.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-21,Memphis Grizzlies,San Antonio Spurs,,105,2.43,1.60,https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-san-antonio-spurs-IyuDuI2a/,nba,NBA,2016/2017,"{""185.5"": {""label"": 185.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2017-04-21,Milwaukee Bucks,Toronto Raptors,,104,1.76,2.09,https://www.oddsportal.com/basketball/usa/nba-2016-2017/milwaukee-bucks-toronto-raptors-OYLkOGXO/,nba,NBA,2016/2017,"{""196.5"": {""label"": 196.5, ""odds_over"": 1.9, ""odds_under"": 1.92}}",
2017-04-21,Indiana Pacers,Cleveland Cavaliers,114,119,2.03,1.81,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-cleveland-cavaliers-Qw0Yn0AP/,nba,NBA,2016/2017,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-20,Golden State Warriors,Portland Trail Blazers,,110,1.11,7.10,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-portland-trail-blazers-Oh4YTK3m/,nba,NBA,2016/2017,"{""218.5"": {""label"": 218.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-20,Houston Rockets,Oklahoma City Thunder,,115,1.29,3.73,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-oklahoma-city-thunder-d62tSbYa/,nba,NBA,2016/2017,"{""224.5"": {""label"": 224.5, ""odds_over"": 1.89, ""odds_under"": 1.93}, ""225.5"": {""label"": 225.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-20,Washington Wizards,Atlanta Hawks,,109,1.40,3.03,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-atlanta-hawks-j1mdm948/,nba,NBA,2016/2017,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-19,Los Angeles Clippers,Utah Jazz,,99,1.19,4.83,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-utah-jazz-IF3xTvJg/,nba,NBA,2016/2017,"{""198.5"": {""label"": 198.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""199.5"": {""label"": 199.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-19,Boston Celtics,Chicago Bulls,97,111,1.29,3.68,https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-chicago-bulls-2ofEOPR7/,nba,NBA,2016/2017,"{""206.5"": {""label"": 206.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-19,Toronto Raptors,Milwaukee Bucks,,106,1.26,3.98,https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-milwaukee-bucks-Uin0nTJE/,nba,NBA,2016/2017,"{""194.5"": {""label"": 194.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-18,San Antonio Spurs,Memphis Grizzlies,,96,1.14,5.93,https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-memphis-grizzlies-xIJwRIm6/,nba,NBA,2016/2017,"{""188.5"": {""label"": 188.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2017-04-18,Cleveland Cavaliers,Indiana Pacers,,117,1.23,4.38,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-indiana-pacers-Ak0UU0ls/,nba,NBA,2016/2017,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",valid_pivots
2017-04-17,Houston Rockets,Oklahoma City Thunder,,118,1.30,3.60,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-oklahoma-city-thunder-tW55Qoce/,nba,NBA,2016/2017,"{""227.5"": {""label"": 227.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",valid_pivots
2017-04-17,Boston Celtics,Chicago Bulls,102,106,1.33,3.38,https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-chicago-bulls-ryOIZkz9/,nba,NBA,2016/2017,"{""205.5"": {""label"": 205.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",valid_pivots
2017-04-16,Golden State Warriors,Portland Trail Blazers,,121,1.03,15.25,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-portland-trail-blazers-zZ2cS7Sr/,nba,NBA,2016/2017,"{""219.5"": {""label"": 219.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",valid_pivots
2017-04-16,Washington Wizards,Atlanta Hawks,,114,1.44,2.85,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-atlanta-hawks-xbNMY9kF/,nba,NBA,2016/2017,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",valid_pivots
2017-04-16,Los Angeles Clippers,Utah Jazz,95,97,1.42,2.93,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-utah-jazz-Ue21RRsk/,nba,NBA,2016/2017,"{""197.5"": {""label"": 197.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-16,San Antonio Spurs,Memphis Grizzlies,,111,1.19,5.00,https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-memphis-grizzlies-OfeAP5C1/,nba,NBA,2016/2017,"{""190.5"": {""label"": 190.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2017-04-15,Toronto Raptors,Milwaukee Bucks,83,97,1.27,3.88,https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-milwaukee-bucks-GlMQXT4L/,nba,NBA,2016/2017,"{""196.5"": {""label"": 196.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2017-04-15,Cleveland Cavaliers,Indiana Pacers,,109,1.19,4.83,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-indiana-pacers-YPGVWmKR/,nba,NBA,2016/2017,"{""207.5"": {""label"": 207.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-13,Golden State Warriors,Los Angeles Lakers,,109,1.09,8.13,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-los-angeles-lakers-UTwO5lLU/,nba,NBA,2016/2017,"{""221.5"": {""label"": 221.5, ""odds_over"": 1.9, ""odds_under"": 1.92}}",
2017-04-13,Los Angeles Clippers,Sacramento Kings,,115,1.02,15.25,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-sacramento-kings-ryjz9Knh/,nba,NBA,2016/2017,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-13,Portland Trail Blazers,New Orleans Pelicans,100,103,1.31,3.58,https://www.oddsportal.com/basketball/usa/nba-2016-2017/portland-trail-blazers-new-orleans-pelicans-dKiSAtIu/,nba,NBA,2016/2017,"{""202.5"": {""label"": 202.5, ""odds_over"": 1.91, ""odds_under"": 1.9}}",
2017-04-13,Utah Jazz,San Antonio Spurs,,101,1.56,2.50,https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-san-antonio-spurs-zBjW90Xo/,nba,NBA,2016/2017,"{""192.5"": {""label"": 192.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-13,Boston Celtics,Milwaukee Bucks,,112,1.06,9.80,https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-milwaukee-bucks-CEziDEMt/,nba,NBA,2016/2017,"{""205.5"": {""label"": 205.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2017-04-13,Chicago Bulls,Brooklyn Nets,,112,1.05,11.38,https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-brooklyn-nets-Qys79WL5/,nba,NBA,2016/2017,"{""212.5"": {""label"": 212.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",valid_pivots
2017-04-13,Cleveland Cavaliers,Toronto Raptors,83,98,2.33,1.64,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-toronto-raptors-hYN6a7Fe/,nba,NBA,2016/2017,"{""201.5"": {""label"": 201.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""204.5"": {""label"": 204.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",valid_pivots
2017-04-13,Houston Rockets,Minnesota Timberwolves,,123,1.28,3.83,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-minnesota-timberwolves-GQZJ6U5O/,nba,NBA,2016/2017,"{""226.5"": {""label"": 226.5, ""odds_over"": 1.9, ""odds_under"": 1.91}}",valid_pivots
2017-04-13,Indiana Pacers,Atlanta Hawks,,104,1.05,11.25,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-atlanta-hawks-hOraBhig/,nba,NBA,2016/2017,"{""200.5"": {""label"": 200.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",valid_pivots
2017-04-13,Memphis Grizzlies,Dallas Mavericks,93,100,1.25,4.18,https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-dallas-mavericks-nor3AC6a/,nba,NBA,2016/2017,"{""189.5"": {""label"": 189.5, ""odds_over"": 1.92, ""odds_under"": 1.9}}",valid_pivots
2017-04-13,Miami Heat,Washington Wizards,,110,1.17,5.33,https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-washington-wizards-M3zG7AjI/,nba,NBA,2016/2017,"{""206.5"": {""label"": 206.5, ""odds_over"": 1.9, ""odds_under"": 1.92}}",
2017-04-13,New York Knicks,Philadelphia 76ers,,114,1.67,2.26,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-philadelphia-76ers-fwQeCYym/,nba,NBA,2016/2017,"{""207.5"": {""label"": 207.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.91, ""odds_under"": 1.9}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.91}}",
2017-04-13,Oklahoma City Thunder,Denver Nuggets,105,111,1.40,3.00,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-denver-nuggets-A5lPHfEP/,nba,NBA,2016/2017,"{""224.5"": {""label"": 224.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""225.5"": {""label"": 225.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-13,Orlando Magic,Detroit Pistons,,113,1.81,2.04,https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-detroit-pistons-rDyC8jyC/,nba,NBA,2016/2017,"{""205.5"": {""label"": 205.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-12,Los Angeles Lakers,New Orleans Pelicans,,108,1.71,2.18,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-new-orleans-pelicans-radwfiMI/,nba,NBA,2016/2017,"{""218.5"": {""label"": 218.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-12,Sacramento Kings,Phoenix Suns,,129,1.46,2.72,https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-phoenix-suns-MkesgByP/,nba,NBA,2016/2017,"{""218.5"": {""label"": 218.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-12,Dallas Mavericks,Denver Nuggets,91,109,1.73,2.15,https://www.oddsportal.com/basketball/usa/nba-2016-2017/dallas-mavericks-denver-nuggets-0z7YfX6C/,nba,NBA,2016/2017,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-12,Minnesota Timberwolves,Oklahoma City Thunder,98,100,1.31,3.58,https://www.oddsportal.com/basketball/usa/nba-2016-2017/minnesota-timberwolves-oklahoma-city-thunder-nX2UeDi6/,nba,NBA,2016/2017,"{""208.5"": {""label"": 208.5, ""odds_over"": 1.9, ""odds_under"": 1.92}}",
2017-04-12,Atlanta Hawks,Charlotte Hornets,,103,1.28,3.80,https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-charlotte-hornets-hA3Qdgx0/,nba,NBA,2016/2017,"{""204.5"": {""label"": 204.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2017-04-11,Golden State Warriors,Utah Jazz,99,105,1.16,5.45,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-utah-jazz-EJ4McZMg/,nba,NBA,2016/2017,"{""205.5"": {""label"": 205.5, ""odds_over"": 1.88, ""odds_under"": 1.93}}",
