date,home_team,away_team,home_score,away_score,home_odds,away_odds
2022-04-06,Sacramento Kings,New Orleans Pelicans,109,123,3.30,1.23
2022-04-06,Denver Nuggets,San Antonio Spurs,97,116,1.21,3.58
2022-04-06,Utah Jazz,Memphis Grizzlies,,121,1.33,2.83
2022-04-06,Chicago Bulls,Milwaukee Bucks,106,127,2.93,1.31
2022-04-06,Minnesota Timberwolves,Washington Wizards,114,132,1.09,5.53
2022-04-06,Oklahoma City Thunder,Portland Trail Blazers,,98,1.53,2.23
2022-04-06,Brooklyn Nets,Houston Rockets,,118,1.03,8.13
2022-04-06,Miami Heat,Charlotte Hornets,,144,1.46,2.38
2022-04-06,Toronto Raptors,Atlanta Hawks,,118,1.48,2.34
2022-04-06,Indiana Pacers,Philadelphia 76ers,122,131,4.80,1.11
2022-04-06,Orlando Magic,Cleveland Cavaliers,,120,3.33,1.25
2022-04-04,Los Angeles Clippers,New Orleans Pelicans,,119,1.64,1.96
2022-04-04,Sacramento Kings,Golden State Warriors,90,109,2.38,1.47
2022-04-04,Houston Rockets,Minnesota Timberwolves,132,139,5.98,1.06
2022-04-04,Oklahoma City Thunder,Phoenix Suns,,117,6.25,1.05
2022-04-04,San Antonio Spurs,Portland Trail Blazers,,113,1.06,5.98
2022-04-04,Toronto Raptors,Miami Heat,109,114,1.45,2.34
2022-04-04,Cleveland Cavaliers,Philadelphia 76ers,108,112,2.46,1.41
2022-04-04,Orlando Magic,New York Knicks,88,118,2.44,1.42
2022-04-03,Indiana Pacers,Detroit Pistons,117,121,1.44,2.36
2022-04-03,Los Angeles Lakers,Denver Nuggets,118,129,2.54,1.38
2022-04-03,Boston Celtics,Washington Wizards,,144,1.06,5.88
2022-04-03,Milwaukee Bucks,Dallas Mavericks,112,118,1.30,2.86
2022-04-03,Golden State Warriors,Utah Jazz,,111,2.03,1.63
2022-04-03,Chicago Bulls,Miami Heat,109,127,2.04,1.62
2022-04-03,Atlanta Hawks,Brooklyn Nets,,122,1.93,1.68
2022-04-02,New York Knicks,Cleveland Cavaliers,101,119,1.70,1.90
2022-04-02,Philadelphia 76ers,Charlotte Hornets,76,144,1.38,2.57
2022-04-02,Los Angeles Lakers,New Orleans Pelicans,111,114,1.64,1.97
2022-04-02,Denver Nuggets,Minnesota Timberwolves,130,136,1.58,2.08
2022-04-02,San Antonio Spurs,Portland Trail Blazers,,130,1.05,7.00
2022-04-02,Houston Rockets,Sacramento Kings,117,122,2.13,1.57
2022-04-02,Memphis Grizzlies,Phoenix Suns,,122,3.16,1.28
2022-04-02,Milwaukee Bucks,Los Angeles Clippers,119,153,1.56,2.17
2022-04-02,Oklahoma City Thunder,Detroit Pistons,101,110,2.34,1.48
2022-04-02,Boston Celtics,Indiana Pacers,,128,1.04,7.25
2022-04-02,Orlando Magic,Toronto Raptors,89,102,4.70,1.13
2022-04-02,Washington Wizards,Dallas Mavericks,,135,3.28,1.26
2022-04-01,Utah Jazz,Los Angeles Lakers,,122,1.06,5.90
2022-04-01,Chicago Bulls,Los Angeles Clippers,,135,1.63,2.03
2022-04-01,Atlanta Hawks,Cleveland Cavaliers,,131,1.31,2.82
2022-04-01,Brooklyn Nets,Milwaukee Bucks,119,120,1.66,1.94
2022-04-01,Detroit Pistons,Philadelphia 76ers,,102,4.03,1.15
2022-03-31,Golden State Warriors,Phoenix Suns,103,107,2.41,1.42
2022-03-31,Portland Trail Blazers,New Orleans Pelicans,107,117,6.75,1.04
2022-03-31,San Antonio Spurs,Memphis Grizzlies,111,112,2.52,1.41
2022-03-31,Houston Rockets,Sacramento Kings,118,121,2.06,1.61
2022-03-31,Oklahoma City Thunder,Atlanta Hawks,118,136,6.33,1.07
2022-03-31,Boston Celtics,Miami Heat,98,106,1.43,2.47
2022-03-31,New York Knicks,Charlotte Hornets,114,125,2.04,1.63
2022-03-31,Toronto Raptors,Minnesota Timberwolves,,125,1.62,2.04
2022-03-31,Cleveland Cavaliers,Dallas Mavericks,112,120,1.94,1.67
2022-03-31,Indiana Pacers,Denver Nuggets,118,125,4.30,1.13
2022-03-31,Washington Wizards,Orlando Magic,,127,1.53,2.17
2022-03-30,Los Angeles Clippers,Utah Jazz,,121,1.99,1.63
2022-03-30,Brooklyn Nets,Detroit Pistons,,130,1.07,6.43
2022-03-30,Dallas Mavericks,Los Angeles Lakers,,128,1.11,5.25
2022-03-30,Philadelphia 76ers,Milwaukee Bucks,116,118,1.79,1.79
2022-03-30,Washington Wizards,Chicago Bulls,94,107,2.30,1.46
2022-03-29,Portland Trail Blazers,Oklahoma City Thunder,131,134,1.73,1.86
2022-03-29,Houston Rockets,San Antonio Spurs,120,123,4.05,1.17
2022-03-29,Memphis Grizzlies,Golden State Warriors,,123,1.17,4.03
2022-03-29,Miami Heat,Sacramento Kings,,123,1.06,6.08
2022-03-29,New York Knicks,Chicago Bulls,,109,2.19,1.55
2022-03-29,Toronto Raptors,Boston Celtics,,115,1.21,3.50
2022-03-29,Charlotte Hornets,Denver Nuggets,109,113,2.17,1.53
2022-03-29,Cleveland Cavaliers,Orlando Magic,,107,1.21,3.50
2022-03-29,Indiana Pacers,Atlanta Hawks,123,132,3.25,1.23
2022-03-28,Brooklyn Nets,Charlotte Hornets,110,119,1.32,2.82
2022-03-28,Dallas Mavericks,Utah Jazz,,114,1.53,2.18
2022-03-28,New Orleans Pelicans,Los Angeles Lakers,,116,1.50,2.22
2022-03-28,Boston Celtics,Minnesota Timberwolves,,134,1.36,2.78
2022-03-28,Phoenix Suns,Philadelphia 76ers,,114,1.50,2.33
2022-03-28,Washington Wizards,Golden State Warriors,,123,2.97,1.31
2022-03-27,Detroit Pistons,New York Knicks,102,104,2.43,1.42
2022-03-27,Portland Trail Blazers,Houston Rockets,98,115,2.25,1.48
2022-03-27,Denver Nuggets,Oklahoma City Thunder,,113,1.02,7.70
2022-03-27,Cleveland Cavaliers,Chicago Bulls,94,98,1.66,1.94
2022-03-27,Memphis Grizzlies,Milwaukee Bucks,,127,1.78,1.84
2022-03-27,Miami Heat,Brooklyn Nets,95,110,1.99,1.62
2022-03-27,Toronto Raptors,Indiana Pacers,,131,1.10,5.10
2022-03-27,Orlando Magic,Sacramento Kings,110,114,1.63,1.98
2022-03-26,New Orleans Pelicans,San Antonio Spurs,103,107,1.34,2.70
2022-03-26,Los Angeles Clippers,Philadelphia 76ers,97,122,2.51,1.40
2022-03-26,Portland Trail Blazers,Houston Rockets,106,125,2.37,1.46
2022-03-26,Miami Heat,New York Knicks,103,111,1.17,3.93
2022-03-26,Minnesota Timberwolves,Dallas Mavericks,,116,1.48,2.26
2022-03-26,Atlanta Hawks,Golden State Warriors,,121,1.63,1.98
2022-03-26,Charlotte Hornets,Utah Jazz,,107,2.24,1.52
2022-03-26,Detroit Pistons,Washington Wizards,97,100,1.48,2.26
2022-03-25,Denver Nuggets,Phoenix Suns,130,140,1.75,1.88
2022-03-25,Memphis Grizzlies,Indiana Pacers,,133,1.11,4.75
2022-03-25,Milwaukee Bucks,Washington Wizards,,114,1.21,3.48
2022-03-25,New Orleans Pelicans,Chicago Bulls,,126,1.56,2.11
2022-03-25,Toronto Raptors,Cleveland Cavaliers,,117,1.40,2.56
2022-03-24,Los Angeles Lakers,Philadelphia 76ers,121,126,4.03,1.17
2022-03-24,Portland Trail Blazers,San Antonio Spurs,96,133,4.05,1.17
2022-03-24,Dallas Mavericks,Houston Rockets,,110,1.15,4.20
2022-03-24,Minnesota Timberwolves,Phoenix Suns,116,125,1.70,1.90
2022-03-24,Oklahoma City Thunder,Orlando Magic,,118,1.93,1.67
2022-03-24,Boston Celtics,Utah Jazz,,125,1.44,2.35
2022-03-24,Memphis Grizzlies,Brooklyn Nets,,132,1.83,1.79
2022-03-24,Miami Heat,Golden State Warriors,104,118,1.17,3.85
2022-03-24,Charlotte Hornets,New York Knicks,106,121,1.22,3.53
2022-03-24,Detroit Pistons,Atlanta Hawks,,122,2.41,1.45
2022-03-24,Indiana Pacers,Sacramento Kings,109,110,1.37,2.69
2022-03-23,Denver Nuggets,Los Angeles Clippers,,127,1.31,2.91
2022-03-23,Milwaukee Bucks,Chicago Bulls,,126,1.30,2.87
2022-03-23,New York Knicks,Atlanta Hawks,111,117,2.14,1.55
2022-03-23,Orlando Magic,Golden State Warriors,,94,3.20,1.24
2022-03-22,Dallas Mavericks,Minnesota Timberwolves,,110,1.73,1.86
2022-03-22,Chicago Bulls,Toronto Raptors,,113,1.54,2.21
2022-03-22,Houston Rockets,Washington Wizards,,115,2.18,1.56
2022-03-22,Oklahoma City Thunder,Boston Celtics,123,132,5.63,1.08
2022-03-22,Philadelphia 76ers,Miami Heat,76,113,3.40,1.23
2022-03-22,Brooklyn Nets,Utah Jazz,,114,1.98,1.67
2022-03-22,Charlotte Hornets,New Orleans Pelicans,,106,1.39,2.51
2022-03-22,Cleveland Cavaliers,Los Angeles Lakers,120,131,1.44,2.37
2022-03-22,Detroit Pistons,Portland Trail Blazers,115,119,1.19,3.75
2022-03-21,Golden State Warriors,San Antonio Spurs,108,110,1.31,2.83
2022-03-21,Philadelphia 76ers,Toronto Raptors,88,93,1.24,3.21
2022-03-21,Denver Nuggets,Boston Celtics,104,124,2.07,1.58
2022-03-21,New York Knicks,Utah Jazz,93,108,2.16,1.54
2022-03-20,Atlanta Hawks,New Orleans Pelicans,112,117,1.40,2.49
2022-03-20,Orlando Magic,Oklahoma City Thunder,,90,1.21,3.41
2022-03-20,Sacramento Kings,Phoenix Suns,124,127,3.21,1.24
2022-03-20,Houston Rockets,Memphis Grizzlies,98,122,5.75,1.08
2022-03-20,Indiana Pacers,Portland Trail Blazers,,129,1.29,3.08
2022-03-20,Cleveland Cavaliers,Detroit Pistons,,113,1.36,2.63
2022-03-20,Washington Wizards,Los Angeles Lakers,,127,1.79,1.87
2022-03-20,Charlotte Hornets,Dallas Mavericks,,129,1.62,1.99
2022-03-19,Minnesota Timberwolves,Milwaukee Bucks,,138,1.65,2.01
2022-03-19,Phoenix Suns,Chicago Bulls,,129,1.43,2.41
2022-03-19,Sacramento Kings,Boston Celtics,97,126,4.25,1.14
2022-03-19,Utah Jazz,Los Angeles Clippers,,121,1.40,2.55
2022-03-19,San Antonio Spurs,New Orleans Pelicans,91,124,1.70,1.88
2022-03-19,Houston Rockets,Indiana Pacers,118,121,2.26,1.49
2022-03-19,Miami Heat,Oklahoma City Thunder,,120,1.06,6.18
2022-03-19,Atlanta Hawks,Memphis Grizzlies,,120,2.68,1.35
2022-03-19,Brooklyn Nets,Portland Trail Blazers,,128,1.04,6.58
2022-03-19,Cleveland Cavaliers,Denver Nuggets,,119,2.05,1.60
2022-03-19,New York Knicks,Washington Wizards,,100,1.34,2.71
2022-03-19,Toronto Raptors,Los Angeles Lakers,123,128,1.21,3.42
2022-03-19,Philadelphia 76ers,Dallas Mavericks,76,111,1.52,2.21
2022-03-18,Orlando Magic,Detroit Pistons,120,134,1.64,2.04
2022-03-17,Los Angeles Clippers,Toronto Raptors,100,103,1.96,1.65
2022-03-17,Golden State Warriors,Boston Celtics,88,110,1.70,1.89
2022-03-17,Sacramento Kings,Milwaukee Bucks,126,135,3.60,1.19
2022-03-17,Utah Jazz,Chicago Bulls,,125,1.32,2.82
2022-03-17,San Antonio Spurs,Oklahoma City Thunder,,122,1.10,5.20
2022-03-17,Houston Rockets,Phoenix Suns,112,129,4.35,1.15
2022-03-17,Minnesota Timberwolves,Los Angeles Lakers,,124,1.21,3.63
2022-03-17,Brooklyn Nets,Dallas Mavericks,111,113,2.05,1.62
2022-03-17,New York Knicks,Portland Trail Blazers,,128,1.09,5.75
2022-03-17,Charlotte Hornets,Atlanta Hawks,,116,1.76,1.83
2022-03-17,Cleveland Cavaliers,Philadelphia 76ers,114,118,2.22,1.50
2022-03-17,Washington Wizards,Denver Nuggets,109,127,2.83,1.31
2022-03-16,New Orleans Pelicans,Phoenix Suns,115,131,2.33,1.46
2022-03-16,Miami Heat,Detroit Pistons,,105,1.06,5.95
2022-03-16,Indiana Pacers,Memphis Grizzlies,102,135,2.87,1.30
2022-03-16,Orlando Magic,Brooklyn Nets,108,150,3.93,1.16
2022-03-15,Los Angeles Lakers,Toronto Raptors,103,114,2.52,1.42
2022-03-15,Golden State Warriors,Washington Wizards,,126,1.09,5.48
2022-03-15,Sacramento Kings,Chicago Bulls,,112,2.39,1.46
2022-03-15,Utah Jazz,Milwaukee Bucks,111,117,1.65,1.99
2022-03-15,San Antonio Spurs,Minnesota Timberwolves,139,149,2.21,1.54
2022-03-15,Oklahoma City Thunder,Charlotte Hornets,116,134,4.63,1.12
2022-03-15,Atlanta Hawks,Portland Trail Blazers,,122,1.06,6.05
2022-03-15,Philadelphia 76ers,Denver Nuggets,110,114,1.54,2.15
2022-03-15,Cleveland Cavaliers,Los Angeles Clippers,,120,1.29,2.97
2022-03-14,Phoenix Suns,Los Angeles Lakers,,140,1.26,3.18
2022-03-14,Atlanta Hawks,Indiana Pacers,,131,1.08,5.30
2022-03-14,New Orleans Pelicans,Houston Rockets,,130,1.30,2.88
2022-03-14,Oklahoma City Thunder,Memphis Grizzlies,118,125,6.58,1.05
2022-03-13,Orlando Magic,Philadelphia 76ers,114,116,4.93,1.10
2022-03-13,Boston Celtics,Dallas Mavericks,92,95,1.29,2.96
2022-03-13,Detroit Pistons,Los Angeles Clippers,102,106,2.32,1.46
2022-03-13,Brooklyn Nets,New York Knicks,,110,1.38,2.63
2022-03-13,Portland Trail Blazers,Washington Wizards,,127,2.86,1.30
2022-03-13,Denver Nuggets,Toronto Raptors,115,127,1.30,2.96
2022-03-13,Utah Jazz,Sacramento Kings,,134,1.17,4.15
2022-03-13,Golden State Warriors,Milwaukee Bucks,,122,1.99,1.66
2022-03-13,Chicago Bulls,Cleveland Cavaliers,,101,1.44,2.42
2022-03-13,Miami Heat,Minnesota Timberwolves,104,113,1.57,2.15
2022-03-13,San Antonio Spurs,Indiana Pacers,108,119,1.71,1.92
2022-03-12,Los Angeles Lakers,Washington Wizards,,122,1.45,2.34
2022-03-12,Phoenix Suns,Toronto Raptors,112,117,1.42,2.43
2022-03-12,San Antonio Spurs,Utah Jazz,,104,2.60,1.39
2022-03-12,Houston Rockets,Dallas Mavericks,100,113,4.45,1.14
2022-03-12,Memphis Grizzlies,New York Knicks,,118,1.19,3.83
2022-03-12,Miami Heat,Cleveland Cavaliers,,117,1.21,3.55
2022-03-12,New Orleans Pelicans,Charlotte Hornets,120,142,2.20,1.54
2022-03-12,Atlanta Hawks,Los Angeles Clippers,,112,1.28,3.16
2022-03-12,Boston Celtics,Detroit Pistons,,114,1.06,6.63
2022-03-12,Orlando Magic,Minnesota Timberwolves,,118,3.47,1.21
2022-03-11,Denver Nuggets,Golden State Warriors,102,113,1.87,1.72
2022-03-11,Philadelphia 76ers,Brooklyn Nets,100,129,1.53,2.17
2022-03-10,Los Angeles Clippers,Washington Wizards,,115,1.53,2.18
2022-03-10,Sacramento Kings,Denver Nuggets,100,106,2.87,1.30
2022-03-10,Utah Jazz,Portland Trail Blazers,,123,1.01,8.75
2022-03-10,Dallas Mavericks,New York Knicks,77,107,1.19,3.68
2022-03-10,San Antonio Spurs,Toronto Raptors,104,119,1.85,1.74
2022-03-10,Houston Rockets,Los Angeles Lakers,,139,3.29,1.25
2022-03-10,Milwaukee Bucks,Atlanta Hawks,,124,1.42,2.49
2022-03-10,Minnesota Timberwolves,Oklahoma City Thunder,,132,1.05,7.20
2022-03-10,New Orleans Pelicans,Orlando Magic,102,108,1.22,3.50
2022-03-10,Miami Heat,Phoenix Suns,90,111,1.54,2.22
2022-03-10,Charlotte Hornets,Boston Celtics,101,115,2.87,1.30
2022-03-10,Detroit Pistons,Chicago Bulls,108,114,2.86,1.30
2022-03-09,Golden State Warriors,Los Angeles Clippers,,112,1.35,2.68
2022-03-09,Oklahoma City Thunder,Milwaukee Bucks,115,142,6.38,1.06
2022-03-09,Memphis Grizzlies,New Orleans Pelicans,,132,1.22,3.37
2022-03-09,Charlotte Hornets,Brooklyn Nets,121,132,2.40,1.43
2022-03-09,Indiana Pacers,Cleveland Cavaliers,124,127,2.05,1.60
2022-03-09,Orlando Magic,Phoenix Suns,99,102,2.77,1.32
2022-03-08,Sacramento Kings,New York Knicks,115,131,1.46,2.30
2022-03-08,Denver Nuggets,Golden State Warriors,,131,1.23,3.31
2022-03-08,Dallas Mavericks,Utah Jazz,,111,1.84,1.75
2022-03-08,San Antonio Spurs,Los Angeles Lakers,,117,1.31,2.84
2022-03-08,Minnesota Timberwolves,Portland Trail Blazers,,124,1.06,5.88
2022-03-08,Miami Heat,Houston Rockets,,123,1.03,8.00
2022-03-08,Detroit Pistons,Atlanta Hawks,,113,3.26,1.25
2022-03-08,Philadelphia 76ers,Chicago Bulls,76,121,1.24,3.32
2022-03-07,Los Angeles Clippers,New York Knicks,93,116,1.39,2.59
2022-03-07,Denver Nuggets,New Orleans Pelicans,,138,1.46,2.32
2022-03-07,Cleveland Cavaliers,Toronto Raptors,,104,1.44,2.38
2022-03-07,Houston Rockets,Memphis Grizzlies,,123,4.35,1.14
2022-03-07,Oklahoma City Thunder,Utah Jazz,103,116,6.03,1.06
2022-03-07,Washington Wizards,Indiana Pacers,,133,1.64,1.97
2022-03-06,Milwaukee Bucks,Phoenix Suns,,132,1.17,3.90
2022-03-06,Boston Celtics,Brooklyn Nets,,126,1.36,2.67
2022-03-06,Los Angeles Lakers,Golden State Warriors,,124,2.64,1.36
2022-03-06,Memphis Grizzlies,Orlando Magic,,124,1.03,7.18
2022-03-06,Miami Heat,Philadelphia 76ers,,99,1.39,2.51
2022-03-06,Minnesota Timberwolves,Portland Trail Blazers,,135,1.06,5.95
