date,home_team,away_team,home_score,away_score,home_odds,away_odds
2011-04-24,Memphis Grizzlies,San Antonio Spurs,,91,1.64,1.87
2011-04-23,Portland Trail Blazers,Dallas Mavericks,,84,1.45,2.18
2011-04-23,Indiana Pacers,Chicago Bulls,,89,2.45,1.35
2011-04-23,New Orleans Pelicans,Los Angeles Lakers,86,100,2.62,1.31
2011-04-23,Atlanta Hawks,Orlando Magic,,88,1.90,1.61
2011-04-23,New York Knicks,Boston Celtics,96,113,1.46,2.15
2011-04-22,Portland Trail Blazers,Dallas Mavericks,,97,1.30,2.65
2011-04-22,Philadelphia 76ers,Miami Heat,94,100,2.50,1.34
2011-04-22,Indiana Pacers,Chicago Bulls,84,88,2.33,1.39
2011-04-21,Los Angeles Lakers,New Orleans Pelicans,,87,1.01,7.38
2011-04-21,San Antonio Spurs,Memphis Grizzlies,,93,1.13,3.80
2011-04-21,Oklahoma City Thunder,Denver Nuggets,,106,1.34,2.50
2011-04-20,Dallas Mavericks,Portland Trail Blazers,,101,1.40,2.30
2011-04-20,Orlando Magic,Atlanta Hawks,,88,1.05,5.03
2011-04-20,Boston Celtics,New York Knicks,,96,1.20,3.18
2011-04-19,Chicago Bulls,Indiana Pacers,,96,1.02,6.50
2011-04-19,Miami Heat,Philadelphia 76ers,,94,1.07,4.95
2011-04-18,Oklahoma City Thunder,Denver Nuggets,,107,1.25,2.88
2011-04-18,Boston Celtics,New York Knicks,,87,1.23,2.93
2011-04-17,Los Angeles Lakers,New Orleans Pelicans,100,109,1.04,5.53
2011-04-17,San Antonio Spurs,Memphis Grizzlies,98,101,1.18,3.25
2011-04-17,Dallas Mavericks,Portland Trail Blazers,,89,1.36,2.43
2011-04-17,Orlando Magic,Atlanta Hawks,93,103,1.12,3.90
2011-04-16,Miami Heat,Philadelphia 76ers,,97,1.04,5.67
2011-04-16,Chicago Bulls,Indiana Pacers,,104,1.01,7.00
2011-04-14,Golden State Warriors,Portland Trail Blazers,,110,1.38,2.54
2011-04-14,Los Angeles Clippers,Memphis Grizzlies,,110,1.22,3.30
2011-04-14,Phoenix Suns,San Antonio Spurs,,106,2.25,1.48
2011-04-14,Sacramento Kings,Los Angeles Lakers,108,116,2.23,1.44
2011-04-14,Charlotte Hornets,Atlanta Hawks,,96,1.61,1.90
2011-04-14,Chicago Bulls,Brooklyn Nets,,97,1.01,7.13
2011-04-14,Cleveland Cavaliers,Washington Wizards,,100,1.35,2.65
2011-04-14,Dallas Mavericks,New Orleans Pelicans,,121,1.04,5.38
2011-04-14,Oklahoma City Thunder,Milwaukee Bucks,106,110,1.11,4.59
2011-04-14,Philadelphia 76ers,Detroit Pistons,100,104,1.36,2.43
2011-04-14,Toronto Raptors,Miami Heat,79,97,1.37,2.40
2011-04-14,Utah Jazz,Denver Nuggets,,107,1.35,2.65
2011-04-13,Los Angeles Lakers,San Antonio Spurs,,102,1.08,5.25
2011-04-13,Portland Trail Blazers,Memphis Grizzlies,,102,1.27,2.82
2011-04-13,New York Knicks,Chicago Bulls,90,103,3.03,1.23
2011-04-12,Phoenix Suns,Minnesota Timberwolves,,135,1.08,4.58
2011-04-12,Sacramento Kings,Oklahoma City Thunder,112,120,2.75,1.28
2011-04-12,Denver Nuggets,Golden State Warriors,,134,1.02,6.38
2011-04-12,Houston Rockets,Dallas Mavericks,91,98,2.10,1.50
2011-04-12,Milwaukee Bucks,Toronto Raptors,,93,1.11,4.15
2011-04-12,New Orleans Pelicans,Utah Jazz,78,90,1.20,3.18
2011-04-12,Detroit Pistons,Cleveland Cavaliers,101,110,1.21,3.13
2011-04-12,Atlanta Hawks,Miami Heat,90,98,3.03,1.23
2011-04-12,Brooklyn Nets,Charlotte Hornets,103,105,1.60,1.92
2011-04-12,Philadelphia 76ers,Orlando Magic,85,95,1.60,1.92
2011-04-12,Washington Wizards,Boston Celtics,,95,2.48,1.42
2011-04-11,Los Angeles Lakers,Oklahoma City Thunder,106,120,1.28,2.75
2011-04-11,Golden State Warriors,Sacramento Kings,103,104,1.28,2.72
2011-04-11,Dallas Mavericks,Phoenix Suns,,115,1.05,5.17
2011-04-11,Indiana Pacers,New York Knicks,109,110,1.55,2.00
2011-04-11,Charlotte Hornets,Detroit Pistons,101,112,1.68,1.82
2011-04-11,Memphis Grizzlies,New Orleans Pelicans,,111,1.38,2.38
2011-04-11,Toronto Raptors,Brooklyn Nets,,99,1.26,2.80
2011-04-10,Miami Heat,Boston Celtics,,100,1.23,2.93
2011-04-10,Orlando Magic,Chicago Bulls,99,102,2.70,1.29
2011-04-10,Denver Nuggets,Minnesota Timberwolves,,130,1.01,7.75
2011-04-10,Houston Rockets,Los Angeles Clippers,,99,1.14,4.00
2011-04-10,Milwaukee Bucks,Cleveland Cavaliers,,108,1.12,3.90
2011-04-10,San Antonio Spurs,Utah Jazz,,111,1.06,5.05
2011-04-09,Dallas Mavericks,Los Angeles Clippers,,107,1.11,4.00
2011-04-09,Memphis Grizzlies,Sacramento Kings,,101,1.08,4.58
2011-04-09,New Orleans Pelicans,Phoenix Suns,,109,1.25,2.65
2011-04-09,Oklahoma City Thunder,Denver Nuggets,,104,1.40,2.30
2011-04-09,Boston Celtics,Washington Wizards,,104,1.01,7.50
2011-04-09,Cleveland Cavaliers,Chicago Bulls,82,93,5.03,1.06
2011-04-09,Detroit Pistons,Milwaukee Bucks,,110,1.80,1.69
2011-04-09,Miami Heat,Charlotte Hornets,,112,1.01,8.88
2011-04-09,Brooklyn Nets,New York Knicks,93,116,2.38,1.38
2011-04-09,Indiana Pacers,Atlanta Hawks,,114,1.28,2.73
2011-04-09,Philadelphia 76ers,Toronto Raptors,76,98,1.03,6.00
2011-04-08,Utah Jazz,Portland Trail Blazers,87,98,2.67,1.30
2011-04-07,Golden State Warriors,Los Angeles Lakers,,95,2.93,1.23
2011-04-07,Dallas Mavericks,Denver Nuggets,96,104,1.42,2.40
2011-04-07,San Antonio Spurs,Sacramento Kings,,124,1.04,5.30
2011-04-07,Miami Heat,Milwaukee Bucks,85,90,1.08,4.58
2011-04-07,Minnesota Timberwolves,Phoenix Suns,98,108,2.50,1.34
2011-04-07,New Orleans Pelicans,Houston Rockets,,101,1.54,2.03
2011-04-07,Detroit Pistons,Brooklyn Nets,,116,1.20,3.18
2011-04-07,Charlotte Hornets,Orlando Magic,102,111,3.10,1.25
2011-04-07,Indiana Pacers,Washington Wizards,,136,1.03,6.00
2011-04-07,Philadelphia 76ers,New York Knicks,92,97,1.34,2.48
2011-04-07,Toronto Raptors,Cleveland Cavaliers,96,104,1.32,2.59
2011-04-06,Los Angeles Lakers,Utah Jazz,85,86,1.01,7.50
2011-04-06,Portland Trail Blazers,Golden State Warriors,87,108,1.04,5.40
2011-04-06,Denver Nuggets,Oklahoma City Thunder,94,101,1.40,2.30
2011-04-06,Houston Rockets,Sacramento Kings,101,104,1.11,4.05
2011-04-06,Memphis Grizzlies,Los Angeles Clippers,81,82,1.11,4.05
2011-04-06,Boston Celtics,Philadelphia 76ers,,99,1.23,3.03
2011-04-06,New York Knicks,Toronto Raptors,,131,1.09,4.45
2011-04-06,Atlanta Hawks,San Antonio Spurs,90,97,2.68,1.29
2011-04-06,Brooklyn Nets,Minnesota Timberwolves,,107,1.29,2.68
2011-04-06,Cleveland Cavaliers,Charlotte Hornets,,99,1.82,1.68
2011-04-06,Orlando Magic,Milwaukee Bucks,,78,1.14,3.70
2011-04-06,Washington Wizards,Detroit Pistons,,107,1.79,1.70
2011-04-04,Portland Trail Blazers,Dallas Mavericks,,104,1.37,2.40
2011-04-04,Houston Rockets,Atlanta Hawks,,114,1.28,2.75
2011-04-04,New Orleans Pelicans,Indiana Pacers,,108,1.34,2.50
2011-04-04,Boston Celtics,Detroit Pistons,,101,1.03,5.88
2011-04-04,Brooklyn Nets,Miami Heat,94,108,6.38,1.02
2011-04-04,Charlotte Hornets,Washington Wizards,91,97,1.11,4.05
2011-04-04,New York Knicks,Cleveland Cavaliers,,123,1.02,6.63
2011-04-04,Sacramento Kings,Utah Jazz,,106,1.26,2.80
2011-04-04,Toronto Raptors,Orlando Magic,,102,4.92,1.06
2011-04-03,Los Angeles Lakers,Denver Nuggets,90,95,1.21,3.08
2011-04-03,San Antonio Spurs,Phoenix Suns,,114,1.04,5.40
2011-04-03,Golden State Warriors,Dallas Mavericks,,99,2.70,1.29
2011-04-03,Los Angeles Clippers,Oklahoma City Thunder,,98,2.59,1.31
2011-04-03,Milwaukee Bucks,Philadelphia 76ers,,93,1.91,1.67
2011-04-03,Chicago Bulls,Toronto Raptors,,113,1.01,8.00
2011-04-03,Memphis Grizzlies,Minnesota Timberwolves,,106,1.01,7.38
2011-04-02,Utah Jazz,Los Angeles Lakers,85,96,4.23,1.10
2011-04-02,Phoenix Suns,Los Angeles Clippers,,111,1.32,2.59
2011-04-02,Portland Trail Blazers,Oklahoma City Thunder,,98,1.48,2.13
2011-04-02,Sacramento Kings,Denver Nuggets,90,99,2.59,1.31
2011-04-02,Houston Rockets,San Antonio Spurs,,119,1.59,1.95
2011-04-02,Atlanta Hawks,Boston Celtics,,88,1.88,1.63
2011-04-02,Minnesota Timberwolves,Miami Heat,92,111,6.00,1.02
2011-04-02,New Orleans Pelicans,Memphis Grizzlies,81,93,1.75,1.73
2011-04-02,Detroit Pistons,Chicago Bulls,96,101,4.09,1.13
2011-04-02,Indiana Pacers,Milwaukee Bucks,,89,1.44,2.20
2011-04-02,Orlando Magic,Charlotte Hornets,,89,1.02,6.63
2011-04-02,Philadelphia 76ers,Brooklyn Nets,76,115,1.05,5.15
2011-04-02,Washington Wizards,Cleveland Cavaliers,,115,1.53,2.05
2011-04-01,Los Angeles Lakers,Dallas Mavericks,,110,1.23,3.03
2011-04-01,San Antonio Spurs,Boston Celtics,97,107,1.73,1.76
2011-03-31,Los Angeles Clippers,Dallas Mavericks,100,106,2.68,1.29
2011-03-31,Phoenix Suns,Oklahoma City Thunder,98,116,2.15,1.46
2011-03-31,Denver Nuggets,Sacramento Kings,,104,1.01,6.88
2011-03-31,Memphis Grizzlies,Golden State Warriors,,110,1.05,5.15
2011-03-31,Minnesota Timberwolves,Chicago Bulls,91,108,4.63,1.08
2011-03-31,New Orleans Pelicans,Portland Trail Blazers,,95,1.98,1.57
2011-03-31,New York Knicks,Brooklyn Nets,,120,1.13,4.09
2011-03-31,Atlanta Hawks,Orlando Magic,,85,2.08,1.51
2011-03-31,Charlotte Hornets,Cleveland Cavaliers,,98,1.07,4.67
2011-03-31,Indiana Pacers,Detroit Pistons,,111,1.21,3.08
2011-03-31,Philadelphia 76ers,Houston Rockets,76,108,1.48,2.13
2011-03-31,Toronto Raptors,Milwaukee Bucks,98,104,2.43,1.36
2011-03-31,Washington Wizards,Miami Heat,107,123,6.00,1.03
2011-03-30,Sacramento Kings,Phoenix Suns,,116,1.88,1.63
2011-03-30,Oklahoma City Thunder,Golden State Warriors,,115,1.03,5.92
2011-03-30,Brooklyn Nets,Houston Rockets,87,112,3.18,1.20
2011-03-30,Cleveland Cavaliers,Miami Heat,,102,7.50,1.01
2011-03-29,Utah Jazz,Washington Wizards,95,100,1.01,7.13
2011-03-29,San Antonio Spurs,Portland Trail Blazers,92,100,1.78,1.78
2011-03-29,Chicago Bulls,Philadelphia 76ers,85,97,1.05,5.25
2011-03-29,New York Knicks,Orlando Magic,,113,1.97,1.56
2011-03-29,Charlotte Hornets,Milwaukee Bucks,,87,1.71,1.77
2011-03-29,Indiana Pacers,Boston Celtics,,107,1.97,1.56
2011-03-28,Phoenix Suns,Dallas Mavericks,83,91,2.03,1.54
2011-03-28,Los Angeles Lakers,New Orleans Pelicans,,102,1.10,4.20
2011-03-28,Golden State Warriors,Washington Wizards,,114,1.03,5.78
2011-03-28,Oklahoma City Thunder,Portland Trail Blazers,,99,1.37,2.40
2011-03-28,Minnesota Timberwolves,Boston Celtics,82,85,3.80,1.13
2011-03-28,Cleveland Cavaliers,Atlanta Hawks,83,99,2.52,1.33
2011-03-28,Memphis Grizzlies,San Antonio Spurs,,111,1.62,1.92
2011-03-28,Miami Heat,Houston Rockets,,125,1.13,3.80
2011-03-27,Philadelphia 76ers,Sacramento Kings,111,114,1.10,4.20
2011-03-27,Los Angeles Clippers,Toronto Raptors,,94,,
2011-03-27,Utah Jazz,Dallas Mavericks,77,94,2.93,1.23
2011-03-27,Detroit Pistons,Indiana Pacers,,100,1.59,1.95
2011-03-27,Atlanta Hawks,Brooklyn Nets,,98,1.05,5.17
2011-03-27,Charlotte Hornets,New York Knicks,,114,2.50,1.34
2011-03-26,Golden State Warriors,Toronto Raptors,,138,1.21,3.13
2011-03-26,Los Angeles Lakers,Los Angeles Clippers,,112,1.07,4.83
2011-03-26,Phoenix Suns,New Orleans Pelicans,100,106,1.27,2.82
2011-03-26,Portland Trail Blazers,San Antonio Spurs,,98,1.39,2.35
2011-03-26,Denver Nuggets,Washington Wizards,,114,1.01,7.75
2011-03-26,Chicago Bulls,Memphis Grizzlies,,99,1.09,4.50
2011-03-26,Oklahoma City Thunder,Minnesota Timberwolves,,111,1.01,8.38
2011-03-26,Boston Celtics,Charlotte Hornets,81,83,1.01,7.13
2011-03-26,Cleveland Cavaliers,Detroit Pistons,,97,2.40,1.37
2011-03-26,Miami Heat,Philadelphia 76ers,,111,1.12,3.85
2011-03-26,New York Knicks,Milwaukee Bucks,96,102,1.22,3.03
2011-03-26,Indiana Pacers,Sacramento Kings,93,110,1.21,3.08
2011-03-26,Orlando Magic,Brooklyn Nets,,95,1.01,6.50
2011-03-25,Utah Jazz,New Orleans Pelicans,117,121,2.38,1.38
2011-03-25,Dallas Mavericks,Minnesota Timberwolves,,104,1.01,8.00
2011-03-24,Denver Nuggets,San Antonio Spurs,,115,1.33,2.52
2011-03-24,Los Angeles Clippers,Washington Wizards,,127,1.01,7.50
2011-03-24,Phoenix Suns,Toronto Raptors,,114,1.18,3.38
2011-03-24,Houston Rockets,Golden State Warriors,,131,1.12,3.90
2011-03-24,Milwaukee Bucks,Sacramento Kings,90,97,1.11,4.05
2011-03-24,New York Knicks,Orlando Magic,99,111,1.82,1.68
2011-03-24,Oklahoma City Thunder,Utah Jazz,,106,1.04,5.40
2011-03-24,Boston Celtics,Memphis Grizzlies,87,90,1.21,3.13
2011-03-24,Detroit Pistons,Miami Heat,94,100,3.95,1.12
2011-03-24,Charlotte Hornets,Indiana Pacers,88,111,1.64,1.86
2011-03-24,Cleveland Cavaliers,Brooklyn Nets,94,98,2.00,1.55
2011-03-24,Philadelphia 76ers,Atlanta Hawks,76,105,1.20,3.18
2011-03-23,Los Angeles Lakers,Phoenix Suns,,139,1.19,3.28
2011-03-23,Portland Trail Blazers,Washington Wizards,,111,1.01,8.38
2011-03-23,Atlanta Hawks,Chicago Bulls,81,114,2.35,1.38
2011-03-22,Denver Nuggets,Toronto Raptors,,123,1.01,7.38
2011-03-22,San Antonio Spurs,Golden State Warriors,,111,1.03,5.92
2011-03-22,Chicago Bulls,Sacramento Kings,,132,1.01,8.38
2011-03-22,Memphis Grizzlies,Utah Jazz,,103,1.13,3.75
2011-03-22,New York Knicks,Boston Celtics,86,96,1.90,1.62
2011-03-22,Brooklyn Nets,Indiana Pacers,98,102,2.18,1.45
2011-03-22,Cleveland Cavaliers,Orlando Magic,86,97,7.13,1.01
2011-03-21,Los Angeles Lakers,Portland Trail Blazers,,84,1.23,2.93
2011-03-21,Dallas Mavericks,Golden State Warriors,,101,1.10,4.20
2011-03-21,Houston Rockets,Utah Jazz,,110,1.14,3.60
2011-03-21,Oklahoma City Thunder,Toronto Raptors,93,95,1.01,8.00
2011-03-20,Los Angeles Clippers,Phoenix Suns,99,108,1.75,1.83
2011-03-20,Minnesota Timberwolves,Sacramento Kings,95,127,1.40,2.30
2011-03-20,Milwaukee Bucks,New York Knicks,,100,1.95,1.59
2011-03-20,Atlanta Hawks,Detroit Pistons,,104,1.17,3.35
2011-03-20,Washington Wizards,Brooklyn Nets,,98,1.90,1.61
2011-03-20,Portland Trail Blazers,Philadelphia 76ers,,110,1.20,3.18
2011-03-20,San Antonio Spurs,Charlotte Hornets,,109,1.01,7.38
2011-03-20,Memphis Grizzlies,Indiana Pacers,,99,1.09,4.40
2011-03-20,New Orleans Pelicans,Boston Celtics,85,89,1.84,1.65
2011-03-20,Miami Heat,Denver Nuggets,,103,1.14,3.70
2011-03-19,Los Angeles Clippers,Cleveland Cavaliers,,100,1.01,7.50
2011-03-19,Los Angeles Lakers,Minnesota Timberwolves,,106,1.01,7.50
2011-03-19,Phoenix Suns,Golden State Warriors,,108,1.28,2.72
2011-03-19,Sacramento Kings,Philadelphia 76ers,80,102,2.33,1.39
2011-03-19,Dallas Mavericks,San Antonio Spurs,91,97,1.55,2.00
2011-03-19,Houston Rockets,Boston Celtics,,93,1.98,1.57
2011-03-19,Milwaukee Bucks,Brooklyn Nets,,110,1.23,2.93
2011-03-19,Oklahoma City Thunder,Charlotte Hornets,,99,1.03,5.63
2011-03-19,Atlanta Hawks,Miami Heat,85,106,2.93,1.23
2011-03-19,Detroit Pistons,New York Knicks,,99,2.18,1.45
2011-03-19,Indiana Pacers,Chicago Bulls,,115,2.40,1.37
2011-03-19,Orlando Magic,Denver Nuggets,,85,1.28,2.72
2011-03-19,Toronto Raptors,Washington Wizards,,116,1.13,3.75
2011-03-18,Portland Trail Blazers,Cleveland Cavaliers,,111,1.01,7.50
2011-03-18,New York Knicks,Memphis Grizzlies,,120,1.34,2.50
2011-03-18,Brooklyn Nets,Chicago Bulls,73,84,2.88,1.25
2011-03-17,Golden State Warriors,Dallas Mavericks,106,112,2.25,1.42
2011-03-17,Los Angeles Clippers,Philadelphia 76ers,94,104,1.70,1.79
2011-03-17,Sacramento Kings,Cleveland Cavaliers,93,97,1.10,4.20
2011-03-17,Utah Jazz,Minnesota Timberwolves,,119,1.28,2.73
2011-03-17,Houston Rockets,Charlotte Hornets,,94,1.21,3.13
2011-03-17,Miami Heat,Oklahoma City Thunder,85,96,1.23,2.93
2011-03-17,Milwaukee Bucks,Orlando Magic,89,93,2.93,1.23
2011-03-17,New Orleans Pelicans,Phoenix Suns,,100,1.38,2.38
2011-03-17,Boston Celtics,Indiana Pacers,,92,1.05,5.30
2011-03-17,Detroit Pistons,Toronto Raptors,,107,1.40,2.30
2011-03-17,Atlanta Hawks,Denver Nuggets,87,102,1.66,1.83
2011-03-16,Portland Trail Blazers,Dallas Mavericks,,104,1.95,1.58
2011-03-16,Chicago Bulls,Washington Wizards,,98,1.01,8.00
2011-03-16,Atlanta Hawks,Milwaukee Bucks,,110,1.30,2.65
2011-03-16,Indiana Pacers,New York Knicks,,119,2.55,1.32
2011-03-15,Los Angeles Lakers,Orlando Magic,,97,1.28,2.72
2011-03-15,Sacramento Kings,Golden State Warriors,,129,1.60,1.92
2011-03-15,Utah Jazz,Philadelphia 76ers,,112,2.09,1.49
2011-03-15,Houston Rockets,Phoenix Suns,,95,1.13,3.85
2011-03-15,Memphis Grizzlies,Los Angeles Clippers,,105,1.28,2.72
2011-03-15,Miami Heat,San Antonio Spurs,,110,1.33,2.52
2011-03-15,New Orleans Pelicans,Denver Nuggets,103,114,1.55,2.00
2011-03-15,Brooklyn Nets,Boston Celtics,,88,2.72,1.28
2011-03-15,Washington Wizards,Oklahoma City Thunder,89,116,4.15,1.11
2011-03-14,Golden State Warriors,Minnesota Timberwolves,,100,1.21,3.13
2011-03-13,Boston Celtics,Milwaukee Bucks,,87,1.11,4.05
2011-03-13,New York Knicks,Indiana Pacers,93,106,1.09,4.33
2011-03-13,Phoenix Suns,Orlando Magic,88,111,2.58,1.32
2011-03-13,Cleveland Cavaliers,Oklahoma City Thunder,75,95,4.83,1.07
2011-03-13,Toronto Raptors,Charlotte Hornets,90,95,1.59,1.92
2011-03-13,Dallas Mavericks,Los Angeles Lakers,91,96,1.79,1.70
2011-03-13,Denver Nuggets,Detroit Pistons,,131,1.07,4.67
2011-03-13,Houston Rockets,San Antonio Spurs,107,115,1.71,1.77
2011-03-13,Chicago Bulls,Utah Jazz,,118,1.03,5.63
2011-03-13,Milwaukee Bucks,Philadelphia 76ers,,102,1.60,1.92
2011-03-13,New Orleans Pelicans,Sacramento Kings,,115,1.07,4.67
2011-03-13,Atlanta Hawks,Portland Trail Blazers,,91,1.82,1.68
2011-03-13,Washington Wizards,Los Angeles Clippers,101,122,1.93,1.60
2011-03-12,Miami Heat,Memphis Grizzlies,,118,1.13,3.75
2011-03-12,Golden State Warriors,Orlando Magic,,123,2.62,1.31
2011-03-12,San Antonio Spurs,Sacramento Kings,,108,1.02,6.25
2011-03-12,Chicago Bulls,Atlanta Hawks,,94,1.19,3.28
2011-03-12,Minnesota Timberwolves,Utah Jazz,,122,1.63,1.88
2011-03-12,Oklahoma City Thunder,Detroit Pistons,,104,1.10,4.20
2011-03-12,Brooklyn Nets,Los Angeles Clippers,,102,1.97,1.56
2011-03-12,Charlotte Hornets,Portland Trail Blazers,,97,2.59,1.32
2011-03-12,Philadelphia 76ers,Boston Celtics,76,89,1.86,1.64
2011-03-12,Toronto Raptors,Indiana Pacers,,108,1.79,1.70
2011-03-11,Phoenix Suns,Denver Nuggets,97,116,1.42,2.28
2011-03-11,Dallas Mavericks,New York Knicks,,127,1.33,2.54
2011-03-11,Miami Heat,Los Angeles Lakers,,94,1.82,1.67
2011-03-10,Sacramento Kings,Orlando Magic,102,106,4.58,1.08
2011-03-10,San Antonio Spurs,Detroit Pistons,,111,1.02,6.50
2011-03-10,Memphis Grizzlies,New York Knicks,108,110,1.44,2.20
2011-03-10,Milwaukee Bucks,Cleveland Cavaliers,,110,1.08,4.58
2011-03-10,Minnesota Timberwolves,Indiana Pacers,,101,1.70,1.79
2011-03-10,New Orleans Pelicans,Dallas Mavericks,,93,2.53,1.33
2011-03-10,Boston Celtics,Los Angeles Clippers,103,108,1.07,4.67
2011-03-10,Brooklyn Nets,Golden State Warriors,,94,1.88,1.63
2011-03-10,Charlotte Hornets,Chicago Bulls,84,101,3.90,1.12
2011-03-10,Philadelphia 76ers,Oklahoma City Thunder,105,110,1.64,1.87
2011-03-10,Toronto Raptors,Utah Jazz,94,96,1.63,1.88
2011-03-09,Phoenix Suns,Houston Rockets,,113,1.43,2.23
2011-03-09,Miami Heat,Portland Trail Blazers,96,105,1.11,4.10
2011-03-09,Atlanta Hawks,Los Angeles Lakers,87,101,2.63,1.31
2011-03-09,Cleveland Cavaliers,Golden State Warriors,85,95,2.50,1.34
2011-03-09,Indiana Pacers,Philadelphia 76ers,100,110,1.73,1.75
2011-03-09,Washington Wizards,Milwaukee Bucks,76,95,1.84,1.65
2011-03-08,Sacramento Kings,Houston Rockets,101,123,2.40,1.37
2011-03-08,Chicago Bulls,New Orleans Pelicans,,85,1.05,5.05
2011-03-08,Memphis Grizzlies,Oklahoma City Thunder,,107,1.52,2.05
2011-03-08,Minnesota Timberwolves,Dallas Mavericks,105,108,3.28,1.19
2011-03-08,New York Knicks,Utah Jazz,,131,1.27,2.82
2011-03-08,Charlotte Hornets,Los Angeles Clippers,87,92,1.77,1.73
2011-03-08,Orlando Magic,Portland Trail Blazers,85,89,1.60,1.93
2011-03-07,Milwaukee Bucks,Boston Celtics,83,89,3.45,1.16
2011-03-07,Dallas Mavericks,Memphis Grizzlies,103,104,1.23,3.03
2011-03-07,Oklahoma City Thunder,Phoenix Suns,,122,1.26,2.80
2011-03-07,Atlanta Hawks,New York Knicks,79,92,1.44,2.20
2011-03-07,Cleveland Cavaliers,New Orleans Pelicans,81,96,2.54,1.33
