date,home_team,away_team,home_score,away_score,home_odds,away_odds,url,sport,tournament,season,handicap,comment
2015-06-17,Cleveland Cavaliers,Golden State Warriors,97,105,2.35,1.63,https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-golden-state-warriors-OnFTycKc/,nba,NBA,2014/2015,"{""185.5"": {""label"": 185.5, ""odds_over"": 1.38, ""odds_under"": 2.8}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.53, ""odds_under"": 2.38}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.8, ""odds_under"": 1.98}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""195.5"": {""label"": 195.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""196.5"": {""label"": 196.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""197.5"": {""label"": 197.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.38, ""odds_under"": 1.53}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.65, ""odds_under"": 1.43}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.8, ""odds_under"": 1.38}}",
2015-06-15,Golden State Warriors,Cleveland Cavaliers,,104,1.21,4.63,https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-cleveland-cavaliers-A9nRJomL/,nba,NBA,2014/2015,"{""186.5"": {""label"": 186.5, ""odds_over"": 1.38, ""odds_under"": 2.8}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.71, ""odds_under"": 2.05}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.89, ""odds_under"": 1.92}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""196.5"": {""label"": 196.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""197.5"": {""label"": 197.5, ""odds_over"": 2.05, ""odds_under"": 1.71}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2015-06-12,Cleveland Cavaliers,Golden State Warriors,82,103,2.55,1.55,https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-golden-state-warriors-2qD9vjqr/,nba,NBA,2014/2015,"{""186.5"": {""label"": 186.5, ""odds_over"": 1.38, ""odds_under"": 2.8}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.53, ""odds_under"": 2.38}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.8, ""odds_under"": 1.98}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""196.5"": {""label"": 196.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""197.5"": {""label"": 197.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.38, ""odds_under"": 1.53}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.65, ""odds_under"": 1.43}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.8, ""odds_under"": 1.38}}",
2015-06-10,Cleveland Cavaliers,Golden State Warriors,,96,2.08,1.78,https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-golden-state-warriors-p4QsqWzR/,nba,NBA,2014/2015,"{""187.5"": {""label"": 187.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.71, ""odds_under"": 2.05}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.83, ""odds_under"": 1.95}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""196.5"": {""label"": 196.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""197.5"": {""label"": 197.5, ""odds_over"": 2.05, ""odds_under"": 1.71}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2015-06-08,Golden State Warriors,Cleveland Cavaliers,93,95,1.29,3.72,https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-cleveland-cavaliers-YTMwpCLK/,nba,NBA,2014/2015,"{""191.5"": {""label"": 191.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.48, ""odds_under"": 2.55}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.8, ""odds_under"": 1.98}, ""199.5"": {""label"": 199.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""200.5"": {""label"": 200.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""203.5"": {""label"": 203.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""204.5"": {""label"": 204.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""205.5"": {""label"": 205.5, ""odds_over"": 2.55, ""odds_under"": 1.48}, ""206.5"": {""label"": 206.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""207.5"": {""label"": 207.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2015-06-05,Golden State Warriors,Cleveland Cavaliers,,108,1.42,2.98,https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-cleveland-cavaliers-j5XYph6E/,nba,NBA,2014/2015,"{""195.5"": {""label"": 195.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.48, ""odds_under"": 2.55}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""199.5"": {""label"": 199.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""200.5"": {""label"": 200.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""201.5"": {""label"": 201.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""202.5"": {""label"": 202.5, ""odds_over"": 1.8, ""odds_under"": 1.98}, ""203.5"": {""label"": 203.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""204.5"": {""label"": 204.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""205.5"": {""label"": 205.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""206.5"": {""label"": 206.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""207.5"": {""label"": 207.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""208.5"": {""label"": 208.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""209.5"": {""label"": 209.5, ""odds_over"": 2.55, ""odds_under"": 1.48}, ""210.5"": {""label"": 210.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""211.5"": {""label"": 211.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2015-05-28,Golden State Warriors,Houston Rockets,,104,1.17,5.30,https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-houston-rockets-l4iIpVW5/,nba,NBA,2014/2015,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.5, ""odds_under"": 2.5}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.55, ""odds_under"": 2.3}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.8, ""odds_under"": 1.98}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""219.5"": {""label"": 219.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""220.5"": {""label"": 220.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""221.5"": {""label"": 221.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""222.5"": {""label"": 222.5, ""odds_over"": 2.3, ""odds_under"": 1.55}, ""223.5"": {""label"": 223.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""224.5"": {""label"": 224.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""225.5"": {""label"": 225.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2015-05-27,Cleveland Cavaliers,Atlanta Hawks,,118,1.28,3.78,https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-atlanta-hawks-reYd2UaN/,nba,NBA,2014/2015,"{""187.5"": {""label"": 187.5, ""odds_over"": 1.4, ""odds_under"": 2.75}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.48, ""odds_under"": 2.55}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.54, ""odds_under"": 2.35}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.68, ""odds_under"": 2.08}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.8, ""odds_under"": 2.01}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""197.5"": {""label"": 197.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.08, ""odds_under"": 1.68}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.35, ""odds_under"": 1.54}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.55, ""odds_under"": 1.48}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""203.5"": {""label"": 203.5, ""odds_over"": 2.75, ""odds_under"": 1.4}}",
2015-05-26,Houston Rockets,Golden State Warriors,,128,2.63,1.53,https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-golden-state-warriors-bBt46Jkc/,nba,NBA,2014/2015,"{""206.5"": {""label"": 206.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.71, ""odds_under"": 2.05}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.83, ""odds_under"": 1.95}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""215.5"": {""label"": 215.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""216.5"": {""label"": 216.5, ""odds_over"": 2.05, ""odds_under"": 1.71}, ""217.5"": {""label"": 217.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""218.5"": {""label"": 218.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""219.5"": {""label"": 219.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""220.5"": {""label"": 220.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""221.5"": {""label"": 221.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2015-05-25,Cleveland Cavaliers,Atlanta Hawks,,114,1.22,4.43,https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-atlanta-hawks-UiUh3ApH/,nba,NBA,2014/2015,"{""182.5"": {""label"": 182.5, ""odds_over"": 1.41, ""odds_under"": 2.7}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""184.5"": {""label"": 184.5, ""odds_over"": 1.5, ""odds_under"": 2.5}, ""185.5"": {""label"": 185.5, ""odds_over"": 1.55, ""odds_under"": 2.3}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.71, ""odds_under"": 2.05}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.88, ""odds_under"": 1.94}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""191.5"": {""label"": 191.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""192.5"": {""label"": 192.5, ""odds_over"": 2.05, ""odds_under"": 1.71}, ""193.5"": {""label"": 193.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""194.5"": {""label"": 194.5, ""odds_over"": 2.3, ""odds_under"": 1.55}, ""195.5"": {""label"": 195.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""196.5"": {""label"": 196.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""197.5"": {""label"": 197.5, ""odds_over"": 2.7, ""odds_under"": 1.41}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.8, ""odds_under"": 1.38}}",
