date,home_team,away_team,home_score,away_score,home_odds,away_odds
2017-04-13,Los Angeles Clippers,Sacramento Kings,,115,1.01,7.92
2017-04-13,Portland Trail Blazers,New Orleans Pelicans,100,103,1.22,3.12
2017-04-13,Utah Jazz,San Antonio Spurs,,101,1.48,2.27
2017-04-13,Boston Celtics,Milwaukee Bucks,,112,1.03,6.67
2017-04-13,Chicago Bulls,Brooklyn Nets,,112,1.02,7.17
2017-04-13,Cleveland Cavaliers,Toronto Raptors,83,98,2.07,1.58
2017-04-13,Houston Rockets,Minnesota Timberwolves,,123,1.22,3.37
2017-04-13,Indiana Pacers,Atlanta Hawks,,104,1.01,7.00
2017-04-13,Memphis Grizzlies,Dallas Mavericks,93,100,1.20,3.52
2017-04-13,Miami Heat,Washington Wizards,,110,1.13,4.37
2017-04-13,New York Knicks,Philadelphia 76ers,,114,1.58,2.05
2017-04-13,Oklahoma City Thunder,Denver Nuggets,105,111,1.35,2.63
2017-04-13,Orlando Magic,Detroit Pistons,,113,1.67,1.93
2017-04-12,Los Angeles Lakers,New Orleans Pelicans,,108,1.61,2.02
2017-04-12,Sacramento Kings,Phoenix Suns,,129,1.39,2.50
2017-04-12,Dallas Mavericks,Denver Nuggets,91,109,1.61,2.02
2017-04-12,Minnesota Timberwolves,Oklahoma City Thunder,98,100,1.26,3.08
2017-04-12,Atlanta Hawks,Charlotte Hornets,,103,1.22,3.38
2017-04-11,Golden State Warriors,Utah Jazz,99,105,1.12,4.47
2017-04-11,Los Angeles Clippers,Houston Rockets,,125,1.17,3.87
2017-04-11,Portland Trail Blazers,San Antonio Spurs,,99,4.43,1.12
2017-04-11,Chicago Bulls,Orlando Magic,,122,1.20,3.57
2017-04-11,Detroit Pistons,Washington Wizards,101,105,1.38,2.55
2017-04-11,Milwaukee Bucks,Charlotte Hornets,,89,1.30,2.87
2017-04-11,Boston Celtics,Brooklyn Nets,,114,1.10,4.83
2017-04-11,Miami Heat,Cleveland Cavaliers,,124,1.11,4.23
2017-04-11,Philadelphia 76ers,Indiana Pacers,111,120,3.87,1.17
2017-04-10,Los Angeles Lakers,Minnesota Timberwolves,,110,2.52,1.40
2017-04-10,Memphis Grizzlies,Detroit Pistons,90,103,1.35,2.68
2017-04-10,Phoenix Suns,Dallas Mavericks,,124,1.62,2.02
2017-04-10,Sacramento Kings,Houston Rockets,128,135,4.38,1.14
2017-04-09,Denver Nuggets,Oklahoma City Thunder,105,106,1.45,2.35
2017-04-09,Atlanta Hawks,Cleveland Cavaliers,,126,2.43,1.42
2017-04-09,New York Knicks,Toronto Raptors,97,110,4.00,1.16
2017-04-09,Golden State Warriors,New Orleans Pelicans,,123,1.01,9.00
2017-04-09,Portland Trail Blazers,Utah Jazz,,101,1.60,2.05
2017-04-09,San Antonio Spurs,Los Angeles Clippers,87,98,1.68,1.97
2017-04-09,Philadelphia 76ers,Milwaukee Bucks,82,90,3.05,1.27
2017-04-09,Washington Wizards,Miami Heat,103,106,1.47,2.32
2017-04-09,Charlotte Hornets,Boston Celtics,114,121,1.77,1.82
2017-04-09,Orlando Magic,Indiana Pacers,112,127,2.42,1.43
2017-04-08,Brooklyn Nets,Chicago Bulls,,107,2.27,1.48
2017-04-08,Los Angeles Lakers,Sacramento Kings,,98,1.64,2.02
2017-04-08,Phoenix Suns,Oklahoma City Thunder,,120,4.13,1.15
2017-04-08,Denver Nuggets,New Orleans Pelicans,,122,1.28,2.98
2017-04-08,Utah Jazz,Minnesota Timberwolves,,120,1.09,5.37
2017-04-08,Dallas Mavericks,San Antonio Spurs,89,102,1.38,2.55
2017-04-08,Houston Rockets,Detroit Pistons,109,114,1.08,5.58
2017-04-08,Memphis Grizzlies,New York Knicks,,101,1.04,6.50
2017-04-08,Cleveland Cavaliers,Atlanta Hawks,100,114,1.05,6.83
2017-04-08,Toronto Raptors,Miami Heat,,96,1.43,2.40
2017-04-07,Portland Trail Blazers,Minnesota Timberwolves,,105,1.36,2.70
2017-04-07,Atlanta Hawks,Boston Celtics,,123,1.85,1.77
2017-04-07,New York Knicks,Washington Wizards,103,106,2.77,1.34
2017-04-07,Indiana Pacers,Milwaukee Bucks,,104,1.43,2.45
2017-04-07,Orlando Magic,Brooklyn Nets,,115,1.67,1.98
2017-04-07,Philadelphia 76ers,Chicago Bulls,90,102,2.60,1.38
2017-04-06,Los Angeles Clippers,Dallas Mavericks,,112,1.09,5.50
2017-04-06,Phoenix Suns,Golden State Warriors,111,120,4.17,1.16
2017-04-06,San Antonio Spurs,Los Angeles Lakers,95,102,1.05,6.30
2017-04-06,Boston Celtics,Cleveland Cavaliers,91,114,1.45,2.23
2017-04-06,Houston Rockets,Denver Nuggets,,110,1.22,3.55
2017-04-06,Memphis Grizzlies,Oklahoma City Thunder,100,103,2.03,1.64
2017-04-06,Detroit Pistons,Toronto Raptors,102,105,1.93,1.69
2017-04-06,Charlotte Hornets,Miami Heat,99,112,1.61,2.07
2017-04-05,Golden State Warriors,Minnesota Timberwolves,,121,1.04,7.17
2017-04-05,Sacramento Kings,Dallas Mavericks,,98,2.05,1.60
2017-04-05,Utah Jazz,Portland Trail Blazers,,106,1.34,2.78
2017-04-05,San Antonio Spurs,Memphis Grizzlies,,95,1.16,3.88
2017-04-05,New Orleans Pelicans,Denver Nuggets,131,134,1.54,2.15
2017-04-05,New York Knicks,Chicago Bulls,,100,2.37,1.45
2017-04-05,Oklahoma City Thunder,Milwaukee Bucks,,110,1.36,2.63
2017-04-05,Cleveland Cavaliers,Orlando Magic,,122,1.11,4.73
2017-04-05,Indiana Pacers,Toronto Raptors,,108,1.56,2.14
2017-04-05,Philadelphia 76ers,Brooklyn Nets,118,141,1.93,1.69
2017-04-05,Washington Wizards,Charlotte Hornets,,118,1.53,2.17
2017-04-04,Minnesota Timberwolves,Portland Trail Blazers,,110,1.68,1.84
2017-04-03,Phoenix Suns,Houston Rockets,116,123,3.00,1.28
2017-04-03,Golden State Warriors,Washington Wizards,,139,1.14,4.43
2017-04-03,Brooklyn Nets,Atlanta Hawks,,91,2.10,1.59
2017-04-03,Cleveland Cavaliers,Indiana Pacers,,135,1.22,3.53
2017-04-03,Miami Heat,Denver Nuggets,113,116,1.50,2.25
2017-04-03,New Orleans Pelicans,Chicago Bulls,110,117,1.22,3.52
2017-04-03,Toronto Raptors,Philadelphia 76ers,,113,1.08,5.42
2017-04-02,Los Angeles Lakers,Memphis Grizzlies,,108,3.10,1.27
2017-04-02,Milwaukee Bucks,Dallas Mavericks,105,109,1.31,2.83
2017-04-02,San Antonio Spurs,Utah Jazz,,109,1.35,2.70
2017-04-02,Oklahoma City Thunder,Charlotte Hornets,101,113,1.42,2.50
2017-04-02,New York Knicks,Boston Celtics,94,110,3.18,1.25
2017-04-02,Portland Trail Blazers,Phoenix Suns,,130,1.08,5.37
2017-04-02,Minnesota Timberwolves,Sacramento Kings,117,123,1.07,5.67
2017-04-02,Brooklyn Nets,Orlando Magic,,121,1.57,2.17
2017-04-01,Chicago Bulls,Atlanta Hawks,,106,1.43,2.47
2017-04-01,Los Angeles Clippers,Los Angeles Lakers,,115,1.03,7.83
2017-04-01,Golden State Warriors,Houston Rockets,,107,1.16,4.03
2017-04-01,Utah Jazz,Washington Wizards,,95,1.57,2.12
2017-04-01,Memphis Grizzlies,Dallas Mavericks,,99,1.53,2.22
2017-04-01,Miami Heat,New York Knicks,94,98,1.11,4.80
2017-04-01,Milwaukee Bucks,Detroit Pistons,,108,1.21,3.62
2017-04-01,New Orleans Pelicans,Sacramento Kings,,117,1.08,5.63
2017-04-01,Oklahoma City Thunder,San Antonio Spurs,95,100,2.12,1.58
2017-04-01,Boston Celtics,Orlando Magic,,117,1.11,4.77
2017-04-01,Cleveland Cavaliers,Philadelphia 76ers,,122,1.07,5.50
2017-04-01,Charlotte Hornets,Denver Nuggets,,122,1.63,1.99
2017-04-01,Toronto Raptors,Indiana Pacers,,111,1.34,2.72
2017-03-31,Portland Trail Blazers,Houston Rockets,,117,1.81,1.82
2017-03-31,Phoenix Suns,Los Angeles Clippers,118,124,4.58,1.13
2017-03-31,Chicago Bulls,Cleveland Cavaliers,,99,2.62,1.37
2017-03-31,Minnesota Timberwolves,Los Angeles Lakers,,119,1.10,4.94
2017-03-31,Detroit Pistons,Brooklyn Nets,,90,1.31,2.83
2017-03-30,Los Angeles Clippers,Washington Wizards,,133,1.32,2.85
2017-03-30,Sacramento Kings,Utah Jazz,82,112,3.35,1.23
2017-03-30,San Antonio Spurs,Golden State Warriors,98,110,1.45,2.38
2017-03-30,Memphis Grizzlies,Indiana Pacers,,110,1.43,2.42
2017-03-30,New Orleans Pelicans,Dallas Mavericks,,121,1.34,2.72
2017-03-30,Boston Celtics,Milwaukee Bucks,100,103,1.22,3.45
2017-03-30,New York Knicks,Miami Heat,88,105,2.12,1.56
2017-03-30,Toronto Raptors,Charlotte Hornets,106,110,1.32,2.85
2017-03-30,Orlando Magic,Oklahoma City Thunder,106,114,2.63,1.37
2017-03-30,Philadelphia 76ers,Atlanta Hawks,92,99,2.06,1.60
2017-03-29,Los Angeles Lakers,Washington Wizards,108,119,4.10,1.16
2017-03-29,Portland Trail Blazers,Denver Nuggets,,122,1.70,1.92
2017-03-29,Houston Rockets,Golden State Warriors,106,113,1.76,1.88
2017-03-29,Atlanta Hawks,Phoenix Suns,,95,1.13,4.32
2017-03-29,Brooklyn Nets,Philadelphia 76ers,101,106,1.47,2.35
2017-03-29,Detroit Pistons,Miami Heat,96,97,2.12,1.57
2017-03-29,Charlotte Hornets,Milwaukee Bucks,108,118,1.46,2.40
2017-03-29,Indiana Pacers,Minnesota Timberwolves,114,115,1.46,2.37
2017-03-28,Sacramento Kings,Memphis Grizzlies,,91,3.02,1.31
2017-03-28,Utah Jazz,New Orleans Pelicans,,108,1.31,3.00
2017-03-28,Dallas Mavericks,Oklahoma City Thunder,91,92,1.92,1.71
2017-03-28,San Antonio Spurs,Cleveland Cavaliers,,103,1.39,2.60
2017-03-28,New York Knicks,Detroit Pistons,,109,1.97,1.67
2017-03-28,Toronto Raptors,Orlando Magic,,131,1.21,3.47
2017-03-27,Los Angeles Lakers,Portland Trail Blazers,81,97,3.02,1.28
2017-03-27,Denver Nuggets,New Orleans Pelicans,90,115,1.22,3.43
2017-03-27,Golden State Warriors,Memphis Grizzlies,,106,1.10,5.00
2017-03-27,Boston Celtics,Miami Heat,,112,1.33,2.72
2017-03-27,Indiana Pacers,Philadelphia 76ers,,107,1.17,3.90
2017-03-26,Houston Rockets,Oklahoma City Thunder,,137,1.33,2.72
2017-03-26,Los Angeles Clippers,Sacramento Kings,97,98,1.05,6.58
2017-03-26,Milwaukee Bucks,Chicago Bulls,94,109,1.29,2.93
2017-03-26,Atlanta Hawks,Brooklyn Nets,92,107,1.27,3.10
2017-03-26,Charlotte Hornets,Phoenix Suns,,120,1.07,5.58
2017-03-26,Portland Trail Blazers,Minnesota Timberwolves,,112,1.33,2.78
2017-03-26,Dallas Mavericks,Toronto Raptors,86,94,1.81,1.81
2017-03-26,San Antonio Spurs,New York Knicks,,106,1.02,9.25
2017-03-26,Cleveland Cavaliers,Washington Wizards,115,127,1.35,2.57
2017-03-25,Los Angeles Clippers,Utah Jazz,,108,1.42,2.50
2017-03-25,Golden State Warriors,Sacramento Kings,,114,1.01,8.92
2017-03-25,Los Angeles Lakers,Minnesota Timberwolves,,130,2.90,1.31
2017-03-25,Chicago Bulls,Philadelphia 76ers,107,117,1.31,2.92
2017-03-25,Houston Rockets,New Orleans Pelicans,,117,1.23,3.42
2017-03-25,Milwaukee Bucks,Atlanta Hawks,,100,1.34,2.82
2017-03-25,Boston Celtics,Phoenix Suns,,130,1.01,9.00
2017-03-25,Charlotte Hornets,Cleveland Cavaliers,105,112,2.25,1.54
2017-03-25,Indiana Pacers,Denver Nuggets,117,125,1.73,1.89
2017-03-25,Orlando Magic,Detroit Pistons,,115,2.10,1.58
2017-03-25,Washington Wizards,Brooklyn Nets,,129,1.10,5.53
2017-03-24,Portland Trail Blazers,New York Knicks,,110,1.07,5.92
2017-03-24,Dallas Mavericks,Los Angeles Clippers,,97,2.60,1.39
2017-03-24,San Antonio Spurs,Memphis Grizzlies,,97,1.19,3.57
2017-03-24,Brooklyn Nets,Phoenix Suns,,126,1.38,2.60
2017-03-24,Miami Heat,Toronto Raptors,84,101,1.46,2.37
2017-03-23,Sacramento Kings,Milwaukee Bucks,98,116,2.55,1.40
2017-03-23,Utah Jazz,New York Knicks,,108,1.09,5.50
2017-03-23,Denver Nuggets,Cleveland Cavaliers,,126,2.06,1.60
2017-03-23,Chicago Bulls,Detroit Pistons,,117,1.93,1.69
2017-03-23,Oklahoma City Thunder,Philadelphia 76ers,,122,1.11,5.27
2017-03-23,Washington Wizards,Atlanta Hawks,,104,1.26,3.18
2017-03-23,Boston Celtics,Indiana Pacers,,109,1.28,3.15
2017-03-23,Orlando Magic,Charlotte Hornets,102,109,2.48,1.44
2017-03-22,Los Angeles Lakers,Los Angeles Clippers,109,133,4.18,1.16
2017-03-22,Portland Trail Blazers,Milwaukee Bucks,90,93,1.48,2.32
2017-03-22,Minnesota Timberwolves,San Antonio Spurs,93,100,2.45,1.43
2017-03-22,Dallas Mavericks,Golden State Warriors,87,112,2.45,1.44
2017-03-22,New Orleans Pelicans,Memphis Grizzlies,,95,1.62,2.05
2017-03-22,Brooklyn Nets,Detroit Pistons,,98,2.63,1.37
2017-03-22,Miami Heat,Phoenix Suns,,112,1.07,5.80
2017-03-22,Toronto Raptors,Chicago Bulls,,122,1.22,3.30
2017-03-21,Los Angeles Clippers,New York Knicks,,114,1.12,4.95
2017-03-21,Houston Rockets,Denver Nuggets,,125,1.19,3.73
2017-03-21,Oklahoma City Thunder,Golden State Warriors,95,111,1.92,1.72
2017-03-21,Boston Celtics,Washington Wizards,,110,1.54,2.22
2017-03-21,Charlotte Hornets,Atlanta Hawks,,105,1.37,2.65
2017-03-21,Indiana Pacers,Utah Jazz,,107,1.95,1.70
2017-03-21,Orlando Magic,Philadelphia 76ers,,112,1.35,2.70
2017-03-20,Los Angeles Lakers,Cleveland Cavaliers,120,125,5.17,1.09
2017-03-20,San Antonio Spurs,Sacramento Kings,,118,1.05,6.75
2017-03-19,Miami Heat,Portland Trail Blazers,104,115,1.36,2.65
2017-03-19,New Orleans Pelicans,Minnesota Timberwolves,,123,1.54,2.18
2017-03-19,Toronto Raptors,Indiana Pacers,,116,1.58,2.10
2017-03-19,Detroit Pistons,Phoenix Suns,,112,1.08,5.33
2017-03-19,Philadelphia 76ers,Boston Celtics,76,105,2.52,1.41
2017-03-19,Brooklyn Nets,Dallas Mavericks,104,111,2.52,1.40
2017-03-19,Golden State Warriors,Milwaukee Bucks,,117,1.10,5.33
2017-03-19,Denver Nuggets,Houston Rockets,105,109,2.00,1.66
2017-03-19,Chicago Bulls,Utah Jazz,,95,2.85,1.33
2017-03-19,Memphis Grizzlies,San Antonio Spurs,,104,2.28,1.50
2017-03-19,Los Angeles Clippers,Cleveland Cavaliers,,108,1.50,2.15
2017-03-19,Charlotte Hornets,Washington Wizards,,98,1.54,2.18
2017-03-18,Atlanta Hawks,Portland Trail Blazers,97,113,1.58,2.11
2017-03-18,Oklahoma City Thunder,Sacramento Kings,,110,1.06,6.50
2017-03-18,Los Angeles Lakers,Milwaukee Bucks,103,107,3.35,1.21
2017-03-18,Phoenix Suns,Orlando Magic,103,109,1.63,2.03
2017-03-18,Miami Heat,Minnesota Timberwolves,,123,1.46,2.37
2017-03-18,New Orleans Pelicans,Houston Rockets,,128,2.90,1.30
2017-03-18,Brooklyn Nets,Boston Celtics,95,98,3.75,1.19
2017-03-18,Detroit Pistons,Toronto Raptors,75,87,1.52,2.22
2017-03-18,Philadelphia 76ers,Dallas Mavericks,76,116,2.70,1.35
2017-03-18,Washington Wizards,Chicago Bulls,,112,1.21,3.40
2017-03-17,Golden State Warriors,Orlando Magic,,122,1.05,6.50
2017-03-17,Denver Nuggets,Los Angeles Clippers,,129,1.36,2.65
2017-03-17,Atlanta Hawks,Memphis Grizzlies,91,103,1.46,2.35
2017-03-17,New York Knicks,Brooklyn Nets,110,121,1.41,2.53
2017-03-17,Cleveland Cavaliers,Utah Jazz,,91,1.20,3.53
2017-03-17,Toronto Raptors,Oklahoma City Thunder,102,123,1.61,2.05
2017-03-16,Los Angeles Clippers,Milwaukee Bucks,96,97,1.22,3.43
2017-03-16,Phoenix Suns,Sacramento Kings,101,107,1.36,2.75
2017-03-16,San Antonio Spurs,Portland Trail Blazers,106,110,1.10,5.00
2017-03-16,Chicago Bulls,Memphis Grizzlies,91,98,2.02,1.65
2017-03-16,Houston Rockets,Los Angeles Lakers,,139,1.01,9.17
2017-03-16,Boston Celtics,Minnesota Timberwolves,,117,1.32,2.80
2017-03-16,Detroit Pistons,Utah Jazz,83,97,2.07,1.61
2017-03-16,Miami Heat,New Orleans Pelicans,,120,1.29,3.03
2017-03-16,Indiana Pacers,Charlotte Hornets,,98,1.58,2.08
2017-03-16,Washington Wizards,Dallas Mavericks,107,112,1.22,3.37
2017-03-15,Golden State Warriors,Philadelphia 76ers,,106,1.02,8.42
2017-03-15,New Orleans Pelicans,Portland Trail Blazers,,100,1.53,2.23
2017-03-15,Brooklyn Nets,Oklahoma City Thunder,104,122,2.90,1.32
2017-03-15,New York Knicks,Indiana Pacers,,87,2.22,1.53
2017-03-15,Cleveland Cavaliers,Detroit Pistons,,128,1.21,3.35
2017-03-14,Denver Nuggets,Los Angeles Lakers,,129,1.06,6.58
2017-03-14,Sacramento Kings,Orlando Magic,,120,1.96,1.68
2017-03-14,Utah Jazz,Los Angeles Clippers,,114,1.75,1.89
2017-03-14,Memphis Grizzlies,Milwaukee Bucks,,113,1.50,2.27
2017-03-14,Minnesota Timberwolves,Washington Wizards,,119,1.66,2.00
2017-03-14,San Antonio Spurs,Atlanta Hawks,,107,1.24,3.17
2017-03-14,Toronto Raptors,Dallas Mavericks,,100,1.42,2.47
2017-03-14,Charlotte Hornets,Chicago Bulls,109,115,1.28,3.12
2017-03-13,Los Angeles Lakers,Philadelphia 76ers,116,118,1.46,2.42
2017-03-13,Houston Rockets,Cleveland Cavaliers,,117,1.28,3.03
2017-03-13,Phoenix Suns,Portland Trail Blazers,101,110,1.96,1.68
2017-03-12,Brooklyn Nets,New York Knicks,,120,1.78,1.84
2017-03-12,Indiana Pacers,Miami Heat,,102,1.37,2.65
2017-03-12,Boston Celtics,Chicago Bulls,,100,1.24,3.28
2017-03-12,Sacramento Kings,Denver Nuggets,92,105,2.65,1.37
2017-03-12,Portland Trail Blazers,Washington Wizards,124,125,1.44,2.42
2017-03-12,Dallas Mavericks,Phoenix Suns,98,100,1.34,2.73
2017-03-12,Memphis Grizzlies,Atlanta Hawks,90,107,1.28,2.95
2017-03-12,San Antonio Spurs,Golden State Warriors,,107,1.11,4.75
2017-03-12,Miami Heat,Toronto Raptors,,104,1.36,2.67
2017-03-12,Milwaukee Bucks,Minnesota Timberwolves,,102,1.57,2.15
2017-03-12,Charlotte Hornets,New Orleans Pelicans,122,125,1.50,2.28
2017-03-12,Orlando Magic,Cleveland Cavaliers,104,116,3.90,1.18
2017-03-11,Detroit Pistons,New York Knicks,,112,1.31,2.90
2017-03-11,Los Angeles Clippers,Philadelphia 76ers,,112,1.04,6.83
2017-03-11,Oklahoma City Thunder,Utah Jazz,,112,1.54,2.20
2017-03-11,Sacramento Kings,Washington Wizards,122,130,3.70,1.20
2017-03-11,Dallas Mavericks,Brooklyn Nets,,105,1.13,4.60
2017-03-11,Denver Nuggets,Boston Celtics,,119,2.17,1.57
2017-03-11,Atlanta Hawks,Toronto Raptors,,105,1.59,2.13
2017-03-11,Chicago Bulls,Houston Rockets,94,115,2.72,1.34
2017-03-11,Milwaukee Bucks,Indiana Pacers,,99,1.68,1.92
2017-03-11,Minnesota Timberwolves,Golden State Warriors,,103,2.65,1.38
2017-03-11,Charlotte Hornets,Orlando Magic,,121,1.17,3.97
2017-03-10,Phoenix Suns,Los Angeles Lakers,110,122,1.31,2.87
2017-03-10,Portland Trail Blazers,Philadelphia 76ers,,114,1.14,4.32
2017-03-10,Memphis Grizzlies,Los Angeles Clippers,98,114,1.63,2.07
2017-03-10,Oklahoma City Thunder,San Antonio Spurs,,102,2.08,1.59
2017-03-10,Detroit Pistons,Cleveland Cavaliers,,106,2.50,1.42
2017-03-09,Golden State Warriors,Boston Celtics,86,99,1.18,3.70
2017-03-09,Denver Nuggets,Washington Wizards,113,123,1.96,1.71
2017-03-09,San Antonio Spurs,Sacramento Kings,,114,1.10,5.25
2017-03-09,Houston Rockets,Utah Jazz,108,115,1.22,3.48
2017-03-09,Indiana Pacers,Detroit Pistons,,115,1.50,2.30
2017-03-09,Milwaukee Bucks,New York Knicks,,104,1.31,2.90
2017-03-09,Minnesota Timberwolves,Los Angeles Clippers,,107,2.22,1.54
2017-03-09,New Orleans Pelicans,Toronto Raptors,87,94,1.58,2.13
2017-03-09,Atlanta Hawks,Brooklyn Nets,,110,1.15,4.37
2017-03-09,Miami Heat,Charlotte Hornets,,108,1.51,2.30
2017-03-09,Orlando Magic,Chicago Bulls,,98,1.84,1.80
2017-03-08,Phoenix Suns,Washington Wizards,127,131,2.60,1.36
2017-03-08,Dallas Mavericks,Los Angeles Lakers,,122,1.16,3.90
2017-03-08,Oklahoma City Thunder,Portland Trail Blazers,121,126,1.28,3.05
2017-03-07,Los Angeles Clippers,Boston Celtics,,116,1.25,3.05
2017-03-07,Denver Nuggets,Sacramento Kings,,108,1.06,5.38
2017-03-07,Utah Jazz,New Orleans Pelicans,,88,1.43,2.52
2017-03-07,San Antonio Spurs,Houston Rockets,,112,1.53,2.23
2017-03-07,Charlotte Hornets,Indiana Pacers,,100,1.47,2.32
2017-03-07,Memphis Grizzlies,Brooklyn Nets,109,122,1.09,5.32
2017-03-07,Atlanta Hawks,Golden State Warriors,111,119,2.67,1.35
2017-03-07,Detroit Pistons,Chicago Bulls,,109,1.35,2.67
2017-03-07,Cleveland Cavaliers,Miami Heat,98,106,1.15,4.12
2017-03-07,Orlando Magic,New York Knicks,105,113,1.53,2.23
2017-03-07,Philadelphia 76ers,Milwaukee Bucks,98,112,2.53,1.41
2017-03-06,Los Angeles Lakers,New Orleans Pelicans,97,105,2.78,1.35
2017-03-06,Dallas Mavericks,Oklahoma City Thunder,,104,1.77,1.85
2017-03-06,Sacramento Kings,Utah Jazz,109,110,4.42,1.15
2017-03-05,Phoenix Suns,Boston Celtics,,109,2.57,1.41
2017-03-05,Washington Wizards,Orlando Magic,,115,1.12,5.00
2017-03-05,New York Knicks,Golden State Warriors,105,112,5.01,1.13
2017-03-05,Atlanta Hawks,Indiana Pacers,96,97,1.57,2.18
2017-03-05,Portland Trail Blazers,Brooklyn Nets,,130,1.09,5.08
2017-03-05,Denver Nuggets,Charlotte Hornets,102,112,1.37,2.62
2017-03-05,Houston Rockets,Memphis Grizzlies,,123,1.19,3.73
2017-03-05,San Antonio Spurs,Minnesota Timberwolves,,97,1.20,3.43
2017-03-05,Chicago Bulls,Los Angeles Clippers,91,101,2.10,1.58
2017-03-05,Miami Heat,Cleveland Cavaliers,,120,,
2017-03-05,Milwaukee Bucks,Toronto Raptors,,101,1.74,1.85
