date,home_team,away_team,home_score,away_score,home_odds,away_odds
2015-04-04,San Antonio Spurs,Denver Nuggets,,123,1.02,6.75
2015-04-04,Chicago Bulls,Detroit Pistons,,88,1.13,4.45
2015-04-04,Memphis Grizzlies,Oklahoma City Thunder,,100,1.35,2.63
2015-04-04,Minnesota Timberwolves,Orlando Magic,84,97,2.38,1.44
2015-04-04,Boston Celtics,Milwaukee Bucks,101,110,1.37,2.57
2015-04-04,Brooklyn Nets,Toronto Raptors,,114,1.65,1.95
2015-04-04,Indiana Pacers,Charlotte Hornets,,93,1.40,2.47
2015-04-04,Washington Wizards,New York Knicks,,101,1.02,7.67
2015-04-03,Golden State Warriors,Phoenix Suns,,107,1.04,6.02
2015-04-03,Dallas Mavericks,Houston Rockets,101,108,1.62,1.98
2015-04-03,Cleveland Cavaliers,Miami Heat,,114,1.08,5.13
2015-04-02,Los Angeles Lakers,New Orleans Pelicans,92,113,3.77,1.17
2015-04-02,Portland Trail Blazers,Los Angeles Clippers,122,126,1.58,2.05
2015-04-02,Utah Jazz,Denver Nuggets,,98,1.37,2.53
2015-04-02,Houston Rockets,Sacramento Kings,,115,1.06,5.88
2015-04-02,Milwaukee Bucks,Chicago Bulls,,95,2.55,1.39
2015-04-02,Minnesota Timberwolves,Toronto Raptors,99,113,4.55,1.12
2015-04-02,Oklahoma City Thunder,Dallas Mavericks,131,135,1.61,2.04
2015-04-02,Boston Celtics,Indiana Pacers,,100,1.46,2.28
2015-04-02,New York Knicks,Brooklyn Nets,98,100,4.33,1.12
2015-04-02,Orlando Magic,San Antonio Spurs,91,103,4.45,1.11
2015-04-02,Washington Wizards,Philadelphia 76ers,,106,1.10,4.73
2015-04-02,Charlotte Hornets,Detroit Pistons,,102,1.35,2.61
2015-04-01,Los Angeles Clippers,Golden State Warriors,106,110,1.54,2.12
2015-04-01,Miami Heat,San Antonio Spurs,81,95,3.68,1.17
2015-04-01,Brooklyn Nets,Indiana Pacers,,111,1.71,1.87
2015-04-01,Detroit Pistons,Atlanta Hawks,,105,1.97,1.63
2015-03-31,Portland Trail Blazers,Phoenix Suns,,109,1.17,3.78
2015-03-31,Memphis Grizzlies,Sacramento Kings,,97,1.09,4.93
2015-03-31,Minnesota Timberwolves,Utah Jazz,84,104,3.28,1.21
2015-03-31,Atlanta Hawks,Milwaukee Bucks,,101,1.18,3.65
2015-03-31,Toronto Raptors,Houston Rockets,,99,1.68,1.89
2015-03-31,Charlotte Hornets,Boston Celtics,104,116,1.52,2.15
2015-03-31,Philadelphia 76ers,Los Angeles Lakers,111,113,1.42,2.40
2015-03-30,Phoenix Suns,Oklahoma City Thunder,97,109,1.71,1.87
2015-03-30,Indiana Pacers,Dallas Mavericks,,104,1.66,1.93
2015-03-30,San Antonio Spurs,Memphis Grizzlies,,103,1.19,3.52
2015-03-30,Boston Celtics,Los Angeles Clippers,106,119,2.77,1.31
2015-03-30,Miami Heat,Detroit Pistons,,109,1.57,2.06
2015-03-29,Cleveland Cavaliers,Philadelphia 76ers,,87,1.01,9.08
2015-03-29,New Orleans Pelicans,Minnesota Timberwolves,,110,1.05,6.33
2015-03-29,Brooklyn Nets,Los Angeles Lakers,,107,1.23,3.32
2015-03-29,Washington Wizards,Houston Rockets,91,99,2.02,1.59
2015-03-29,Portland Trail Blazers,Denver Nuggets,,120,1.15,4.10
2015-03-29,Utah Jazz,Oklahoma City Thunder,,94,2.68,1.33
2015-03-29,Milwaukee Bucks,Golden State Warriors,95,108,2.41,1.41
2015-03-29,Chicago Bulls,New York Knicks,,111,1.01,9.50
2015-03-29,Charlotte Hornets,Atlanta Hawks,,115,1.37,2.57
2015-03-28,Phoenix Suns,Portland Trail Blazers,81,87,1.86,1.72
2015-03-28,Denver Nuggets,Utah Jazz,,107,1.62,2.00
2015-03-28,San Antonio Spurs,Dallas Mavericks,,94,1.15,4.05
2015-03-28,Houston Rockets,Minnesota Timberwolves,,120,1.04,6.88
2015-03-28,Memphis Grizzlies,Golden State Warriors,84,107,2.25,1.50
2015-03-28,New Orleans Pelicans,Sacramento Kings,,102,1.28,3.03
2015-03-28,Atlanta Hawks,Miami Heat,,99,1.14,4.08
2015-03-28,Brooklyn Nets,Cleveland Cavaliers,,106,3.98,1.16
2015-03-28,New York Knicks,Boston Celtics,92,96,4.78,1.11
2015-03-28,Toronto Raptors,Los Angeles Lakers,,94,1.18,3.80
2015-03-28,Orlando Magic,Detroit Pistons,97,111,1.96,1.64
2015-03-28,Philadelphia 76ers,Los Angeles Clippers,98,119,6.33,1.04
2015-03-28,Washington Wizards,Charlotte Hornets,,110,1.46,2.30
2015-03-27,Milwaukee Bucks,Indiana Pacers,,111,1.53,2.10
2015-03-26,Phoenix Suns,Sacramento Kings,99,108,1.18,3.58
2015-03-26,San Antonio Spurs,Oklahoma City Thunder,,130,1.22,3.35
2015-03-26,Denver Nuggets,Philadelphia 76ers,85,99,1.06,5.58
2015-03-26,Utah Jazz,Portland Trail Blazers,89,92,1.57,2.09
2015-03-26,Memphis Grizzlies,Cleveland Cavaliers,89,111,1.80,1.76
2015-03-26,Minnesota Timberwolves,Los Angeles Lakers,99,101,1.68,1.88
2015-03-26,New Orleans Pelicans,Houston Rockets,93,95,1.74,1.82
2015-03-26,Boston Celtics,Miami Heat,86,93,1.19,3.42
2015-03-26,Orlando Magic,Atlanta Hawks,83,95,4.02,1.14
2015-03-26,Washington Wizards,Indiana Pacers,101,103,1.51,2.18
2015-03-26,Charlotte Hornets,Brooklyn Nets,88,91,1.52,2.18
2015-03-26,New York Knicks,Los Angeles Clippers,80,111,8.08,1.01
2015-03-26,Toronto Raptors,Chicago Bulls,103,116,2.03,1.58
2015-03-25,Portland Trail Blazers,Golden State Warriors,108,122,2.97,1.27
2015-03-25,Sacramento Kings,Philadelphia 76ers,,107,1.16,3.92
2015-03-25,Dallas Mavericks,San Antonio Spurs,,101,2.18,1.51
2015-03-25,Milwaukee Bucks,Miami Heat,,89,1.88,1.70
2015-03-25,Oklahoma City Thunder,Los Angeles Lakers,,127,1.09,4.95
2015-03-25,Detroit Pistons,Toronto Raptors,,108,2.07,1.57
2015-03-24,Golden State Warriors,Washington Wizards,,107,1.06,5.55
2015-03-24,Utah Jazz,Minnesota Timberwolves,104,106,1.09,4.68
2015-03-24,Chicago Bulls,Charlotte Hornets,,98,1.23,3.03
2015-03-24,Brooklyn Nets,Boston Celtics,91,110,1.40,2.42
2015-03-24,New York Knicks,Memphis Grizzlies,82,103,6.33,1.04
2015-03-24,Indiana Pacers,Houston Rockets,100,110,1.86,1.68
2015-03-23,Los Angeles Lakers,Philadelphia 76ers,,101,1.42,2.36
2015-03-23,Phoenix Suns,Dallas Mavericks,,98,2.36,1.42
2015-03-23,Minnesota Timberwolves,Charlotte Hornets,98,109,2.38,1.41
2015-03-22,Boston Celtics,Detroit Pistons,97,105,1.33,2.65
2015-03-22,Orlando Magic,Denver Nuggets,100,119,1.74,1.81
2015-03-22,Sacramento Kings,Washington Wizards,,109,2.14,1.52
2015-03-22,Toronto Raptors,New York Knicks,,106,1.03,6.42
2015-03-22,Los Angeles Clippers,New Orleans Pelicans,,107,1.13,4.08
2015-03-22,Atlanta Hawks,San Antonio Spurs,95,114,1.66,1.90
2015-03-22,Milwaukee Bucks,Cleveland Cavaliers,90,108,3.53,1.18
2015-03-22,Oklahoma City Thunder,Miami Heat,,93,1.48,2.20
2015-03-22,Golden State Warriors,Utah Jazz,,106,1.14,4.13
2015-03-22,Houston Rockets,Phoenix Suns,102,117,1.20,3.43
2015-03-22,Memphis Grizzlies,Portland Trail Blazers,,97,1.48,2.22
2015-03-22,Detroit Pistons,Chicago Bulls,,107,2.12,1.51
2015-03-22,Indiana Pacers,Brooklyn Nets,111,123,1.18,3.58
2015-03-21,Golden State Warriors,New Orleans Pelicans,,112,1.02,7.08
2015-03-21,Los Angeles Clippers,Washington Wizards,,113,1.24,3.10
2015-03-21,Sacramento Kings,Charlotte Hornets,,101,2.28,1.46
2015-03-21,Dallas Mavericks,Memphis Grizzlies,101,112,1.50,2.13
2015-03-21,San Antonio Spurs,Boston Celtics,,101,1.11,4.23
2015-03-21,Chicago Bulls,Toronto Raptors,,108,1.63,1.92
2015-03-21,Oklahoma City Thunder,Atlanta Hawks,,123,1.69,1.86
2015-03-21,Brooklyn Nets,Milwaukee Bucks,,129,1.59,2.00
2015-03-21,Cleveland Cavaliers,Indiana Pacers,,95,1.10,4.52
2015-03-21,Miami Heat,Denver Nuggets,,108,1.23,3.20
2015-03-21,Orlando Magic,Portland Trail Blazers,,111,3.50,1.18
2015-03-21,Philadelphia 76ers,New York Knicks,76,97,1.31,2.73
2015-03-20,Los Angeles Lakers,Utah Jazz,73,80,2.37,1.41
2015-03-20,Phoenix Suns,New Orleans Pelicans,,74,1.70,1.85
2015-03-20,Houston Rockets,Denver Nuggets,,118,1.25,3.00
2015-03-20,New York Knicks,Minnesota Timberwolves,92,95,1.71,1.84
2015-03-19,Golden State Warriors,Atlanta Hawks,,114,1.28,2.90
2015-03-19,Utah Jazz,Washington Wizards,84,88,1.53,2.15
2015-03-19,Sacramento Kings,Los Angeles Clippers,105,116,4.00,1.14
2015-03-19,Chicago Bulls,Indiana Pacers,,103,1.73,1.84
2015-03-19,Dallas Mavericks,Orlando Magic,,107,1.03,6.38
2015-03-19,Milwaukee Bucks,San Antonio Spurs,103,114,2.78,1.30
2015-03-19,Oklahoma City Thunder,Boston Celtics,,122,1.25,3.08
2015-03-19,Miami Heat,Portland Trail Blazers,,108,2.00,1.58
2015-03-19,Toronto Raptors,Minnesota Timberwolves,,105,1.06,5.50
2015-03-19,Cleveland Cavaliers,Brooklyn Nets,,117,1.06,5.67
2015-03-19,Philadelphia 76ers,Detroit Pistons,76,94,1.89,1.67
2015-03-18,Los Angeles Clippers,Charlotte Hornets,,99,1.10,4.57
2015-03-18,Houston Rockets,Orlando Magic,,107,1.06,5.35
2015-03-18,New Orleans Pelicans,Milwaukee Bucks,,85,1.23,3.20
2015-03-18,Detroit Pistons,Memphis Grizzlies,,105,2.43,1.39
2015-03-18,New York Knicks,San Antonio Spurs,,104,7.67,1.02
2015-03-17,Golden State Warriors,Los Angeles Lakers,,108,1.01,11.67
2015-03-17,Sacramento Kings,Atlanta Hawks,103,110,2.37,1.41
2015-03-17,Utah Jazz,Charlotte Hornets,,94,1.43,2.33
2015-03-17,Dallas Mavericks,Oklahoma City Thunder,,119,1.33,2.63
2015-03-17,Memphis Grizzlies,Denver Nuggets,,92,1.04,5.90
2015-03-17,Miami Heat,Cleveland Cavaliers,,106,2.65,1.33
2015-03-17,Minnesota Timberwolves,Brooklyn Nets,106,122,2.25,1.46
2015-03-17,Boston Celtics,Philadelphia 76ers,,108,1.15,3.87
2015-03-17,Indiana Pacers,Toronto Raptors,98,117,1.38,2.47
2015-03-17,Washington Wizards,Portland Trail Blazers,,105,1.66,1.90
2015-03-16,Los Angeles Lakers,Atlanta Hawks,86,91,3.18,1.22
2015-03-16,Phoenix Suns,New York Knicks,,102,1.05,5.67
2015-03-16,San Antonio Spurs,Minnesota Timberwolves,,123,1.04,6.25
2015-03-16,Toronto Raptors,Portland Trail Blazers,97,113,1.68,1.88
2015-03-15,New Orleans Pelicans,Denver Nuggets,111,118,1.24,3.18
2015-03-15,Orlando Magic,Cleveland Cavaliers,108,123,4.57,1.10
2015-03-15,Los Angeles Clippers,Houston Rockets,98,100,1.42,2.35
2015-03-15,Oklahoma City Thunder,Chicago Bulls,,109,1.21,3.37
2015-03-15,Golden State Warriors,New York Knicks,,125,1.01,9.08
2015-03-15,Utah Jazz,Detroit Pistons,,88,1.18,3.50
2015-03-15,Memphis Grizzlies,Milwaukee Bucks,,96,1.27,3.00
2015-03-15,Philadelphia 76ers,Brooklyn Nets,87,94,2.82,1.30
2015-03-15,Indiana Pacers,Boston Celtics,89,93,1.17,3.65
2015-03-15,Washington Wizards,Sacramento Kings,,113,1.10,4.70
2015-03-14,Phoenix Suns,Atlanta Hawks,87,96,2.92,1.28
2015-03-14,Portland Trail Blazers,Detroit Pistons,,118,1.18,3.55
2015-03-14,Denver Nuggets,Golden State Warriors,,114,1.50,2.19
2015-03-14,Dallas Mavericks,Los Angeles Clippers,,129,1.60,2.00
2015-03-14,Oklahoma City Thunder,Minnesota Timberwolves,,113,1.09,4.40
2015-03-14,Boston Celtics,Orlando Magic,,95,1.36,2.50
2015-03-14,Toronto Raptors,Miami Heat,,102,1.35,2.55
2015-03-14,Charlotte Hornets,Chicago Bulls,,101,1.73,1.81
2015-03-14,Philadelphia 76ers,Sacramento Kings,76,114,2.34,1.44
2015-03-13,Los Angeles Lakers,New York Knicks,94,101,1.29,2.83
2015-03-13,San Antonio Spurs,Cleveland Cavaliers,125,128,1.92,1.66
2015-03-13,Utah Jazz,Houston Rockets,,109,2.00,1.58
2015-03-13,Washington Wizards,Memphis Grizzlies,,107,1.17,3.65
2015-03-13,Indiana Pacers,Milwaukee Bucks,,109,1.24,3.10
2015-03-12,Golden State Warriors,Detroit Pistons,,105,1.02,7.75
2015-03-12,Portland Trail Blazers,Houston Rockets,,105,1.60,2.00
2015-03-12,Phoenix Suns,Minnesota Timberwolves,,106,1.40,2.42
2015-03-12,Denver Nuggets,Atlanta Hawks,,115,3.08,1.25
2015-03-12,Milwaukee Bucks,Orlando Magic,,97,1.21,3.35
2015-03-12,Oklahoma City Thunder,Los Angeles Clippers,108,120,1.22,3.20
2015-03-12,Boston Celtics,Memphis Grizzlies,,95,2.72,1.32
2015-03-12,Miami Heat,Brooklyn Nets,,104,1.54,2.08
2015-03-12,Charlotte Hornets,Sacramento Kings,106,113,1.18,3.65
2015-03-12,Philadelphia 76ers,Chicago Bulls,95,104,2.90,1.29
2015-03-11,Los Angeles Lakers,Detroit Pistons,,93,2.17,1.51
2015-03-11,Utah Jazz,New York Knicks,,87,1.02,7.02
2015-03-11,Dallas Mavericks,Cleveland Cavaliers,94,127,2.34,1.43
2015-03-11,San Antonio Spurs,Toronto Raptors,,117,1.24,3.08
2015-03-11,Brooklyn Nets,New Orleans Pelicans,91,111,1.57,2.03
2015-03-11,Indiana Pacers,Orlando Magic,,118,1.16,3.85
2015-03-10,Los Angeles Clippers,Minnesota Timberwolves,,89,1.21,3.37
2015-03-10,Phoenix Suns,Golden State Warriors,80,98,2.60,1.34
