date,home_team,away_team,home_score,away_score,home_odds,away_odds
2018-04-12,Philadelphia 76ers,Milwaukee Bucks,76,130,1.32,3.04
2018-04-11,Los Angeles Lakers,Houston Rockets,99,105,3.61,1.23
2018-04-11,Utah Jazz,Golden State Warriors,,119,1.26,3.49
2018-04-11,Dallas Mavericks,Phoenix Suns,97,124,1.63,2.11
2018-04-11,Washington Wizards,Boston Celtics,,113,1.26,3.40
2018-04-11,Atlanta Hawks,Philadelphia 76ers,113,121,4.75,1.14
2018-04-11,Indiana Pacers,Charlotte Hornets,93,119,1.72,1.96
2018-04-10,Los Angeles Clippers,New Orleans Pelicans,100,113,4.04,1.19
2018-04-10,Denver Nuggets,Portland Trail Blazers,,88,1.48,2.49
2018-04-10,San Antonio Spurs,Sacramento Kings,,98,1.04,8.69
2018-04-10,Milwaukee Bucks,Orlando Magic,,102,1.14,5.10
2018-04-10,Minnesota Timberwolves,Memphis Grizzlies,,113,1.03,10.06
2018-04-10,Brooklyn Nets,Chicago Bulls,,114,1.30,3.26
2018-04-10,Miami Heat,Oklahoma City Thunder,93,115,2.51,1.47
2018-04-10,New York Knicks,Cleveland Cavaliers,109,123,6.90,1.07
2018-04-10,Detroit Pistons,Toronto Raptors,98,108,2.70,1.42
2018-04-09,Phoenix Suns,Golden State Warriors,100,117,5.85,1.08
2018-04-09,Los Angeles Lakers,Utah Jazz,97,112,4.35,1.17
2018-04-09,Toronto Raptors,Orlando Magic,,112,1.10,5.88
2018-04-08,Memphis Grizzlies,Detroit Pistons,,130,3.06,1.32
2018-04-08,Boston Celtics,Atlanta Hawks,106,112,1.16,4.73
2018-04-08,Charlotte Hornets,Indiana Pacers,117,123,1.92,1.79
2018-04-08,Philadelphia 76ers,Dallas Mavericks,76,109,1.06,7.44
2018-04-08,San Antonio Spurs,Portland Trail Blazers,,116,1.42,2.65
2018-04-08,Golden State Warriors,New Orleans Pelicans,120,126,1.33,3.07
2018-04-08,Houston Rockets,Oklahoma City Thunder,102,108,1.42,2.66
2018-04-08,Chicago Bulls,Brooklyn Nets,96,124,2.88,1.37
2018-04-08,New York Knicks,Milwaukee Bucks,102,115,4.03,1.21
2018-04-07,Los Angeles Clippers,Denver Nuggets,115,134,2.21,1.58
2018-04-07,Los Angeles Lakers,Minnesota Timberwolves,96,113,2.66,1.42
2018-04-07,Phoenix Suns,New Orleans Pelicans,103,122,6.25,1.09
2018-04-07,Memphis Grizzlies,Sacramento Kings,93,94,2.34,1.54
2018-04-07,Boston Celtics,Chicago Bulls,,111,1.29,3.29
2018-04-07,New York Knicks,Miami Heat,,122,4.18,1.19
2018-04-07,Toronto Raptors,Indiana Pacers,,92,1.25,3.49
2018-04-07,Detroit Pistons,Dallas Mavericks,,113,1.30,3.24
2018-04-07,Orlando Magic,Charlotte Hornets,100,137,3.35,1.28
2018-04-07,Philadelphia 76ers,Cleveland Cavaliers,76,132,1.56,2.29
2018-04-07,Washington Wizards,Atlanta Hawks,97,103,1.11,5.65
2018-04-06,Denver Nuggets,Minnesota Timberwolves,,100,1.46,2.51
2018-04-06,Utah Jazz,Los Angeles Clippers,,117,1.26,3.46
2018-04-06,Cleveland Cavaliers,Washington Wizards,,119,1.37,2.89
2018-04-06,Houston Rockets,Portland Trail Blazers,,96,1.13,5.25
2018-04-06,Milwaukee Bucks,Brooklyn Nets,111,119,1.19,4.27
2018-04-06,Indiana Pacers,Golden State Warriors,,126,2.10,1.64
2018-04-05,Los Angeles Lakers,San Antonio Spurs,,122,3.03,1.34
2018-04-05,New Orleans Pelicans,Memphis Grizzlies,,123,1.06,7.44
2018-04-05,Toronto Raptors,Boston Celtics,,96,1.27,3.43
2018-04-05,Atlanta Hawks,Miami Heat,86,115,3.39,1.28
2018-04-05,Detroit Pistons,Philadelphia 76ers,108,115,2.06,1.67
2018-04-05,Orlando Magic,Dallas Mavericks,,105,1.70,2.04
2018-04-04,Los Angeles Clippers,San Antonio Spurs,,113,1.97,1.73
2018-04-04,Phoenix Suns,Sacramento Kings,,97,2.14,1.64
2018-04-04,Denver Nuggets,Indiana Pacers,,107,1.49,2.46
2018-04-04,Utah Jazz,Los Angeles Lakers,,117,1.09,6.06
2018-04-04,Dallas Mavericks,Portland Trail Blazers,,115,3.52,1.25
2018-04-04,Chicago Bulls,Charlotte Hornets,,120,2.65,1.43
2018-04-04,Houston Rockets,Washington Wizards,,120,1.22,3.79
2018-04-04,Milwaukee Bucks,Boston Celtics,,106,1.49,2.46
2018-04-04,Oklahoma City Thunder,Golden State Warriors,107,111,1.50,2.46
2018-04-04,Miami Heat,Atlanta Hawks,,101,1.07,7.56
2018-04-04,New York Knicks,Orlando Magic,73,97,1.83,1.87
2018-04-04,Cleveland Cavaliers,Toronto Raptors,,112,1.73,1.99
2018-04-04,Philadelphia 76ers,Brooklyn Nets,76,121,1.20,4.03
2018-04-02,Los Angeles Lakers,Sacramento Kings,83,84,1.27,3.44
2018-04-02,Portland Trail Blazers,Memphis Grizzlies,,113,1.03,10.00
2018-04-02,Golden State Warriors,Phoenix Suns,,117,1.04,8.75
2018-04-02,Denver Nuggets,Milwaukee Bucks,,128,1.47,2.51
2018-04-02,Minnesota Timberwolves,Utah Jazz,97,121,2.10,1.65
2018-04-02,Atlanta Hawks,Orlando Magic,,94,1.70,2.01
2018-04-02,Brooklyn Nets,Detroit Pistons,96,108,1.86,1.86
2018-04-02,Cleveland Cavaliers,Dallas Mavericks,,98,1.11,5.66
2018-04-02,New Orleans Pelicans,Oklahoma City Thunder,104,109,1.89,1.79
2018-04-01,Chicago Bulls,Washington Wizards,,113,3.65,1.24
2018-04-01,Los Angeles Clippers,Indiana Pacers,104,111,1.61,2.16
2018-04-01,San Antonio Spurs,Houston Rockets,,100,1.87,1.81
2018-04-01,Charlotte Hornets,Philadelphia 76ers,102,119,2.18,1.60
2018-04-01,Sacramento Kings,Golden State Warriors,96,112,4.00,1.20
2018-04-01,Miami Heat,Brooklyn Nets,109,110,1.21,3.85
2018-04-01,Boston Celtics,Toronto Raptors,,110,2.51,1.48
2018-03-31,New York Knicks,Detroit Pistons,109,115,2.53,1.46
2018-03-31,Washington Wizards,Charlotte Hornets,,107,1.38,2.80
2018-03-31,Los Angeles Lakers,Milwaukee Bucks,122,124,1.82,1.88
2018-03-31,Portland Trail Blazers,Los Angeles Clippers,,105,1.34,2.98
2018-03-31,Utah Jazz,Memphis Grizzlies,,107,1.03,10.44
2018-03-31,Dallas Mavericks,Minnesota Timberwolves,92,93,2.93,1.36
2018-03-31,Cleveland Cavaliers,New Orleans Pelicans,,107,1.44,2.61
2018-03-31,Houston Rockets,Phoenix Suns,,104,1.01,12.56
2018-03-31,Oklahoma City Thunder,Denver Nuggets,125,126,1.51,2.36
2018-03-31,Atlanta Hawks,Philadelphia 76ers,91,101,3.81,1.22
2018-03-31,Orlando Magic,Chicago Bulls,82,90,1.33,3.05
2018-03-30,Golden State Warriors,Milwaukee Bucks,107,116,1.48,2.49
2018-03-30,Sacramento Kings,Indiana Pacers,103,106,3.78,1.23
2018-03-30,San Antonio Spurs,Oklahoma City Thunder,,103,1.78,1.91
2018-03-30,Miami Heat,Chicago Bulls,,103,1.06,7.88
2018-03-30,Detroit Pistons,Washington Wizards,,103,2.03,1.70
2018-03-29,Los Angeles Lakers,Dallas Mavericks,,103,1.21,3.90
2018-03-29,Phoenix Suns,Los Angeles Clippers,99,111,5.31,1.12
2018-03-29,Utah Jazz,Boston Celtics,94,97,1.17,4.40
2018-03-29,Memphis Grizzlies,Portland Trail Blazers,,108,3.14,1.31
2018-03-29,Minnesota Timberwolves,Atlanta Hawks,,126,1.07,7.56
2018-03-29,Charlotte Hornets,Cleveland Cavaliers,105,118,1.72,2.01
2018-03-29,Orlando Magic,Brooklyn Nets,104,111,2.24,1.57
2018-03-29,Philadelphia 76ers,New York Knicks,76,118,1.05,7.94
2018-03-28,Golden State Warriors,Indiana Pacers,81,92,3.54,1.25
2018-03-28,Los Angeles Clippers,Milwaukee Bucks,,105,1.58,2.25
2018-03-28,Sacramento Kings,Dallas Mavericks,97,103,1.65,2.11
2018-03-28,Houston Rockets,Chicago Bulls,,118,1.05,8.31
2018-03-28,Miami Heat,Cleveland Cavaliers,,98,2.04,1.69
2018-03-28,New Orleans Pelicans,Portland Trail Blazers,103,107,1.91,1.79
2018-03-28,Toronto Raptors,Denver Nuggets,,114,1.20,4.13
2018-03-28,Washington Wizards,San Antonio Spurs,,116,2.06,1.69
2018-03-27,Phoenix Suns,Boston Celtics,94,102,5.08,1.14
2018-03-27,Minnesota Timberwolves,Memphis Grizzlies,93,101,1.04,8.69
2018-03-27,Charlotte Hornets,New York Knicks,,137,1.09,6.09
2018-03-27,Detroit Pistons,Los Angeles Lakers,,112,1.38,2.82
2018-03-27,Philadelphia 76ers,Denver Nuggets,76,123,1.40,2.74
2018-03-26,Golden State Warriors,Utah Jazz,91,110,4.28,1.18
2018-03-26,Houston Rockets,Atlanta Hawks,,118,1.05,7.78
2018-03-26,Oklahoma City Thunder,Portland Trail Blazers,105,108,1.55,2.31
2018-03-26,Sacramento Kings,Boston Celtics,93,104,3.12,1.32
2018-03-26,Toronto Raptors,Los Angeles Clippers,106,117,1.21,3.97
2018-03-26,Washington Wizards,New York Knicks,97,101,1.12,5.25
2018-03-25,Indiana Pacers,Miami Heat,,113,1.54,2.31
2018-03-25,Milwaukee Bucks,San Antonio Spurs,,106,1.98,1.72
2018-03-25,Brooklyn Nets,Cleveland Cavaliers,114,121,3.39,1.28
2018-03-25,Dallas Mavericks,Charlotte Hornets,98,102,2.15,1.62
2018-03-25,Houston Rockets,New Orleans Pelicans,,114,1.21,4.00
2018-03-25,Memphis Grizzlies,Los Angeles Lakers,93,100,3.04,1.33
2018-03-25,Detroit Pistons,Chicago Bulls,,117,1.06,7.75
2018-03-25,Orlando Magic,Phoenix Suns,,105,1.29,3.25
2018-03-24,Philadelphia 76ers,Minnesota Timberwolves,76,120,1.26,3.49
2018-03-24,Golden State Warriors,Atlanta Hawks,,106,1.12,5.46
2018-03-24,Portland Trail Blazers,Boston Celtics,100,105,1.27,3.44
2018-03-24,San Antonio Spurs,Utah Jazz,,124,1.57,2.25
2018-03-24,Chicago Bulls,Milwaukee Bucks,105,118,2.56,1.44
2018-03-24,Oklahoma City Thunder,Miami Heat,,105,1.34,3.06
2018-03-24,Cleveland Cavaliers,Phoenix Suns,,120,1.03,9.81
2018-03-24,New York Knicks,Minnesota Timberwolves,104,108,3.53,1.26
2018-03-24,Toronto Raptors,Brooklyn Nets,,116,1.09,6.31
2018-03-24,Indiana Pacers,Los Angeles Clippers,,109,1.56,2.26
2018-03-24,Washington Wizards,Denver Nuggets,100,108,1.76,1.96
2018-03-23,Sacramento Kings,Atlanta Hawks,,105,1.59,2.18
2018-03-23,Dallas Mavericks,Utah Jazz,112,119,3.95,1.21
2018-03-23,Houston Rockets,Detroit Pistons,,100,1.10,6.16
2018-03-23,New Orleans Pelicans,Los Angeles Lakers,,128,1.65,2.09
2018-03-23,Charlotte Hornets,Memphis Grizzlies,,140,1.20,4.21
2018-03-23,Orlando Magic,Philadelphia 76ers,98,118,3.80,1.23
2018-03-22,San Antonio Spurs,Washington Wizards,,98,1.40,2.80
2018-03-22,Chicago Bulls,Denver Nuggets,102,135,4.63,1.17
2018-03-22,Milwaukee Bucks,Los Angeles Clippers,120,127,1.42,2.74
2018-03-22,New Orleans Pelicans,Indiana Pacers,,96,1.81,1.91
2018-03-22,Brooklyn Nets,Charlotte Hornets,105,111,1.91,1.81
2018-03-22,Miami Heat,New York Knicks,,119,1.14,4.90
2018-03-22,Cleveland Cavaliers,Toronto Raptors,,132,1.96,1.76
2018-03-22,Philadelphia 76ers,Memphis Grizzlies,76,119,1.07,7.25
2018-03-21,Portland Trail Blazers,Houston Rockets,111,115,2.57,1.44
2018-03-21,Phoenix Suns,Detroit Pistons,88,115,3.20,1.31
2018-03-21,Utah Jazz,Atlanta Hawks,94,99,1.04,8.88
2018-03-21,Boston Celtics,Oklahoma City Thunder,,100,2.51,1.46
2018-03-21,Minnesota Timberwolves,Los Angeles Clippers,,123,1.52,2.36
2018-03-21,New Orleans Pelicans,Dallas Mavericks,,115,1.30,3.23
2018-03-21,Orlando Magic,Toronto Raptors,86,93,4.30,1.18
2018-03-20,Sacramento Kings,Detroit Pistons,90,106,2.34,1.51
2018-03-20,San Antonio Spurs,Golden State Warriors,,89,1.26,3.51
2018-03-20,Brooklyn Nets,Memphis Grizzlies,,118,1.25,3.35
2018-03-20,Miami Heat,Denver Nuggets,,149,1.73,1.97
2018-03-20,New York Knicks,Chicago Bulls,,110,1.43,2.63
2018-03-20,Cleveland Cavaliers,Milwaukee Bucks,,124,1.62,2.13
2018-03-20,Indiana Pacers,Los Angeles Lakers,,110,1.41,2.74
2018-03-20,Philadelphia 76ers,Charlotte Hornets,76,108,1.21,4.08
2018-03-19,Los Angeles Clippers,Portland Trail Blazers,109,122,1.80,1.88
2018-03-19,Minnesota Timberwolves,Houston Rockets,120,129,3.34,1.27
2018-03-18,New Orleans Pelicans,Boston Celtics,,108,1.63,2.15
2018-03-18,Toronto Raptors,Oklahoma City Thunder,125,132,1.33,3.04
2018-03-18,Phoenix Suns,Golden State Warriors,109,124,2.43,1.50
2018-03-18,Portland Trail Blazers,Detroit Pistons,,100,1.22,3.93
2018-03-18,Utah Jazz,Sacramento Kings,,103,1.03,10.00
2018-03-18,San Antonio Spurs,Minnesota Timberwolves,,117,1.50,2.45
2018-03-18,Chicago Bulls,Cleveland Cavaliers,109,114,3.31,1.28
2018-03-18,Memphis Grizzlies,Denver Nuggets,,101,3.31,1.29
2018-03-18,Brooklyn Nets,Dallas Mavericks,,114,1.53,2.35
2018-03-18,New York Knicks,Charlotte Hornets,,124,3.10,1.32
2018-03-18,New Orleans Pelicans,Houston Rockets,101,107,3.84,1.21
2018-03-18,Washington Wizards,Indiana Pacers,,109,1.48,2.47
2018-03-17,Milwaukee Bucks,Atlanta Hawks,,122,1.11,5.64
2018-03-17,Golden State Warriors,Sacramento Kings,93,98,1.21,4.00
2018-03-17,Los Angeles Lakers,Miami Heat,91,92,1.64,2.12
2018-03-17,Oklahoma City Thunder,Los Angeles Clippers,,121,1.36,2.83
2018-03-17,Toronto Raptors,Dallas Mavericks,,122,1.10,5.83
2018-03-17,Orlando Magic,Boston Celtics,83,92,2.99,1.34
2018-03-17,Philadelphia 76ers,Brooklyn Nets,76,120,1.22,3.85
2018-03-16,Portland Trail Blazers,Cleveland Cavaliers,,113,1.37,2.82
2018-03-16,Denver Nuggets,Detroit Pistons,,120,1.21,3.97
2018-03-16,Utah Jazz,Phoenix Suns,,116,1.04,8.88
2018-03-16,San Antonio Spurs,New Orleans Pelicans,,98,1.47,2.49
2018-03-16,Houston Rockets,Los Angeles Clippers,,101,1.10,6.06
2018-03-16,Memphis Grizzlies,Chicago Bulls,110,111,1.69,2.02
2018-03-16,Atlanta Hawks,Charlotte Hornets,117,129,2.69,1.42
2018-03-16,New York Knicks,Philadelphia 76ers,110,118,4.73,1.16
2018-03-16,Indiana Pacers,Toronto Raptors,99,106,2.36,1.51
2018-03-15,Golden State Warriors,Los Angeles Lakers,,117,1.35,2.99
2018-03-15,Sacramento Kings,Miami Heat,,123,3.16,1.31
2018-03-15,Boston Celtics,Washington Wizards,124,125,2.34,1.53
2018-03-15,Orlando Magic,Milwaukee Bucks,,126,4.88,1.15
2018-03-14,Los Angeles Lakers,Denver Nuggets,,112,2.03,1.71
2018-03-14,Phoenix Suns,Cleveland Cavaliers,107,129,3.34,1.28
2018-03-14,Utah Jazz,Detroit Pistons,,110,1.21,3.93
2018-03-14,San Antonio Spurs,Orlando Magic,,108,1.14,4.98
2018-03-14,Chicago Bulls,Los Angeles Clippers,106,112,3.46,1.27
2018-03-14,New Orleans Pelicans,Charlotte Hornets,,119,1.45,2.57
2018-03-14,Atlanta Hawks,Oklahoma City Thunder,107,119,2.97,1.35
2018-03-14,Brooklyn Nets,Toronto Raptors,102,116,4.42,1.20
2018-03-14,New York Knicks,Dallas Mavericks,97,110,1.85,1.85
2018-03-14,Philadelphia 76ers,Indiana Pacers,98,101,1.34,3.06
2018-03-14,Washington Wizards,Minnesota Timberwolves,111,116,1.57,2.28
2018-03-13,Portland Trail Blazers,Miami Heat,,115,1.36,2.89
2018-03-13,Houston Rockets,San Antonio Spurs,,109,1.10,6.01
2018-03-13,Memphis Grizzlies,Milwaukee Bucks,103,121,3.51,1.26
2018-03-13,Oklahoma City Thunder,Sacramento Kings,,106,1.06,8.13
2018-03-12,Los Angeles Lakers,Cleveland Cavaliers,,127,1.99,1.73
2018-03-12,Boston Celtics,Indiana Pacers,97,99,1.46,2.54
2018-03-12,Brooklyn Nets,Philadelphia 76ers,97,120,2.81,1.37
2018-03-12,Dallas Mavericks,Houston Rockets,82,105,4.95,1.14
2018-03-11,Denver Nuggets,Sacramento Kings,,130,1.08,6.48
2018-03-11,New Orleans Pelicans,Utah Jazz,99,116,1.96,1.73
2018-03-11,Atlanta Hawks,Chicago Bulls,122,129,1.68,2.03
2018-03-11,Minnesota Timberwolves,Golden State Warriors,,109,2.34,1.53
2018-03-11,New York Knicks,Toronto Raptors,106,132,4.58,1.17
2018-03-11,Los Angeles Clippers,Orlando Magic,,113,1.10,6.06
2018-03-11,Dallas Mavericks,Memphis Grizzlies,,114,1.20,4.25
2018-03-11,Oklahoma City Thunder,San Antonio Spurs,,104,1.50,2.46
2018-03-11,Miami Heat,Washington Wizards,,129,1.50,2.46
2018-03-10,Charlotte Hornets,Phoenix Suns,,122,1.08,7.25
2018-03-10,Los Angeles Clippers,Cleveland Cavaliers,,116,1.94,1.78
2018-03-10,Portland Trail Blazers,Golden State Warriors,,125,1.86,1.84
2018-03-10,Sacramento Kings,Orlando Magic,,94,1.62,2.20
2018-03-10,Denver Nuggets,Los Angeles Lakers,,125,1.30,3.24
2018-03-10,Memphis Grizzlies,Utah Jazz,78,95,4.83,1.15
2018-03-10,Milwaukee Bucks,New York Knicks,,120,1.15,4.91
2018-03-10,New Orleans Pelicans,Washington Wizards,97,116,2.25,1.59
2018-03-10,Toronto Raptors,Houston Rockets,,108,2.18,1.61
2018-03-10,Detroit Pistons,Chicago Bulls,,99,1.25,3.59
2018-03-10,Indiana Pacers,Atlanta Hawks,,112,1.21,3.93
2018-03-09,Golden State Warriors,San Antonio Spurs,,110,1.11,5.74
2018-03-09,Minnesota Timberwolves,Boston Celtics,109,117,2.09,1.67
2018-03-09,Oklahoma City Thunder,Phoenix Suns,,115,1.13,5.38
2018-03-09,Miami Heat,Philadelphia 76ers,,108,1.84,1.87
2018-03-09,Charlotte Hornets,Brooklyn Nets,111,125,1.31,3.21
2018-03-08,Denver Nuggets,Cleveland Cavaliers,108,113,1.61,2.19
2018-03-08,Los Angeles Lakers,Orlando Magic,,108,1.32,3.12
2018-03-08,Sacramento Kings,New Orleans Pelicans,101,114,2.86,1.37
2018-03-08,Chicago Bulls,Memphis Grizzlies,,119,1.55,2.28
2018-03-08,Detroit Pistons,Toronto Raptors,119,121,2.75,1.40
2018-03-08,Milwaukee Bucks,Houston Rockets,99,110,2.86,1.37
2018-03-08,Indiana Pacers,Utah Jazz,84,104,1.97,1.76
2018-03-07,Los Angeles Clippers,New Orleans Pelicans,116,121,1.69,2.03
2018-03-07,Golden State Warriors,Brooklyn Nets,,114,1.03,10.19
2018-03-07,Portland Trail Blazers,New York Knicks,,111,1.16,4.70
2018-03-07,Dallas Mavericks,Denver Nuggets,,118,2.84,1.38
2018-03-07,Oklahoma City Thunder,Houston Rockets,112,122,2.65,1.42
2018-03-07,Charlotte Hornets,Philadelphia 76ers,114,128,1.94,1.77
2018-03-07,Toronto Raptors,Atlanta Hawks,,106,1.07,7.06
2018-03-07,Washington Wizards,Miami Heat,,117,1.51,2.36
2018-03-06,Los Angeles Lakers,Portland Trail Blazers,103,108,2.04,1.70
2018-03-06,Utah Jazz,Orlando Magic,,94,1.15,4.63
2018-03-06,San Antonio Spurs,Memphis Grizzlies,,100,1.08,6.78
2018-03-06,Chicago Bulls,Boston Celtics,89,105,3.39,1.26
2018-03-06,Miami Heat,Phoenix Suns,,125,1.17,4.33
2018-03-06,Cleveland Cavaliers,Detroit Pistons,,112,1.35,2.96
2018-03-06,Indiana Pacers,Milwaukee Bucks,,92,1.65,2.10
2018-03-05,Los Angeles Clippers,Brooklyn Nets,,123,1.25,3.51
2018-03-05,Sacramento Kings,New York Knicks,,102,2.15,1.59
2018-03-05,Milwaukee Bucks,Philadelphia 76ers,,118,1.93,1.75
2018-03-05,Dallas Mavericks,New Orleans Pelicans,109,126,2.28,1.53
2018-03-05,Toronto Raptors,Charlotte Hornets,,103,1.19,4.00
