game_id,stake,gain,bankroll,comment,date,team,odds,prob,ev,won
22300443.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300444.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300445.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300446.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300447.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300448.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300449.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300450.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300451.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300452.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300453.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300454.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300455.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300456.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300457.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300458.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300459.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300460.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300461.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300462.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300463.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300464.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300465.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300466.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300467.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300468.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300469.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300470.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300471.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300472.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300473.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300474.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300475.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300476.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300477.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300478.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300479.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300480.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300481.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300482.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300483.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300484.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300485.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300486.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300487.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300488.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300489.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300490.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300491.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300492.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300493.0,0.0,0.0,941.0517666821781,odds too high,,,,,,
22300494.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300495.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300496.0,0.0,0.0,941.0517666821781,prob diff too low,,,,,,
22300497.0,0.0,0.0,941.0517666821781,odds too low,,,,,,
22300498.0,0.0,0.0,941.0517666821781,ev below min,,,,,,
22300499.0,18.821035333643565,19.197456040316435,960.2492227224946,bet placed,2024-01-07,orlando magic,2.02,0.6165092934528315,0.24534877277471956,1.0
22300500.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300501.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300502.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300503.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300504.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300505.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300506.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300507.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300508.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300509.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300510.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300511.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300512.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300513.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300514.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300515.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300516.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300517.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300518.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300519.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300520.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300521.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300522.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300523.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300524.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300525.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300526.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300527.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300528.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300529.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300530.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300531.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300532.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300533.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300534.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300535.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300536.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300537.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300538.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300539.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300540.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300541.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300542.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300543.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300544.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300545.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300546.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300547.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300548.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300549.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300550.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300551.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300552.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300553.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300554.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300555.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300556.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300557.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300558.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300559.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300560.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300561.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300562.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300563.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300564.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300565.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300566.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300567.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300568.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300569.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300570.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300571.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300572.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300573.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300574.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300575.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300576.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300577.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300578.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300579.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300580.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300581.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300582.0,0.0,0.0,960.2492227224946,odds too low,,,,,,
22300583.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300584.0,0.0,0.0,960.2492227224946,ev below min,,,,,,
22300585.0,0.0,0.0,960.2492227224946,prob diff too low,,,,,,
22300586.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300587.0,0.0,0.0,960.2492227224946,odds too high,,,,,,
22300588.0,19.204984454449892,-19.204984454449892,941.0442382680446,bet placed,2024-01-19,new orleans pelicans,1.66,0.7130312254763611,0.18363183429075935,0.0
22300589.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300590.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300591.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300592.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300593.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300594.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300595.0,0.0,0.0,941.0442382680446,prob diff too low,,,,,,
22300596.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300597.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300598.0,0.0,0.0,941.0442382680446,prob diff too low,,,,,,
22300599.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300600.0,0.0,0.0,941.0442382680446,odds too low,,,,,,
22300601.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300602.0,0.0,0.0,941.0442382680446,odds too low,,,,,,
22300603.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300604.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300605.0,0.0,0.0,941.0442382680446,odds too low,,,,,,
22300606.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300607.0,0.0,0.0,941.0442382680446,prob diff too low,,,,,,
22300608.0,0.0,0.0,941.0442382680446,odds too low,,,,,,
22300609.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300610.0,0.0,0.0,941.0442382680446,odds too low,,,,,,
22300611.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300612.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300613.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300614.0,0.0,0.0,941.0442382680446,prob diff too low,,,,,,
22300615.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300616.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300617.0,0.0,0.0,941.0442382680446,odds too low,,,,,,
22300618.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300619.0,0.0,0.0,941.0442382680446,prob diff too low,,,,,,
22300620.0,0.0,0.0,941.0442382680446,odds too low,,,,,,
22300621.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300622.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300623.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300624.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300625.0,0.0,0.0,941.0442382680446,prob diff too low,,,,,,
22300626.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300627.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300628.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300629.0,0.0,0.0,941.0442382680446,ev below min,,,,,,
22300630.0,0.0,0.0,941.0442382680446,odds too high,,,,,,
22300631.0,18.820884765360894,19.761929003628936,960.8061672716735,bet placed,2024-01-25,new york knicks,2.05,0.6027490096444201,0.2356354697710612,1.0
22300632.0,0.0,0.0,960.8061672716735,prob diff too low,,,,,,
22300633.0,0.0,0.0,960.8061672716735,odds too high,,,,,,
22300634.0,0.0,0.0,960.8061672716735,prob diff too low,,,,,,
22300635.0,0.0,0.0,960.8061672716735,ev below min,,,,,,
22300636.0,19.21612334543347,28.439862551241536,989.246029822915,bet placed,2024-01-26,indiana pacers,2.48,0.5292503901745373,0.31254096763285255,1.0
22300637.0,0.0,0.0,989.246029822915,odds too high,,,,,,
22300638.0,0.0,0.0,989.246029822915,odds too high,,,,,,
22300639.0,0.0,0.0,989.246029822915,odds too high,,,,,,
22300640.0,0.0,0.0,989.246029822915,prob diff too low,,,,,,
22300641.0,0.0,0.0,989.246029822915,prob diff too low,,,,,,
22300642.0,0.0,0.0,989.246029822915,ev below min,,,,,,
22300643.0,19.784920596458303,9.694611092264568,998.9406409151796,bet placed,2024-01-27,new york knicks,1.49,0.774341545401635,0.15376890264843618,1.0
22300644.0,0.0,0.0,998.9406409151796,odds too high,,,,,,
22300645.0,0.0,0.0,998.9406409151796,ev below min,,,,,,
22300646.0,0.0,0.0,998.9406409151796,odds too high,,,,,,
22300647.0,0.0,0.0,998.9406409151796,odds too high,,,,,,
22300648.0,0.0,0.0,998.9406409151796,ev below min,,,,,,
22300649.0,0.0,0.0,998.9406409151796,odds too low,,,,,,
22300650.0,0.0,0.0,998.9406409151796,ev below min,,,,,,
22300651.0,0.0,0.0,998.9406409151796,prob diff too low,,,,,,
22300652.0,0.0,0.0,998.9406409151796,odds too high,,,,,,
22300653.0,0.0,0.0,998.9406409151796,odds too high,,,,,,
22300654.0,0.0,0.0,998.9406409151796,odds too low,,,,,,
22300655.0,0.0,0.0,998.9406409151796,prob diff too low,,,,,,
22300656.0,0.0,0.0,998.9406409151796,odds too high,,,,,,
22300657.0,0.0,0.0,998.9406409151796,ev below min,,,,,,
22300658.0,19.97881281830359,18.58029592102234,1017.5209368362019,bet placed,2024-01-29,cleveland cavaliers,1.93,0.6390513987487757,0.23336919958513702,1.0
22300659.0,0.0,0.0,1017.5209368362019,ev below min,,,,,,
22300660.0,0.0,0.0,1017.5209368362019,prob diff too low,,,,,,
22300661.0,0.0,0.0,1017.5209368362019,prob diff too low,,,,,,
22300662.0,0.0,0.0,1017.5209368362019,ev below min,,,,,,
22300663.0,0.0,0.0,1017.5209368362019,prob diff too low,,,,,,
22300664.0,0.0,0.0,1017.5209368362019,ev below min,,,,,,
22300665.0,0.0,0.0,1017.5209368362019,ev below min,,,,,,
22300666.0,0.0,0.0,1017.5209368362019,prob diff too low,,,,,,
22300667.0,0.0,0.0,1017.5209368362019,ev below min,,,,,,
22300668.0,0.0,0.0,1017.5209368362019,ev below min,,,,,,
22300669.0,0.0,0.0,1017.5209368362019,prob diff too low,,,,,,
22300670.0,0.0,0.0,1017.5209368362019,ev below min,,,,,,
22300671.0,20.350418736724038,12.617259616768905,1030.1381964529708,bet placed,2024-01-30,new york knicks,1.62,0.7839051689657831,0.26992637372456874,1.0
22300672.0,0.0,0.0,1030.1381964529708,odds too high,,,,,,
22300673.0,0.0,0.0,1030.1381964529708,ev below min,,,,,,
22300674.0,0.0,0.0,1030.1381964529708,ev below min,,,,,,
22300675.0,0.0,0.0,1030.1381964529708,odds too low,,,,,,
22300676.0,0.0,0.0,1030.1381964529708,odds too low,,,,,,
22300677.0,0.0,0.0,1030.1381964529708,ev below min,,,,,,
22300678.0,0.0,0.0,1030.1381964529708,prob diff too low,,,,,,
22300679.0,0.0,0.0,1030.1381964529708,prob diff too low,,,,,,
22300680.0,0.0,0.0,1030.1381964529708,odds too high,,,,,,
22300681.0,0.0,0.0,1030.1381964529708,ev below min,,,,,,
22300682.0,0.0,0.0,1030.1381964529708,odds too high,,,,,,
22300683.0,0.0,0.0,1030.1381964529708,odds too high,,,,,,
22300684.0,0.0,0.0,1030.1381964529708,odds too high,,,,,,
22300685.0,20.602763929059417,15.24604530750397,1045.3842417604747,bet placed,2024-02-01,new york knicks,1.74,0.7973343795004209,0.3873618203307323,1.0
22300686.0,0.0,0.0,1045.3842417604747,prob diff too low,,,,,,
22300687.0,0.0,0.0,1045.3842417604747,odds too high,,,,,,
22300688.0,0.0,0.0,1045.3842417604747,odds too low,,,,,,
22300689.0,0.0,0.0,1045.3842417604747,odds too high,,,,,,
22300690.0,0.0,0.0,1045.3842417604747,ev below min,,,,,,
22300691.0,0.0,0.0,1045.3842417604747,ev below min,,,,,,
22300692.0,0.0,0.0,1045.3842417604747,ev below min,,,,,,
22300693.0,0.0,0.0,1045.3842417604747,prob diff too low,,,,,,
22300694.0,0.0,0.0,1045.3842417604747,ev below min,,,,,,
22300695.0,0.0,0.0,1045.3842417604747,odds too low,,,,,,
22300696.0,0.0,0.0,1045.3842417604747,ev below min,,,,,,
22300697.0,0.0,0.0,1045.3842417604747,odds too high,,,,,,
22300698.0,20.907684835209494,-20.907684835209494,1024.4765569252652,bet placed,2024-02-03,philadelphia 76ers,1.72,0.7242894159674502,0.24577779546401435,0.0
22300699.0,0.0,0.0,1024.4765569252652,ev below min,,,,,,
22300700.0,0.0,0.0,1024.4765569252652,prob diff too low,,,,,,
22300701.0,20.489531138505303,-20.489531138505303,1003.9870257867599,bet placed,2024-02-03,new york knicks,1.63,0.7755083215084966,0.26407856405884933,0.0
22300702.0,0.0,0.0,1003.9870257867599,ev below min,,,,,,
22300703.0,0.0,0.0,1003.9870257867599,odds too low,,,,,,
22300704.0,0.0,0.0,1003.9870257867599,ev below min,,,,,,
22300705.0,0.0,0.0,1003.9870257867599,odds too high,,,,,,
22300706.0,0.0,0.0,1003.9870257867599,odds too high,,,,,,
22300707.0,0.0,0.0,1003.9870257867599,odds too high,,,,,,
22300708.0,0.0,0.0,1003.9870257867599,odds too high,,,,,,
22300709.0,0.0,0.0,1003.9870257867599,ev below min,,,,,,
22300710.0,0.0,0.0,1003.9870257867599,ev below min,,,,,,
22300711.0,0.0,0.0,1003.9870257867599,ev below min,,,,,,
22300712.0,0.0,0.0,1003.9870257867599,odds too high,,,,,,
22300713.0,0.0,0.0,1003.9870257867599,odds too high,,,,,,
22300714.0,0.0,0.0,1003.9870257867599,ev below min,,,,,,
22300715.0,20.0797405157352,-20.0797405157352,983.9072852710246,bet placed,2024-02-05,philadelphia 76ers,2.08,0.6848029754765439,0.4243901889912114,0.0
22300716.0,0.0,0.0,983.9072852710246,ev below min,,,,,,
22300717.0,19.678145705420494,-19.678145705420494,964.2291395656041,bet placed,2024-02-05,brooklyn nets,1.85,0.6310876704437413,0.16751219032092135,0.0
22300718.0,0.0,0.0,964.2291395656041,odds too high,,,,,,
22300719.0,0.0,0.0,964.2291395656041,odds too high,,,,,,
22300720.0,19.284582791312083,-19.284582791312083,944.944556774292,bet placed,2024-02-06,brooklyn nets,2.17,0.5683983037000861,0.23342431902918692,0.0
22300722.0,0.0,0.0,944.944556774292,odds too high,,,,,,
22300723.0,0.0,0.0,944.944556774292,odds too high,,,,,,
22300724.0,0.0,0.0,944.944556774292,ev below min,,,,,,
22300725.0,0.0,0.0,944.944556774292,odds too high,,,,,,
22300726.0,0.0,0.0,944.944556774292,odds too high,,,,,,
22300727.0,18.89889113548584,-18.89889113548584,926.0456656388061,bet placed,2024-02-07,philadelphia 76ers,2.17,0.6810279507889968,0.47783065321212304,0.0
22300728.0,0.0,0.0,926.0456656388061,odds too low,,,,,,
22300729.0,0.0,0.0,926.0456656388061,odds too high,,,,,,
22300730.0,0.0,0.0,926.0456656388061,ev below min,,,,,,
22300731.0,0.0,0.0,926.0456656388061,ev below min,,,,,,
22300732.0,0.0,0.0,926.0456656388061,odds too low,,,,,,
22300733.0,0.0,0.0,926.0456656388061,odds too high,,,,,,
22300734.0,0.0,0.0,926.0456656388061,odds too low,,,,,,
22300735.0,0.0,0.0,926.0456656388061,odds too high,,,,,,
22300736.0,0.0,0.0,926.0456656388061,odds too high,,,,,,
22300737.0,0.0,0.0,926.0456656388061,prob diff too low,,,,,,
22300738.0,0.0,0.0,926.0456656388061,prob diff too low,,,,,,
22300739.0,0.0,0.0,926.0456656388061,ev below min,,,,,,
22300740.0,0.0,0.0,926.0456656388061,ev below min,,,,,,
22300741.0,0.0,0.0,926.0456656388061,ev below min,,,,,,
22300742.0,18.520913312776123,-18.520913312776123,907.52475232603,bet placed,2024-02-09,philadelphia 76ers,2.23,0.648729779026569,0.4466674072292489,0.0
22300743.0,0.0,0.0,907.52475232603,odds too low,,,,,,
22300744.0,0.0,0.0,907.52475232603,prob diff too low,,,,,,
22300745.0,0.0,0.0,907.52475232603,odds too high,,,,,,
22300746.0,0.0,0.0,907.52475232603,ev below min,,,,,,
22300747.0,0.0,0.0,907.52475232603,prob diff too low,,,,,,
22300748.0,0.0,0.0,907.52475232603,ev below min,,,,,,
22300749.0,0.0,0.0,907.52475232603,odds too low,,,,,,
22300750.0,0.0,0.0,907.52475232603,ev below min,,,,,,
22300751.0,0.0,0.0,907.52475232603,ev below min,,,,,,
22300752.0,0.0,0.0,907.52475232603,odds too high,,,,,,
22300753.0,0.0,0.0,907.52475232603,ev below min,,,,,,
22300754.0,0.0,0.0,907.52475232603,odds too high,,,,,,
22300755.0,18.1504950465206,-18.1504950465206,889.3742572795094,bet placed,2024-02-10,new york knicks,2.18,0.7637140497793797,0.664896628519048,0.0
22300756.0,0.0,0.0,889.3742572795094,odds too high,,,,,,
22300757.0,0.0,0.0,889.3742572795094,prob diff too low,,,,,,
22300758.0,0.0,0.0,889.3742572795094,odds too high,,,,,,
22300759.0,0.0,0.0,889.3742572795094,odds too high,,,,,,
22300760.0,0.0,0.0,889.3742572795094,ev below min,,,,,,
22300761.0,0.0,0.0,889.3742572795094,odds too high,,,,,,
22300762.0,0.0,0.0,889.3742572795094,odds too high,,,,,,
22300763.0,0.0,0.0,889.3742572795094,ev below min,,,,,,
22300764.0,0.0,0.0,889.3742572795094,ev below min,,,,,,
22300765.0,17.78748514559019,-17.78748514559019,871.5867721339192,bet placed,2024-02-12,new york knicks,1.83,0.6601720379240736,0.20811482940105486,0.0
22300766.0,0.0,0.0,871.5867721339192,odds too high,,,,,,
22300767.0,0.0,0.0,871.5867721339192,ev below min,,,,,,
22300768.0,0.0,0.0,871.5867721339192,odds too low,,,,,,
22300769.0,0.0,0.0,871.5867721339192,ev below min,,,,,,
22300770.0,0.0,0.0,871.5867721339192,ev below min,,,,,,
22300771.0,0.0,0.0,871.5867721339192,odds too high,,,,,,
22300772.0,0.0,0.0,871.5867721339192,prob diff too low,,,,,,
22300773.0,0.0,0.0,871.5867721339192,ev below min,,,,,,
22300774.0,0.0,0.0,871.5867721339192,ev below min,,,,,,
22300775.0,0.0,0.0,871.5867721339192,ev below min,,,,,,
22300776.0,0.0,0.0,871.5867721339192,odds too low,,,,,,
22300777.0,0.0,0.0,871.5867721339192,ev below min,,,,,,
22300778.0,17.431735442678384,-17.431735442678384,854.1550366912409,bet placed,2024-02-14,new york knicks,2.2,0.5763513359685722,0.26797293913085907,0.0
22300780.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300781.0,0.0,0.0,854.1550366912409,odds too high,,,,,,
22300782.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300783.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300784.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300785.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300786.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300787.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300788.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300789.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300790.0,0.0,0.0,854.1550366912409,odds too high,,,,,,
22300791.0,0.0,0.0,854.1550366912409,odds too high,,,,,,
22300792.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300793.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300794.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300795.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300796.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300797.0,0.0,0.0,854.1550366912409,odds too high,,,,,,
22300798.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300799.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300800.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300801.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300802.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300803.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300804.0,0.0,0.0,854.1550366912409,odds too high,,,,,,
22300805.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300806.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300807.0,0.0,0.0,854.1550366912409,odds too high,,,,,,
22300808.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300809.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300810.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300811.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300812.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300813.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300814.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300815.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300816.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300817.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300818.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300819.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300820.0,0.0,0.0,854.1550366912409,odds too high,,,,,,
22300821.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300822.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300823.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300824.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300825.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300826.0,0.0,0.0,854.1550366912409,prob diff too low,,,,,,
22300827.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300828.0,0.0,0.0,854.1550366912409,odds too low,,,,,,
22300829.0,0.0,0.0,854.1550366912409,ev below min,,,,,,
22300830.0,17.083100733824818,-17.083100733824818,837.071935957416,bet placed,2024-02-26,memphis grizzlies,1.98,0.630308709459798,0.24801124473040004,0.0
22300831.0,0.0,0.0,837.071935957416,odds too high,,,,,,
22300832.0,0.0,0.0,837.071935957416,ev below min,,,,,,
22300833.0,0.0,0.0,837.071935957416,ev below min,,,,,,
22300834.0,0.0,0.0,837.071935957416,odds too high,,,,,,
22300835.0,0.0,0.0,837.071935957416,ev below min,,,,,,
22300836.0,0.0,0.0,837.071935957416,odds too low,,,,,,
22300837.0,0.0,0.0,837.071935957416,odds too high,,,,,,
22300838.0,0.0,0.0,837.071935957416,odds too low,,,,,,
