date,game_id,team,odds,prob,ev,stake,won,gain,bankroll
2023-01-01,22200547.0,memphis grizzlies,1.51,0.7429130547156926,0.1217987126206958,47.598395563333696,1,24.275181737300187,976.243093003974
2023-01-01,22200548.0,milwaukee bucks,1.62,0.7406348072915555,0.19982838781231999,48.8121546501987,0,-48.8121546501987,927.4309383537752
2023-01-01,22200549.0,denver nuggets,2.17,0.5166940537593694,0.12122609665783157,46.37154691768876,1,54.254709893695846,981.685648247471
2023-01-02,22200550.0,new york knicks,1.64,0.621954840912039,0.02000593909574394,30.686786390632527,1,19.639543290004813,1001.3251915374758
2023-01-02,22200551.0,los angeles lakers,1.93,0.6001518215372698,0.15829301556693065,50.06625957687379,1,46.56162140649262,1047.8868129439684
2023-01-02,22200552.0,cleveland cavaliers,1.53,0.7077785419989648,0.08290116925841623,52.39434064719842,1,27.769000543015164,1075.6558134869836
2023-01-02,22200553.0,indiana pacers,1.94,0.5897236769496488,0.1440639332823186,53.78279067434918,1,50.555823233888226,1126.2116367208719
2023-01-02,22200554.0,new orleans pelicans,2.42,0.39026780343716416,-0.05555191568206275,0.0,0,-0.0,1126.2116367208719
2023-01-02,22200555.0,brooklyn nets,1.08,0.8514065267655493,-0.08048095109320672,0.0,1,0.0,1126.2116367208719
2023-01-02,22200556.0,dallas mavericks,1.3,0.6849223428368828,-0.10960095431205233,0.0,1,0.0,1126.2116367208719
2023-01-02,22200557.0,minnesota timberwolves,2.3,0.42968784398104287,-0.011717958843601495,0.0,1,0.0,1126.2116367208719
2023-01-02,22200558.0,golden state warriors,1.74,0.6611704308700191,0.1504365497138333,56.310581836043596,1,41.66983055867226,1167.881467279544
2023-01-02,22200559.0,detroit pistons,3.82,0.2924224674418697,0.11705382562794231,48.476948093987644,0,-48.476948093987644,1119.4045191855564
2023-01-02,22200560.0,los angeles clippers,1.83,0.5812348865496901,0.06365984238593297,55.970225959277826,0,-55.970225959277826,1063.4342932262787
2023-01-03,22200561.0,washington wizards,3.17,0.3320161088009162,0.052491064898904316,25.723870277170985,0,-25.723870277170985,1037.7104229491076
2023-01-03,22200562.0,oklahoma city thunder,4.53,0.32269363570610926,0.46180216974867494,51.885521147455385,1,183.15588965051754,1220.8663125996252
2023-01-03,22200563.0,utah jazz,1.56,0.6182178887745214,-0.03558009351174651,0.0,0,-0.0,1220.8663125996252
2023-01-04,22200564.0,memphis grizzlies,1.31,0.7394528057499241,-0.03131682446759937,0.0,1,0.0,1220.8663125996252
2023-01-04,22200565.0,phoenix suns,2.54,0.39169228390134847,-0.005101598890574821,0.0,0,-0.0,1220.8663125996252
2023-01-04,22200566.0,orlando magic,1.89,0.5584855128743537,0.055537619332528376,61.043315629981265,1,54.32855091068332,1275.1948635103086
2023-01-04,22200567.0,philadelphia 76ers,1.45,0.6962816389287207,0.009608376446645028,27.227893980967046,1,12.252552291435169,1287.4474158017438
2023-01-04,22200568.0,new york knicks,1.18,0.7869397900238508,-0.07141104777185606,0.0,1,0.0,1287.4474158017438
2023-01-04,22200569.0,milwaukee bucks,2.54,0.4931188878134106,0.252521975046063,64.37237079008719,1,99.13345101673427,1386.580866818478
2023-01-04,22200570.0,chicago bulls,2.48,0.3656357633894401,-0.09322330679418867,0.0,1,0.0,1386.580866818478
2023-01-04,22200571.0,minnesota timberwolves,1.91,0.6708547484292636,0.2813325694998935,69.3290433409239,1,63.08942944024075,1449.6702962587187
2023-01-04,22200572.0,new orleans pelicans,1.32,0.8538858949626005,0.12712938135063268,72.48351481293594,1,23.194724740139506,1472.8650209988582
2023-01-04,22200573.0,golden state warriors,1.33,0.7787109842784248,0.03568560909030499,73.64325104994292,0,-73.64325104994292,1399.2217699489154
2023-01-04,22200574.0,los angeles lakers,3.47,0.5031728335089762,0.7460097322761476,69.96108849744577,1,172.80388858869108,1572.0256585376064
2023-01-04,22200575.0,sacramento kings,1.74,0.6618555887213264,0.151628724375108,78.60128292688033,0,-78.60128292688033,1493.4243756107262
2023-01-05,22200576.0,orlando magic,2.98,0.34553308643270164,0.02968859756945086,22.392765296926907,0,-22.392765296926907,1471.0316103137993
2023-01-05,22200577.0,dallas mavericks,2.14,0.5552367185605677,0.1882065777196149,73.55158051568996,0,-73.55158051568996,1397.4800297981094
2023-01-05,22200578.0,houston rockets,2.95,0.38048962092103134,0.12244438171704253,69.87400148990547,0,-69.87400148990547,1327.606028308204
2023-01-05,22200579.0,denver nuggets,1.49,0.6582701620713757,-0.01917745851365027,0.0,1,0.0,1327.606028308204
2023-01-06,22200580.0,indiana pacers,1.75,0.6769040051424577,0.1845820089993011,66.3803014154102,1,49.78522606155765,1377.3912543697618
2023-01-06,22200581.0,philadelphia 76ers,1.43,0.6927988483163171,-0.009297646907666601,0.0,0,-0.0,1377.3912543697618
2023-01-06,22200582.0,new york knicks,2.27,0.562648652108723,0.27721244028680114,68.8695627184881,1,87.46434465247988,1464.8555990222417
2023-01-06,22200583.0,milwaukee bucks,1.17,0.7732262887375517,-0.09532524217706453,0.0,0,-0.0,1464.8555990222417
2023-01-06,22200585.0,san antonio spurs,1.74,0.5904716878679894,0.02742073689030161,54.280297247397364,1,40.167419963074046,1505.0230189853157
2023-01-06,22200586.0,new orleans pelicans,2.36,0.5454832948377286,0.2873405758170394,75.25115094926579,0,-75.25115094926579,1429.77186803605
2023-01-06,22200587.0,los angeles clippers,2.56,0.3710214680778658,-0.050185041720663515,0.0,0,-0.0,1429.77186803605
2023-01-06,22200588.0,denver nuggets,1.43,0.6782318357767386,-0.030128474839263786,0.0,1,0.0,1429.77186803605
2023-01-06,22200589.0,phoenix suns,1.82,0.628216377822049,0.14335380763612915,71.4885934018025,0,-71.4885934018025,1358.2832746342474
2023-01-06,22200590.0,los angeles lakers,2.05,0.6076963695507994,0.24577755757913866,67.91416373171238,1,71.30987191829799,1429.5931465525455
