date,game_id,team,odds,prob,ev,stake,won,gain,bankroll,comment
2021-10-25,22100041,charlotte hornets,1.94,0.48703580481705855,-0.05515053865490649,0.0,0,0.0,1014.4,diff proba trop faible (0.039)
2021-10-25,22100042,indiana pacers,1.96,0.4320667061407872,-0.15314925596405715,0.0,0,0.0,1014.4,diff proba trop faible (0.047)
2021-10-25,22100043,atlanta hawks,1.11,0.8359078508387553,-0.0721422855689815,0.0,1,0.0,1014.4,odds hors limites
2021-10-25,22100044,brooklyn nets,1.35,0.6995987559814256,-0.055541679425075374,0.0,1,0.0,1014.4,ev trop bas (-0.056)
2021-10-25,22100045,miami heat,1.06,0.8592906989329936,-0.08915185913102674,0.0,1,0.0,1014.4,odds hors limites
2021-10-25,22100046,toronto raptors,1.97,0.466209832418309,-0.08156663013593135,0.0,0,0.0,1014.4,ev trop bas (-0.082)
2021-10-25,22100047,new orleans pelicans,2.63,0.30688507628324063,-0.1928922493750772,0.0,1,0.0,1014.4,odds hors limites
2021-10-25,22100048,denver nuggets,1.13,0.8233200161924338,-0.06964838170254994,0.0,0,0.0,1014.4,odds hors limites
2021-10-25,22100049,portland trail blazers,2.03,0.47654115886064013,-0.032621447512900636,0.0,0,0.0,1014.4,ev trop bas (-0.033)
2021-10-26,22100050,new york knicks,1.69,0.594639381593838,0.004940554893586135,0.0,1,0.0,1014.4,ev trop bas (0.005)
2021-10-26,22100051,golden state warriors,1.15,0.7981646634523982,-0.08211063702974208,0.0,1,0.0,1014.4,odds hors limites
2021-10-26,22100052,houston rockets,5.1,0.1822762172839786,-0.07039129185170911,0.0,0,0.0,1014.4,odds hors limites
2021-10-26,22100053,san antonio spurs,1.58,0.5960400081212797,-0.05825678716837812,0.0,0,0.0,1014.4,ev trop bas (-0.058)
2021-10-26,22100054,denver nuggets,3.2,0.3139529863657216,0.004649556370309282,0.0,0,0.0,1014.4,odds hors limites
2021-10-27,22100055,charlotte hornets,1.4,0.6296505483235518,-0.11848923234702746,0.0,1,0.0,1014.4,ev trop bas (-0.118)
2021-10-27,22100056,boston celtics,1.51,0.5997155371507751,-0.09442953890232963,0.0,0,0.0,1014.4,ev trop bas (-0.094)
2021-10-27,22100057,miami heat,2.34,0.4199989406199015,-0.0172024789494305,0.0,1,0.0,1014.4,ev trop bas (-0.017)
2021-10-27,22100058,toronto raptors,1.77,0.5491194023122805,-0.028058657907263473,0.0,1,0.0,1014.4,ev trop bas (-0.028)
2021-10-27,22100059,atlanta hawks,1.42,0.7021712797041966,-0.0029167828200409307,0.0,1,0.0,1014.4,ev trop bas (-0.003)
2021-10-27,22100060,milwaukee bucks,1.38,0.6939593663928523,-0.04233607437786391,0.0,0,0.0,1014.4,ev trop bas (-0.042)
2021-10-27,22100061,los angeles lakers,1.39,0.6850474749794765,-0.0477840097785277,0.0,0,0.0,1014.4,ev trop bas (-0.048)
2021-10-27,22100062,phoenix suns,1.24,0.7804645491360002,-0.032223959071359776,0.0,0,0.0,1014.4,ev trop bas (-0.032)
2021-10-27,22100063,portland trail blazers,1.68,0.5731407197033374,-0.03712359089839323,0.0,1,0.0,1014.4,ev trop bas (-0.037)
2021-10-27,22100064,los angeles clippers,1.2,0.7812800620969896,-0.06246392548361246,0.0,0,0.0,1014.4,ev trop bas (-0.062)
2021-10-28,22100065,detroit pistons,6.47,0.14289516873312058,-0.07546825829670989,0.0,0,0.0,1014.4,odds hors limites
2021-10-28,22100066,atlanta hawks,1.5,0.6185136105643302,-0.07222958415350478,0.0,0,0.0,1014.4,ev trop bas (-0.072)
