date,game_id,team,odds,prob,ev,stake,won,gain,bankroll,comment,prob_book,opp_prob_book,prob_book_norm,prob_diff_vs_book,season
2022-02-25,22100902,phoenix suns,1.33,0.7255395322940824,-0.03503242204887036,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.051),0.7518796992481203,0.3623188405797102,0.6748166259168704,0.050722906377211996,
2022-02-25,22100903,dallas mavericks,2.8,0.3365761176223918,-0.057586870657302947,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.016),0.35714285714285715,0.7575757575757576,0.3203883495145631,0.016187768107828737,
2022-02-25,22100904,los angeles lakers,1.6,0.6219598779835199,-0.004864195226368051,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.062),0.625,0.49019607843137253,0.5604395604395604,0.06152031754395948,
2022-02-26,22100905,boston celtics,1.08,0.8356523488136894,-0.09749546328121539,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.004),0.9259259259259258,0.18761726078799248,0.8315132605304212,0.004139088283268255,
2022-02-26,22100906,atlanta hawks,1.51,0.6422253422524747,-0.030239733198763163,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.041),0.6622516556291391,0.4385964912280702,0.6015831134564644,0.040642228796010316,
2022-02-26,22100907,washington wizards,3.6,0.26437581600720617,-0.048247062374057736,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.013),0.2777777777777778,0.8264462809917356,0.2515592515592516,0.012816564447954593,
2022-02-26,22100908,san antonio spurs,5.03,0.21374588650031265,0.07514180909657275,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.033),0.19880715705765406,0.9009009009009008,0.18078175895765472,0.03296412754265793,
2022-02-26,22100909,memphis grizzlies,1.65,0.4969900250873205,-0.1799664586059212,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.051),0.6060606060606061,0.5,0.5479452054794521,-0.05095518039213165,
2022-02-26,22100910,brooklyn nets,4.0,0.24798309892955017,-0.008067604281799312,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.022),0.25,0.8547008547008548,0.2263056092843327,0.021677489645217485,
2022-02-26,22100911,denver nuggets,1.23,0.7444691813834331,-0.08430290689837727,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.005),0.8130081300813008,0.2857142857142857,0.7399577167019028,0.004511464681530297,
2022-02-27,22100912,new york knicks,3.42,0.2637932382570183,-0.09782712516099745,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.002),0.29239766081871343,0.8064516129032259,0.26609442060085836,-0.0023011823438400802,
2022-02-27,22100913,phoenix suns,2.11,0.49880649513234215,0.05248170472924185,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.069),0.47393364928909953,0.6289308176100629,0.4297297297297298,0.06907676540261237,
2022-02-27,22100914,indiana pacers,3.75,0.2665077805843696,-0.0005958228086140327,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.026),0.26666666666666666,0.8403361344537815,0.24089068825910928,0.0256170923252603,
2022-02-27,22100915,charlotte hornets,1.15,0.7342573193347512,-0.15560408276503612,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.055),0.8695652173913044,0.23255813953488372,0.7889908256880734,-0.05473350635332219,
2022-02-27,22100916,houston rockets,2.95,0.33064528022761447,-0.024596423328537287,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.020),0.3389830508474576,0.7518796992481203,0.3107476635514019,0.019897616676212593,
2022-02-27,22100917,golden state warriors,1.55,0.6388920628036353,-0.009717302654365212,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.050),0.6451612903225806,0.4504504504504504,0.5888594164456233,0.05003264635801197,
2022-02-27,22100918,portland trail blazers,3.45,0.26376017863016793,-0.09002738372592056,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.001),0.2898550724637681,0.8130081300813008,0.26282051282051283,0.0009396658096550992,
2022-02-27,22100919,los angeles lakers,1.62,0.5828257455908135,-0.055822292142882146,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.032),0.6172839506172839,0.5025125628140703,0.5512465373961218,0.03157920819469162,
2022-02-28,22100920,cleveland cavaliers,2.14,0.42512407465939145,-0.09023448022890224,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.000),0.4672897196261682,0.6329113924050632,0.424731182795699,0.0003928918636924572,
2022-02-28,22100921,orlando magic,1.63,0.5299987878245622,-0.13610197584596362,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.025),0.6134969325153374,0.4926108374384237,0.5546448087431693,-0.024646020918607126,
2022-02-28,22100922,chicago bulls,2.36,0.398699428580813,-0.059069348549281475,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.020),0.42372881355932207,0.6944444444444444,0.3789473684210527,0.019752060159760276,
2022-02-28,22100923,san antonio spurs,3.57,0.2502188419506944,-0.10671873423602107,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.000),0.2801120448179272,0.8403361344537815,0.25,0.00021884195069438173,
2022-02-28,22100924,milwaukee bucks,1.14,0.7722623040820297,-0.11962097334648625,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.016),0.8771929824561404,0.23529411764705882,0.7884972170686456,-0.016234912986615946,
2022-02-28,22100925,sacramento kings,1.4,0.6299302449277783,-0.11809765710111053,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.012),0.7142857142857143,0.39840637450199207,0.6419437340153453,-0.012013489087567053,
2022-03-01,22100926,detroit pistons,2.18,0.44645217559631706,-0.026734257200028755,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.029),0.4587155963302752,0.641025641025641,0.41711229946524064,0.029339876131076414,
2022-03-01,22100927,atlanta hawks,2.86,0.3667025090588305,0.048769175908255136,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.051),0.3496503496503497,0.7575757575757576,0.3157894736842105,0.05091303537462,
2022-03-01,22100928,brooklyn nets,3.32,0.27661231720065377,-0.08164710689382948,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.005),0.30120481927710846,0.8064516129032259,0.2719298245614035,0.004682492639250246,
2022-03-01,22100929,los angeles clippers,1.3,0.7091890694352456,-0.07805420973418065,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.012),0.7692307692307692,0.3333333333333333,0.6976744186046512,0.011514650830594442,
2022-03-01,22100930,golden state warriors,1.55,0.6256673136324367,-0.030215663869723186,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.041),0.6451612903225806,0.4587155963302752,0.5844504021447721,0.0412169114876646,
2022-03-01,22100931,los angeles lakers,2.36,0.4082728932774129,-0.0364759718653056,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.026),0.42372881355932207,0.684931506849315,0.38219895287958117,0.02607394039783173,
2022-03-02,22100932,cleveland cavaliers,1.47,0.6048288512814511,-0.11090158861626687,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.005),0.6802721088435374,0.4347826086956522,0.6100795755968169,-0.0052507243153657734,
2022-03-02,22100933,orlando magic,1.97,0.4273933849615895,-0.15803503162566868,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.027),0.5076142131979695,0.6097560975609756,0.4542936288088643,-0.026900243847274796,
2022-03-02,22100934,new york knicks,4.48,0.20128321129357238,-0.0982512134047957,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.000),0.2232142857142857,0.8849557522123894,0.2014260249554367,-0.00014281366186433275,
2022-03-02,22100935,houston rockets,7.2,0.15244855515080413,0.09762959708578989,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.025),0.1388888888888889,0.9523809523809523,0.1272727272727273,0.025175827878076845,
2022-03-02,22100936,miami heat,2.36,0.3591268643087862,-0.15246060023126462,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.023),0.42372881355932207,0.684931506849315,0.38219895287958117,-0.023072088570794957,
2022-03-02,22100937,new orleans pelicans,1.33,0.6924183816964535,-0.07908355234371678,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.012),0.7518796992481203,0.35335689045936397,0.6802884615384615,0.01212992015799208,
2022-03-02,22100938,oklahoma city thunder,7.5,0.12919395258177965,-0.03104535563665256,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.007),0.13333333333333333,0.9615384615384615,0.12177985948477753,0.007414093097002125,
2022-03-02,22100939,portland trail blazers,4.88,0.19729002733305748,-0.03722466661467949,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.012),0.20491803278688525,0.9009009009009008,0.1853088480801336,0.011981179252923885,
2022-03-03,22100940,boston celtics,1.64,0.5558115757720931,-0.08846901573376742,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.004),0.6097560975609756,0.49504950495049505,0.5519125683060109,0.0038990074660821827,
2022-03-03,22100941,brooklyn nets,1.57,0.5169921108120535,-0.1883223860250759,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.043),0.6369426751592356,0.5,0.5602240896358543,-0.04323197882380081,
2022-03-03,22100942,toronto raptors,1.23,0.756096782423196,-0.0700009576194689,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.025),0.8130081300813008,0.29940119760479045,0.7308533916849016,0.025243390738294402,
2022-03-03,22100943,dallas mavericks,1.71,0.5476713784992127,-0.06348194276634633,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.025),0.5847953216374269,0.53475935828877,0.5223463687150838,0.025325009784128882,
2022-03-03,22100944,sacramento kings,2.81,0.3528980664261893,-0.008356433342407987,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.035),0.35587188612099646,0.7633587786259541,0.3179611650485437,0.0349369013776456,
2022-03-03,22100945,los angeles lakers,1.95,0.48683924305362497,-0.05066347604543131,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.029),0.5128205128205129,0.6060606060606061,0.45833333333333337,0.0285059097202916,
2022-03-04,22100946,detroit pistons,2.05,0.45373296285653886,-0.06984742614409545,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.012),0.48780487804878053,0.6172839506172839,0.44141689373297005,0.012316069123568807,
2022-03-04,22100947,philadelphia 76ers,1.23,0.7517483105618012,-0.07534957800898445,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.026),0.8130081300813008,0.3076923076923077,0.7254464285714286,0.026301881990372644,
2022-03-04,22100948,atlanta hawks,1.38,0.6756912002560032,-0.06754614364671574,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.019),0.7246376811594204,0.3787878787878788,0.6567164179104478,0.018974782345555385,
2022-03-04,22100949,chicago bulls,2.49,0.39745931657171396,-0.01032630173643212,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.034),0.4016064257028112,0.7042253521126761,0.36317135549872115,0.03428796107299281,
2022-03-04,22100950,new orleans pelicans,2.44,0.3956020516260587,-0.03473099403241675,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.023),0.4098360655737705,0.6896551724137931,0.3727506426735218,0.0228514089525369,
2022-03-04,22100951,minnesota timberwolves,1.15,0.7706322246319911,-0.11377294167321028,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.020),0.8695652173913044,0.23094688221709006,0.7901459854014599,-0.019513760769468758,
2022-03-04,22100952,denver nuggets,1.19,0.7968383786606301,-0.05176232939385017,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.040),0.8403361344537815,0.27027027027027023,0.7566462167689162,0.04019216189171393,
2022-03-04,22100953,new york knicks,2.72,0.3443177679182927,-0.06345567126224372,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.014),0.3676470588235294,0.7462686567164178,0.33004926108374383,0.014268506834548889,
2022-03-05,22100954,dallas mavericks,1.45,0.681974782307677,-0.011136565653868336,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.058),0.6896551724137931,0.41493775933609955,0.6243523316062177,0.05762245070145933,
2022-03-05,22100955,charlotte hornets,1.54,0.5871619211216529,-0.09577064147265457,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.003),0.6493506493506493,0.4504504504504504,0.5904255319148937,-0.0032636107932407787,
2022-03-05,22100956,miami heat,1.39,0.6662691288038429,-0.0738859109626584,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.023),0.7194244604316548,0.39840637450199207,0.6435897435897436,0.02267938521409929,
2022-03-05,22100957,orlando magic,7.18,0.1264317286007606,-0.09222018864653891,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.001),0.1392757660167131,0.970873786407767,0.12545676004872106,0.0009749685520395457,
2022-03-05,22100958,portland trail blazers,5.95,0.15725478853598884,-0.06433400821086632,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.006),0.1680672268907563,0.9433962264150942,0.15121255349500715,0.006042235040981697,
2022-03-05,22100959,golden state warriors,1.36,0.6693160030301811,-0.08973023587895357,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.009),0.7352941176470588,0.3787878787878788,0.66,0.009316003030181097,
2022-03-06,22100960,boston celtics,1.36,0.6593779750095669,-0.10324595398698899,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.003),0.7352941176470588,0.37453183520599254,0.662531017369727,-0.0031530423601601187,
2022-03-06,22100961,phoenix suns,3.9,0.23574650780213383,-0.08058861957167807,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.005),0.25641025641025644,0.8547008547008548,0.23076923076923078,0.004977277032903044,
2022-03-06,22100962,cleveland cavaliers,1.44,0.6129269677054399,-0.11738516650416664,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.010),0.6944444444444444,0.42016806722689076,0.6230366492146596,-0.010109681509219759,
2022-03-06,22100963,washington wizards,1.64,0.5898038240827688,-0.03272172850425925,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.044),0.6097560975609756,0.5076142131979695,0.5457063711911359,0.044097452891632916,
2022-03-06,22100964,houston rockets,4.35,0.21250920779814927,-0.07558494607805077,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.005),0.2298850574712644,0.8771929824561404,0.20765027322404372,0.00485893457410555,
2022-03-06,22100965,utah jazz,1.06,0.8291427759531763,-0.12110865748963306,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.021),0.9433962264150942,0.16583747927031509,0.8504936530324401,-0.021350877079263753,
2022-03-06,22100966,new york knicks,2.59,0.36628655843715635,-0.05131781364776511,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.017),0.3861003861003861,0.7194244604316548,0.34924623115577885,0.0170403272813775,
2022-03-06,22100967,denver nuggets,1.46,0.654244947696247,-0.0448023763634795,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.040),0.684931506849315,0.4310344827586207,0.6137566137566137,0.04048833393963325,
2022-03-07,22100968,atlanta hawks,1.25,0.7126775288346764,-0.10915308895665454,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.010),0.8,0.3067484662576687,0.7228381374722839,-0.010160608637607482,
2022-03-07,22100969,chicago bulls,3.32,0.30494379555434864,0.012413401240437327,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.033),0.30120481927710846,0.8064516129032259,0.2719298245614035,0.03301397099294512,
2022-03-07,22100970,houston rockets,8.0,0.1688063355195871,0.3504506841566968,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.055),0.125,0.970873786407767,0.11406423034330011,0.054742105176286984,
2022-03-07,22100971,portland trail blazers,5.88,0.1504733421078672,-0.11521674840574092,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.002),0.17006802721088435,0.9433962264150942,0.15273775216138327,-0.002264410053516075,
2022-03-07,22100972,dallas mavericks,1.84,0.5241757535691116,-0.03551661343283463,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.037),0.5434782608695652,0.5714285714285714,0.48746518105849584,0.03671057251061577,
2022-03-07,22100973,los angeles lakers,2.84,0.37252970354958675,0.05798435808082636,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.057),0.35211267605633806,0.7633587786259541,0.31566265060240967,0.05686705294717709,
2022-03-07,22100974,new york knicks,2.3,0.40182164515967733,-0.07581021613274219,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.014),0.4347826086956522,0.684931506849315,0.38829787234042556,0.013523772819251767,
2022-03-08,22100975,brooklyn nets,1.43,0.587737224307603,-0.1595357692401277,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.039),0.6993006993006994,0.4166666666666667,0.6266318537859008,-0.038894629478297804,
2022-03-08,22100976,cleveland cavaliers,1.6,0.5997379905682756,-0.040419215090758964,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.038),0.625,0.48780487804878053,0.5616438356164384,0.03809415495183721,
2022-03-08,22100977,phoenix suns,1.32,0.7179066876816012,-0.05236317226028642,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.041),0.7575757575757576,0.36101083032490977,0.6772616136919315,0.040645073989669656,
2022-03-08,22100978,memphis grizzlies,1.22,0.7478557662839828,-0.08761596513354108,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.014),0.819672131147541,0.29673590504451036,0.7342047930283224,0.013650973255660337,
2022-03-08,22100979,oklahoma city thunder,6.38,0.13652097478823702,-0.1289961808510478,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.006),0.15673981191222572,0.9433962264150942,0.1424731182795699,-0.005952143491332884,
2022-03-08,22100980,los angeles clippers,2.68,0.3472622801890822,-0.06933708909325975,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.012),0.3731343283582089,0.7407407407407407,0.3349875930521092,0.012274687136972995,
2022-03-09,22100981,charlotte hornets,2.87,0.30374720649645054,-0.12824551735518697,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.008),0.3484320557491289,0.7692307692307692,0.3117505995203837,-0.008003393023933159,
2022-03-09,22100982,chicago bulls,1.3,0.6888754430850166,-0.1044619239894784,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.001),0.7692307692307692,0.3496503496503497,0.6875,0.001375443085016581,
2022-03-09,22100983,phoenix suns,2.22,0.4407124848024564,-0.021618283738546684,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.031),0.4504504504504504,0.6493506493506493,0.4095744680851064,0.031138016717350003,
2022-03-09,22100984,atlanta hawks,2.49,0.37544962237024443,-0.06513044029809134,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.012),0.4016064257028112,0.7042253521126761,0.36317135549872115,0.01227826687152328,
2022-03-09,22100985,houston rockets,3.29,0.29884316977624104,-0.016805971436167022,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.024),0.303951367781155,0.8,0.2753303964757709,0.023512773300470136,
2022-03-09,22100986,oklahoma city thunder,7.2,0.13224045822433048,-0.04786870078482053,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.005),0.1388888888888889,0.9523809523809523,0.1272727272727273,0.004967730951603189,
2022-03-09,22100987,new orleans pelicans,1.22,0.7690503250078761,-0.061758603490391195,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.028),0.819672131147541,0.2857142857142857,0.7415254237288137,0.027524901279062375,
2022-03-09,22100988,dallas mavericks,1.19,0.7523981652830345,-0.10464618331318898,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (-0.003),0.8403361344537815,0.2717391304347826,0.75564681724846,-0.003248651965425453,
2022-03-09,22100989,toronto raptors,1.74,0.5422318525854447,-0.05651657650132624,0.0,1,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.027),0.5747126436781609,0.5405405405405405,0.5153203342618385,0.026911518323606165,
2022-03-09,22100990,portland trail blazers,8.75,0.13839984941882685,0.21099868241473496,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.035),0.11428571428571428,0.9900990099009901,0.10348360655737704,0.034916242861449814,
2022-03-09,22100991,sacramento kings,2.87,0.33930969287195034,-0.026181181457502478,0.0,0,0.0,1321.4696333564486,prob_diff_vs_book hors range (0.028),0.3484320557491289,0.7692307692307692,0.3117505995203837,0.027559093351566644,
2022-03-09,22100992,washington wizards,2.18,0.4903982195300816,0.06906811857557793,77.34866214465143,0,-77.34866214465143,1244.1209712117973,bet placed,0.4587155963302752,0.6535947712418301,0.41239892183288407,0.07799929769719754,2021-22
2022-03-10,22100993,philadelphia 76ers,1.53,0.6018619583119099,-0.07915120378277785,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.015),0.6535947712418301,0.4608294930875576,0.5864864864864864,0.015375471825423537,
2022-03-10,22100994,golden state warriors,1.72,0.5479056822357433,-0.05760222655452152,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.027),0.5813953488372093,0.53475935828877,0.520891364902507,0.027014317333236337,
2022-03-11,22100995,minnesota timberwolves,1.21,0.7166770611143582,-0.13282075605162658,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (-0.025),0.8264462809917356,0.2881844380403458,0.7414529914529914,-0.024775930338633123,
2022-03-11,22100996,atlanta hawks,1.28,0.7214102753270992,-0.07659484758131296,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.010),0.78125,0.3164556962025316,0.7117117117117118,0.009698563615387457,
2022-03-11,22100997,detroit pistons,6.63,0.14164267253352905,-0.060909081102702434,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.004),0.15082956259426847,0.9433962264150942,0.1378413524057217,0.003801320127807345,
2022-03-11,22100998,miami heat,1.21,0.7575239526262689,-0.08339601732221458,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.012),0.8264462809917356,0.28169014084507044,0.7457983193277311,0.011725633298537819,
2022-03-11,22100999,dallas mavericks,1.14,0.8294105000741556,-0.05447202991546263,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.033),0.8771929824561404,0.2247191011235955,0.7960644007155634,0.03334609935859223,
2022-03-11,22101000,memphis grizzlies,1.19,0.7799234920309206,-0.07189104448320449,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.017),0.8403361344537815,0.2610966057441253,0.7629482071713147,0.016975284859605866,
2022-03-11,22101001,new orleans pelicans,2.2,0.4299544045583561,-0.05410030997161652,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.018),0.45454545454545453,0.6493506493506493,0.4117647058823529,0.018189698676003174,
2022-03-11,22101002,utah jazz,1.39,0.7056759684598612,-0.01911040384079299,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.054),0.7194244604316548,0.3846153846153846,0.6516290726817043,0.05404689577815691,
2022-03-11,22101003,phoenix suns,1.42,0.683816000267977,-0.028981279619472722,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.053),0.7042253521126761,0.4115226337448559,0.6311688311688312,0.052647169099145796,
2022-03-11,22101004,washington wizards,2.34,0.4851418571166607,0.13523194565298602,0.0,0,0.0,1244.1209712117973,odds hors limites,0.4273504273504274,0.6896551724137931,0.38258575197889183,0.10255610513776886,
2022-03-12,22101005,minnesota timberwolves,2.15,0.45855211048203565,-0.014112962463623369,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.037),0.46511627906976744,0.6369426751592356,0.4220430107526882,0.03650909972934746,
2022-03-12,22101006,chicago bulls,1.44,0.6316557145897834,-0.09041577099071185,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.005),0.6944444444444444,0.4132231404958678,0.6269430051813472,0.004712709408436266,
2022-03-12,22101007,indiana pacers,1.92,0.4712804459110302,-0.09514154385082207,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.000),0.5208333333333334,0.5847953216374269,0.47107438016528935,0.00020606574574083547,
2022-03-12,22101008,golden state warriors,1.99,0.5087008822420898,0.012314755661758658,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.054),0.5025125628140703,0.6024096385542169,0.4547945205479452,0.05390636169414453,
2022-03-12,22101009,denver nuggets,1.3,0.6992652228761396,-0.0909552102610185,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.004),0.7692307692307692,0.33783783783783783,0.6948356807511737,0.004429542124965824,
2022-03-12,22101010,sacramento kings,4.15,0.2542409041035979,0.05509975202993145,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.034),0.24096385542168672,0.8547008547008548,0.21992481203007516,0.034316092073522736,
2022-03-12,22101011,portland trail blazers,2.86,0.3348519163148918,-0.04232351933940948,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.022),0.3496503496503497,0.7692307692307692,0.31250000000000006,0.02235191631489175,
2022-03-13,22101012,brooklyn nets,1.38,0.6687831124705214,-0.07707930479068059,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.013),0.7246376811594204,0.3802281368821293,0.6558603491271819,0.012922763343339416,
2022-03-13,22101013,los angeles clippers,1.46,0.6617276162806072,-0.03387768023031357,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.048),0.684931506849315,0.4310344827586207,0.6137566137566137,0.047971002523993445,
2022-03-13,22101014,dallas mavericks,2.96,0.32650612302847143,-0.033541875835724544,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.023),0.33783783783783783,0.7751937984496123,0.3035294117647059,0.022976711263765548,
2022-03-13,22101015,philadelphia 76ers,1.1,0.8225471793098557,-0.09519810275915874,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.005),0.9090909090909091,0.20283975659229211,0.8175787728026535,0.0049684065072022054,
2022-03-13,22101016,indiana pacers,5.3,0.1773366061316232,-0.060115987502397106,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.008),0.18867924528301888,0.9259259259259258,0.16927899686520378,0.008057609266419408,
2022-03-13,22101017,houston rockets,2.88,0.3401204958099218,-0.020452972067425246,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.029),0.3472222222222222,0.7692307692307692,0.3110047846889952,0.029115711120926646,
2022-03-13,22101018,oklahoma city thunder,6.58,0.1451085283693722,-0.045185883329530996,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.007),0.1519756838905775,0.9523809523809523,0.13761467889908258,0.00749384947028961,
2022-03-13,22101019,phoenix suns,1.26,0.7588687494019182,-0.04382537575358314,0.0,1,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.043),0.7936507936507936,0.31446540880503143,0.7162162162162162,0.042652533185701946,
2022-03-14,22101020,los angeles clippers,2.97,0.33300923156457535,-0.010962582253211117,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.030),0.33670033670033667,0.7751937984496123,0.3028169014084507,0.030192330156124658,
2022-03-14,22101021,portland trail blazers,6.05,0.1567314034317561,-0.0517750092378757,0.0,0,0.0,1244.1209712117973,prob_diff_vs_book hors range (0.008),0.1652892561983471,0.9433962264150942,0.14908579465541494,0.007645608776341156,
