gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,usagePercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
0021500030,1610612745,Houston,Rockets,HOU,rockets,1626149,Montrezl,Harrell,M. Harrell,montrezl-harrell,,,,21:10,0.212,0.412,0.225,0.0,0.0,0.333,0.385,0.2,0.154,0.167,0.0,0.0,0.0,0.2,0.0,0.091,0.3,0.378
0021500030,1610612745,Houston,Rockets,HOU,rockets,201976,Patrick,Beverley,P. Beverley,patrick-beverley,,,,20:54,0.146,0.125,0.158,0.0,0.1,0.0,0.0,0.25,0.214,0.222,0.222,0.2,0.0,0.0,0.0,0.455,0.0,0.105
0021500030,1610612745,Houston,Rockets,HOU,rockets,201147,Corey,Brewer,C. Brewer,corey-brewer,,,,29:01,0.162,0.111,0.115,0.5,0.133,0.375,0.364,0.111,0.174,0.156,0.222,0.182,0.0,0.167,0.5,0.1,0.333,0.204
0021500030,1610612745,Houston,Rockets,HOU,rockets,203909,KJ,McDaniels,K. McDaniels,kj-mcdaniels,,,,4:30,0.333,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.333,0.25,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.143
0021500030,1610612745,Houston,Rockets,HOU,rockets,1626155,Sam,Dekker,S. Dekker,sam-dekker,,,,4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0021500030,1610612745,Houston,Rockets,HOU,rockets,1891,Jason,Terry,J. Terry,jason-terry,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500030,1610612745,Houston,Rockets,HOU,rockets,201977,Marcus,Thornton,M. Thornton,marcus-thornton,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500028,1610612751,Brooklyn,Nets,BKN,nets,2207,Joe,Johnson,J. Johnson,joe-johnson,F,,,25:14,0.151,0.071,0.159,0.0,0.091,0.0,0.0,0.0,0.167,0.154,0.1,0.2,0.333,0.0,0.333,0.357,0.222,0.059
0021500028,1610612751,Brooklyn,Nets,BKN,nets,201152,Thaddeus,Young,T. Young,thaddeus-young,F,,,28:25,0.22,0.222,0.234,0.25,0.167,0.0,0.6,1.0,0.294,0.368,0.0,0.125,0.0,0.0,0.333,0.154,0.375,0.22
0021500028,1610612751,Brooklyn,Nets,BKN,nets,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,,31:59,0.224,0.316,0.212,0.0,0.0,1.0,0.545,0.0,0.167,0.158,0.333,0.222,0.0,1.0,0.25,0.2,0.25,0.362
0021500028,1610612751,Brooklyn,Nets,BKN,nets,201961,Wayne,Ellington,W. Ellington,wayne-ellington,G,,,18:16,0.146,0.091,0.171,0.25,0.4,0.0,0.0,0.0,0.143,0.111,0.0,0.0,0.667,0.0,0.5,0.286,0.143,0.111
0021500028,1610612751,Brooklyn,Nets,BKN,nets,101127,Jarrett,Jack,J. Jack,jarrett-jack,G,,,26:57,0.263,0.313,0.283,0.5,0.273,0.0,0.0,0.0,0.429,0.4,0.7,0.333,0.333,0.0,0.0,0.0,0.091,0.308
0021500028,1610612751,Brooklyn,Nets,BKN,nets,203499,Shane,Larkin,S. Larkin,shane-larkin,,,,16:26,0.212,0.214,0.217,0.0,0.0,0.333,0.4,0.0,0.0,0.0,0.667,0.143,0.0,0.25,0.0,0.0,0.667,0.219
0021500028,1610612751,Brooklyn,Nets,BKN,nets,202711,Bojan,Bogdanovic,B. Bogdanovic,bojan-bogdanovic,,,,19:34,0.225,0.176,0.222,0.0,0.667,0.0,0.333,0.0,0.235,0.235,0.0,0.222,0.0,0.0,0.0,0.25,0.2,0.158
0021500028,1610612751,Brooklyn,Nets,BKN,nets,1626178,Rondae,Hollis-Jefferson,R. Hollis-Jefferson,rondae-hollis-jefferson,,,,26:09,0.179,0.263,0.184,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.273,0.0,0.4,0.0,0.25,0.111,0.217
0021500028,1610612751,Brooklyn,Nets,BKN,nets,200745,Andrea,Bargnani,A. Bargnani,andrea-bargnani,,,,16:18,0.114,0.154,0.167,1.0,0.333,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161
0021500028,1610612751,Brooklyn,Nets,BKN,nets,203080,Thomas,Robinson,T. Robinson,thomas-robinson,,,,15:20,0.091,0.091,0.08,0.0,0.0,0.0,0.0,0.0,0.364,0.333,0.0,0.25,0.0,0.4,0.0,0.5,0.143,0.074
0021500028,1610612751,Brooklyn,Nets,BKN,nets,203900,Markel,Brown,M. Brown,markel-brown,,,,8:24,0.211,0.0,0.308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.333,0.0,0.0,0.4,0.0,0.0
0021500028,1610612751,Brooklyn,Nets,BKN,nets,202388,Donald,Sloan,D. Sloan,donald-sloan,,,,4:37,0.182,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0.0,0.0,0.0
0021500028,1610612751,Brooklyn,Nets,BKN,nets,203508,Sergey,Karasev,S. Karasev,sergey-karasev,,,,2:21,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,202695,Kawhi,Leonard,K. Leonard,kawhi-leonard,F,,,25:47,0.373,0.273,0.348,0.0,0.182,0.667,0.667,0.2,0.36,0.333,0.083,0.444,0.667,0.5,0.0,0.375,0.444,0.291
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,200746,LaMarcus,Aldridge,L. Aldridge,lamarcus-aldridge,F,,,29:33,0.182,0.179,0.208,0.0,0.0,0.0,0.0,0.714,0.207,0.306,0.286,0.111,0.0,0.25,1.0,0.0,0.077,0.145
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,1495,Tim,Duncan,T. Duncan,tim-duncan,C,,,29:04,0.185,0.16,0.143,0.0,0.0,0.636,0.636,0.0,0.25,0.205,0.067,0.182,0.0,0.0,0.0,0.182,0.286,0.224
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,201980,Danny,Green,D. Green,danny-green,G,,,26:33,0.136,0.13,0.133,0.4,0.417,0.0,0.0,0.4,0.077,0.129,0.125,0.222,0.0,0.0,0.0,0.0,0.0,0.129
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,2225,Tony,Parker,T. Parker,tony-parker,G,,,23:46,0.17,0.217,0.205,0.0,0.0,0.0,0.0,0.0,0.037,0.03,0.308,0.1,0.0,0.0,0.0,0.333,0.0,0.172
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,201988,Patty,Mills,P. Mills,patty-mills,,,,18:24,0.143,0.308,0.162,0.5,0.313,0.0,0.0,0.333,0.182,0.214,0.333,0.0,0.0,0.0,0.0,0.0,0.2,0.324
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,1938,Manu,Ginobili,M. Ginobili,manu-ginobili,,,,21:37,0.26,0.263,0.293,0.333,0.462,0.0,0.0,0.0,0.263,0.217,0.364,0.167,0.25,0.25,0.667,0.0,0.5,0.245
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,2564,Boris,Diaw,B. Diaw,boris-diaw,,,,18:43,0.163,0.214,0.132,0.167,0.063,0.0,0.0,0.0,0.25,0.2,0.3,0.5,0.25,0.0,0.25,0.5,0.0,0.194
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,203937,Kyle,Anderson,K. Anderson,kyle-anderson,,,,10:53,0.036,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.182,0.118,0.0,0.0,0.333,1.0,0.0,0.429,0.333,0.0
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,2561,David,West,D. West,david-west,,,,14:03,0.171,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.3,0.214,0.0,0.25,0.0,0.0,0.5,0.4,0.0,0.083
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,2446,Rasual,Butler,R. Butler,rasual-butler,,,,11:10,0.143,0.111,0.19,0.5,0.5,0.0,0.0,0.0,0.143,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,203492,Ray,McCallum,R. McCallum,ray-mccallum,,,,5:50,0.125,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.667,0.0,0.0,0.333,0.0,0.2
0021500028,1610612759,San Antonio,Spurs,SAS,spurs,1626246,Boban,Marjanovic,B. Marjanovic,boban-marjanovic,,,,4:37,0.615,0.667,0.714,0.0,0.0,1.0,1.0,1.0,0.4,0.625,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.75
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,2419,Tayshaun,Prince,T. Prince,tayshaun-prince,F,,,29:20,0.045,0.05,0.067,0.0,0.5,0.0,0.0,0.0,0.12,0.094,0.167,0.0,0.4,0.0,0.0,0.154,0.0,0.03
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,708,Kevin,Garnett,K. Garnett,kevin-garnett,F,,,22:19,0.082,0.067,0.086,0.0,0.0,0.095,0.087,0.2,0.278,0.261,0.0,0.0,0.667,0.0,0.0,0.2,0.071,0.078
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1626157,Karl-Anthony,Towns,K. Towns,karl-anthony-towns,C,,,33:12,0.297,0.524,0.373,0.0,0.0,0.24,0.219,0.429,0.393,0.4,0.154,0.091,0.0,0.8,0.333,0.176,0.261,0.418
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,G,,,30:41,0.304,0.238,0.277,0.0,0.25,0.333,0.323,0.286,0.08,0.125,0.077,0.444,0.0,0.2,0.667,0.182,0.381,0.273
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201937,Ricky,Rubio,R. Rubio,ricky-rubio,G,,,30:24,0.215,0.087,0.167,0.0,0.333,0.364,0.375,0.2,0.16,0.167,0.533,0.25,0.2,0.0,0.0,0.231,0.278,0.174
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,,,,25:41,0.089,0.067,0.056,0.5,0.143,0.0,0.167,0.0,0.333,0.308,0.111,0.154,0.25,0.0,0.0,0.286,0.077,0.068
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,2755,Kevin,Martin,K. Martin,kevin-martin,,,,21:20,0.283,0.308,0.31,0.5,0.286,0.556,0.4,0.0,0.158,0.158,0.143,0.182,0.5,0.0,1.0,0.077,0.375,0.378
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203498,Shabazz,Muhammad,S. Muhammad,shabazz-muhammad,,,,16:11,0.171,0.125,0.217,0.0,0.286,0.0,0.0,0.0,0.063,0.063,0.0,0.125,0.0,0.0,0.0,0.273,0.0,0.083
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203476,Gorgui,Dieng,G. Dieng,gorgui-dieng,,,,13:16,0.143,0.143,0.167,0.0,0.0,0.0,0.0,0.0,0.077,0.077,0.0,0.167,0.0,1.0,0.0,0.143,0.0,0.083
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203897,Zach,LaVine,Z. LaVine,zach-lavine,,,,17:36,0.293,0.429,0.261,0.0,0.2,0.364,0.235,0.0,0.235,0.211,1.0,0.4,0.0,0.0,0.0,0.273,0.333,0.385
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1889,Andre,Miller,A. Miller,andre-miller,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203940,Adreian,Payne,A. Payne,adreian-payne,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500029,1610612750,Minnesota,Timberwolves,MIN,timberwolves,204014,Damjan,Rudez,D. Rudez,damjan-rudez,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,201568,Danilo,Gallinari,D. Gallinari,danilo-gallinari,F,,,33:23,0.169,0.2,0.186,0.0,0.188,0.167,0.133,0.0,0.1,0.061,0.1,0.1,0.0,0.0,0.4,0.222,0.267,0.185
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,202702,Kenneth,Faried,K. Faried,kenneth-faried,F,,,26:47,0.197,0.188,0.179,0.0,0.0,0.333,0.333,0.545,0.6,0.577,0.143,0.25,0.25,0.0,0.0,0.063,0.25,0.214
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,203530,Joffrey,Lauvergne,J. Lauvergne,joffrey-lauvergne,C,,,16:15,0.19,0.333,0.194,0.0,0.25,0.4,0.333,0.429,0.182,0.278,0.333,0.0,0.0,0.0,0.333,0.333,0.25,0.333
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,203914,Gary,Harris,G. Harris,gary-harris,G,,,17:53,0.2,0.143,0.216,0.0,0.4,0.0,0.0,0.125,0.0,0.067,0.167,0.167,0.5,0.0,0.0,0.3,0.0,0.129
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,1626144,Emmanuel,Mudiay,E. Mudiay,emmanuel-mudiay,G,,,26:30,0.314,0.294,0.278,1.0,0.556,0.3,0.429,0.0,0.118,0.071,0.333,0.444,0.5,1.0,0.333,0.111,0.333,0.326
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,203115,Will,Barton,W. Barton,will-barton,,,,29:41,0.208,0.25,0.241,0.25,0.2,0.5,0.429,0.1,0.125,0.118,0.111,0.0,0.4,0.5,0.167,0.25,0.313,0.304
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,200751,Randy,Foye,R. Foye,randy-foye,,,,8:22,0.158,0.0,0.143,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,2749,Jameer,Nelson,J. Nelson,jameer-nelson,,,,25:42,0.172,0.071,0.208,0.25,0.235,0.0,0.0,0.0,0.083,0.063,0.444,0.125,0.333,0.0,0.333,0.133,0.2,0.073
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,201589,Darrell,Arthur,D. Arthur,darrell-arthur,,,,26:26,0.123,0.071,0.149,0.25,0.158,0.0,0.0,0.5,0.316,0.36,0.25,0.111,0.0,0.5,0.0,0.333,0.0,0.071
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,,,,18:09,0.222,0.417,0.235,0.0,0.0,0.0,0.0,0.5,0.375,0.409,0.143,0.333,0.0,0.0,0.0,0.273,0.3,0.313
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,2034,Mike,Miller,M. Miller,mike-miller,,,,9:20,0.08,0.0,0.053,0.0,0.167,0.0,0.0,0.0,0.2,0.143,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,203475,Erick,Green,E. Green,erick-green,,,,1:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500029,1610612743,Denver,Nuggets,DEN,nuggets,201581,JJ,Hickson,J. Hickson,jj-hickson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500021,1610612748,Miami,Heat,MIA,heat,2736,Luol,Deng,L. Deng,luol-deng,F,,,29:12,0.164,0.182,0.174,0.2,0.231,0.077,0.143,0.5,0.211,0.261,0.143,0.125,0.25,0.0,0.333,0.3,0.167,0.161
0021500021,1610612748,Miami,Heat,MIA,heat,2547,Chris,Bosh,C. Bosh,chris-bosh,F,,,33:10,0.205,0.304,0.283,0.5,0.308,0.0,0.0,0.0,0.2,0.172,0.2,0.0,0.25,0.0,0.75,0.0,0.067,0.242
0021500021,1610612748,Miami,Heat,MIA,heat,202355,Hassan,Whiteside,H. Whiteside,hassan-whiteside,C,,,36:02,0.13,0.143,0.123,0.0,0.0,0.167,0.2,0.333,0.32,0.321,0.105,0.2,0.0,0.857,0.0,0.143,0.25,0.138
0021500021,1610612748,Miami,Heat,MIA,heat,201609,Goran,Dragic,G. Dragic,goran-dragic,G,,,33:36,0.162,0.115,0.164,0.2,0.214,0.25,0.222,0.0,0.115,0.1,0.375,0.1,0.2,0.0,0.0,0.25,0.25,0.151
0021500021,1610612748,Miami,Heat,MIA,heat,2548,Dwyane,Wade,D. Wade,dwyane-wade,G,,,30:25,0.388,0.381,0.313,0.25,0.167,0.533,0.533,0.0,0.167,0.154,0.2,0.7,0.667,0.143,0.0,0.286,0.308,0.41
0021500021,1610612748,Miami,Heat,MIA,heat,1626159,Justise,Winslow,J. Winslow,justise-winslow,,,,18:48,0.1,0.091,0.129,0.0,0.25,0.0,0.0,0.0,0.308,0.267,0.143,0.0,0.0,0.0,0.0,0.2,0.0,0.067
0021500021,1610612748,Miami,Heat,MIA,heat,201596,Mario,Chalmers,M. Chalmers,mario-chalmers,,,,14:24,0.25,0.429,0.273,0.0,0.286,0.5,0.5,0.0,0.167,0.125,0.4,0.0,0.0,0.0,0.0,0.125,0.333,0.421
0021500021,1610612748,Miami,Heat,MIA,heat,101123,Gerald,Green,G. Green,gerald-green,,,,16:07,0.333,0.111,0.346,1.0,0.5,0.4,0.333,0.0,0.143,0.091,0.0,0.333,0.0,0.0,0.0,0.167,0.4,0.208
0021500021,1610612748,Miami,Heat,MIA,heat,201177,Josh,McRoberts,J. McRoberts,josh-mcroberts,,,,13:22,0.111,0.143,0.095,0.0,0.143,0.0,0.0,0.5,0.167,0.25,0.2,0.333,0.0,0.0,0.0,0.286,0.0,0.105
0021500021,1610612748,Miami,Heat,MIA,heat,2405,Amar'e,Stoudemire,A. Stoudemire,amare-stoudemire,,,,11:58,0.08,0.2,0.1,0.0,0.0,0.0,0.0,0.667,0.143,0.3,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.167
0021500021,1610612748,Miami,Heat,MIA,heat,203516,James,Ennis III,J. Ennis III,james-ennis-iii,,,,1:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500021,1610612748,Miami,Heat,MIA,heat,204020,Tyler,Johnson,T. Johnson,tyler-johnson,,,,1:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500021,1610612748,Miami,Heat,MIA,heat,2617,Udonis,Haslem,U. Haslem,udonis-haslem,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2544,LeBron,James,L. James,lebron-james,F,,,33:56,0.321,0.481,0.306,0.0,0.118,0.214,0.313,0.154,0.125,0.135,0.25,0.444,0.25,0.0,0.0,0.231,0.25,0.403
0021500021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201567,Kevin,Love,K. Love,kevin-love,F,,,33:07,0.25,0.231,0.254,1.0,0.467,0.529,0.474,0.545,0.381,0.438,0.333,0.0,0.0,0.25,0.286,0.154,0.429,0.333
0021500021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,202389,Timofey,Mozgov,T. Mozgov,timofey-mozgov,C,,,18:04,0.171,0.286,0.171,0.0,0.0,0.143,0.125,0.167,0.308,0.263,0.0,0.333,0.0,0.5,0.25,0.222,0.167,0.25
0021500021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2747,JR,Smith,J. Smith,jr-smith,G,,,22:15,0.2,0.059,0.195,0.0,0.273,0.0,0.0,0.0,0.118,0.08,0.0,0.4,0.0,0.5,0.0,0.444,0.0,0.045
0021500021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2590,Mo,Williams,M. Williams,mo-williams,G,,,25:48,0.203,0.095,0.213,0.0,0.308,0.222,0.2,0.0,0.0,0.0,0.231,0.125,0.5,0.0,0.4,0.231,0.111,0.111
0021500021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203521,Matthew,Dellavedova,M. Dellavedova,matthew-dellavedova,,,,26:58,0.102,0.042,0.106,0.25,0.286,0.2,0.167,0.167,0.182,0.179,0.588,0.0,0.333,0.0,0.0,0.0,0.154,0.081
0021500021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2210,Richard,Jefferson,R. Jefferson,richard-jefferson,,,,24:23,0.185,0.1,0.159,0.333,0.231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.1,0.077,0.093
0021500021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,202684,Tristan,Thompson,T. Thompson,tristan-thompson,,,,26:03,0.175,0.273,0.2,0.0,0.0,0.091,0.154,0.286,0.35,0.333,0.063,0.0,0.0,0.5,0.667,0.111,0.214,0.22
