gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,usagePercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,2594,Kyle,Korver,K. Korver,kyle-korver,G,,,28:42,0.159,0.143,0.184,0.25,0.313,0.0,0.0,0.0,0.087,0.08,0.083,0.125,0.25,0.0,0.0,0.222,0.0,0.125
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,201952,Jeff,Teague,J. Teague,jeff-teague,G,,,31:52,0.338,0.35,0.314,0.333,0.176,0.3,0.308,0.0,0.087,0.077,0.364,0.5,0.0,0.0,0.333,0.063,0.2,0.34
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,200757,Thabo,Sefolosha,T. Sefolosha,thabo-sefolosha,,,,18:56,0.071,0.056,0.083,0.0,0.071,0.0,0.0,0.167,0.6,0.438,0.273,0.0,0.8,0.0,0.0,0.125,0.5,0.049
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,201168,Tiago,Splitter,T. Splitter,tiago-splitter,,,,16:18,0.135,0.133,0.161,0.0,0.0,0.0,0.0,0.6,0.1,0.267,0.0,0.0,0.0,1.0,1.0,0.571,0.0,0.121
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,203934,Lamar,Patterson,L. Patterson,lamar-patterson,,,,18:18,0.048,0.056,0.029,0.167,0.077,0.286,0.25,0.0,0.083,0.059,0.154,0.0,0.0,0.0,0.0,0.267,0.286,0.102
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,203471,Dennis,Schröder,D. Schröder,dennis-schröder,,,,25:22,0.291,0.364,0.311,0.4,0.357,0.667,0.5,0.2,0.125,0.143,0.286,0.125,0.286,0.0,0.0,0.1,0.333,0.385
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,203488,Mike,Muscala,M. Muscala,mike-muscala,,,,7:59,0.118,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.143,0.143,0.0,0.333,0.0,0.0,0.0,0.4,0.0,0.0
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,203118,Mike,Scott,M. Scott,mike-scott,,,,5:29,0.364,0.5,0.444,0.0,0.667,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,203200,Justin,Holiday,J. Holiday,justin-holiday,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500001,1610612737,Atlanta,Hawks,ATL,hawks,202714,Shelvin,Mack,S. Mack,shelvin-mack,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
