gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,usagePercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
0021500047,1610612751,Brooklyn,Nets,BKN,nets,203080,Thomas,Robinson,T. Robinson,thomas-robinson,,,,9:11,0.158,0.0,0.133,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.5,0.0,0.0,1.0,0.667,0.0,0.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,203499,Shane,Larkin,S. Larkin,shane-larkin,,,,18:07,0.189,0.5,0.179,0.0,0.0,0.0,0.125,0.0,0.375,0.214,0.25,0.333,0.333,0.0,0.0,0.091,0.375,0.385
0021500047,1610612751,Brooklyn,Nets,BKN,nets,201961,Wayne,Ellington,W. Ellington,wayne-ellington,,,,6:48,0.071,0.0,0.083,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,203508,Sergey,Karasev,S. Karasev,sergey-karasev,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,202388,Donald,Sloan,D. Sloan,donald-sloan,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,2754,Tony,Allen,T. Allen,tony-allen,F,,,12:05,0.226,0.0,0.222,0.0,0.4,0.0,0.0,0.167,0.125,0.143,0.2,1.0,0.5,1.0,0.5,0.5,0.0,0.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,2216,Zach,Randolph,Z. Randolph,zach-randolph,F,,,19:11,0.188,0.25,0.22,0.0,0.0,0.0,0.0,0.167,0.222,0.2,0.0,0.0,0.0,0.0,0.222,0.111,0.167,0.174
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201188,Marc,Gasol,M. Gasol,marc-gasol,C,,,25:40,0.231,0.385,0.222,0.0,0.0,0.3,0.273,0.429,0.375,0.391,0.25,0.286,0.0,0.25,0.0,0.154,0.375,0.351
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201584,Courtney,Lee,C. Lee,courtney-lee,G,,,24:37,0.194,0.222,0.212,0.0,0.417,0.2,0.273,0.125,0.154,0.143,0.0,0.0,0.2,0.0,0.0,0.25,0.286,0.214
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201144,Mike,Conley,M. Conley,mike-conley,G,,,26:27,0.159,0.182,0.14,0.0,0.167,0.545,0.538,0.0,0.133,0.087,0.5,0.0,0.2,0.0,0.2,0.083,0.375,0.303
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201145,Jeff,Green,J. Green,jeff-green,,,,19:36,0.229,0.1,0.2,0.0,0.111,0.0,0.0,0.5,0.133,0.176,0.111,0.6,0.0,0.0,0.5,0.2,0.0,0.08
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,203210,JaMychal,Green,J. Green,jamychal-green,,,,21:27,0.157,0.214,0.2,0.0,0.083,0.0,0.0,0.25,0.158,0.174,0.091,0.0,0.25,0.0,0.0,0.071,0.0,0.171
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,2440,Matt,Barnes,M. Barnes,matt-barnes,,,,26:20,0.219,0.286,0.24,0.333,0.429,0.0,0.0,0.5,0.19,0.24,0.091,0.25,0.5,0.5,0.25,0.333,0.0,0.243
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,2757,Beno,Udrih,B. Udrih,beno-udrih,,,,15:07,0.152,0.0,0.185,0.0,0.25,0.0,0.0,0.0,0.167,0.143,0.5,0.0,0.333,0.0,0.5,0.125,0.167,0.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201148,Brandan,Wright,B. Wright,brandan-wright,,,,19:49,0.159,0.231,0.167,0.0,0.0,0.333,0.286,0.0,0.375,0.316,0.111,0.0,0.0,0.667,0.0,0.182,0.5,0.226
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,1713,Vince,Carter,V. Carter,vince-carter,,,,15:39,0.135,0.1,0.129,0.5,0.375,0.0,0.0,0.0,0.1,0.077,0.0,0.333,0.333,0.0,0.0,0.222,0.0,0.12
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,203919,Jordan,Adams,J. Adams,jordan-adams,,,,7:36,0.25,0.143,0.154,0.0,0.0,0.667,0.6,0.0,0.4,0.333,0.5,1.0,0.333,0.0,0.0,0.4,0.2,0.235
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,203893,Russ,Smith,R. Smith,russ-smith,,,,6:26,0.467,0.667,0.417,0.5,0.286,0.0,1.0,1.0,0.0,0.143,0.0,0.5,0.0,0.0,1.0,0.25,1.0,0.625
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203084,Harrison,Barnes,H. Barnes,harrison-barnes,F,,,20:09,0.174,0.095,0.139,0.0,0.1,0.571,0.571,0.333,0.1,0.13,0.267,0.143,0.333,0.0,0.0,0.0,0.222,0.148
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203110,Draymond,Green,D. Green,draymond-green,F,,,26:57,0.143,0.148,0.146,0.333,0.25,0.0,0.0,0.0,0.273,0.243,0.421,0.2,0.0,0.3,0.0,0.25,0.083,0.149
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203105,Festus,Ezeli,F. Ezeli,festus-ezeli,C,,,20:26,0.146,0.182,0.143,0.0,0.0,0.273,0.231,0.75,0.292,0.357,0.0,0.125,0.0,0.429,0.5,0.333,0.273,0.175
0021500051,1610612744,Golden State,Warriors,GSW,warriors,202691,Klay,Thompson,K. Thompson,klay-thompson,G,,,26:27,0.21,0.222,0.234,0.222,0.188,0.0,0.0,0.0,0.212,0.189,0.105,0.2,0.0,0.2,0.333,0.0,0.0,0.189
0021500051,1610612744,Golden State,Warriors,GSW,warriors,201939,Stephen,Curry,S. Curry,stephen-curry,G,,,28:24,0.299,0.385,0.314,0.444,0.444,0.462,0.375,0.2,0.061,0.079,0.158,0.3,0.5,0.111,0.0,0.25,0.357,0.405
0021500051,1610612744,Golden State,Warriors,GSW,warriors,2738,Andre,Iguodala,A. Iguodala,andre-iguodala,,,,21:30,0.192,0.158,0.19,0.0,0.273,0.0,0.0,0.143,0.087,0.1,0.308,0.4,0.667,0.167,0.0,0.0,0.0,0.113
0021500051,1610612744,Golden State,Warriors,GSW,warriors,201578,Marreese,Speights,M. Speights,marreese-speights,,,,18:53,0.174,0.154,0.235,0.0,0.0,0.0,0.0,0.167,0.389,0.333,0.091,0.0,0.0,0.0,0.6,0.8,0.1,0.103
0021500051,1610612744,Golden State,Warriors,GSW,warriors,2733,Shaun,Livingston,S. Livingston,shaun-livingston,,,,10:19,0.08,0.222,0.095,0.0,0.0,0.0,0.0,0.0,0.2,0.154,0.333,0.0,0.0,0.5,0.0,0.0,0.0,0.19
0021500051,1610612744,Golden State,Warriors,GSW,warriors,2571,Leandro,Barbosa,L. Barbosa,leandro-barbosa,,,,14:55,0.114,0.071,0.154,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.5,0.333,0.5,0.094
0021500051,1610612744,Golden State,Warriors,GSW,warriors,201575,Brandon,Rush,B. Rush,brandon-rush,,,,13:22,0.281,0.0,0.238,0.0,0.5,0.286,0.286,0.0,0.333,0.286,0.25,0.667,0.0,0.0,0.0,0.2,0.222,0.077
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203949,James Michael,McAdoo,J. McAdoo,james-michael-mcadoo,,,,16:28,0.237,0.333,0.231,0.0,0.0,0.111,0.467,0.333,0.3,0.304,0.091,0.0,0.0,0.0,1.0,0.143,0.4,0.257
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203546,Ian,Clark,I. Clark,ian-clark,,,,12:00,0.25,0.5,0.235,1.0,0.2,0.667,0.429,0.333,0.143,0.176,0.143,0.0,0.0,0.0,0.0,0.0,0.333,0.577
0021500051,1610612744,Golden State,Warriors,GSW,warriors,201574,Jason,Thompson,J. Thompson,jason-thompson,,,,10:10,0.16,0.125,0.188,0.0,0.0,0.0,0.0,0.5,0.231,0.267,0.286,0.5,1.0,1.0,0.0,0.333,0.0,0.083
0021500056,1610612753,Orlando,Magic,ORL,magic,203095,Evan,Fournier,E. Fournier,evan-fournier,F,,,42:45,0.216,0.308,0.241,0.667,0.529,0.222,0.222,0.0,0.125,0.102,0.174,0.143,0.4,0.0,0.111,0.111,0.222,0.323
0021500056,1610612753,Orlando,Magic,ORL,magic,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,29:23,0.169,0.174,0.193,0.167,0.231,0.0,0.0,0.5,0.333,0.371,0.067,0.091,0.25,0.0,0.286,0.364,0.0,0.158
0021500056,1610612753,Orlando,Magic,ORL,magic,202696,Nikola,Vučević,N. Vučević,nikola-vučević,C,,,33:42,0.293,0.357,0.313,0.0,0.0,0.4,0.4,0.444,0.31,0.342,0.176,0.167,0.2,0.5,0.222,0.273,0.286,0.328
0021500056,1610612753,Orlando,Magic,ORL,magic,203506,Victor,Oladipo,V. Oladipo,victor-oladipo,G,,,35:56,0.129,0.125,0.118,0.143,0.188,0.273,0.273,0.0,0.206,0.167,0.143,0.167,0.0,0.333,0.0,0.167,0.3,0.146
0021500056,1610612753,Orlando,Magic,ORL,magic,203901,Elfrid,Payton,E. Payton,elfrid-payton,G,,,29:28,0.243,0.174,0.218,0.0,0.182,0.0,0.0,0.4,0.069,0.118,0.588,0.417,0.25,0.0,0.333,0.222,0.222,0.14
0021500056,1610612753,Orlando,Magic,ORL,magic,201228,C.J.,Watson,C. Watson,cj-watson,,,,20:27,0.065,0.053,0.029,0.0,0.0,0.6,0.6,0.0,0.111,0.091,0.286,0.125,0.0,0.0,0.0,0.0,0.571,0.109
0021500056,1610612753,Orlando,Magic,ORL,magic,1626209,Mario,Hezonja,M. Hezonja,mario-hezonja,,,,14:31,0.139,0.083,0.077,1.0,0.333,0.0,0.0,0.0,0.154,0.125,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.103
0021500056,1610612753,Orlando,Magic,ORL,magic,203932,Aaron,Gordon,A. Gordon,aaron-gordon,,,,4:28,0.25,0.2,0.222,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.2
0021500056,1610612753,Orlando,Magic,ORL,magic,201160,Jason,Smith,J. Smith,jason-smith,,,,16:16,0.278,0.111,0.286,0.0,0.0,0.333,0.333,0.0,0.188,0.167,0.0,0.2,0.0,0.0,1.0,0.222,0.143,0.14
0021500056,1610612753,Orlando,Magic,ORL,magic,203473,Dewayne,Dedmon,D. Dedmon,dewayne-dedmon,,,,12:11,0.185,0.3,0.263,0.0,0.0,0.0,0.0,0.0,0.308,0.286,0.0,0.0,0.0,1.0,0.0,0.333,0.0,0.207
0021500056,1610612753,Orlando,Magic,ORL,magic,203894,Shabazz,Napier,S. Napier,shabazz-napier,,,,0:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500056,1610612753,Orlando,Magic,ORL,magic,101112,Channing,Frye,C. Frye,channing-frye,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500056,1610612753,Orlando,Magic,ORL,magic,203094,Andrew,Nicholson,A. Nicholson,andrew-nicholson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,202337,Luke,Babbitt,L. Babbitt,luke-babbitt,F,,,28:10,0.121,0.188,0.167,0.4,0.3,0.0,0.0,0.0,0.348,0.32,0.1,0.0,0.125,0.0,0.0,0.125,0.0,0.163
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,203076,Anthony,Davis,A. Davis,anthony-davis,F,,,36:16,0.221,0.125,0.185,0.0,0.074,0.5,0.455,0.143,0.286,0.257,0.063,0.2,0.111,0.625,0.0,0.25,0.429,0.187
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201582,Alexis,Ajinca,A. Ajinca,alexis-ajinca,C,,,20:29,0.118,0.133,0.119,0.0,0.0,0.0,0.0,0.2,0.167,0.174,0.083,0.167,0.0,0.667,0.5,0.333,0.0,0.108
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201569,Eric,Gordon,E. Gordon,eric-gordon,G,,,37:49,0.264,0.296,0.275,0.364,0.4,0.071,0.1,0.143,0.033,0.054,0.2,0.333,0.0,0.0,0.0,0.25,0.083,0.266
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,,23:24,0.352,0.235,0.317,0.25,0.176,0.364,0.375,0.0,0.091,0.08,0.364,0.6,0.5,0.143,0.5,0.0,0.444,0.264
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201962,Toney,Douglas,T. Douglas,toney-douglas,,,,19:32,0.163,0.308,0.15,0.0,0.125,0.333,0.2,0.333,0.364,0.353,0.4,0.286,0.4,0.0,0.0,0.556,0.167,0.273
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201583,Ryan,Anderson,R. Anderson,ryan-anderson,,,,26:36,0.262,0.235,0.3,0.375,0.304,0.273,0.267,0.167,0.2,0.19,0.0,0.0,0.429,0.333,1.0,0.091,0.455,0.264
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201967,Dante,Cunningham,D. Cunningham,dante-cunningham,,,,21:11,0.113,0.125,0.119,0.0,0.118,0.167,0.222,0.167,0.278,0.25,0.077,0.0,0.25,0.0,0.0,0.2,0.1,0.114
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,202087,Alonzo,Gee,A. Gee,alonzo-gee,,,,9:57,0.192,0.2,0.2,0.0,0.2,0.0,0.0,0.667,0.0,0.222,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.143
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,202397,Ish,Smith,I. Smith,ish-smith,,,,16:36,0.098,0.1,0.091,0.333,0.1,0.0,0.0,0.2,0.222,0.214,1.0,0.333,0.2,0.0,0.0,0.0,0.0,0.091
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201600,Omer,Asik,O. Asik,omer-asik,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,201960,DeMarre,Carroll,D. Carroll,demarre-carroll,F,,,33:38,0.118,0.036,0.138,0.0,0.222,0.063,0.111,0.333,0.13,0.172,0.071,0.0,0.0,0.25,0.0,0.167,0.188,0.041
0021500057,1610612761,Toronto,Raptors,TOR,raptors,2449,Luis,Scola,L. Scola,luis-scola,F,,,31:19,0.183,0.3,0.241,0.333,0.25,0.0,0.0,0.333,0.385,0.375,0.067,0.0,0.333,0.0,0.0,0.125,0.267,0.257
0021500057,1610612761,Toronto,Raptors,TOR,raptors,202685,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,C,,,33:41,0.205,0.207,0.175,0.0,0.0,0.2,0.227,0.286,0.231,0.242,0.0,0.364,0.0,0.667,0.0,0.2,0.263,0.198
0021500057,1610612761,Toronto,Raptors,TOR,raptors,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,G,,,28:23,0.297,0.286,0.295,0.0,0.0,0.533,0.471,0.167,0.143,0.148,0.182,0.273,0.143,0.0,0.667,0.176,0.385,0.339
0021500057,1610612761,Toronto,Raptors,TOR,raptors,200768,Kyle,Lowry,K. Lowry,kyle-lowry,G,,,36:49,0.247,0.273,0.238,0.8,0.417,0.263,0.238,0.0,0.172,0.139,0.625,0.308,0.429,0.4,0.0,0.222,0.1,0.3
0021500057,1610612761,Toronto,Raptors,TOR,raptors,203082,Terrence,Ross,T. Ross,terrence-ross,,,,22:50,0.167,0.111,0.186,0.0,0.333,0.0,0.0,0.0,0.059,0.045,0.25,0.143,0.333,0.0,0.0,0.455,0.154,0.091
0021500057,1610612761,Toronto,Raptors,TOR,raptors,202687,Bismack,Biyombo,B. Biyombo,bismack-biyombo,,,,13:38,0.212,0.25,0.16,0.0,0.0,0.333,0.5,0.667,0.4,0.462,0.0,0.5,0.0,0.333,0.5,0.273,0.333,0.238
0021500057,1610612761,Toronto,Raptors,TOR,raptors,202709,Cory,Joseph,C. Joseph,cory-joseph,,,,19:58,0.143,0.111,0.094,0.0,0.0,0.267,0.235,0.0,0.0,0.0,0.5,0.286,0.0,0.0,0.0,0.091,0.167,0.171
0021500057,1610612761,Toronto,Raptors,TOR,raptors,202335,Patrick,Patterson,P. Patterson,patrick-patterson,,,,16:41,0.146,0.0,0.214,0.0,0.333,0.0,0.0,0.25,0.364,0.333,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,1626181,Norman,Powell,N. Powell,norman-powell,,,,3:05,0.222,0.5,0.333,0.0,0.5,0.0,0.0,0.0,0.333,0.25,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.5
0021500057,1610612761,Toronto,Raptors,TOR,raptors,203461,Anthony,Bennett,A. Bennett,anthony-bennett,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,201949,James,Johnson,J. Johnson,james-johnson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,1626153,Delon,Wright,D. Wright,delon-wright,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,202718,Chandler,Parsons,C. Parsons,chandler-parsons,F,,,14:17,0.278,0.273,0.214,0.667,0.5,0.333,0.667,0.2,0.1,0.133,0.125,0.5,0.0,0.0,0.0,0.167,0.286,0.321
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,1717,Dirk,Nowitzki,D. Nowitzki,dirk-nowitzki,F,,,35:11,0.159,0.231,0.161,0.5,0.25,0.231,0.167,0.111,0.286,0.233,0.143,0.2,0.333,0.333,0.0,0.059,0.278,0.254
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,2585,Zaza,Pachulia,Z. Pachulia,zaza-pachulia,C,,,28:07,0.121,0.056,0.082,0.0,0.0,0.182,0.133,0.625,0.133,0.304,0.0,0.3,0.0,0.0,0.0,0.333,0.25,0.077
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,202083,Wesley,Matthews,W. Matthews,wesley-matthews,G,,,27:36,0.154,0.158,0.149,0.25,0.25,0.1,0.125,0.125,0.167,0.15,0.333,0.2,0.0,0.0,0.0,0.385,0.235,0.154
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,101114,Deron,Williams,D. Williams,deron-williams,G,,,36:13,0.207,0.16,0.227,0.167,0.263,0.308,0.235,0.091,0.095,0.094,0.25,0.083,0.0,0.0,0.25,0.19,0.125,0.188
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,101109,Raymond,Felton,R. Felton,raymond-felton,,,,19:05,0.191,0.214,0.194,0.0,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.375,0.0,0.0,0.0,0.2,0.0,0.143
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,203939,Dwight,Powell,D. Powell,dwight-powell,,,,25:46,0.246,0.222,0.311,0.0,0.0,0.182,0.133,0.143,0.429,0.357,0.25,0.0,1.0,0.0,0.6,0.133,0.118,0.2
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,2734,Devin,Harris,D. Harris,devin-harris,,,,24:17,0.193,0.231,0.182,0.0,0.2,0.375,0.545,0.286,0.2,0.222,0.143,0.125,1.0,0.667,0.25,0.133,0.5,0.25
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,101111,Charlie,Villanueva,C. Villanueva,charlie-villanueva,,,,4:55,0.267,1.0,0.4,0.0,0.5,0.0,0.0,0.25,0.333,0.286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8
