gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203996,Damien,Inglis,D. Inglis,damien-inglis,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,203953,Jabari,Parker,J. Parker,jabari-parker,,"DND - Post-Surgery, Left Knee",,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500047,1610612749,Milwaukee,Bucks,MIL,bucks,1626173,Rashad,Vaughn,R. Vaughn,rashad-vaughn,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,2207,Joe,Johnson,J. Johnson,joe-johnson,F,,,40:50,5,14,0.357,2,7,0.286,2,2,1.0,1,2,3,6,0,0,0,2,14,-6.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,201152,Thaddeus,Young,T. Young,thaddeus-young,F,,,25:19,6,11,0.545,0,0,0.0,1,1,1.0,2,4,6,5,0,1,1,2,13,12.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,201572,Brook,Lopez,B. Lopez,brook-lopez,F,,,34:24,6,10,0.6,0,1,0.0,6,7,0.857,1,8,9,1,0,2,4,5,18,1.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,203900,Markel,Brown,M. Brown,markel-brown,G,,,25:33,3,7,0.429,1,4,0.25,0,0,0.0,0,2,2,2,0,1,0,2,7,1.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,101127,Jarrett,Jack,J. Jack,jarrett-jack,G,,,34:34,5,11,0.455,1,1,1.0,4,5,0.8,0,3,3,4,0,0,5,3,15,1.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,200745,Andrea,Bargnani,A. Bargnani,andrea-bargnani,F,,,15:41,1,8,0.125,0,1,0.0,3,3,1.0,4,1,5,0,0,0,2,3,5,-15.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,1626178,Rondae,Hollis-Jefferson,R. Hollis-Jefferson,rondae-hollis-jefferson,G,,,4:25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,202711,Bojan,Bogdanović,B. Bogdanović,bojan-bogdanović,F,,,25:09,5,10,0.5,2,4,0.5,2,3,0.667,1,1,2,1,2,0,3,1,14,-15.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,203080,Thomas,Robinson,T. Robinson,thomas-robinson,C,,,9:11,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,2,0,-8.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,203499,Shane,Larkin,S. Larkin,shane-larkin,G,,,18:07,5,5,1.0,0,0,0.0,0,1,0.0,0,3,3,1,1,0,2,1,10,-12.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,201961,Wayne,Ellington,W. Ellington,wayne-ellington,G,,,6:48,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,203508,Sergey,Karasev,S. Karasev,sergey-karasev,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500047,1610612751,Brooklyn,Nets,BKN,nets,202388,Donald,Sloan,D. Sloan,donald-sloan,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,2754,Tony,Allen,T. Allen,tony-allen,G,,,12:05,0,6,0.0,0,2,0.0,0,0,0.0,1,1,2,1,1,1,1,3,0,-8.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,2216,Zach,Randolph,Z. Randolph,zach-randolph,F,,,19:11,2,9,0.222,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,4,-30.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201188,Marc,Gasol,M. Gasol,marc-gasol,F,,,25:40,5,12,0.417,0,0,0.0,3,3,1.0,3,6,9,3,0,1,2,2,13,-32.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201584,Courtney,Lee,C. Lee,courtney-lee,G,,,24:37,2,11,0.182,0,5,0.0,2,3,0.667,1,2,3,0,1,0,0,3,6,-44.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201144,Mike,Conley,M. Conley,mike-conley,G,,,26:27,2,8,0.25,0,2,0.0,6,7,0.857,0,2,2,5,1,0,0,1,10,-41.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201145,Jeff,Green,J. Green,jeff-green,F,,,19:36,1,8,0.125,0,1,0.0,0,0,0.0,1,2,3,1,0,0,3,1,2,-17.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,203210,JaMychal,Green,J. Green,jamychal-green,G,,,21:27,3,8,0.375,0,1,0.0,0,0,0.0,1,3,4,1,1,0,0,1,6,-12.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,2440,Matt,Barnes,M. Barnes,matt-barnes,G,,,26:20,4,12,0.333,1,6,0.167,0,0,0.0,2,4,6,1,1,3,2,4,9,-36.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,2757,Beno,Udrih,B. Udrih,beno-udrih,G,,,15:07,0,5,0.0,0,1,0.0,0,0,0.0,0,2,2,5,1,0,0,1,0,1.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,201148,Brandan,Wright,B. Wright,brandan-wright,F,,,19:49,3,6,0.5,0,0,0.0,1,2,0.5,0,6,6,1,0,2,0,2,7,-12.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,1713,Vince,Carter,V. Carter,vince-carter,C,,,15:39,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,0,1,0,1,2,3,-13.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,203919,Jordan,Adams,J. Adams,jordan-adams,G,,,7:36,1,2,0.5,0,0,0.0,2,3,0.667,0,2,2,3,1,0,1,2,4,4.0
0021500051,1610612763,Memphis,Grizzlies,MEM,grizzlies,203893,Russ,Smith,R. Smith,russ-smith,,,,6:26,2,5,0.4,1,2,0.5,0,2,0.0,1,0,1,0,0,0,1,1,5,-10.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203084,Harrison,Barnes,H. Barnes,harrison-barnes,G,,,20:09,2,5,0.4,0,1,0.0,4,4,1.0,1,2,3,4,1,0,1,0,8,23.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203110,Draymond,Green,D. Green,draymond-green,F,,,26:57,4,7,0.571,3,4,0.75,0,0,0.0,0,9,9,8,0,3,2,2,11,41.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203105,Festus,Ezeli,F. Ezeli,festus-ezeli,C,,,20:26,4,5,0.8,0,0,0.0,3,3,1.0,3,7,10,0,0,3,1,2,11,37.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,202691,Klay,Thompson,K. Thompson,klay-thompson,G,,,26:27,6,11,0.545,2,3,0.667,0,0,0.0,0,7,7,2,0,2,2,0,14,41.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,201939,Stephen,Curry,S. Curry,stephen-curry,G,,,28:24,10,16,0.625,4,8,0.5,6,6,1.0,1,2,3,3,3,1,3,2,30,37.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,2738,Andre,Iguodala,A. Iguodala,andre-iguodala,G,,,21:30,3,8,0.375,0,3,0.0,0,0,0.0,1,2,3,4,2,1,2,0,6,24.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,201578,Marreese,Speights,M. Speights,marreese-speights,G,,,18:53,2,8,0.25,0,0,0.0,0,0,0.0,1,7,8,1,0,0,0,4,4,7.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,2733,Shaun,Livingston,S. Livingston,shaun-livingston,C,,,10:19,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,2,0,1,0,0,4,4.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,2571,Leandro,Barbosa,L. Barbosa,leandro-barbosa,F,,,14:55,1,4,0.25,1,2,0.5,0,0,0.0,0,0,0,2,0,1,0,2,3,8.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,201575,Brandon,Rush,B. Rush,brandon-rush,,,,13:22,0,5,0.0,0,3,0.0,2,4,0.5,0,6,6,2,0,0,2,1,2,6.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203949,James Michael,McAdoo,J. McAdoo,james-michael-mcadoo,C,,,16:28,4,6,0.667,0,0,0.0,1,7,0.143,1,6,7,1,0,0,0,1,9,8.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,203546,Ian,Clark,I. Clark,ian-clark,G,,,12:00,4,4,1.0,1,1,1.0,6,6,1.0,1,2,3,1,0,0,0,0,15,6.0
0021500051,1610612744,Golden State,Warriors,GSW,warriors,201574,Jason,Thompson,J. Thompson,jason-thompson,,,,10:10,1,3,0.333,0,0,0.0,0,0,0.0,1,3,4,2,2,1,1,1,2,8.0
0021500056,1610612753,Orlando,Magic,ORL,magic,203095,Evan,Fournier,E. Fournier,evan-fournier,G,,,42:45,12,20,0.6,4,9,0.444,2,2,1.0,0,5,5,4,2,0,2,2,30,7.0
0021500056,1610612753,Orlando,Magic,ORL,magic,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,29:23,4,11,0.364,1,3,0.333,0,0,0.0,4,9,13,1,1,0,1,4,9,-3.0
0021500056,1610612753,Orlando,Magic,ORL,magic,202696,Nikola,Vučević,N. Vučević,nikola-vučević,G,,,33:42,10,21,0.476,0,0,0.0,2,2,1.0,4,9,13,3,1,1,2,3,22,-4.0
0021500056,1610612753,Orlando,Magic,ORL,magic,203506,Victor,Oladipo,V. Oladipo,victor-oladipo,G,,,35:56,4,8,0.5,1,3,0.333,3,3,1.0,0,7,7,3,0,1,2,2,12,9.0
0021500056,1610612753,Orlando,Magic,ORL,magic,203901,Elfrid,Payton,E. Payton,elfrid-payton,G,,,29:28,4,12,0.333,0,2,0.0,0,0,0.0,2,2,4,10,1,0,5,2,8,4.0
0021500056,1610612753,Orlando,Magic,ORL,magic,201228,C.J.,Watson,C. Watson,cj-watson,F,,,20:27,1,1,1.0,0,0,0.0,3,3,1.0,0,2,2,2,0,0,1,0,5,6.0
0021500056,1610612753,Orlando,Magic,ORL,magic,1626209,Mario,Hezonja,M. Hezonja,mario-hezonja,G,,,14:31,1,2,0.5,1,1,1.0,0,0,0.0,0,2,2,1,0,0,3,0,3,4.0
0021500056,1610612753,Orlando,Magic,ORL,magic,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,,4:28,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,2,2,3.0
0021500056,1610612753,Orlando,Magic,ORL,magic,201160,Jason,Smith,J. Smith,jason-smith,G,,,16:16,2,8,0.25,0,0,0.0,2,2,1.0,0,3,3,0,0,0,1,2,6,12.0
0021500056,1610612753,Orlando,Magic,ORL,magic,203473,Dewayne,Dedmon,D. Dedmon,dewayne-dedmon,C,,,12:11,3,5,0.6,0,0,0.0,0,0,0.0,0,4,4,0,0,1,0,1,6,10.0
0021500056,1610612753,Orlando,Magic,ORL,magic,203894,Shabazz,Napier,S. Napier,shabazz-napier,,,,0:53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3.0
0021500056,1610612753,Orlando,Magic,ORL,magic,101112,Channing,Frye,C. Frye,channing-frye,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500056,1610612753,Orlando,Magic,ORL,magic,203094,Andrew,Nicholson,A. Nicholson,andrew-nicholson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,202337,Luke,Babbitt,L. Babbitt,luke-babbitt,F,,,28:10,3,8,0.375,2,6,0.333,0,0,0.0,0,8,8,1,1,0,0,1,8,-11.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,203076,Anthony,Davis,A. Davis,anthony-davis,F,,,36:16,3,12,0.25,0,2,0.0,8,10,0.8,1,8,9,1,1,5,2,2,14,-2.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201582,Alexis,Ajinca,A. Ajinca,alexis-ajinca,G,,,20:29,2,5,0.4,0,0,0.0,0,0,0.0,1,3,4,1,0,2,1,2,4,-1.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201569,Eric,Gordon,E. Gordon,eric-gordon,G,,,37:49,8,19,0.421,4,12,0.333,1,2,0.5,1,1,2,4,0,0,4,2,21,4.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,,23:24,4,13,0.308,2,3,0.667,4,6,0.667,0,2,2,4,2,1,3,0,14,8.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201962,Toney,Douglas,T. Douglas,toney-douglas,F,,,19:32,4,6,0.667,0,2,0.0,1,1,1.0,2,4,6,4,2,0,2,5,9,-14.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201583,Ryan,Anderson,R. Anderson,ryan-anderson,G,,,26:36,4,15,0.267,3,7,0.429,3,4,0.75,1,3,4,0,3,1,0,1,14,-12.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201967,Dante,Cunningham,D. Cunningham,dante-cunningham,G,,,21:11,2,5,0.4,0,2,0.0,1,2,0.5,1,5,6,1,1,0,0,1,5,1.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,202087,Alonzo,Gee,A. Gee,alonzo-gee,C,,,9:57,1,4,0.25,0,1,0.0,0,0,0.0,2,0,2,0,1,0,1,0,2,-11.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,202397,Ish,Smith,I. Smith,ish-smith,G,,,16:36,1,3,0.333,1,1,1.0,0,0,0.0,1,2,3,7,1,0,1,0,3,-7.0
0021500056,1610612740,New Orleans,Pelicans,NOP,pelicans,201600,Omer,Asik,O. Asik,omer-asik,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,201960,DeMarre,Carroll,D. Carroll,demarre-carroll,F,,,33:38,1,8,0.125,0,2,0.0,1,2,0.5,2,3,5,1,0,1,0,3,3,1.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,2449,Luis,Scola,L. Scola,luis-scola,F,,,31:19,9,13,0.692,1,2,0.5,0,0,0.0,2,10,12,1,2,0,0,2,19,15.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,202685,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,G,,,33:41,6,10,0.6,0,0,0.0,4,5,0.8,2,6,8,0,0,2,4,3,16,16.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,G,,,28:23,6,13,0.462,0,0,0.0,8,8,1.0,1,3,4,2,1,0,3,3,20,12.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,200768,Kyle,Lowry,K. Lowry,kyle-lowry,G,,,36:49,9,15,0.6,4,5,0.8,5,5,1.0,0,5,5,10,3,2,4,4,27,25.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,203082,Terrence,Ross,T. Ross,terrence-ross,F,,,22:50,2,8,0.25,0,4,0.0,0,0,0.0,0,1,1,2,1,0,1,5,4,1.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,202687,Bismack,Biyombo,B. Biyombo,bismack-biyombo,C,,,13:38,2,4,0.5,0,0,0.0,1,2,0.5,2,4,6,0,0,1,2,3,5,-3.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,202709,Cory,Joseph,C. Joseph,cory-joseph,G,,,19:58,1,3,0.333,0,0,0.0,4,4,1.0,0,0,0,2,0,0,2,1,6,-3.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,202335,Patrick,Patterson,P. Patterson,patrick-patterson,G,,,16:41,0,6,0.0,0,3,0.0,0,0,0.0,1,4,5,0,1,0,0,1,0,-4.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,1626181,Norman,Powell,N. Powell,norman-powell,,,,3:05,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-5.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,203461,Anthony,Bennett,A. Bennett,anthony-bennett,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,201949,James,Johnson,J. Johnson,james-johnson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500057,1610612761,Toronto,Raptors,TOR,raptors,1626153,Delon,Wright,D. Wright,delon-wright,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,202718,Chandler,Parsons,C. Parsons,chandler-parsons,F,,,14:17,3,6,0.5,2,3,0.667,1,4,0.25,1,1,2,1,0,0,2,1,9,-2.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,1717,Dirk,Nowitzki,D. Nowitzki,dirk-nowitzki,G,,,35:11,6,10,0.6,3,4,0.75,3,3,1.0,1,6,7,2,1,1,2,1,18,-8.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,2585,Zaza,Pachulia,Z. Pachulia,zaza-pachulia,G,,,28:07,1,4,0.25,0,0,0.0,2,2,1.0,5,2,7,0,0,0,3,5,4,-23.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,202083,Wesley,Matthews,W. Matthews,wesley-matthews,G,,,27:36,3,7,0.429,1,3,0.333,1,2,0.5,1,2,3,3,0,0,2,5,8,-13.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,101114,Deron,Williams,D. Williams,deron-williams,G,,,36:13,4,15,0.267,1,5,0.2,4,4,1.0,1,2,3,4,0,0,1,4,13,-18.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,101109,Raymond,Felton,R. Felton,raymond-felton,F,,,19:05,3,6,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,3,2,6,-2.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,203939,Dwight,Powell,D. Powell,dwight-powell,F,,,25:46,4,14,0.286,0,0,0.0,2,2,1.0,1,9,10,3,2,0,0,2,10,13.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,2734,Devin,Harris,D. Harris,devin-harris,G,,,24:17,3,8,0.375,0,3,0.0,3,6,0.5,2,4,6,1,1,2,1,2,9,-10.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,101111,Charlie,Villanueva,C. Villanueva,charlie-villanueva,,,,4:55,2,4,0.5,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,2,4,-6.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,200826,J.J.,Barea,J. Barea,jj-barea,F,,,23:12,3,10,0.3,0,3,0.0,2,2,1.0,1,1,2,6,1,0,1,1,8,10.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,1626257,Salah,Mejri,S. Mejri,salah-mejri,,,,0:42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,1626147,Justin,Anderson,J. Anderson,justin-anderson,,,,0:42,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2.0
0021500057,1610612742,Dallas,Mavericks,DAL,mavericks,202379,Jeremy,Evans,J. Evans,jeremy-evans,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,201568,Danilo,Gallinari,D. Gallinari,danilo-gallinari,F,,,34:33,6,12,0.5,0,0,0.0,9,10,0.9,4,4,8,3,1,1,0,1,21,9.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,202702,Kenneth,Faried,K. Faried,kenneth-faried,F,,,39:52,10,13,0.769,0,0,0.0,8,8,1.0,4,11,15,1,0,0,4,2,28,6.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,201581,JJ,Hickson,J. Hickson,jj-hickson,G,,,24:41,8,9,0.889,0,0,0.0,1,3,0.333,1,6,7,2,0,2,0,4,17,10.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,203914,Gary,Harris,G. Harris,gary-harris,G,,,21:43,5,9,0.556,1,3,0.333,0,1,0.0,0,3,3,2,2,0,0,1,11,0.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,1626144,Emmanuel,Mudiay,E. Mudiay,emmanuel-mudiay,G,,,31:28,3,13,0.231,3,4,0.75,3,3,1.0,1,1,2,10,1,1,6,4,12,10.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,201589,Darrell,Arthur,D. Arthur,darrell-arthur,G,,,15:56,1,5,0.2,0,1,0.0,0,0,0.0,0,4,4,1,0,1,0,2,2,-1.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,2749,Jameer,Nelson,J. Nelson,jameer-nelson,F,,,25:50,1,7,0.143,0,3,0.0,2,2,1.0,0,4,4,9,0,0,3,4,4,9.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,203115,Will,Barton,W. Barton,will-barton,G,,,21:28,3,6,0.5,0,2,0.0,4,4,1.0,1,3,4,1,1,1,0,2,10,3.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,2034,Mike,Miller,M. Miller,mike-miller,C,,,8:20,3,4,0.75,3,4,0.75,0,0,0.0,0,2,2,0,0,0,0,1,9,5.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,200751,Randy,Foye,R. Foye,randy-foye,G,,,16:09,3,7,0.429,0,3,0.0,0,0,0.0,0,0,0,1,0,1,1,2,6,4.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,203475,Erick,Green,E. Green,erick-green,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,,DND - Low back strain.,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500059,1610612743,Denver,Nuggets,DEN,nuggets,203530,Joffrey,Lauvergne,J. Lauvergne,joffrey-lauvergne,,DND - Low back strain.,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500059,1610612747,Los Angeles,Lakers,LAL,lakers,977,Kobe,Bryant,K. Bryant,kobe-bryant,G,,,29:10,4,11,0.364,1,5,0.2,2,3,0.667,1,1,2,5,2,0,1,5,11,-4.0
0021500059,1610612747,Los Angeles,Lakers,LAL,lakers,203944,Julius,Randle,J. Randle,julius-randle,G,,,32:19,7,14,0.5,0,0,0.0,2,3,0.667,0,5,5,2,1,1,2,2,16,-7.0
0021500059,1610612747,Los Angeles,Lakers,LAL,lakers,201579,Roy,Hibbert,R. Hibbert,roy-hibbert,C,,,17:28,2,3,0.667,0,0,0.0,2,2,1.0,1,1,2,0,0,2,0,2,6,1.0
0021500059,1610612747,Los Angeles,Lakers,LAL,lakers,203903,Jordan,Clarkson,J. Clarkson,jordan-clarkson,G,,,37:12,12,19,0.632,4,6,0.667,2,3,0.667,1,2,3,2,1,0,0,2,30,-9.0
0021500059,1610612747,Los Angeles,Lakers,LAL,lakers,1626156,D'Angelo,Russell,D. Russell,dangelo-russell,G,,,20:25,3,11,0.273,1,5,0.2,0,0,0.0,0,2,2,6,0,0,1,4,7,-2.0
0021500059,1610612747,Los Angeles,Lakers,LAL,lakers,101138,Brandon,Bass,B. Bass,brandon-bass,G,,,18:42,0,4,0.0,0,0,0.0,2,2,1.0,6,1,7,0,1,0,3,2,2,-8.0
