date,home_team,away_team,home_score,away_score,home_odds,away_odds,url,sport,tournament,season,handicap,comment
2025-06-23,Oklahoma City Thunder,Indiana Pacers,,103,1.39,3.05,https://www.oddsportal.com/basketball/usa/nba-2024-2025/oklahoma-city-thunder-indiana-pacers-YasLoKTi/,nba,NBA,2024/2025,"{""196.5"": {""label"": 196.5, ""odds_over"": 1.13, ""odds_under"": 5.3}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.14, ""odds_under"": 5.0}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.16, ""odds_under"": 4.65}, ""199.5"": {""label"": 199.5, ""odds_over"": 1.18, ""odds_under"": 4.35}, ""200.5"": {""label"": 200.5, ""odds_over"": 1.2, ""odds_under"": 4.03}, ""201.5"": {""label"": 201.5, ""odds_over"": 1.22, ""odds_under"": 3.85}, ""202.5"": {""label"": 202.5, ""odds_over"": 1.25, ""odds_under"": 3.62}, ""203.5"": {""label"": 203.5, ""odds_over"": 1.28, ""odds_under"": 3.4}, ""204.5"": {""label"": 204.5, ""odds_over"": 1.31, ""odds_under"": 3.2}, ""205.5"": {""label"": 205.5, ""odds_over"": 1.35, ""odds_under"": 3.02}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.39, ""odds_under"": 2.87}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.43, ""odds_under"": 2.72}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.47, ""odds_under"": 2.57}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.53, ""odds_under"": 2.44}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.58, ""odds_under"": 2.34}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.64, ""odds_under"": 2.26}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.7, ""odds_under"": 2.16}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.78, ""odds_under"": 2.05}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.84, ""odds_under"": 1.98}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.91, ""odds_under"": 1.9}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.99, ""odds_under"": 1.83}, ""217.5"": {""label"": 217.5, ""odds_over"": 2.08, ""odds_under"": 1.75}, ""218.5"": {""label"": 218.5, ""odds_over"": 2.15, ""odds_under"": 1.68}, ""219.5"": {""label"": 219.5, ""odds_over"": 2.25, ""odds_under"": 1.62}, ""220.5"": {""label"": 220.5, ""odds_over"": 2.36, ""odds_under"": 1.56}, ""221.5"": {""label"": 221.5, ""odds_over"": 2.47, ""odds_under"": 1.51}, ""222.5"": {""label"": 222.5, ""odds_over"": 2.59, ""odds_under"": 1.46}, ""223.5"": {""label"": 223.5, ""odds_over"": 2.72, ""odds_under"": 1.43}, ""224.5"": {""label"": 224.5, ""odds_over"": 2.86, ""odds_under"": 1.39}, ""225.5"": {""label"": 225.5, ""odds_over"": 3.02, ""odds_under"": 1.35}, ""226.5"": {""label"": 226.5, ""odds_over"": 3.2, ""odds_under"": 1.31}, ""227.5"": {""label"": 227.5, ""odds_over"": 3.37, ""odds_under"": 1.28}, ""228.5"": {""label"": 228.5, ""odds_over"": 3.57, ""odds_under"": 1.25}, ""229.5"": {""label"": 229.5, ""odds_over"": 3.8, ""odds_under"": 1.23}, ""230.5"": {""label"": 230.5, ""odds_over"": 3.97, ""odds_under"": 1.21}, ""231.5"": {""label"": 231.5, ""odds_over"": 4.15, ""odds_under"": 1.2}, ""232.5"": {""label"": 232.5, ""odds_over"": 4.35, ""odds_under"": 1.18}, ""233.5"": {""label"": 233.5, ""odds_over"": 4.65, ""odds_under"": 1.16}, ""234.5"": {""label"": 234.5, ""odds_over"": 4.9, ""odds_under"": 1.15}, ""235.5"": {""label"": 235.5, ""odds_over"": 5.2, ""odds_under"": 1.13}}",
2025-06-20,Indiana Pacers,Oklahoma City Thunder,,108,2.74,1.47,https://www.oddsportal.com/basketball/usa/nba-2024-2025/indiana-pacers-oklahoma-city-thunder-O8I9XglL/,nba,NBA,2024/2025,"{""203.5"": {""label"": 203.5, ""odds_over"": 1.13, ""odds_under"": 5.2}, ""204.5"": {""label"": 204.5, ""odds_over"": 1.14, ""odds_under"": 5.0}, ""205.5"": {""label"": 205.5, ""odds_over"": 1.16, ""odds_under"": 4.7}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.18, ""odds_under"": 4.45}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.2, ""odds_under"": 4.05}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.22, ""odds_under"": 3.85}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.25, ""odds_under"": 3.62}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.28, ""odds_under"": 3.42}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.31, ""odds_under"": 3.23}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.34, ""odds_under"": 3.08}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.38, ""odds_under"": 2.89}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.42, ""odds_under"": 2.76}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.46, ""odds_under"": 2.62}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.51, ""odds_under"": 2.49}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.55, ""odds_under"": 2.37}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.61, ""odds_under"": 2.27}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.69, ""odds_under"": 2.19}, ""220.5"": {""label"": 220.5, ""odds_over"": 1.74, ""odds_under"": 2.11}, ""221.5"": {""label"": 221.5, ""odds_over"": 1.8, ""odds_under"": 2.01}, ""222.5"": {""label"": 222.5, ""odds_over"": 1.88, ""odds_under"": 1.94}, ""223.5"": {""label"": 223.5, ""odds_over"": 1.95, ""odds_under"": 1.87}, ""224.5"": {""label"": 224.5, ""odds_over"": 2.03, ""odds_under"": 1.8}, ""225.5"": {""label"": 225.5, ""odds_over"": 2.11, ""odds_under"": 1.74}, ""226.5"": {""label"": 226.5, ""odds_over"": 2.17, ""odds_under"": 1.67}, ""227.5"": {""label"": 227.5, ""odds_over"": 2.28, ""odds_under"": 1.6}, ""228.5"": {""label"": 228.5, ""odds_over"": 2.38, ""odds_under"": 1.56}, ""229.5"": {""label"": 229.5, ""odds_over"": 2.48, ""odds_under"": 1.5}, ""230.5"": {""label"": 230.5, ""odds_over"": 2.6, ""odds_under"": 1.46}, ""231.5"": {""label"": 231.5, ""odds_over"": 2.74, ""odds_under"": 1.42}, ""232.5"": {""label"": 232.5, ""odds_over"": 2.88, ""odds_under"": 1.38}, ""233.5"": {""label"": 233.5, ""odds_over"": 3.03, ""odds_under"": 1.35}, ""234.5"": {""label"": 234.5, ""odds_over"": 3.18, ""odds_under"": 1.31}, ""235.5"": {""label"": 235.5, ""odds_over"": 3.37, ""odds_under"": 1.28}, ""236.5"": {""label"": 236.5, ""odds_over"": 3.55, ""odds_under"": 1.26}, ""237.5"": {""label"": 237.5, ""odds_over"": 3.75, ""odds_under"": 1.23}, ""238.5"": {""label"": 238.5, ""odds_over"": 3.97, ""odds_under"": 1.21}, ""239.5"": {""label"": 239.5, ""odds_over"": 4.1, ""odds_under"": 1.2}, ""240.5"": {""label"": 240.5, ""odds_over"": 4.35, ""odds_under"": 1.18}, ""241.5"": {""label"": 241.5, ""odds_over"": 4.6, ""odds_under"": 1.17}, ""242.5"": {""label"": 242.5, ""odds_over"": 4.9, ""odds_under"": 1.15}, ""243.5"": {""label"": 243.5, ""odds_over"": 5.2, ""odds_under"": 1.13}}",
2025-06-17,Oklahoma City Thunder,Indiana Pacers,,120,1.26,4.00,https://www.oddsportal.com/basketball/usa/nba-2024-2025/oklahoma-city-thunder-indiana-pacers-vwOOlokg/,nba,NBA,2024/2025,"{""203.5"": {""label"": 203.5, ""odds_over"": 1.13, ""odds_under"": 5.3}, ""204.5"": {""label"": 204.5, ""odds_over"": 1.14, ""odds_under"": 5.0}, ""205.5"": {""label"": 205.5, ""odds_over"": 1.16, ""odds_under"": 4.7}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.18, ""odds_under"": 4.45}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.2, ""odds_under"": 4.15}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.21, ""odds_under"": 3.97}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.23, ""odds_under"": 3.77}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.26, ""odds_under"": 3.53}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.29, ""odds_under"": 3.33}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.32, ""odds_under"": 3.17}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.35, ""odds_under"": 2.98}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.4, ""odds_under"": 2.83}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.44, ""odds_under"": 2.68}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.48, ""odds_under"": 2.57}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.53, ""odds_under"": 2.43}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.58, ""odds_under"": 2.32}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.63, ""odds_under"": 2.23}, ""220.5"": {""label"": 220.5, ""odds_over"": 1.71, ""odds_under"": 2.16}, ""221.5"": {""label"": 221.5, ""odds_over"": 1.77, ""odds_under"": 2.07}, ""222.5"": {""label"": 222.5, ""odds_over"": 1.83, ""odds_under"": 1.99}, ""223.5"": {""label"": 223.5, ""odds_over"": 1.91, ""odds_under"": 1.9}, ""224.5"": {""label"": 224.5, ""odds_over"": 1.99, ""odds_under"": 1.83}, ""225.5"": {""label"": 225.5, ""odds_over"": 2.07, ""odds_under"": 1.77}, ""226.5"": {""label"": 226.5, ""odds_over"": 2.15, ""odds_under"": 1.71}, ""227.5"": {""label"": 227.5, ""odds_over"": 2.23, ""odds_under"": 1.63}, ""228.5"": {""label"": 228.5, ""odds_over"": 2.33, ""odds_under"": 1.58}, ""229.5"": {""label"": 229.5, ""odds_over"": 2.44, ""odds_under"": 1.53}, ""230.5"": {""label"": 230.5, ""odds_over"": 2.56, ""odds_under"": 1.48}, ""231.5"": {""label"": 231.5, ""odds_over"": 2.67, ""odds_under"": 1.44}, ""232.5"": {""label"": 232.5, ""odds_over"": 2.82, ""odds_under"": 1.4}, ""233.5"": {""label"": 233.5, ""odds_over"": 2.93, ""odds_under"": 1.36}, ""234.5"": {""label"": 234.5, ""odds_over"": 3.1, ""odds_under"": 1.33}, ""235.5"": {""label"": 235.5, ""odds_over"": 3.3, ""odds_under"": 1.29}, ""236.5"": {""label"": 236.5, ""odds_over"": 3.45, ""odds_under"": 1.27}, ""237.5"": {""label"": 237.5, ""odds_over"": 3.65, ""odds_under"": 1.25}, ""238.5"": {""label"": 238.5, ""odds_over"": 3.87, ""odds_under"": 1.22}, ""239.5"": {""label"": 239.5, ""odds_over"": 4.07, ""odds_under"": 1.2}, ""240.5"": {""label"": 240.5, ""odds_over"": 4.45, ""odds_under"": 1.18}, ""241.5"": {""label"": 241.5, ""odds_over"": 4.7, ""odds_under"": 1.16}, ""242.5"": {""label"": 242.5, ""odds_over"": 5.0, ""odds_under"": 1.14}, ""243.5"": {""label"": 243.5, ""odds_over"": 5.3, ""odds_under"": 1.13}}",
2025-06-14,Indiana Pacers,Oklahoma City Thunder,104,111,2.91,1.43,https://www.oddsportal.com/basketball/usa/nba-2024-2025/indiana-pacers-oklahoma-city-thunder-UJr9LChJ/,nba,NBA,2024/2025,"{""208.5"": {""label"": 208.5, ""odds_over"": 1.15, ""odds_under"": 4.9}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.16, ""odds_under"": 4.65}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.18, ""odds_under"": 4.4}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.2, ""odds_under"": 4.15}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.21, ""odds_under"": 3.93}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.23, ""odds_under"": 3.73}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.26, ""odds_under"": 3.5}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.29, ""odds_under"": 3.3}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.32, ""odds_under"": 3.15}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.36, ""odds_under"": 2.98}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.4, ""odds_under"": 2.83}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.44, ""odds_under"": 2.68}, ""220.5"": {""label"": 220.5, ""odds_over"": 1.48, ""odds_under"": 2.57}, ""221.5"": {""label"": 221.5, ""odds_over"": 1.53, ""odds_under"": 2.44}, ""222.5"": {""label"": 222.5, ""odds_over"": 1.58, ""odds_under"": 2.33}, ""223.5"": {""label"": 223.5, ""odds_over"": 1.63, ""odds_under"": 2.23}, ""224.5"": {""label"": 224.5, ""odds_over"": 1.69, ""odds_under"": 2.16}, ""225.5"": {""label"": 225.5, ""odds_over"": 1.76, ""odds_under"": 2.07}, ""226.5"": {""label"": 226.5, ""odds_over"": 1.82, ""odds_under"": 2.0}, ""227.5"": {""label"": 227.5, ""odds_over"": 1.89, ""odds_under"": 1.92}, ""228.5"": {""label"": 228.5, ""odds_over"": 1.96, ""odds_under"": 1.85}, ""229.5"": {""label"": 229.5, ""odds_over"": 2.04, ""odds_under"": 1.78}, ""230.5"": {""label"": 230.5, ""odds_over"": 2.13, ""odds_under"": 1.73}, ""231.5"": {""label"": 231.5, ""odds_over"": 2.19, ""odds_under"": 1.65}, ""232.5"": {""label"": 232.5, ""odds_over"": 2.29, ""odds_under"": 1.6}, ""233.5"": {""label"": 233.5, ""odds_over"": 2.39, ""odds_under"": 1.55}, ""234.5"": {""label"": 234.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""235.5"": {""label"": 235.5, ""odds_over"": 2.63, ""odds_under"": 1.45}, ""236.5"": {""label"": 236.5, ""odds_over"": 2.74, ""odds_under"": 1.42}, ""237.5"": {""label"": 237.5, ""odds_over"": 2.88, ""odds_under"": 1.39}, ""238.5"": {""label"": 238.5, ""odds_over"": 3.05, ""odds_under"": 1.35}, ""239.5"": {""label"": 239.5, ""odds_over"": 3.2, ""odds_under"": 1.32}, ""240.5"": {""label"": 240.5, ""odds_over"": 3.37, ""odds_under"": 1.29}, ""241.5"": {""label"": 241.5, ""odds_over"": 3.53, ""odds_under"": 1.26}, ""242.5"": {""label"": 242.5, ""odds_over"": 3.73, ""odds_under"": 1.23}, ""243.5"": {""label"": 243.5, ""odds_over"": 3.95, ""odds_under"": 1.21}, ""244.5"": {""label"": 244.5, ""odds_over"": 4.35, ""odds_under"": 1.18}, ""245.5"": {""label"": 245.5, ""odds_over"": 4.6, ""odds_under"": 1.16}, ""246.5"": {""label"": 246.5, ""odds_over"": 4.9, ""odds_under"": 1.15}, ""247.5"": {""label"": 247.5, ""odds_over"": 5.2, ""odds_under"": 1.13}, ""248.5"": {""label"": 248.5, ""odds_over"": 5.2, ""odds_under"": 1.13}}",
2025-06-12,Indiana Pacers,Oklahoma City Thunder,,116,2.83,1.44,https://www.oddsportal.com/basketball/usa/nba-2024-2025/indiana-pacers-oklahoma-city-thunder-xCQ1NYN6/,nba,NBA,2024/2025,"{""207.5"": {""label"": 207.5, ""odds_over"": 1.14, ""odds_under"": 5.1}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.15, ""odds_under"": 4.85}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.17, ""odds_under"": 4.5}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.19, ""odds_under"": 4.25}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.21, ""odds_under"": 3.98}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.23, ""odds_under"": 3.75}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.26, ""odds_under"": 3.53}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.29, ""odds_under"": 3.33}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.32, ""odds_under"": 3.13}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.36, ""odds_under"": 2.98}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.4, ""odds_under"": 2.82}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.43, ""odds_under"": 2.68}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.48, ""odds_under"": 2.57}, ""220.5"": {""label"": 220.5, ""odds_over"": 1.53, ""odds_under"": 2.44}, ""221.5"": {""label"": 221.5, ""odds_over"": 1.58, ""odds_under"": 2.34}, ""222.5"": {""label"": 222.5, ""odds_over"": 1.62, ""odds_under"": 2.24}, ""223.5"": {""label"": 223.5, ""odds_over"": 1.7, ""odds_under"": 2.13}, ""224.5"": {""label"": 224.5, ""odds_over"": 1.76, ""odds_under"": 2.07}, ""225.5"": {""label"": 225.5, ""odds_over"": 1.83, ""odds_under"": 1.98}, ""226.5"": {""label"": 226.5, ""odds_over"": 1.9, ""odds_under"": 1.91}, ""227.5"": {""label"": 227.5, ""odds_over"": 1.97, ""odds_under"": 1.84}, ""228.5"": {""label"": 228.5, ""odds_over"": 2.05, ""odds_under"": 1.78}, ""229.5"": {""label"": 229.5, ""odds_over"": 2.15, ""odds_under"": 1.71}, ""230.5"": {""label"": 230.5, ""odds_over"": 2.23, ""odds_under"": 1.66}, ""231.5"": {""label"": 231.5, ""odds_over"": 2.31, ""odds_under"": 1.59}, ""232.5"": {""label"": 232.5, ""odds_over"": 2.42, ""odds_under"": 1.54}, ""233.5"": {""label"": 233.5, ""odds_over"": 2.52, ""odds_under"": 1.49}, ""234.5"": {""label"": 234.5, ""odds_over"": 2.65, ""odds_under"": 1.45}, ""235.5"": {""label"": 235.5, ""odds_over"": 2.77, ""odds_under"": 1.41}, ""236.5"": {""label"": 236.5, ""odds_over"": 2.91, ""odds_under"": 1.38}, ""237.5"": {""label"": 237.5, ""odds_over"": 3.05, ""odds_under"": 1.34}, ""238.5"": {""label"": 238.5, ""odds_over"": 3.25, ""odds_under"": 1.31}, ""239.5"": {""label"": 239.5, ""odds_over"": 3.4, ""odds_under"": 1.28}, ""240.5"": {""label"": 240.5, ""odds_over"": 3.6, ""odds_under"": 1.25}, ""241.5"": {""label"": 241.5, ""odds_over"": 3.8, ""odds_under"": 1.23}, ""242.5"": {""label"": 242.5, ""odds_over"": 3.9, ""odds_under"": 1.22}, ""243.5"": {""label"": 243.5, ""odds_over"": 4.15, ""odds_under"": 1.2}, ""244.5"": {""label"": 244.5, ""odds_over"": 4.35, ""odds_under"": 1.18}, ""245.5"": {""label"": 245.5, ""odds_over"": 4.65, ""odds_under"": 1.16}, ""246.5"": {""label"": 246.5, ""odds_over"": 4.9, ""odds_under"": 1.15}}",
2025-06-09,Oklahoma City Thunder,Indiana Pacers,,123,1.17,5.24,https://www.oddsportal.com/basketball/usa/nba-2024-2025/oklahoma-city-thunder-indiana-pacers-tpXhPfgf/,nba,NBA,2024/2025,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.14, ""odds_under"": 5.0}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.16, ""odds_under"": 4.7}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.18, ""odds_under"": 4.45}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.2, ""odds_under"": 4.2}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.21, ""odds_under"": 3.9}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.24, ""odds_under"": 3.67}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.27, ""odds_under"": 3.47}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.3, ""odds_under"": 3.27}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.33, ""odds_under"": 3.12}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.37, ""odds_under"": 2.92}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.4, ""odds_under"": 2.77}, ""220.5"": {""label"": 220.5, ""odds_over"": 1.45, ""odds_under"": 2.66}, ""221.5"": {""label"": 221.5, ""odds_over"": 1.49, ""odds_under"": 2.52}, ""222.5"": {""label"": 222.5, ""odds_over"": 1.53, ""odds_under"": 2.41}, ""223.5"": {""label"": 223.5, ""odds_over"": 1.59, ""odds_under"": 2.31}, ""224.5"": {""label"": 224.5, ""odds_over"": 1.64, ""odds_under"": 2.2}, ""225.5"": {""label"": 225.5, ""odds_over"": 1.72, ""odds_under"": 2.14}, ""226.5"": {""label"": 226.5, ""odds_over"": 1.77, ""odds_under"": 2.05}, ""227.5"": {""label"": 227.5, ""odds_over"": 1.85, ""odds_under"": 1.96}, ""228.5"": {""label"": 228.5, ""odds_over"": 1.92, ""odds_under"": 1.9}, ""229.5"": {""label"": 229.5, ""odds_over"": 1.99, ""odds_under"": 1.82}, ""230.5"": {""label"": 230.5, ""odds_over"": 2.07, ""odds_under"": 1.76}, ""231.5"": {""label"": 231.5, ""odds_over"": 2.16, ""odds_under"": 1.7}, ""232.5"": {""label"": 232.5, ""odds_over"": 2.23, ""odds_under"": 1.63}, ""233.5"": {""label"": 233.5, ""odds_over"": 2.33, ""odds_under"": 1.57}, ""234.5"": {""label"": 234.5, ""odds_over"": 2.44, ""odds_under"": 1.53}, ""235.5"": {""label"": 235.5, ""odds_over"": 2.55, ""odds_under"": 1.48}, ""236.5"": {""label"": 236.5, ""odds_over"": 2.66, ""odds_under"": 1.44}, ""237.5"": {""label"": 237.5, ""odds_over"": 2.81, ""odds_under"": 1.4}, ""238.5"": {""label"": 238.5, ""odds_over"": 2.95, ""odds_under"": 1.36}, ""239.5"": {""label"": 239.5, ""odds_over"": 3.12, ""odds_under"": 1.33}, ""240.5"": {""label"": 240.5, ""odds_over"": 3.27, ""odds_under"": 1.3}, ""241.5"": {""label"": 241.5, ""odds_over"": 3.45, ""odds_under"": 1.27}, ""242.5"": {""label"": 242.5, ""odds_over"": 3.63, ""odds_under"": 1.25}, ""243.5"": {""label"": 243.5, ""odds_over"": 3.87, ""odds_under"": 1.22}, ""244.5"": {""label"": 244.5, ""odds_over"": 4.03, ""odds_under"": 1.2}, ""245.5"": {""label"": 245.5, ""odds_over"": 4.35, ""odds_under"": 1.18}, ""246.5"": {""label"": 246.5, ""odds_over"": 4.65, ""odds_under"": 1.16}, ""247.5"": {""label"": 247.5, ""odds_over"": 4.9, ""odds_under"": 1.15}, ""248.5"": {""label"": 248.5, ""odds_over"": 5.2, ""odds_under"": 1.13}}",
2025-06-06,Oklahoma City Thunder,Indiana Pacers,110,111,1.21,4.55,https://www.oddsportal.com/basketball/usa/nba-2024-2025/oklahoma-city-thunder-indiana-pacers-8WYpRGOs/,nba,NBA,2024/2025,"{""210.5"": {""label"": 210.5, ""odds_over"": 1.14, ""odds_under"": 5.1}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.15, ""odds_under"": 4.85}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.17, ""odds_under"": 4.55}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.19, ""odds_under"": 4.3}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.2, ""odds_under"": 4.02}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.23, ""odds_under"": 3.77}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.26, ""odds_under"": 3.57}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.29, ""odds_under"": 3.37}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.32, ""odds_under"": 3.17}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.35, ""odds_under"": 3.02}, ""220.5"": {""label"": 220.5, ""odds_over"": 1.39, ""odds_under"": 2.87}, ""221.5"": {""label"": 221.5, ""odds_over"": 1.43, ""odds_under"": 2.72}, ""222.5"": {""label"": 222.5, ""odds_over"": 1.47, ""odds_under"": 2.57}, ""223.5"": {""label"": 223.5, ""odds_over"": 1.53, ""odds_under"": 2.46}, ""224.5"": {""label"": 224.5, ""odds_over"": 1.56, ""odds_under"": 2.35}, ""225.5"": {""label"": 225.5, ""odds_over"": 1.63, ""odds_under"": 2.24}, ""226.5"": {""label"": 226.5, ""odds_over"": 1.68, ""odds_under"": 2.15}, ""227.5"": {""label"": 227.5, ""odds_over"": 1.75, ""odds_under"": 2.08}, ""228.5"": {""label"": 228.5, ""odds_over"": 1.82, ""odds_under"": 2.0}, ""229.5"": {""label"": 229.5, ""odds_over"": 1.89, ""odds_under"": 1.92}, ""230.5"": {""label"": 230.5, ""odds_over"": 1.96, ""odds_under"": 1.85}, ""231.5"": {""label"": 231.5, ""odds_over"": 2.04, ""odds_under"": 1.79}, ""232.5"": {""label"": 232.5, ""odds_over"": 2.12, ""odds_under"": 1.72}, ""233.5"": {""label"": 233.5, ""odds_over"": 2.22, ""odds_under"": 1.66}, ""234.5"": {""label"": 234.5, ""odds_over"": 2.27, ""odds_under"": 1.61}, ""235.5"": {""label"": 235.5, ""odds_over"": 2.38, ""odds_under"": 1.55}, ""236.5"": {""label"": 236.5, ""odds_over"": 2.49, ""odds_under"": 1.5}, ""237.5"": {""label"": 237.5, ""odds_over"": 2.62, ""odds_under"": 1.46}, ""238.5"": {""label"": 238.5, ""odds_over"": 2.74, ""odds_under"": 1.42}, ""239.5"": {""label"": 239.5, ""odds_over"": 2.88, ""odds_under"": 1.38}, ""240.5"": {""label"": 240.5, ""odds_over"": 3.0, ""odds_under"": 1.35}, ""241.5"": {""label"": 241.5, ""odds_over"": 3.17, ""odds_under"": 1.32}, ""242.5"": {""label"": 242.5, ""odds_over"": 3.35, ""odds_under"": 1.29}, ""243.5"": {""label"": 243.5, ""odds_over"": 3.52, ""odds_under"": 1.26}, ""244.5"": {""label"": 244.5, ""odds_over"": 3.72, ""odds_under"": 1.23}, ""245.5"": {""label"": 245.5, ""odds_over"": 3.93, ""odds_under"": 1.21}, ""246.5"": {""label"": 246.5, ""odds_over"": 4.2, ""odds_under"": 1.19}, ""247.5"": {""label"": 247.5, ""odds_over"": 4.45, ""odds_under"": 1.18}, ""248.5"": {""label"": 248.5, ""odds_over"": 4.75, ""odds_under"": 1.16}, ""249.5"": {""label"": 249.5, ""odds_over"": 5.0, ""odds_under"": 1.14}, ""250.5"": {""label"": 250.5, ""odds_over"": 5.0, ""odds_under"": 1.14}}",
