date,home_team,away_team,home_score,away_score,home_odds,away_odds,url,sport,tournament,season,handicap,comment
2011-06-13,Miami Heat,Dallas Mavericks,95,105,1.40,3.05,https://www.oddsportal.com/basketball/usa/nba-2010-2011/miami-heat-dallas-mavericks-6qBHOVJD/,nba,NBA,2010/2011,"{""179.5"": {""label"": 179.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""180.5"": {""label"": 180.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""181.5"": {""label"": 181.5, ""odds_over"": 1.53, ""odds_under"": 2.38}, ""182.5"": {""label"": 182.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""184.5"": {""label"": 184.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""185.5"": {""label"": 185.5, ""odds_over"": 1.8, ""odds_under"": 1.98}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""188.5"": {""label"": 188.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""189.5"": {""label"": 189.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""190.5"": {""label"": 190.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""191.5"": {""label"": 191.5, ""odds_over"": 2.38, ""odds_under"": 1.53}, ""192.5"": {""label"": 192.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""193.5"": {""label"": 193.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2011-06-10,Dallas Mavericks,Miami Heat,,112,1.90,1.90,https://www.oddsportal.com/basketball/usa/nba-2010-2011/dallas-mavericks-miami-heat-r18Y0c8g/,nba,NBA,2010/2011,"{""177.5"": {""label"": 177.5, ""odds_over"": 1.41, ""odds_under"": 2.7}, ""178.5"": {""label"": 178.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""179.5"": {""label"": 179.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""180.5"": {""label"": 180.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""181.5"": {""label"": 181.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""182.5"": {""label"": 182.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.8, ""odds_under"": 1.98}, ""184.5"": {""label"": 184.5, ""odds_over"": 1.92, ""odds_under"": 1.89}, ""185.5"": {""label"": 185.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""186.5"": {""label"": 186.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""187.5"": {""label"": 187.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""188.5"": {""label"": 188.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""189.5"": {""label"": 189.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""190.5"": {""label"": 190.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""191.5"": {""label"": 191.5, ""odds_over"": 2.7, ""odds_under"": 1.41}}",
2011-06-08,Dallas Mavericks,Miami Heat,,86,1.68,2.24,https://www.oddsportal.com/basketball/usa/nba-2010-2011/dallas-mavericks-miami-heat-2J0tAxiE/,nba,NBA,2010/2011,"{""180.5"": {""label"": 180.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""181.5"": {""label"": 181.5, ""odds_over"": 1.5, ""odds_under"": 2.5}, ""182.5"": {""label"": 182.5, ""odds_over"": 1.55, ""odds_under"": 2.29}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""184.5"": {""label"": 184.5, ""odds_over"": 1.71, ""odds_under"": 2.04}, ""185.5"": {""label"": 185.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.89, ""odds_under"": 1.92}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""188.5"": {""label"": 188.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""189.5"": {""label"": 189.5, ""odds_over"": 2.04, ""odds_under"": 1.71}, ""190.5"": {""label"": 190.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""191.5"": {""label"": 191.5, ""odds_over"": 2.29, ""odds_under"": 1.55}, ""192.5"": {""label"": 192.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""193.5"": {""label"": 193.5, ""odds_over"": 2.62, ""odds_under"": 1.44}, ""194.5"": {""label"": 194.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2011-06-06,Dallas Mavericks,Miami Heat,86,88,1.75,2.11,https://www.oddsportal.com/basketball/usa/nba-2010-2011/dallas-mavericks-miami-heat-pbljogED/,nba,NBA,2010/2011,"{""182.5"": {""label"": 182.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.5, ""odds_under"": 2.5}, ""184.5"": {""label"": 184.5, ""odds_over"": 1.55, ""odds_under"": 2.29}, ""185.5"": {""label"": 185.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.71, ""odds_under"": 2.04}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.85, ""odds_under"": 1.95}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""190.5"": {""label"": 190.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""191.5"": {""label"": 191.5, ""odds_over"": 2.04, ""odds_under"": 1.71}, ""192.5"": {""label"": 192.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""193.5"": {""label"": 193.5, ""odds_over"": 2.29, ""odds_under"": 1.55}, ""194.5"": {""label"": 194.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""195.5"": {""label"": 195.5, ""odds_over"": 2.62, ""odds_under"": 1.44}}",
2011-06-03,Miami Heat,Dallas Mavericks,93,95,1.50,2.69,https://www.oddsportal.com/basketball/usa/nba-2010-2011/miami-heat-dallas-mavericks-WfpnnZb7/,nba,NBA,2010/2011,"{""181.5"": {""label"": 181.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""182.5"": {""label"": 182.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.53, ""odds_under"": 2.38}, ""184.5"": {""label"": 184.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""185.5"": {""label"": 185.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.83, ""odds_under"": 1.98}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""190.5"": {""label"": 190.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""191.5"": {""label"": 191.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""192.5"": {""label"": 192.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""193.5"": {""label"": 193.5, ""odds_over"": 2.38, ""odds_under"": 1.53}, ""194.5"": {""label"": 194.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""195.5"": {""label"": 195.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2011-06-01,Miami Heat,Dallas Mavericks,,92,1.46,2.75,https://www.oddsportal.com/basketball/usa/nba-2010-2011/miami-heat-dallas-mavericks-lWfsmFq1/,nba,NBA,2010/2011,"{""181.5"": {""label"": 181.5, ""odds_over"": 1.43, ""odds_under"": 2.65}, ""182.5"": {""label"": 182.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.53, ""odds_under"": 2.38}, ""184.5"": {""label"": 184.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""185.5"": {""label"": 185.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.74, ""odds_under"": 2.02}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.8, ""odds_under"": 1.98}, ""188.5"": {""label"": 188.5, ""odds_over"": 1.9, ""odds_under"": 1.92}, ""189.5"": {""label"": 189.5, ""odds_over"": 1.98, ""odds_under"": 1.8}, ""190.5"": {""label"": 190.5, ""odds_over"": 2.02, ""odds_under"": 1.74}, ""191.5"": {""label"": 191.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""192.5"": {""label"": 192.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""193.5"": {""label"": 193.5, ""odds_over"": 2.38, ""odds_under"": 1.53}, ""194.5"": {""label"": 194.5, ""odds_over"": 2.6, ""odds_under"": 1.47}, ""195.5"": {""label"": 195.5, ""odds_over"": 2.65, ""odds_under"": 1.43}}",
2011-05-27,Chicago Bulls,Miami Heat,80,83,1.59,2.43,https://www.oddsportal.com/basketball/usa/nba-2010-2011/chicago-bulls-miami-heat-OWcNyONs/,nba,NBA,2010/2011,"{""172.5"": {""label"": 172.5, ""odds_over"": 1.41, ""odds_under"": 2.7}, ""173.5"": {""label"": 173.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""174.5"": {""label"": 174.5, ""odds_over"": 1.5, ""odds_under"": 2.5}, ""175.5"": {""label"": 175.5, ""odds_over"": 1.55, ""odds_under"": 2.29}, ""176.5"": {""label"": 176.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""177.5"": {""label"": 177.5, ""odds_over"": 1.71, ""odds_under"": 2.04}, ""178.5"": {""label"": 178.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""179.5"": {""label"": 179.5, ""odds_over"": 1.9, ""odds_under"": 1.91}, ""180.5"": {""label"": 180.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""181.5"": {""label"": 181.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""182.5"": {""label"": 182.5, ""odds_over"": 2.04, ""odds_under"": 1.71}, ""183.5"": {""label"": 183.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""184.5"": {""label"": 184.5, ""odds_over"": 2.29, ""odds_under"": 1.55}, ""185.5"": {""label"": 185.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""186.5"": {""label"": 186.5, ""odds_over"": 2.62, ""odds_under"": 1.44}}",
2011-05-26,Dallas Mavericks,Oklahoma City Thunder,,100,1.32,3.50,https://www.oddsportal.com/basketball/usa/nba-2010-2011/dallas-mavericks-oklahoma-city-thunder-KvLjS6cj/,nba,NBA,2010/2011,"{""192.5"": {""label"": 192.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.71, ""odds_under"": 2.04}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.85, ""odds_under"": 1.95}, ""199.5"": {""label"": 199.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.04, ""odds_under"": 1.71}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""203.5"": {""label"": 203.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""204.5"": {""label"": 204.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""205.5"": {""label"": 205.5, ""odds_over"": 2.6, ""odds_under"": 1.47}}",
2011-05-25,Miami Heat,Chicago Bulls,,101,1.44,2.85,https://www.oddsportal.com/basketball/usa/nba-2010-2011/miami-heat-chicago-bulls-nTF7pjjq/,nba,NBA,2010/2011,"{""172.5"": {""label"": 172.5, ""odds_over"": 1.41, ""odds_under"": 2.7}, ""173.5"": {""label"": 173.5, ""odds_over"": 1.44, ""odds_under"": 2.62}, ""174.5"": {""label"": 174.5, ""odds_over"": 1.5, ""odds_under"": 2.5}, ""175.5"": {""label"": 175.5, ""odds_over"": 1.55, ""odds_under"": 2.29}, ""176.5"": {""label"": 176.5, ""odds_over"": 1.61, ""odds_under"": 2.2}, ""177.5"": {""label"": 177.5, ""odds_over"": 1.71, ""odds_under"": 2.04}, ""178.5"": {""label"": 178.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""179.5"": {""label"": 179.5, ""odds_over"": 1.84, ""odds_under"": 1.96}, ""180.5"": {""label"": 180.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""181.5"": {""label"": 181.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""182.5"": {""label"": 182.5, ""odds_over"": 2.04, ""odds_under"": 1.71}, ""183.5"": {""label"": 183.5, ""odds_over"": 2.2, ""odds_under"": 1.61}, ""184.5"": {""label"": 184.5, ""odds_over"": 2.29, ""odds_under"": 1.55}, ""185.5"": {""label"": 185.5, ""odds_over"": 2.5, ""odds_under"": 1.5}, ""186.5"": {""label"": 186.5, ""odds_over"": 2.62, ""odds_under"": 1.44}}",
2011-05-24,Oklahoma City Thunder,Dallas Mavericks,105,112,1.54,2.59,https://www.oddsportal.com/basketball/usa/nba-2010-2011/oklahoma-city-thunder-dallas-mavericks-p2E6qQMQ/,nba,NBA,2010/2011,"{""189.5"": {""label"": 189.5, ""odds_over"": 1.47, ""odds_under"": 2.6}, ""190.5"": {""label"": 190.5, ""odds_over"": 1.52, ""odds_under"": 2.4}, ""191.5"": {""label"": 191.5, ""odds_over"": 1.57, ""odds_under"": 2.25}, ""192.5"": {""label"": 192.5, ""odds_over"": 1.66, ""odds_under"": 2.1}, ""193.5"": {""label"": 193.5, ""odds_over"": 1.71, ""odds_under"": 2.04}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.76, ""odds_under"": 2.0}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.87, ""odds_under"": 1.93}, ""196.5"": {""label"": 196.5, ""odds_over"": 1.95, ""odds_under"": 1.83}, ""197.5"": {""label"": 197.5, ""odds_over"": 2.0, ""odds_under"": 1.76}, ""198.5"": {""label"": 198.5, ""odds_over"": 2.04, ""odds_under"": 1.71}, ""199.5"": {""label"": 199.5, ""odds_over"": 2.1, ""odds_under"": 1.66}, ""200.5"": {""label"": 200.5, ""odds_over"": 2.25, ""odds_under"": 1.57}, ""201.5"": {""label"": 201.5, ""odds_over"": 2.4, ""odds_under"": 1.52}, ""202.5"": {""label"": 202.5, ""odds_over"": 2.6, ""odds_under"": 1.47}}",
