date,home_team,away_team,home_score,away_score,home_odds,away_odds,url,sport,tournament,season,handicap,comment
2019-06-14,Golden State Warriors,Toronto Raptors,110,114,1.70,2.20,https://www.oddsportal.com/basketball/usa/nba-2018-2019/golden-state-warriors-toronto-raptors-fFwk0uQp/,nba,NBA,2018/2019,"{""205.5"": {""label"": 205.5, ""odds_over"": 1.44, ""odds_under"": 2.65}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.5, ""odds_under"": 2.45}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.69, ""odds_under"": 2.09}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.73, ""odds_under"": 2.03}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.92, ""odds_under"": 1.9}, ""214.5"": {""label"": 214.5, ""odds_over"": 2.05, ""odds_under"": 1.72}, ""218.5"": {""label"": 218.5, ""odds_over"": 2.55, ""odds_under"": 1.47}}",
2019-06-11,Toronto Raptors,Golden State Warriors,105,106,1.96,1.86,https://www.oddsportal.com/basketball/usa/nba-2018-2019/toronto-raptors-golden-state-warriors-ribDVziK/,nba,NBA,2018/2019,"{""210.5"": {""label"": 210.5, ""odds_over"": 1.44, ""odds_under"": 2.65}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.67, ""odds_under"": 2.13}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.73, ""odds_under"": 2.03}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.9, ""odds_under"": 1.92}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.95, ""odds_under"": 1.88}, ""218.5"": {""label"": 218.5, ""odds_over"": 2.03, ""odds_under"": 1.73}, ""219.5"": {""label"": 219.5, ""odds_over"": 2.09, ""odds_under"": 1.69}, ""222.5"": {""label"": 222.5, ""odds_over"": 2.45, ""odds_under"": 1.5}, ""223.5"": {""label"": 223.5, ""odds_over"": 2.55, ""odds_under"": 1.47}}",
2019-06-08,Golden State Warriors,Toronto Raptors,92,105,1.45,2.78,https://www.oddsportal.com/basketball/usa/nba-2018-2019/golden-state-warriors-toronto-raptors-WY1z5noK/,nba,NBA,2018/2019,"{""208.5"": {""label"": 208.5, ""odds_over"": 1.44, ""odds_under"": 2.65}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.47, ""odds_under"": 2.55}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.67, ""odds_under"": 2.13}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.73, ""odds_under"": 2.03}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.95, ""odds_under"": 1.88}, ""217.5"": {""label"": 217.5, ""odds_over"": 2.09, ""odds_under"": 1.69}, ""221.5"": {""label"": 221.5, ""odds_over"": 2.55, ""odds_under"": 1.47}}",
2019-06-06,Golden State Warriors,Toronto Raptors,109,123,1.66,2.28,https://www.oddsportal.com/basketball/usa/nba-2018-2019/golden-state-warriors-toronto-raptors-IVcW5SVD/,nba,NBA,2018/2019,"{""205.5"": {""label"": 205.5, ""odds_over"": 1.47, ""odds_under"": 2.55}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.5, ""odds_under"": 2.45}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.69, ""odds_under"": 2.09}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.73, ""odds_under"": 2.03}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.89, ""odds_under"": 1.92}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.91, ""odds_under"": 1.9}, ""214.5"": {""label"": 214.5, ""odds_over"": 2.09, ""odds_under"": 1.69}, ""218.5"": {""label"": 218.5, ""odds_over"": 2.65, ""odds_under"": 1.44}, ""219.5"": {""label"": 219.5, ""odds_over"": 2.65, ""odds_under"": 1.44}}",
2019-06-03,Toronto Raptors,Golden State Warriors,104,109,1.73,2.15,https://www.oddsportal.com/basketball/usa/nba-2018-2019/toronto-raptors-golden-state-warriors-4S9lsqgD/,nba,NBA,2018/2019,"{""206.5"": {""label"": 206.5, ""odds_over"": 1.44, ""odds_under"": 2.65}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.5, ""odds_under"": 2.45}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.69, ""odds_under"": 2.09}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.73, ""odds_under"": 2.03}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.89, ""odds_under"": 1.92}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.91, ""odds_under"": 1.9}, ""214.5"": {""label"": 214.5, ""odds_over"": 2.03, ""odds_under"": 1.73}, ""215.5"": {""label"": 215.5, ""odds_over"": 2.05, ""odds_under"": 1.72}, ""219.5"": {""label"": 219.5, ""odds_over"": 2.55, ""odds_under"": 1.47}}",
2019-05-31,Toronto Raptors,Golden State Warriors,,118,1.73,2.15,https://www.oddsportal.com/basketball/usa/nba-2018-2019/toronto-raptors-golden-state-warriors-QyBprPw7/,nba,NBA,2018/2019,"{""206.5"": {""label"": 206.5, ""odds_over"": 1.44, ""odds_under"": 2.65}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.5, ""odds_under"": 2.45}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.69, ""odds_under"": 2.09}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.73, ""odds_under"": 2.03}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.89, ""odds_under"": 1.92}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.91, ""odds_under"": 1.9}, ""215.5"": {""label"": 215.5, ""odds_over"": 2.05, ""odds_under"": 1.72}, ""219.5"": {""label"": 219.5, ""odds_over"": 2.45, ""odds_under"": 1.5}}",
2019-05-26,Toronto Raptors,Milwaukee Bucks,,100,1.77,2.08,https://www.oddsportal.com/basketball/usa/nba-2018-2019/toronto-raptors-milwaukee-bucks-tpirxifr/,nba,NBA,2018/2019,"{""207.5"": {""label"": 207.5, ""odds_over"": 1.44, ""odds_under"": 2.65}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.47, ""odds_under"": 2.55}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.72, ""odds_under"": 2.05}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.91}, ""216.5"": {""label"": 216.5, ""odds_over"": 2.03, ""odds_under"": 1.73}, ""220.5"": {""label"": 220.5, ""odds_over"": 2.45, ""odds_under"": 1.5}, ""221.5"": {""label"": 221.5, ""odds_over"": 2.65, ""odds_under"": 1.44}}",
2019-05-24,Milwaukee Bucks,Toronto Raptors,99,105,1.30,3.63,https://www.oddsportal.com/basketball/usa/nba-2018-2019/milwaukee-bucks-toronto-raptors-MBhD4Nl0/,nba,NBA,2018/2019,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.44, ""odds_under"": 2.65}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.5, ""odds_under"": 2.45}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.82, ""odds_under"": 1.97}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.92, ""odds_under"": 1.9}, ""218.5"": {""label"": 218.5, ""odds_over"": 2.05, ""odds_under"": 1.72}, ""222.5"": {""label"": 222.5, ""odds_over"": 2.55, ""odds_under"": 1.47}}",
2019-05-22,Toronto Raptors,Milwaukee Bucks,,120,2.30,1.65,https://www.oddsportal.com/basketball/usa/nba-2018-2019/toronto-raptors-milwaukee-bucks-StchdiX2/,nba,NBA,2018/2019,"{""210.5"": {""label"": 210.5, ""odds_over"": 1.47, ""odds_under"": 2.55}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.72, ""odds_under"": 2.05}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.9, ""odds_under"": 1.91}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""218.5"": {""label"": 218.5, ""odds_over"": 2.03, ""odds_under"": 1.73}, ""223.5"": {""label"": 223.5, ""odds_over"": 2.65, ""odds_under"": 1.44}}",
2019-05-21,Portland Trail Blazers,Golden State Warriors,117,119,2.08,1.78,https://www.oddsportal.com/basketball/usa/nba-2018-2019/portland-trail-blazers-golden-state-warriors-6XedeBn9/,nba,NBA,2018/2019,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.47, ""odds_under"": 2.55}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.72, ""odds_under"": 2.05}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.73, ""odds_under"": 2.03}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.9, ""odds_under"": 1.91}, ""220.5"": {""label"": 220.5, ""odds_over"": 1.95, ""odds_under"": 1.88}, ""221.5"": {""label"": 221.5, ""odds_over"": 2.03, ""odds_under"": 1.73}, ""222.5"": {""label"": 222.5, ""odds_over"": 2.09, ""odds_under"": 1.69}, ""226.5"": {""label"": 226.5, ""odds_over"": 2.65, ""odds_under"": 1.44}}",
