date,game_id,team,odds,prob,ev,stake,won,gain,bankroll
2023-01-16,22200660.0,washington wizards,2.14,0.5703736387392814,0.22059958690206227,24.251559072883378,0,-24.251559072883378,1188.3263945712856
2023-01-17,22200665.0,milwaukee bucks,1.75,0.6712685883457011,0.1747200296049769,23.766527891425714,1,17.824895918569286,1206.151290489855
2023-01-17,22200666.0,brooklyn nets,1.64,0.7078585387353363,0.16088800352595145,24.1230258097971,0,-24.1230258097971,1182.0282646800579
2023-01-18,22200673.0,new orleans pelicans,2.21,0.6276759372600816,0.38716382134478033,23.640565293601156,0,-23.640565293601156,1158.3876993864567
2023-01-19,22200680.0,minnesota timberwolves,2.35,0.670706821908816,0.5761610314857177,23.167753987729135,1,31.276467883434336,1189.664167269891
2023-01-23,22200712.0,memphis grizzlies,2.2,0.5855268854831478,0.2881591480629253,23.79328334539782,0,-23.79328334539782,1165.8708839244932
2023-01-24,22200719.0,los angeles lakers,2.32,0.6200764032646989,0.43857725557410143,23.317417678489864,0,-23.317417678489864,1142.5534662460034
2023-01-25,22200725.0,oklahoma city thunder,1.87,0.633115866583653,0.1839266705114313,22.85106932492007,0,-22.85106932492007,1119.7023969210834
2023-01-25,22200728.0,sacramento kings,1.61,0.7262706127245128,0.16929568648646565,22.394047938421668,0,-22.394047938421668,1097.3083489826618
2023-01-30,22200759.0,oklahoma city thunder,2.5,0.6145429976734686,0.5363574941836715,21.946166979653235,0,-21.946166979653235,1075.3621820030085
2023-01-30,22200762.0,phoenix suns,1.7,0.7097929526760688,0.206648019549317,21.50724364006017,1,15.055070548042119,1090.4172525510505
2023-01-31,22200766.0,chicago bulls,2.14,0.6132331362722621,0.3123189116226408,21.80834505102101,0,-21.80834505102101,1068.6089075000295
2023-02-01,22200774.0,minnesota timberwolves,2.47,0.5716456960868164,0.41196486933443643,21.37217815000059,1,31.41710188050087,1100.0260093805305
2023-02-01,22200777.0,phoenix suns,1.75,0.7020390029996774,0.22856825524943547,22.00052018761061,0,-22.00052018761061,1078.0254891929198
2023-02-04,22200793.0,brooklyn nets,1.83,0.6779172376226424,0.24058854484943581,21.560509783858397,1,17.89522312060247,1095.9207123135222
2023-02-04,22200795.0,new york knicks,2.06,0.5993684075498387,0.23469891955266764,21.918414246270444,0,-21.918414246270444,1074.0022980672518
2023-02-05,22200805.0,memphis grizzlies,1.73,0.7511093702751351,0.29941921057598386,21.480045961345038,0,-21.480045961345038,1052.5222521059068
2023-02-08,22200823.0,washington wizards,1.57,0.7636376647739148,0.1989111336950462,21.050445042118135,1,11.998753674007338,1064.521005779914
2023-02-09,22200833.0,brooklyn nets,2.02,0.6451954117818482,0.30329473179933353,21.29042011559828,1,21.716228517910245,1086.2372342978242
