gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,effectiveFieldGoalPercentage,freeThrowAttemptRate,teamTurnoverPercentage,offensiveReboundPercentage,oppEffectiveFieldGoalPercentage,oppFreeThrowAttemptRate,oppTeamTurnoverPercentage,oppOffensiveReboundPercentage
0022000028,1610612762,Utah,Jazz,UTA,jazz,1627777,Georges,Niang,G. Niang,georges-niang,,,31,4:02,0.5,0.25,0.215,0.143,0.429,0.571,0.114,0.167
0022000028,1610612762,Utah,Jazz,UTA,jazz,1629752,Juwan,Morgan,J. Morgan,juwan-morgan,,,16,1:01,0.0,0.0,0.333,0.0,1.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1628962,Udoka,Azubuike,U. Azubuike,udoka-azubuike,,DNP - Coach's Decision,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1627885,Shaquille,Harrison,S. Harrison,shaquille-harrison,,DNP - Coach's Decision,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1630190,Elijah,Hughes,E. Hughes,elijah-hughes,,DNP - Coach's Decision,33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000028,1610612762,Utah,Jazz,UTA,jazz,1629671,Miye,Oni,M. Oni,miye-oni,,DNP - Coach's Decision,81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,200782,P.J.,Tucker,P. Tucker,pj-tucker,F,,17,42:31,0.614,0.4,0.129,0.083,0.62,0.205,0.108,0.258
0022000029,1610612745,Houston,Rockets,HOU,rockets,1627863,Danuel,House Jr.,D. House Jr.,danuel-house-jr,F,,4,38:07,0.565,0.403,0.152,0.0,0.567,0.213,0.129,0.25
0022000029,1610612745,Houston,Rockets,HOU,rockets,1626174,Christian,Wood,C. Wood,christian-wood,C,,35,43:36,0.596,0.274,0.148,0.086,0.579,0.232,0.09,0.25
0022000029,1610612745,Houston,Rockets,HOU,rockets,1628021,David,Nwaba,D. Nwaba,david-nwaba,G,,2,26:47,0.488,0.429,0.182,0.042,0.529,0.255,0.104,0.227
0022000029,1610612745,Houston,Rockets,HOU,rockets,201935,James,Harden,J. Harden,james-harden,G,,13,43:16,0.597,0.389,0.136,0.026,0.62,0.205,0.127,0.258
0022000029,1610612745,Houston,Rockets,HOU,rockets,1628425,Sterling,Brown,S. Brown,sterling-brown,,,0,20:12,0.567,0.467,0.174,0.0,0.513,0.3,0.166,0.278
0022000029,1610612745,Houston,Rockets,HOU,rockets,1630256,Jae'Sean,Tate,J. Tate,jaesean-tate,,,8,37:14,0.602,0.328,0.148,0.03,0.507,0.183,0.149,0.267
0022000029,1610612745,Houston,Rockets,HOU,rockets,1630271,Brodric,Thomas,B. Thomas,brodric-thomas,,,33,9:44,0.5,0.267,0.213,0.125,0.263,0.316,0.097,0.25
0022000029,1610612745,Houston,Rockets,HOU,rockets,203998,Bruno,Caboclo,B. Caboclo,bruno-caboclo,,,5,3:33,0.643,0.286,0.0,0.0,0.167,0.333,0.145,0.333
0022000029,1610612745,Houston,Rockets,HOU,rockets,202326,DeMarcus,Cousins,D. Cousins,demarcus-cousins,,NWT - Not With Team,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,201569,Eric,Gordon,E. Gordon,eric-gordon,,NWT - Not With Team,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,1630222,Mason,Jones,M. Jones,mason-jones,,NWT - Not With Team,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612745,Houston,Rockets,HOU,rockets,202322,John,Wall,J. Wall,john-wall,,NWT - Not With Team,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1627884,Derrick,Jones Jr.,D. Jones Jr.,derrick-jones-jr,F,,5,36:23,0.55,0.243,0.09,0.05,0.558,0.333,0.124,0.156
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203496,Robert,Covington,R. Covington,robert-covington,F,,23,38:28,0.651,0.205,0.087,0.029,0.569,0.277,0.156,0.242
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203994,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,27,34:45,0.682,0.227,0.094,0.097,0.608,0.333,0.125,0.2
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203468,CJ,McCollum,C. McCollum,cj-mccollum,G,,3,43:50,0.613,0.226,0.096,0.0,0.608,0.297,0.138,0.25
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203081,Damian,Lillard,D. Lillard,damian-lillard,G,,0,41:21,0.598,0.207,0.128,0.022,0.588,0.382,0.14,0.167
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,2546,Carmelo,Anthony,C. Anthony,carmelo-anthony,,,00,20:26,0.372,0.205,0.198,0.0,0.606,0.424,0.166,0.267
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,203918,Rodney,Hood,R. Hood,rodney-hood,,,5,15:46,0.55,0.2,0.196,0.0,0.58,0.48,0.217,0.417
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,202683,Enes,Freedom,E. Freedom,enes-freedom,,,11,18:15,0.319,0.222,0.173,0.143,0.519,0.444,0.198,0.286
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1629018,Gary,Trent Jr.,G. Trent Jr.,gary-trent-jr,,,2,5:55,0.292,0.167,0.084,0.0,0.563,1.0,0.16,0.333
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1629014,Anfernee,Simons,A. Simons,anfernee-simons,,,1,9:51,0.278,0.444,0.178,0.0,0.5,0.533,0.154,0.222
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1629833,Keljin,Blevins,K. Blevins,keljin-blevins,,DNP - Coach's Decision,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1629604,CJ,Elleby,C. Elleby,cj-elleby,,DNP - Coach's Decision,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000029,1610612757,Portland,Trail Blazers,POR,blazers,1628385,Harry,Giles III,H. Giles III,harry-giles-iii,,DNP - Coach's Decision,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630171,Isaac,Okoro,I. Okoro,isaac-okoro,F,,35,41:39,0.623,0.277,0.169,0.0,0.464,0.286,0.171,0.15
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201567,Kevin,Love,K. Love,kevin-love,F,,0,37:33,0.6,0.323,0.112,0.028,0.507,0.186,0.173,0.25
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203083,Andre,Drummond,A. Drummond,andre-drummond,C,,3,43:40,0.555,0.329,0.142,0.045,0.494,0.188,0.171,0.209
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629012,Collin,Sexton,C. Sexton,collin-sexton,G,,2,45:14,0.538,0.282,0.154,0.0,0.487,0.286,0.221,0.214
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629636,Darius,Garland,D. Garland,darius-garland,G,,10,43:59,0.645,0.333,0.176,0.056,0.473,0.284,0.184,0.195
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1626224,Cedi,Osman,C. Osman,cedi-osman,,,16,25:56,0.438,0.354,0.137,0.0,0.524,0.524,0.159,0.182
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,,22,24:31,0.5,0.333,0.203,0.074,0.5,0.528,0.221,0.091
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201580,JaVale,McGee,J. McGee,javale-mcgee,,,6,14:20,0.538,0.231,0.184,0.0,0.472,0.944,0.246,0.091
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203957,Danté,Exum,D. Exum,danté-exum,,,1,13:09,0.345,0.172,0.093,0.0,0.5,0.478,0.213,0.154
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629716,Marques,Bolden,M. Bolden,marques-bolden,,DNP - Coach's Decision,24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628422,Damyean,Dotson,D. Dotson,damyean-dotson,,DNP - Coach's Decision,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1627748,Thon,Maker,T. Maker,thon-maker,,DNP - Coach's Decision,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630205,Lamar,Stevens,L. Stevens,lamar-stevens,,DNP - Coach's Decision,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629731,Dean,Wade,D. Wade,dean-wade,,DNP - Coach's Decision,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612765,Detroit,Pistons,DET,pistons,203924,Jerami,Grant,J. Grant,jerami-grant,F,,9,42:31,0.559,0.397,0.187,0.025,0.549,0.352,0.156,0.154
0022000023,1610612765,Detroit,Pistons,DET,pistons,201933,Blake,Griffin,B. Griffin,blake-griffin,F,,23,44:20,0.494,0.273,0.172,0.0,0.652,0.362,0.144,0.097
0022000023,1610612765,Detroit,Pistons,DET,pistons,203486,Mason,Plumlee,M. Plumlee,mason-plumlee,C,,24,32:47,0.517,0.25,0.154,0.056,0.596,0.385,0.15,0.148
0022000023,1610612765,Detroit,Pistons,DET,pistons,1626153,Delon,Wright,D. Wright,delon-wright,G,,55,42:12,0.453,0.297,0.145,0.063,0.649,0.373,0.129,0.129
0022000023,1610612765,Detroit,Pistons,DET,pistons,1630165,Killian,Hayes,K. Hayes,killian-hayes,G,,7,19:30,0.569,0.306,0.112,0.0,0.681,0.222,0.094,0.063
0022000023,1610612765,Detroit,Pistons,DET,pistons,201565,Derrick,Rose,D. Rose,derrick-rose,,,25,33:07,0.462,0.385,0.233,0.028,0.473,0.321,0.157,0.147
0022000023,1610612765,Detroit,Pistons,DET,pistons,1626143,Jahlil,Okafor,J. Okafor,jahlil-okafor,,,13,18:27,0.5,0.433,0.234,0.05,0.378,0.135,0.181,0.12
0022000023,1610612765,Detroit,Pistons,DET,pistons,1629004,Svi,Mykhailiuk,S. Mykhailiuk,svi-mykhailiuk,,,19,23:34,0.472,0.417,0.266,0.0,0.451,0.293,0.221,0.148
0022000023,1610612765,Detroit,Pistons,DET,pistons,1628367,Josh,Jackson,J. Jackson,josh-jackson,,,20,18:42,0.517,0.333,0.3,0.0,0.392,0.135,0.199,0.125
0022000023,1610612765,Detroit,Pistons,DET,pistons,1629635,Sekou,Doumbouya,S. Doumbouya,sekou-doumbouya,,,45,8:49,0.214,0.143,0.224,0.083,0.632,0.053,0.051,0.111
0022000023,1610612765,Detroit,Pistons,DET,pistons,1630180,Saddiq,Bey,S. Bey,saddiq-bey,,,41,6:01,0.346,0.308,0.068,0.1,0.4,0.6,0.147,0.143
0022000023,1610612765,Detroit,Pistons,DET,pistons,201961,Wayne,Ellington,W. Ellington,wayne-ellington,,DNP - Coach's Decision,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612765,Detroit,Pistons,DET,pistons,203585,Rodney,McGruder,R. McGruder,rodney-mcgruder,,DNP - Coach's Decision,17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612765,Detroit,Pistons,DET,pistons,1629686,Deividas,Sirvydis,D. Sirvydis,deividas-sirvydis,,DNP - Coach's Decision,91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000023,1610612765,Detroit,Pistons,DET,pistons,1630191,Isaiah,Stewart,I. Stewart,isaiah-stewart,,DNP - Coach's Decision,28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629006,Josh,Okogie,J. Okogie,josh-okogie,F,,20,11:01,0.417,0.083,0.121,0.0,0.761,0.13,0.19,0.375
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1627774,Jake,Layman,J. Layman,jake-layman,F,,10,14:47,0.313,0.125,0.178,0.0,0.72,0.12,0.192,0.091
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629675,Naz,Reid,N. Reid,naz-reid,C,,11,27:48,0.453,0.113,0.192,0.031,0.623,0.151,0.186,0.174
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1627736,Malik,Beasley,M. Beasley,malik-beasley,G,,5,24:27,0.423,0.115,0.162,0.0,0.702,0.262,0.197,0.133
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1626156,D'Angelo,Russell,D. Russell,dangelo-russell,G,,0,20:35,0.4,0.05,0.221,0.0,0.789,0.184,0.224,0.25
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630162,Anthony,Edwards,A. Edwards,anthony-edwards,,,1,28:32,0.373,0.113,0.09,0.043,0.594,0.283,0.122,0.095
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629633,Jarrett,Culver,J. Culver,jarrett-culver,,,23,29:25,0.455,0.196,0.197,0.059,0.57,0.228,0.131,0.125
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,202334,Ed,Davis,E. Davis,ed-davis,,,17,12:32,0.273,0.182,0.135,0.28,0.727,0.318,0.074,0.0
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201937,Ricky,Rubio,R. Rubio,ricky-rubio,,,9,18:06,0.362,0.17,0.118,0.031,0.618,0.235,0.099,0.083
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1627823,Juancho,Hernangomez,J. Hernangomez,juancho-hernangomez,,,41,13:24,0.413,0.217,0.274,0.125,0.607,0.071,0.1,0.2
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629020,Jarred,Vanderbilt,J. Vanderbilt,jarred-vanderbilt,,,8,15:28,0.468,0.129,0.168,0.105,0.45,0.167,0.188,0.125
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629162,Jordan,McLaughlin,J. McLaughlin,jordan-mclaughlin,,,6,16:15,0.361,0.167,0.136,0.0,0.517,0.167,0.114,0.067
0022000040,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,,,3,7:40,0.471,0.118,0.112,0.0,0.5,0.2,0.164,0.143
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,2544,LeBron,James,L. James,lebron-james,F,,6,26:12,0.727,0.25,0.204,0.0,0.426,0.098,0.134,0.364
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,1628398,Kyle,Kuzma,K. Kuzma,kyle-kuzma,F,,0,29:09,0.688,0.179,0.163,0.043,0.389,0.148,0.225,0.214
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,201188,Marc,Gasol,M. Gasol,marc-gasol,C,,14,20:39,0.771,0.286,0.194,0.154,0.405,0.095,0.175,0.261
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,203484,Kentavious,Caldwell-Pope,K. Caldwell-Pope,kentavious-caldwell-pope,G,,1,23:14,0.768,0.244,0.175,0.0,0.413,0.087,0.193,0.24
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,203471,Dennis,Schröder,D. Schröder,dennis-schröder,G,,17,25:14,0.789,0.222,0.177,0.0,0.4,0.08,0.194,0.214
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,202083,Wesley,Matthews,W. Matthews,wesley-matthews,,,9,17:53,0.625,0.281,0.1,0.0,0.302,0.186,0.141,0.385
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,1626149,Montrezl,Harrell,M. Harrell,montrezl-harrell,,,15,19:41,0.55,0.125,0.111,0.0,0.364,0.182,0.172,0.36
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,1627936,Alex,Caruso,A. Caruso,alex-caruso,,,4,10:31,0.545,0.136,0.152,0.0,0.357,0.143,0.116,0.389
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,202693,Markieff,Morris,M. Morris,markieff-morris,,,88,15:06,0.45,0.167,0.114,0.056,0.361,0.222,0.141,0.45
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,1629659,Talen,Horton-Tucker,T. Horton-Tucker,talen-horton-tucker,,,5,20:48,0.453,0.116,0.106,0.0,0.415,0.195,0.172,0.261
0022000040,1610612747,Los Angeles,Lakers,LAL,lakers,1626188,Quinn,Cook,Q. Cook,quinn-cook,,,2,8:33,0.5,0.176,0.148,0.0,0.474,0.105,0.101,0.182
