GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021501050,1610612744,GSW,Golden State,203949,James Michael McAdoo,James Michael,F,,17:34,3.0,8.0,0.375,0.0,0.0,0.0,1.0,2.0,0.5,4.0,2.0,6.0,0.0,1.0,0.0,0.0,2.0,7.0,3.0
0021501050,1610612744,GSW,Golden State,203084,Harrison Barnes,Harrison,G,,31:18,3.0,7.0,0.429,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,1.0,0.0,0.0,1.0,6.0,-7.0
0021501050,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,C,,36:34,10.0,13.0,0.769,0.0,1.0,0.0,4.0,8.0,0.5,4.0,5.0,9.0,6.0,3.0,3.0,4.0,4.0,24.0,8.0
0021501050,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,G,,30:02,5.0,14.0,0.357,5.0,5.0,1.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,2.0,2.0,17.0,3.0
0021501050,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,34:50,6.0,17.0,0.353,2.0,9.0,0.222,5.0,6.0,0.833,3.0,4.0,7.0,11.0,3.0,1.0,5.0,4.0,19.0,0.0
0021501050,1610612744,GSW,Golden State,201578,Marreese Speights,Marreese,G,,13:25,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,8.0,6.0
0021501050,1610612744,GSW,Golden State,2733,Shaun Livingston,Shaun,G,,19:21,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,2.0,8.0,2.0
0021501050,1610612744,GSW,Golden State,2571,Leandro Barbosa,Leandro,F,,18:20,4.0,7.0,0.571,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0
0021501050,1610612744,GSW,Golden State,201575,Brandon Rush,Brandon,G,,20:25,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,5.0,10.0
0021501050,1610612744,GSW,Golden State,2760,Anderson Varejao,Anderson,,,10:19,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,-7.0
0021501050,1610612744,GSW,Golden State,203546,Ian Clark,Ian,F,,7:52,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,7.0
0021501050,1610612744,GSW,Golden State,101106,Andrew Bogut,Andrew,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021501050,1610612750,MIN,Minnesota,203952,Andrew Wiggins,Andrew,G,,40:47,8.0,21.0,0.381,1.0,3.0,0.333,8.0,11.0,0.727,0.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,25.0,-1.0
0021501050,1610612750,MIN,Minnesota,203476,Gorgui Dieng,Gorgui,F,,27:46,2.0,7.0,0.286,0.0,1.0,0.0,4.0,4.0,1.0,2.0,5.0,7.0,1.0,2.0,2.0,2.0,3.0,8.0,9.0
0021501050,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,Karl-Anthony,C,,38:20,11.0,19.0,0.579,1.0,1.0,1.0,1.0,2.0,0.5,3.0,8.0,11.0,2.0,0.0,1.0,2.0,5.0,24.0,-9.0
0021501050,1610612750,MIN,Minnesota,203897,Zach LaVine,Zach,G,,39:35,7.0,13.0,0.538,2.0,5.0,0.4,3.0,4.0,0.75,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,19.0,0.0
0021501050,1610612750,MIN,Minnesota,201937,Ricky Rubio,Ricky,G,,32:51,5.0,9.0,0.556,3.0,7.0,0.429,7.0,7.0,1.0,0.0,4.0,4.0,11.0,4.0,1.0,6.0,4.0,20.0,1.0
0021501050,1610612750,MIN,Minnesota,203498,Shabazz Muhammad,Shabazz,F,,16:18,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,-3.0
0021501050,1610612750,MIN,Minnesota,1626145,Tyus Jones,Tyus,G,,15:09,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-6.0
0021501050,1610612750,MIN,Minnesota,2419,Tayshaun Prince,Tayshaun,F,,20:24,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,-14.0
0021501050,1610612750,MIN,Minnesota,202962,Greg Smith,Greg,F,,8:51,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0
0021501050,1610612750,MIN,Minnesota,202357,Nemanja Bjelica,Nemanja,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021501050,1610612750,MIN,Minnesota,203940,Adreian Payne,Adreian,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021501050,1610612750,MIN,Minnesota,204014,Damjan Rudez,Damjan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021501054,1610612745,HOU,Houston,2772,Trevor Ariza,Trevor,G,,40:13,5.0,18.0,0.278,3.0,12.0,0.25,0.0,0.0,0.0,4.0,4.0,8.0,4.0,3.0,0.0,1.0,4.0,13.0,-3.0
0021501054,1610612745,HOU,Houston,202700,Donatas Motiejunas,Donatas,F,,21:13,4.0,9.0,0.444,1.0,2.0,0.5,2.0,2.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,3.0,3.0,11.0,-1.0
