GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021500434,1610612762,UTA,Utah,202330,Gordon Hayward,Gordon,G,,32:19,2.0,15.0,0.133,0.0,5.0,0.0,4.0,4.0,1.0,3.0,5.0,8.0,1.0,0.0,0.0,1.0,1.0,8.0,-20.0
0021500434,1610612762,UTA,Utah,1626168,Trey Lyles,Trey,F,,14:53,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
0021500434,1610612762,UTA,Utah,202324,Derrick Favors,Derrick,F,,33:10,7.0,16.0,0.438,0.0,0.0,0.0,3.0,4.0,0.75,6.0,3.0,9.0,1.0,0.0,2.0,4.0,5.0,17.0,-22.0
0021500434,1610612762,UTA,Utah,203918,Rodney Hood,Rodney,G,,37:25,6.0,11.0,0.545,3.0,5.0,0.6,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,3.0,15.0,-12.0
0021500434,1610612762,UTA,Utah,203526,Raul Neto,Raul,G,,15:29,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,-4.0
0021500434,1610612762,UTA,Utah,202344,Trevor Booker,Trevor,F,,18:44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,-9.0
0021500434,1610612762,UTA,Utah,203504,Trey Burke,Trey,G,,27:36,6.0,14.0,0.429,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,13.0,-11.0
0021500434,1610612762,UTA,Utah,202692,Alec Burks,Alec,G,,27:00,5.0,12.0,0.417,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,13.0,-11.0
0021500434,1610612762,UTA,Utah,204060,Joe Ingles,Joe,F,,20:11,2.0,4.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,6.0,-5.0
0021500434,1610612762,UTA,Utah,203481,Jeff Withey,Jeff,G,,13:13,3.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,9.0,3.0
0021500434,1610612762,UTA,Utah,203187,Chris Johnson,Chris,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021500434,1610612762,UTA,Utah,202407,Elijah Millsap,Elijah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021500434,1610612762,UTA,Utah,202353,Tibor Pleiss,Tibor,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021500434,1610612744,GSW,Golden State,201575,Brandon Rush,Brandon,F,,13:56,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0
0021500434,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,F,,37:45,7.0,15.0,0.467,1.0,4.0,0.25,0.0,0.0,0.0,2.0,7.0,9.0,6.0,1.0,2.0,3.0,1.0,15.0,23.0
0021500434,1610612744,GSW,Golden State,101106,Andrew Bogut,Andrew,G,,26:54,4.0,8.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,5.0,8.0,13.0,4.0,0.0,1.0,1.0,2.0,10.0,9.0
0021500434,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,G,,34:26,6.0,16.0,0.375,3.0,7.0,0.429,5.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,20.0,15.0
0021500434,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,34:13,5.0,14.0,0.357,2.0,8.0,0.25,4.0,4.0,1.0,1.0,4.0,5.0,9.0,3.0,0.0,3.0,2.0,16.0,21.0
0021500434,1610612744,GSW,Golden State,2738,Andre Iguodala,Andre,G,,29:15,3.0,5.0,0.6,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,9.0,3.0
0021500434,1610612744,GSW,Golden State,203105,Festus Ezeli,Festus,G,,15:04,2.0,6.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,6.0,1.0
0021500434,1610612744,GSW,Golden State,2733,Shaun Livingston,Shaun,G,,18:16,4.0,8.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,9.0,8.0
0021500434,1610612744,GSW,Golden State,2571,Leandro Barbosa,Leandro,F,,15:40,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,8.0,2.0
0021500434,1610612744,GSW,Golden State,203949,James Michael McAdoo,James Michael,C,,6:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0021500434,1610612744,GSW,Golden State,203546,Ian Clark,Ian,F,,7:34,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0
0021500434,1610612744,GSW,Golden State,201578,Marreese Speights,Marreese,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021500434,1610612744,GSW,Golden State,201574,Jason Thompson,Jason,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021500431,1610612759,SAS,San Antonio,202695,Kawhi Leonard,Kawhi,G,,30:37,8.0,16.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,2.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,19.0,13.0
0021500431,1610612759,SAS,San Antonio,200746,LaMarcus Aldridge,LaMarcus,F,,29:02,4.0,9.0,0.444,0.0,1.0,0.0,4.0,5.0,0.8,2.0,6.0,8.0,0.0,1.0,1.0,2.0,2.0,12.0,15.0
0021500431,1610612759,SAS,San Antonio,1495,Tim Duncan,Tim,F,,24:12,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,17.0
0021500431,1610612759,SAS,San Antonio,201980,Danny Green,Danny,G,,21:38,4.0,5.0,0.8,3.0,4.0,0.75,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0
0021500431,1610612759,SAS,San Antonio,2225,Tony Parker,Tony,G,,24:20,6.0,11.0,0.545,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,14.0,12.0
0021500431,1610612759,SAS,San Antonio,1938,Manu Ginobili,Manu,C,,15:59,2.0,5.0,0.4,2.0,4.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,8.0,4.0
0021500431,1610612759,SAS,San Antonio,2564,Boris Diaw,Boris,F,,16:24,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,6.0,4.0
0021500431,1610612759,SAS,San Antonio,201988,Patty Mills,Patty,G,,20:05,3.0,9.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,6.0,9.0
0021500431,1610612759,SAS,San Antonio,2561,David West,David,G,,22:47,6.0,8.0,0.75,0.0,0.0,0.0,1.0,3.0,0.333,3.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,13.0,10.0
0021500431,1610612759,SAS,San Antonio,203937,Kyle Anderson,Kyle,F,,20:02,5.0,6.0,0.833,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,0.0,10.0,14.0
0021500431,1610612759,SAS,San Antonio,203613,Jonathon Simmons,Jonathon,,,7:44,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
0021500431,1610612759,SAS,San Antonio,1626246,Boban Marjanović,Boban,,,3:35,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0
0021500431,1610612759,SAS,San Antonio,2446,Rasual Butler,Rasual,,,3:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0021500431,1610612750,MIN,Minnesota,2419,Tayshaun Prince,Tayshaun,F,,19:34,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.0
0021500431,1610612750,MIN,Minnesota,708,Kevin Garnett,Kevin,F,,11:27,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,-10.0
0021500431,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,Karl-Anthony,C,,33:60,4.0,12.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,2.0,9.0,11.0,1.0,0.0,0.0,2.0,3.0,10.0,-13.0
0021500431,1610612750,MIN,Minnesota,203952,Andrew Wiggins,Andrew,G,,31:04,2.0,11.0,0.182,0.0,1.0,0.0,6.0,9.0,0.667,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,10.0,-14.0
0021500431,1610612750,MIN,Minnesota,201937,Ricky Rubio,Ricky,G,,25:15,3.0,5.0,0.6,1.0,2.0,0.5,2.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,9.0,-10.0
0021500431,1610612750,MIN,Minnesota,203476,Gorgui Dieng,Gorgui,F,,28:45,5.0,9.0,0.556,0.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,2.0,0.0,1.0,3.0,4.0,12.0,-13.0
0021500431,1610612750,MIN,Minnesota,203897,Zach LaVine,Zach,C,,24:19,7.0,13.0,0.538,1.0,1.0,1.0,2.0,4.0,0.5,1.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,17.0,-10.0
0021500431,1610612750,MIN,Minnesota,1626145,Tyus Jones,Tyus,F,,19:49,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,6.0,-11.0
0021500431,1610612750,MIN,Minnesota,203498,Shabazz Muhammad,Shabazz,G,,21:06,5.0,9.0,0.556,1.0,1.0,1.0,4.0,4.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,-16.0
0021500431,1610612750,MIN,Minnesota,203940,Adreian Payne,Adreian,G,,7:53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0
0021500431,1610612750,MIN,Minnesota,202357,Nemanja Bjelica,Nemanja,G,,16:48,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,-12.0
0021500431,1610612750,MIN,Minnesota,2755,Kevin Martin,Kevin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021500431,1610612750,MIN,Minnesota,1889,Andre Miller,Andre,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021500424,1610612752,NYK,New York,202498,Lance Thomas,Lance,G,,34:14,4.0,11.0,0.364,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,6.0,8.0,-2.0
0021500424,1610612752,NYK,New York,204001,Kristaps Porziņģis,Kristaps,F,,38:17,8.0,18.0,0.444,4.0,5.0,0.8,3.0,4.0,0.75,3.0,10.0,13.0,4.0,1.0,1.0,1.0,1.0,23.0,-8.0
0021500424,1610612752,NYK,New York,201577,Robin Lopez,Robin,C,,19:37,4.0,9.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,3.0,2.0,1.0,8.0,-2.0
0021500424,1610612752,NYK,New York,201167,Arron Afflalo,Arron,G,,36:21,6.0,17.0,0.353,0.0,4.0,0.0,4.0,4.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,2.0,2.0,16.0,0.0
0021500424,1610612752,NYK,New York,101181,Jose Calderon,Jose,G,,34:45,4.0,5.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,10.0,-14.0
0021500424,1610612752,NYK,New York,202338,Kevin Seraphin,Kevin,F,,4:48,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0
0021500424,1610612752,NYK,New York,204038,Langston Galloway,Langston,G,,25:45,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,-8.0
0021500424,1610612752,NYK,New York,202682,Derrick Williams,Derrick,F,,20:46,2.0,6.0,0.333,0.0,2.0,0.0,7.0,7.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,11.0,1.0
0021500424,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,G,,10:43,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0
0021500424,1610612752,NYK,New York,203921,Cleanthony Early,Cleanthony,C,,5:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0
0021500424,1610612752,NYK,New York,200811,Lou Amundson,Lou,F,,8:47,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0
0021500424,1610612752,NYK,New York,2546,Carmelo Anthony,Carmelo,,DND - Sprained Right Ankle,,,,,,,,,,,,,,,,,,,,
0021500424,1610612752,NYK,New York,2756,Sasha Vujacic,Sasha,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021500424,1610612739,CLE,Cleveland,2544,LeBron James,LeBron,F,,37:43,9.0,22.0,0.409,0.0,3.0,0.0,6.0,7.0,0.857,1.0,8.0,9.0,5.0,0.0,0.0,1.0,2.0,24.0,7.0
0021500424,1610612739,CLE,Cleveland,201567,Kevin Love,Kevin,F,,34:07,8.0,17.0,0.471,2.0,6.0,0.333,5.0,7.0,0.714,2.0,11.0,13.0,2.0,0.0,0.0,1.0,1.0,23.0,6.0
0021500424,1610612739,CLE,Cleveland,202389,Timofey Mozgov,Timofey,C,,13:41,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,-3.0
0021500424,1610612739,CLE,Cleveland,2747,JR Smith,JR,G,,24:56,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,4.0,1.0
0021500424,1610612739,CLE,Cleveland,202681,Kyrie Irving,Kyrie,G,,18:57,1.0,7.0,0.143,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,5.0,-5.0
0021500424,1610612739,CLE,Cleveland,203521,Matthew Dellavedova,Matthew,C,,30:50,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,7.0,9.0
