GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0020200883,1610612755,PHI,Philadelphia,1496,Keith Van Horn,Keith,F,,21:05,2.0,6.0,0.333,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,8.0,3.0
0020200883,1610612755,PHI,Philadelphia,238,Tyrone Hill,Tyrone,G,,20:30,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,1.0,2.0,0.0,4.0,4.0,4.0
0020200883,1610612755,PHI,Philadelphia,934,Derrick Coleman,Derrick,G,,36:47,5.0,11.0,0.455,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,8.0,3.0,2.0,2.0,2.0,1.0,11.0,18.0
0020200883,1610612755,PHI,Philadelphia,727,Eric Snow,Eric,G,,38:25,7.0,13.0,0.538,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,5.0,0.0,16.0,19.0
0020200883,1610612755,PHI,Philadelphia,947,Allen Iverson,Allen,G,,42:00,13.0,23.0,0.565,0.0,2.0,0.0,10.0,13.0,0.769,1.0,3.0,4.0,4.0,3.0,0.0,3.0,2.0,36.0,32.0
0020200883,1610612755,PHI,Philadelphia,243,Aaron McKie,Aaron,G,,32:50,3.0,7.0,0.429,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,7.0,31.0
0020200883,1610612755,PHI,Philadelphia,1730,Brian Skinner,Brian,C,,25:57,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,1.0,1.0,2.0,4.0,23.0
0020200883,1610612755,PHI,Philadelphia,1761,Greg Buckner,Greg,F,,10:18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0
0020200883,1610612755,PHI,Philadelphia,2422,John Salmons,John,,,8:53,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0020200883,1610612755,PHI,Philadelphia,981,Efthimios Rentzias,Efthimios,,,3:16,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0020200883,1610612755,PHI,Philadelphia,1212,,,, ,,,,,,,,,,,,,,,,,,,,
0020200883,1610612755,PHI,Philadelphia,1259,,,, ,,,,,,,,,,,,,,,,,,,,
0020200883,1610612755,PHI,Philadelphia,1285,,,, ,,,,,,,,,,,,,,,,,,,,
0020200883,1610612755,PHI,Philadelphia,1308,,,, ,,,,,,,,,,,,,,,,,,,,
0020200883,1610612755,PHI,Philadelphia,2520,,,, ,,,,,,,,,,,,,,,,,,,,
0020200883,1610612755,PHI,Philadelphia,2389,,,, ,,,,,,,,,,,,,,,,,,,,
0020200883,1610612755,PHI,Philadelphia,1865,,,, ,,,,,,,,,,,,,,,,,,,,
0020200883,1610612755,PHI,Philadelphia,1903,Kenny Thomas,Kenny,,DND - sprained ligament right ankle,,,,,,,,,,,,,,,,,,,,
0020200883,1610612755,PHI,Philadelphia,42,Monty Williams,Monty,,DND - left knee pain,,,,,,,,,,,,,,,,,,,,
0020200883,1610612757,POR,Portland,1719,Bonzi Wells,Bonzi,F,,28:47,1.0,11.0,0.091,0.0,0.0,0.0,3.0,4.0,0.75,1.0,6.0,7.0,4.0,4.0,1.0,2.0,5.0,5.0,-4.0
0020200883,1610612757,POR,Portland,739,Rasheed Wallace,Rasheed,F,,36:18,8.0,17.0,0.471,0.0,5.0,0.0,1.0,3.0,0.333,3.0,6.0,9.0,1.0,0.0,2.0,2.0,5.0,17.0,-16.0
0020200883,1610612757,POR,Portland,905,Dale Davis,Dale,C,,19:59,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
