GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0020001127,1610612739,CLE,Cleveland,1723,Matt Harpring,Matt,F,,28:08,7.0,13.0,0.538,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,14.0,2.0
0020001127,1610612739,CLE,Cleveland,221,Clar. Weatherspoon,Clar.,F,,35:37,6.0,8.0,0.75,0.0,0.0,0.0,10.0,10.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,0.0,22.0,3.0
0020001127,1610612739,CLE,Cleveland,2036,Chris Mihm,Chris,F,,27:36,2.0,7.0,0.286,0.0,0.0,0.0,5.0,5.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,-13.0
0020001127,1610612739,CLE,Cleveland,1889,Andre Miller,Andre,G,,30:42,2.0,10.0,0.2,0.0,0.0,0.0,5.0,6.0,0.833,0.0,1.0,1.0,9.0,1.0,0.0,6.0,5.0,9.0,5.0
0020001127,1610612739,CLE,Cleveland,445,Wesley Person,Wesley,G,,21:56,3.0,6.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,-4.0
0020001127,1610612739,CLE,Cleveland,423,Chris Gatling,Chris,F,,11:35,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0
0020001127,1610612739,CLE,Cleveland,1892,Trajan Langdon,Trajan,G,,26:04,5.0,9.0,0.556,1.0,3.0,0.333,3.0,4.0,0.75,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,14.0,-1.0
0020001127,1610612739,CLE,Cleveland,902,Bimbo Coles,Bimbo,G,,17:18,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,-10.0
0020001127,1610612739,CLE,Cleveland,1714,Robert Traylor,Robert,G,,17:45,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,-10.0
0020001127,1610612739,CLE,Cleveland,441,Lamond Murray,Lamond,G,,23:19,7.0,13.0,0.538,1.0,4.0,0.25,4.0,5.0,0.8,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,19.0,-2.0
0020001127,1610612739,CLE,Cleveland,1285,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612739,CLE,Cleveland,1289,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612739,CLE,Cleveland,1311,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612739,CLE,Cleveland,1638,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612739,CLE,Cleveland,2006,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612739,CLE,Cleveland,2174,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612739,CLE,Cleveland,2096,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612739,CLE,Cleveland,359,Chucky Brown,Chucky,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0020001127,1610612739,CLE,Cleveland,1533,Anthony Johnson,Anthony,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0020001127,1610612737,ATL,Atlanta,1901,Dion Glover,Dion,G,,29:43,4.0,14.0,0.286,0.0,3.0,0.0,2.0,2.0,1.0,3.0,6.0,9.0,2.0,2.0,1.0,1.0,3.0,10.0,4.0
0020001127,1610612737,ATL,Atlanta,953,Lorenzen Wright,Lorenzen,F,,7:20,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0
0020001127,1610612737,ATL,Atlanta,1737,Nazr Mohammed,Nazr,C,,36:40,10.0,11.0,0.909,0.0,0.0,0.0,4.0,5.0,0.8,4.0,0.0,4.0,0.0,3.0,2.0,2.0,4.0,24.0,5.0
0020001127,1610612737,ATL,Atlanta,1510,Brevin Knight,Brevin,G,,29:07,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,2.0,4.0,4.0,-4.0
0020001127,1610612737,ATL,Atlanta,1891,Jason Terry,Jason,G,,38:48,13.0,23.0,0.565,4.0,5.0,0.8,8.0,11.0,0.727,1.0,1.0,2.0,5.0,2.0,0.0,4.0,2.0,38.0,-7.0
0020001127,1610612737,ATL,Atlanta,1074,Matt Maloney,Matt,G,,21:12,2.0,6.0,0.333,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,6.0
0020001127,1610612737,ATL,Atlanta,1898,Cal Bowdler,Cal,G,,25:28,4.0,8.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,0.0,0.0,2.0,1.0,2.0,10.0,18.0
0020001127,1610612737,ATL,Atlanta,673,Alan Henderson,Alan,F,,19:02,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,0.0,0.0,1.0,2.0,3.0,4.0,-3.0
0020001127,1610612737,ATL,Atlanta,2035,DerMarr Johnson,DerMarr,G,,22:49,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,2.0,3.0,4.0,16.0
0020001127,1610612737,ATL,Atlanta,2069,Hanno Mottola,Hanno,,,9:51,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,-9.0
0020001127,1610612737,ATL,Atlanta,2094,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612737,ATL,Atlanta,2150,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612737,ATL,Atlanta,2151,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612737,ATL,Atlanta,1774,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612737,ATL,Atlanta,1260,,,, ,,,,,,,,,,,,,,,,,,,,
0020001127,1610612737,ATL,Atlanta,1544,Chris Crawford,Chris,,DND - Left ankle surgery,,,,,,,,,,,,,,,,,,,,
0020001127,1610612737,ATL,Atlanta,389,Toni Kukoc,Toni,,"DND - Plantar fascitis, right foot",,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,779,Glen Rice,Glen,G,,45:36,5.0,11.0,0.455,3.0,6.0,0.5,0.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,1.0,5.0,2.0,13.0,-8.0
0020001129,1610612752,NYK,New York,703,Kurt Thomas,Kurt,F,,39:30,7.0,11.0,0.636,0.0,0.0,0.0,8.0,11.0,0.727,4.0,6.0,10.0,1.0,2.0,0.0,4.0,5.0,22.0,-2.0
0020001129,1610612752,NYK,New York,948,Marcus Camby,Marcus,C,,0:47,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0020001129,1610612752,NYK,New York,84,Latrell Sprewell,Latrell,G,,48:00,6.0,19.0,0.316,0.0,1.0,0.0,3.0,4.0,0.75,1.0,7.0,8.0,4.0,1.0,0.0,2.0,3.0,15.0,-7.0
0020001129,1610612752,NYK,New York,349,Mark Jackson,Mark,G,,38:34,7.0,13.0,0.538,1.0,3.0,0.333,0.0,0.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,1.0,2.0,15.0,-9.0
0020001129,1610612752,NYK,New York,970,Othella Harrington,Othella,G,,36:28,5.0,7.0,0.714,0.0,0.0,0.0,4.0,6.0,0.667,1.0,5.0,6.0,3.0,0.0,1.0,5.0,5.0,14.0,-7.0
0020001129,1610612752,NYK,New York,369,Charlie Ward,Charlie,G,,27:21,5.0,11.0,0.455,2.0,6.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,1.0,2.0,12.0,1.0
0020001129,1610612752,NYK,New York,969,Travis Knight,Travis,,,3:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0
0020001129,1610612752,NYK,New York,1301,,,, ,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,1302,,,, ,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,1297,,,, ,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,1298,,,, ,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,1790,,,, ,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,1791,,,, ,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,2167,,,, ,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,2168,,,, ,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,1594,Rick Brunson,Rick,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,275,Allan Houston,Allan,,DND - Rt. Thigh Contusion,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,913,Larry Johnson,Larry,,DND - Sore Back,,,,,,,,,,,,,,,,,,,,
0020001129,1610612752,NYK,New York,280,Felton Spencer,Felton,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0020001129,1610612754,IND,Indiana,1733,Al Harrington,Al,F,,6:49,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,-9.0
0020001129,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,G,,34:52,4.0,12.0,0.333,0.0,0.0,0.0,3.0,4.0,0.75,3.0,9.0,12.0,0.0,1.0,3.0,3.0,4.0,11.0,-4.0
0020001129,1610612754,IND,Indiana,64,Sam Perkins,Sam,C,,6:12,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,-3.0
0020001129,1610612754,IND,Indiana,397,Reggie Miller,Reggie,G,,42:52,7.0,16.0,0.438,7.0,10.0,0.7,3.0,3.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,2.0,3.0,24.0,10.0
0020001129,1610612754,IND,Indiana,147,Jalen Rose,Jalen,G,,44:00,10.0,18.0,0.556,3.0,3.0,1.0,2.0,4.0,0.5,1.0,3.0,4.0,7.0,2.0,0.0,3.0,3.0,25.0,6.0
0020001129,1610612754,IND,Indiana,696,Travis Best,Travis,G,,38:32,6.0,13.0,0.462,1.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,12.0,2.0,0.0,1.0,2.0,16.0,11.0
0020001129,1610612754,IND,Indiana,1506,Austin Croshere,Austin,F,,22:04,2.0,8.0,0.25,1.0,3.0,0.333,5.0,6.0,0.833,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,6.0
0020001129,1610612754,IND,Indiana,1902,Jeff Foster,Jeff,F,,29:23,2.0,3.0,0.667,0.0,0.0,0.0,2.0,4.0,0.5,2.0,4.0,6.0,0.0,1.0,0.0,1.0,4.0,6.0,12.0
0020001129,1610612754,IND,Indiana,365,Derrick McKey,Derrick,G,,15:16,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,6.0
0020001129,1610612754,IND,Indiana,1263,,,, ,,,,,,,,,,,,,,,,,,,,
