GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0020200902,1610612759,SAS,San Antonio,1477,Bruce Bowen,Bruce,F,,23:43,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,7.0,11.0
0020200902,1610612759,SAS,San Antonio,1495,Tim Duncan,Tim,F,,32:30,8.0,11.0,0.727,0.0,0.0,0.0,2.0,5.0,0.4,2.0,6.0,8.0,6.0,1.0,0.0,3.0,2.0,18.0,28.0
0020200902,1610612759,SAS,San Antonio,990,Malik Rose,Malik,C,,33:16,3.0,10.0,0.3,0.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,8.0,4.0,3.0,0.0,6.0,2.0,8.0,9.0
0020200902,1610612759,SAS,San Antonio,1536,Stephen Jackson,Stephen,G,,24:08,7.0,14.0,0.5,1.0,5.0,0.2,0.0,0.0,0.0,0.0,7.0,7.0,4.0,1.0,0.0,2.0,3.0,15.0,19.0
0020200902,1610612759,SAS,San Antonio,2225,Tony Parker,Tony,G,,27:34,3.0,6.0,0.5,1.0,1.0,1.0,3.0,4.0,0.75,0.0,3.0,3.0,7.0,2.0,0.0,0.0,1.0,10.0,22.0
0020200902,1610612759,SAS,San Antonio,788,Kevin Willis,Kevin,C,,17:06,6.0,7.0,0.857,0.0,0.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,15.0,9.0
0020200902,1610612759,SAS,San Antonio,1938,Manu Ginobili,Manu,G,,22:52,1.0,4.0,0.25,1.0,3.0,0.333,2.0,4.0,0.5,0.0,1.0,1.0,4.0,5.0,0.0,1.0,1.0,5.0,9.0
0020200902,1610612759,SAS,San Antonio,70,Steve Kerr,Steve,G,,21:28,2.0,3.0,0.667,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,7.0,-2.0
0020200902,1610612759,SAS,San Antonio,198,Danny Ferry,Danny,,,13:08,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-14.0
0020200902,1610612759,SAS,San Antonio,120,Steven Smith,Steven,F,,15:35,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0
0020200902,1610612759,SAS,San Antonio,2049,Speedy Claxton,Speedy,,,8:40,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,-12.0
0020200902,1610612759,SAS,San Antonio,1658,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612759,SAS,San Antonio,1371,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612759,SAS,San Antonio,1264,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612759,SAS,San Antonio,1319,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612759,SAS,San Antonio,873,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612759,SAS,San Antonio,2381,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612738,BOS,Boston,952,Antoine Walker,Antoine,F,,34:08,8.0,20.0,0.4,2.0,7.0,0.286,0.0,2.0,0.0,2.0,5.0,7.0,4.0,1.0,0.0,3.0,3.0,18.0,-26.0
0020200902,1610612738,BOS,Boston,677,Eric Williams,Eric,F,,4:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0
0020200902,1610612738,BOS,Boston,1499,Tony Battie,Tony,C,,18:25,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,-18.0
0020200902,1610612738,BOS,Boston,2452,J.R. Bremer,J.R.,G,,39:34,3.0,10.0,0.3,3.0,5.0,0.6,6.0,7.0,0.857,0.0,4.0,4.0,3.0,0.0,0.0,3.0,1.0,15.0,-9.0
0020200902,1610612738,BOS,Boston,1718,Paul Pierce,Paul,G,,26:11,5.0,13.0,0.385,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,3.0,1.0,7.0,3.0,10.0,-11.0
0020200902,1610612738,BOS,Boston,962,Walter McCarty,Walter,F,,26:00,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,-17.0
0020200902,1610612738,BOS,Boston,1548,Mark Blount,Mark,C,,27:35,5.0,8.0,0.625,0.0,0.0,0.0,3.0,5.0,0.6,8.0,3.0,11.0,0.0,1.0,2.0,3.0,2.0,13.0,2.0
0020200902,1610612738,BOS,Boston,960,Tony Delk,Tony,G,,21:09,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,-19.0
0020200902,1610612738,BOS,Boston,2208,Kedrick Brown,Kedrick,F,,17:18,3.0,6.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,7.0,4.0
0020200902,1610612738,BOS,Boston,3,Grant Long,Grant,F,,15:52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,10.0
0020200902,1610612738,BOS,Boston,902,Bimbo Coles,Bimbo,,,9:48,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,13.0
0020200902,1610612738,BOS,Boston,1639,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612738,BOS,Boston,1641,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612738,BOS,Boston,1213,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612738,BOS,Boston,1321,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612738,BOS,Boston,2345,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612738,BOS,Boston,2509,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612738,BOS,Boston,1875,,,, ,,,,,,,,,,,,,,,,,,,,
0020200902,1610612738,BOS,Boston,1743,Bruno Sundov,Bruno,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0020200905,1610612744,GSW,Golden State,1712,Antawn Jamison,Antawn,F,,34:47,4.0,10.0,0.4,0.0,1.0,0.0,4.0,4.0,1.0,2.0,6.0,8.0,0.0,1.0,0.0,2.0,3.0,12.0,-2.0
0020200905,1610612744,GSW,Golden State,2211,Troy Murphy,Troy,F,,31:55,5.0,7.0,0.714,0.0,0.0,0.0,7.0,7.0,1.0,3.0,6.0,9.0,1.0,1.0,1.0,1.0,4.0,17.0,-4.0
0020200905,1610612744,GSW,Golden State,956,Erick Dampier,Erick,C,,28:44,5.0,10.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,3.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,13.0,-4.0
0020200905,1610612744,GSW,Golden State,2202,Jason Richardson,Jason,G,,21:53,4.0,11.0,0.364,0.0,2.0,0.0,2.0,4.0,0.5,1.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,10.0,-5.0
0020200905,1610612744,GSW,Golden State,2240,Gilbert Arenas,Gilbert,G,,38:30,11.0,19.0,0.579,5.0,9.0,0.556,1.0,3.0,0.333,0.0,5.0,5.0,6.0,1.0,0.0,2.0,3.0,28.0,-5.0
0020200905,1610612744,GSW,Golden State,1502,Adonal Foyle,Adonal,C,,6:50,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
0020200905,1610612744,GSW,Golden State,682,Bob Sura,Bob,G,,25:43,4.0,5.0,0.8,2.0,2.0,1.0,1.0,2.0,0.5,3.0,2.0,5.0,3.0,0.0,0.0,2.0,3.0,11.0,3.0
0020200905,1610612744,GSW,Golden State,1863,Earl Boykins,Earl,,,10:02,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
0020200905,1610612744,GSW,Golden State,2399,Mike Dunleavy,Mike,C,,25:35,3.0,8.0,0.375,1.0,2.0,0.5,1.0,2.0,0.5,0.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,8.0,4.0
