GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021501001,1610612746,LAC,LA,201601,Luc Mbah a Moute,Luc,F,,22:39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,-3.0
0021501001,1610612746,LAC,LA,201145,Jeff Green,Jeff,F,,31:30,5.0,13.0,0.385,3.0,7.0,0.429,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,15.0,-6.0
0021501001,1610612746,LAC,LA,201599,DeAndre Jordan,DeAndre,C,,36:37,7.0,8.0,0.875,0.0,0.0,0.0,2.0,4.0,0.5,3.0,11.0,14.0,0.0,0.0,1.0,4.0,2.0,16.0,-2.0
0021501001,1610612746,LAC,LA,200755,JJ Redick,JJ,G,,28:50,5.0,9.0,0.556,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,-4.0
0021501001,1610612746,LAC,LA,101108,Chris Paul,Chris,G,,33:15,9.0,16.0,0.563,1.0,3.0,0.333,3.0,3.0,1.0,0.0,4.0,4.0,8.0,3.0,0.0,3.0,1.0,22.0,2.0
0021501001,1610612746,LAC,LA,2037,Jamal Crawford,Jamal,G,,22:15,1.0,9.0,0.111,0.0,3.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,-20.0
0021501001,1610612746,LAC,LA,202325,Wesley Johnson,Wesley,G,,20:48,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-16.0
0021501001,1610612746,LAC,LA,203085,Austin Rivers,Austin,G,,17:52,1.0,5.0,0.2,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,-18.0
0021501001,1610612746,LAC,LA,203143,Pablo Prigioni,Pablo,F,,12:40,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-20.0
0021501001,1610612746,LAC,LA,202332,Cole Aldrich,Cole,G,,13:34,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,3.0,7.0,-18.0
